
[00:00:00.000 --> 00:00:03.000]  (廣播中)
[00:00:03.000 --> 00:00:07.800]  首先很高興見到這麼多小朋友
[00:00:07.800 --> 00:00:11.160]  有個女生又想來聽一下道
[00:00:11.160 --> 00:00:14.360]  非常好 愛慕這個聖道
[00:00:14.360 --> 00:00:19.120]  特別是見到小朋友
[00:00:19.120 --> 00:00:22.680]  就永遠想起我女兒小時候
[00:00:22.680 --> 00:00:24.560]  爸爸做過這個事情之後
[00:00:24.560 --> 00:00:26.760]  這個身份就不能丟掉
[00:00:26.760 --> 00:00:32.240]  講完道就去機場見長大的三個小朋友
[00:00:32.240 --> 00:00:34.280]  所以有一個道歉的
[00:00:34.280 --> 00:00:35.880]  你發覺今天沒有打領帶
[00:00:35.880 --> 00:00:37.680]  就不是因為天氣熱
[00:00:37.680 --> 00:00:39.280]  而是因為收拾東西
[00:00:39.280 --> 00:00:40.160]  收拾收拾收拾
[00:00:40.160 --> 00:00:42.040]  因為我一會直接去機場
[00:00:42.040 --> 00:00:44.560]  所以收拾東西預備去美國
[00:00:44.560 --> 00:00:47.800]  所以收拾收拾就會收留了領帶
[00:00:47.800 --> 00:00:51.280]  所以請包涵
[00:00:51.280 --> 00:00:57.960]  今天我們就繼續講這個創世紀
[00:00:57.960 --> 00:01:00.120]  講到這個阿伯蘭的故事
[00:01:00.120 --> 00:01:03.800]  阿伯蘭和羅德的故事
[00:01:03.800 --> 00:01:09.480]  其實都涉及一些跟我們生活有關的事情
[00:01:09.480 --> 00:01:12.680]  不過我們開始的時候先做個圖稿
[00:01:12.680 --> 00:01:14.520]  主耶穌求你教導我們
[00:01:14.520 --> 00:01:18.520]  教導我們在生活當我們要做選擇的時候
[00:01:18.520 --> 00:01:22.760]  讓我們懂得學習阿伯蘭的選擇
[00:01:22.760 --> 00:01:27.400]  讓我們選擇神的祝福多過世上的賦予
[00:01:27.400 --> 00:01:34.320]  讓我們看隨你比跟隨其它的事情更加重要
[00:01:34.320 --> 00:01:36.880]  今天一段聽到的時間求你祝福
[00:01:36.880 --> 00:01:39.200]  祈禱奉耶穌基督的名
[00:01:39.200 --> 00:01:43.080]  好 我們就跟著這個創世紀講
[00:01:43.080 --> 00:01:45.120]  上次就跟你講過了
[00:01:45.120 --> 00:01:53.000]  創世紀一到十一章就是一些叫做
[00:01:53.000 --> 00:01:55.920]  總之是一些信使 未信使
[00:01:55.920 --> 00:01:57.440]  信使之前的事情
[00:01:57.440 --> 00:02:00.320]  一些比較用神話故事去講的事情
[00:02:00.320 --> 00:02:02.240]  十二章就開始用
[00:02:02.240 --> 00:02:03.800]  不是說那些假的
[00:02:03.800 --> 00:02:09.360]  不過他的講話的方式是用神話語言的方式去表達
[00:02:09.360 --> 00:02:14.840]  十二章開始就比較接近我們所謂講一般的歷史故事
