
[00:00:00.000 --> 00:00:05.000]  各位親愛的弟兄姊妹
[00:00:05.000 --> 00:00:08.000]  留意來到看到現在這個世界的時候
[00:00:08.000 --> 00:00:10.000]  你一定會發覺到
[00:00:10.000 --> 00:00:13.000]  這是一個千變萬化的世代
[00:00:13.000 --> 00:00:19.000]  這個世代不單止疫情難以預測
[00:00:19.000 --> 00:00:23.000]  我們剛剛說準備放鬆
[00:00:23.000 --> 00:00:29.000]  突然之間因為有變體的一些病出現
[00:00:29.000 --> 00:00:31.000]  突然我們又要散發
[00:00:31.000 --> 00:00:33.000]  不是一個國家是這樣
[00:00:33.000 --> 00:00:35.000]  不是一個地方是這樣
[00:00:35.000 --> 00:00:37.000]  而是全世界各地都是這樣
[00:00:37.000 --> 00:00:39.000]  帶來的機會
[00:00:39.000 --> 00:00:41.000]  很多人有種感覺
[00:00:41.000 --> 00:00:43.000]  到底什麼時候完
[00:00:43.000 --> 00:00:46.000]  但這個問題本身有人告訴我們
[00:00:46.000 --> 00:00:49.000]  不要問什麼時候疫症會完
[00:00:49.000 --> 00:00:54.000]  只能問這個疫症什麼時候會停
[00:00:54.000 --> 00:00:56.000]  然後新的一波又開始
[00:00:56.000 --> 00:00:58.000]  每一次出現新的一波的時候
[00:00:58.000 --> 00:01:01.000]  其實病毒更厲害
[00:01:01.000 --> 00:01:03.000]  傳播得更快
[00:01:03.000 --> 00:01:08.000]  然後染病率和死亡率會更高
[00:01:08.000 --> 00:01:10.000]  不單止這樣
[00:01:10.000 --> 00:01:12.000]  留意來到看到這個世界的時候
[00:01:12.000 --> 00:01:15.000]  自然的災難也越來越多
[00:01:15.000 --> 00:01:18.000]  氣候的變化越來越大
[00:01:18.000 --> 00:01:22.000]  另外國際的交往也越來越緊張
[00:01:22.000 --> 00:01:26.000]  我們看到現在根本上沒辦法預測
[00:01:26.000 --> 00:01:30.000]  未來整個國際的形勢是怎麼走
[00:01:30.000 --> 00:01:32.000]  會不會隨時會打仗呢?
[00:01:32.000 --> 00:01:34.000]  我們不知道
[00:01:34.000 --> 00:01:37.000]  會不會隨時有這個國家會出現內亂呢?
[00:01:37.000 --> 00:01:38.000]  我們不知道
[00:01:38.000 --> 00:01:44.000]  每一個國家的政治到底是由哪一班人來控制呢?
[00:01:44.000 --> 00:01:46.000]  我們同樣都不知道
[00:01:46.000 --> 00:01:49.000]  我們看到這種變化的時候
[00:01:49.000 --> 00:01:51.000]  我們發覺到
[00:01:51.000 --> 00:01:54.000]  聖經裡面有一卷的書
[00:01:54.000 --> 00:01:59.000]  是傳統的基督教極少講的
[00:01:59.000 --> 00:02:02.000]  但是異端邪教就經常講的
[00:02:02.000 --> 00:02:06.000]  這卷的書就是啟示錄
[00:02:06.000 --> 00:02:10.000]  帶來的結果就是匯眾
[00:02:10.000 --> 00:02:14.000]  如果對這個未來很有興趣要知道的時候
[00:02:14.000 --> 00:02:16.000]  他們在網上聽著聽著
[00:02:16.000 --> 00:02:20.000]  很多時候是異端傳出來的東西
[00:02:20.000 --> 00:02:22.000]  是邪教傳出來的東西
[00:02:22.000 --> 00:02:24.000]  是極端傳出來的東西
[00:02:24.000 --> 00:02:32.000]  或者是一些信派對啟示錄的信息寫成
[00:02:32.000 --> 00:02:35.000]  到底是不是出於神呢?
[00:02:35.000 --> 00:02:37.000]  都有很多的疑問在這裡
[00:02:37.000 --> 00:02:41.000]  甚至會將它看成是西遊記一樣
[00:02:41.000 --> 00:02:43.000]  因為這樣的緣故
[00:02:43.000 --> 00:02:50.000]  我們感覺到是必須要和大家來分享啟示錄的信息
[00:02:50.000 --> 00:02:57.000]  今天和大家分享的是以不變認萬變
[00:02:57.000 --> 00:03:00.000]  對著這個萬變的世代
[00:03:00.000 --> 00:03:04.000]  我們應該清楚看到一些東西
[00:03:04.000 --> 00:03:10.000]  在啟示錄的作者清楚講明是沒有變過的
[00:03:10.000 --> 00:03:16.000]  以致我們能夠放膽去傳揚這些信息
[00:03:16.000 --> 00:03:19.000]  這件事是什麼來的呢?
[00:03:19.000 --> 00:03:23.000]  我們首先去看一看一些聖經
[00:03:23.000 --> 00:03:26.000]  我希望大家看的時候
[00:03:26.000 --> 00:03:32.000]  特別留意到聖經裡面的一些記錄和記載
[00:03:32.000 --> 00:03:38.000]  首先和大家看的是啟示錄的第一章第一節
[00:03:38.000 --> 00:03:41.000]  這一段的聖經它這樣說
[00:03:41.000 --> 00:03:45.000]  耶穌基督的啟示
[00:03:45.000 --> 00:03:57.000]  就是神賜給他必要快成的事指示他的眾僕人
[00:03:57.000 --> 00:04:02.000]  他就差遣使者挑釁他的僕人約翰
[00:04:02.000 --> 00:04:04.000]  各位聽眾
[00:04:04.000 --> 00:04:06.000]  聖經裡面說得很清楚
[00:04:06.000 --> 00:04:08.000]  這是耶穌基督的啟示
[00:04:08.000 --> 00:04:10.000]  啟示是什麼呢?
[00:04:10.000 --> 00:04:12.000]  是本來隱藏的東西
[00:04:12.000 --> 00:04:14.000]  然後將它揭露出來
[00:04:14.000 --> 00:04:15.000]  是要給人看的
[00:04:15.000 --> 00:04:17.000]  現在不再是秘密了
[00:04:17.000 --> 00:04:19.000]  現在是什麼呢?
[00:04:19.000 --> 00:04:20.000]  是公開的
[00:04:20.000 --> 00:04:23.000]  是人都要知道的東西
[00:04:23.000 --> 00:04:26.000]  如果我們不去看這些東西的時候
[00:04:26.000 --> 00:04:29.000]  很容易我們會走入一個迷津
[00:04:29.000 --> 00:04:32.000]  很容易被人迷惑
[00:04:32.000 --> 00:04:34.000]  然後他就說
[00:04:34.000 --> 00:04:38.000]  耶穌的啟示是神賜給他
[00:04:38.000 --> 00:04:42.000]  是叫他必要快成
[00:04:42.000 --> 00:04:44.000]  不是說要等很久
[00:04:44.000 --> 00:04:46.000]  不是說等也不來
[00:04:46.000 --> 00:04:49.000]  到底耶穌會不會再回來
[00:04:49.000 --> 00:04:53.000]  而是必要快成的事
[00:04:53.000 --> 00:04:56.000]  當你看到聖經裡面發生這些事的時候
[00:04:56.000 --> 00:04:58.000]  你就要謹慎
[00:04:58.000 --> 00:05:00.000]  你就要警醒
[00:05:00.000 --> 00:05:02.000]  耶穌基督再回來
[00:05:02.000 --> 00:05:05.000]  不單是必要快成
[00:05:05.000 --> 00:05:09.000]  而且他要將這些事指示他的眾僕人
[00:05:09.000 --> 00:05:13.000]  包括使者、騙使等等
[00:05:13.000 --> 00:05:15.000]  因為這樣的緣故
[00:05:15.000 --> 00:05:17.000]  他就差遣他的使者
[00:05:17.000 --> 00:05:21.000]  來將曉諭給他的無人約翰
[00:05:21.000 --> 00:05:23.000]  約翰在什麼時候看到的呢?
[00:05:23.000 --> 00:05:26.000]  是被放逐到拔摩島的時候
[00:05:26.000 --> 00:05:28.000]  他看到這些東西
[00:05:28.000 --> 00:05:30.000]  換句話來說
[00:05:30.000 --> 00:05:34.000]  約翰當寫下這些東西的時候
[00:05:34.000 --> 00:05:36.000]  已經是二千年前的事
[00:05:36.000 --> 00:05:38.000]  但這些東西
[00:05:38.000 --> 00:05:40.000]  你可以這樣說
[00:05:40.000 --> 00:05:42.000]  隨著教會歷史一直演進的時間
[00:05:42.000 --> 00:05:47.000]  是越近必要快成的事
[00:05:47.000 --> 00:05:50.000]  你就越看到那些東西
[00:05:50.000 --> 00:05:51.000]  越真
[00:05:51.000 --> 00:05:54.000]  以前的人都不知道這些會不會來
[00:05:54.000 --> 00:05:56.000]  現在你和我都知道
[00:05:56.000 --> 00:05:58.000]  一定會來
[00:05:58.000 --> 00:06:03.000]  首先從千變萬化的世代
[00:06:03.000 --> 00:06:05.000]  我們看看
[00:06:05.000 --> 00:06:07.000]  一件事很重要的
[00:06:07.000 --> 00:06:09.000]  這些東西是什麼呢?
[00:06:09.000 --> 00:06:11.000]  就是說
[00:06:11.000 --> 00:06:13.000]  聖經裡面說得很清楚
[00:06:13.000 --> 00:06:17.000]  就是不變的東西是什麼呢?
[00:06:17.000 --> 00:06:22.000]  就是神的話始終是不變的
[00:06:22.000 --> 00:06:25.000]  第二至第三節
[00:06:25.000 --> 00:06:29.000]  約翰就將神的話和耶穌基督的見證
[00:06:29.000 --> 00:06:33.000]  凡自己看見的都證明出來
[00:06:33.000 --> 00:06:35.000]  念者書上預言
[00:06:35.000 --> 00:06:38.000]  和聽見又遵守其中所記載的
[00:06:38.000 --> 00:06:40.000]  都是有福的
[00:06:40.000 --> 00:06:43.000]  因為日期近了
[00:06:43.000 --> 00:06:45.000]  聖經裡面說出
[00:06:45.000 --> 00:06:50.000]  這是神對末世啟示
[00:06:50.000 --> 00:06:54.000]  一個非常重要的一些東西
[00:06:54.000 --> 00:06:56.000]  就是到底它的來源是怎樣的呢?
[00:06:56.000 --> 00:07:01.000]  啟示錄是誰告訴約翰要他寫下來的呢?
