
[00:00:00.000 --> 00:00:03.440]  各位早晨了
[00:00:03.440 --> 00:00:08.860]  很高興今天來和大家一起分享
[00:00:08.860 --> 00:00:13.700]  基督徒與公民責任與權利
[00:00:13.700 --> 00:00:18.140]  今天講到第三講基督徒的公民責任與權利
[00:00:18.140 --> 00:00:20.380]  我再講多一次為什麼用責任與權利呢?
[00:00:20.380 --> 00:00:22.780]  因為其實這兩件事是同時進行的
[00:00:22.780 --> 00:00:24.460]  你做了一件事
[00:00:24.460 --> 00:00:26.380]  你也是盡了你的責任
[00:00:26.380 --> 00:00:27.980]  也拿了你的權利
[00:00:27.980 --> 00:00:29.980]  所以有時候我們知道
[00:00:29.980 --> 00:00:32.780]  我們不是只做一件事就是為了做一件事
[00:00:32.780 --> 00:00:34.500]  很多時候做了一件事
[00:00:34.500 --> 00:00:38.540]  帶來會有多一連串的效果
[00:00:38.540 --> 00:00:40.340]  舉個例子
[00:00:40.340 --> 00:00:43.340]  比如我們投票、我們參選、我們發表意見
[00:00:43.340 --> 00:00:46.780]  其實往往都是你的權利
[00:00:46.780 --> 00:00:48.900]  也是你的義務
[00:00:48.900 --> 00:00:50.900]  我們開始這一堂之前
[00:00:50.900 --> 00:00:53.220]  我們先來低頭祈禱
[00:00:53.220 --> 00:00:54.820]  親愛的主耶穌
[00:00:54.820 --> 00:00:56.140]  你是教會的主
[00:00:56.700 --> 00:00:58.540]  你主宰教會的方向
[00:00:58.540 --> 00:01:01.180]  也主宰我們每一個人在教會裏面
[00:01:01.180 --> 00:01:03.180]  作為一個肢體的方向
[00:01:03.180 --> 00:01:04.700]  為了這樣的原因
[00:01:04.700 --> 00:01:06.020]  我們來到你面前
[00:01:06.020 --> 00:01:09.620]  存著謙卑的心來等候你給我們的指教
[00:01:09.620 --> 00:01:11.780]  給我們有謙卑、給我們有學習
[00:01:11.780 --> 00:01:14.020]  讓我們知道既然我們是主的門徒
[00:01:14.020 --> 00:01:16.020]  我們是世上的炎和光
[00:01:16.020 --> 00:01:18.420]  我們就不會抽離於世界
[00:01:18.420 --> 00:01:20.420]  我們在世界的事務裏面
[00:01:20.420 --> 00:01:22.900]  我們每個人都有自己的角色
[00:01:22.900 --> 00:01:25.180]  求主讓我們看到我們自己的角色
[00:01:25.180 --> 00:01:27.660]  不需要避諱、不需要批評
[00:01:27.660 --> 00:01:29.340]  都是存著謙卑的心
[00:01:29.340 --> 00:01:33.100]  來做好主給我們的使命和吩咐
[00:01:33.100 --> 00:01:34.780]  我們來到今天最後這一講
[00:01:34.780 --> 00:01:40.620]  講到基督徒的公民責任和我們的權利的時候
[00:01:40.620 --> 00:01:42.180]  求主你繼續與我們同在
[00:01:42.180 --> 00:01:44.860]  讓我們能夠在當中有這個學習
[00:01:44.860 --> 00:01:48.300]  讓我們能夠在世上知道怎樣為主而活
[00:01:48.300 --> 00:01:50.100]  我們祈禱靠耶穌基督革命
[00:01:50.100 --> 00:01:51.100]  阿們
[00:01:51.100 --> 00:01:52.500]  今天最後一講
[00:01:52.500 --> 00:01:53.700]  講一個比較敏感的話題
[00:01:53.700 --> 00:01:55.700]  就是基督徒的政治觀
[00:01:55.700 --> 00:01:57.700]  一講到政治
[00:01:57.700 --> 00:02:00.580]  在不同的國家
[00:02:00.580 --> 00:02:03.860]  不同的社區層次裏面
[00:02:03.860 --> 00:02:05.860]  就有不同的社區政治
[00:02:05.860 --> 00:02:07.860]  譬如我舉個例子
[00:02:07.860 --> 00:02:08.860]  在加拿大來說
[00:02:08.860 --> 00:02:10.860]  我們講的是三級政府
[00:02:10.860 --> 00:02:15.860]  聯邦政府、省政府、還有市政府
[00:02:15.860 --> 00:02:17.860]  市政府管市政
[00:02:17.860 --> 00:02:20.260]  省政府管省的事務
[00:02:20.260 --> 00:02:22.780]  然後聯邦政府管全國
[00:02:22.780 --> 00:02:24.780]  只是這樣講而已
[00:02:24.780 --> 00:02:28.180]  但是有時候那條線會上下移動
[00:02:28.180 --> 00:02:29.180]  左移右移的
[00:02:29.180 --> 00:02:31.180]  所以有時候接下來
[00:02:31.180 --> 00:02:33.980]  自選大家就會有很頭痛的事情
[00:02:33.980 --> 00:02:38.260]  因為你要選四個層次的候選人
[00:02:38.260 --> 00:02:41.780]  第一個當然就是我們的市長
[00:02:41.780 --> 00:02:43.780]  很不幸地也很幸運地
[00:02:43.780 --> 00:02:45.780]  暫時沒有選一個候選人
[00:02:45.780 --> 00:02:47.780]  和多倫多有幾十個不同
[00:02:47.780 --> 00:02:50.780]  我們萬錦市只有一個市長候選人
[00:02:50.780 --> 00:02:51.780]  就是現任的市長
[00:02:51.780 --> 00:02:54.780]  你覺得他做得好也好
[00:02:54.780 --> 00:02:55.780]  你覺得他做得不好也好
[00:02:55.780 --> 00:02:56.780]  你只有一個選擇
[00:02:56.780 --> 00:02:59.780]  你不選他也贏
[00:02:59.780 --> 00:03:00.780]  你選他他也贏
[00:03:00.780 --> 00:03:02.780]  所以就真的很遺憾
[00:03:02.780 --> 00:03:05.780]  第二個層次就是我們叫區域議員
[00:03:05.780 --> 00:03:07.780]  Regional councillor
[00:03:07.780 --> 00:03:09.780]  Regional councillor就是每一個城市
[00:03:09.780 --> 00:03:10.780]  每一個區選的
[00:03:10.780 --> 00:03:14.780]  譬如萬錦市我們會有四個Regional councillor的位置
[00:03:14.780 --> 00:03:19.780]  他就是橫跨這麼多個不同的區的
[00:03:19.780 --> 00:03:23.780]  現在不知道有八個還是十個候選人在這裡
[00:03:23.780 --> 00:03:25.780]  你就慢慢選了
[00:03:25.780 --> 00:03:31.780]  Regional councillor就好像市的聯邦政府一樣
[00:03:31.780 --> 00:03:34.780]  聯邦政府就看了全國這麼多個省
[00:03:34.780 --> 00:03:37.780]  Regional councillor就看了全個市這麼多個區
[00:03:37.780 --> 00:03:40.780]  他就好像一個overseer一樣
[00:03:40.780 --> 00:03:43.780]  所以你一選就不是逐個選
[00:03:43.780 --> 00:03:45.780]  你可以選最多可以選四個
[00:03:45.780 --> 00:03:47.780]  一選就選四個
[00:03:47.780 --> 00:03:50.780]  所以我們就有四個區域議員
[00:03:50.780 --> 00:03:53.780]  叫Regional councillor of your region in Markham
[00:03:53.780 --> 00:03:58.780]  然後每一個區我們再選一個市議員
[00:03:58.780 --> 00:04:00.780]  就三級政府
[00:04:00.780 --> 00:04:01.780]  省長
[00:04:01.780 --> 00:04:03.780]  Regional councillor
[00:04:03.780 --> 00:04:04.780]  Ward councillor
[00:04:04.780 --> 00:04:07.780]  然後就選教育委員
[00:04:07.780 --> 00:04:12.780]  其實教育委員就不是under市的
[00:04:12.780 --> 00:04:14.780]  如果大家留意的時候
[00:04:14.780 --> 00:04:17.780]  如果按這個結構來說
[00:04:17.780 --> 00:04:20.780]  教育委員是屬於省政府的
[00:04:20.780 --> 00:04:24.780]  是under省政府的教育廳的
[00:04:24.780 --> 00:04:28.780]  但是為什麼他又跟了這個市選呢
[00:04:28.780 --> 00:04:31.780]  我相信其中一個歷史的原因就是因為
[00:04:31.780 --> 00:04:33.780]  大家都知道那些省政府
[00:04:33.780 --> 00:04:38.780]  幸運不幸運就是兩年到三年可能被人推倒的
[00:04:38.780 --> 00:04:40.780]  推倒了又要撿位置
[00:04:40.780 --> 00:04:43.780]  那些學校不可以經常被人撿位
[00:04:43.780 --> 00:04:46.780]  所以市選是很穩定的
[00:04:46.780 --> 00:04:48.780]  因為政府是不會被人推倒的
[00:04:48.780 --> 00:04:50.780]  一定是做四年的
[00:04:50.780 --> 00:04:53.780]  所以教育委員這個層次
[00:04:53.780 --> 00:04:56.780]  就將他擺到市選同時進行
[00:04:56.780 --> 00:04:58.780]  不過是屬於省級的
[00:04:58.780 --> 00:05:00.780]  是不是很複雜呢
[00:05:00.780 --> 00:05:02.780]  不要緊聽不明白就算了
[00:05:02.780 --> 00:05:05.780]  我儘管說了
[00:05:05.780 --> 00:05:08.780]  所以這次來的市選
[00:05:08.780 --> 00:05:12.780]  我們就有幾層不同的人要去選了
[00:05:12.780 --> 00:05:14.780]  有些突然去問應該怎麼選
[00:05:14.780 --> 00:05:16.780]  大家都知道教會
[00:05:16.780 --> 00:05:20.780]  我講過了教會是一個政府登記的慈善團體
[00:05:20.780 --> 00:05:22.780]  不是在憲法
[00:05:22.780 --> 00:05:24.780]  而是在稅務上面
[00:05:24.780 --> 00:05:26.780]  大家聽清楚
[00:05:26.780 --> 00:05:28.780]  不是憲法
[00:05:28.780 --> 00:05:31.780]  所以教會不是犯法的
[00:05:31.780 --> 00:05:34.780]  我有一次聽到一個很可笑的說法
[00:05:34.780 --> 00:05:37.780]  就是有一個宣教組織在加拿大登記
[00:05:37.780 --> 00:05:41.780]  因為加拿大叫做登記是有兩個步驟的
[00:05:41.780 --> 00:05:45.780]  先要在省登記做一個非牟利組織
[00:05:45.780 --> 00:05:51.780]  然後再向聯邦去登記那個所謂慈善組織
[00:05:51.780 --> 00:05:53.780]  什麼分別呢
[00:05:53.780 --> 00:05:55.780]  不牟利就是不牟利的意思
[00:05:55.780 --> 00:05:58.780]  他就不可以發退稅收據
[00:05:58.780 --> 00:06:01.780]  但是如果是慈善團體
[00:06:01.780 --> 00:06:03.780]  就可以發退稅收據
[00:06:03.780 --> 00:06:07.780]  是不是有點暈暈的感覺
[00:06:07.780 --> 00:06:10.780]  因為我一樣都做過
[00:06:10.780 --> 00:06:13.780]  所以希望大家了解
[00:06:13.780 --> 00:06:20.780]  宣教組織已經向省府申請了非牟利團體
[00:06:20.780 --> 00:06:24.780]  但是要申請成為一個慈善團體
[00:06:24.780 --> 00:06:28.780]  是需要一個可以很漫長
[00:06:28.780 --> 00:06:30.780]  也可以很濃縮
[00:06:30.780 --> 00:06:33.780]  由六個月到六年不等的申請過程
[00:06:33.780 --> 00:06:36.780]  所以就很depend on你的材料
[00:06:36.780 --> 00:06:37.780]  你的資料
[00:06:37.780 --> 00:06:39.780]  你的律師幫不幫你做事等等
[00:06:39.780 --> 00:06:41.780]  那次的笑話是什麼呢
[00:06:41.780 --> 00:06:45.780]  宣教機構已經登記成為非牟利組織
[00:06:45.780 --> 00:06:46.780]  很簡單的
[00:06:46.780 --> 00:06:48.780]  兩個人你都可以登記
[00:06:48.780 --> 00:06:49.780]  然後你要申請
[00:06:49.780 --> 00:06:51.780]  他就要查你三代
[00:06:51.780 --> 00:06:53.780]  看你是不是恐怖組織
[00:06:53.780 --> 00:06:54.780]  其中一個就是
[00:06:54.780 --> 00:06:57.780]  所以在申請過程中
[00:06:57.780 --> 00:06:59.780]  教會就開大會了
[00:06:59.780 --> 00:07:01.780]  我們支不支持這個宣教組織
[00:07:01.780 --> 00:07:02.780]  很有意思的
[00:07:02.780 --> 00:07:04.780]  這個不合法的
[00:07:04.780 --> 00:07:06.780]  這個宣教組織不合法
[00:07:06.780 --> 00:07:08.780]  不是不合法
[00:07:08.780 --> 00:07:09.780]  不要搞錯
[00:07:09.780 --> 00:07:16.780]  他只不過是未曾成功申請成為一個慈善機構
[00:07:16.780 --> 00:07:18.780]  如果不合法就全部抓去坐牢
[00:07:18.780 --> 00:07:19.780]  明白嗎
[00:07:19.780 --> 00:07:21.780]  所以我們要搞清楚
[00:07:21.780 --> 00:07:24.780]  不合法和在不同的status是不同的
[00:07:24.780 --> 00:07:26.780]  不同的位置
[00:07:26.780 --> 00:07:29.780]  所以譬如說教會可不可以take side
[00:07:29.780 --> 00:07:30.780]  可以
[00:07:30.780 --> 00:07:33.780]  只要我們向稅務局surrender了
[00:07:33.780 --> 00:07:36.780]  surrender了我們那個charity organization
[00:07:36.780 --> 00:07:39.780]  在加拿大法律來說
[00:07:39.780 --> 00:07:42.780]  surrender了我們那個慈善機構
[00:07:42.780 --> 00:07:44.780]  你就說什麼都可以
[00:07:44.780 --> 00:07:45.780]  明白嗎
[00:07:45.780 --> 00:07:48.780]  所以教會是不是不可以參政呢
[00:07:48.780 --> 00:07:50.780]  按憲法不是
[00:07:50.780 --> 00:07:51.780]  只是按稅務
[00:07:51.780 --> 00:07:52.780]  明白嗎
[00:07:52.780 --> 00:07:55.780]  所以教會去表達立場不是犯法
[00:07:55.780 --> 00:07:59.780]  不過就會觸犯了這個稅
[00:07:59.780 --> 00:08:01.780]  律師說話要很小心
[00:08:01.780 --> 00:08:04.780]  可能會觸犯稅務條例
[00:08:04.780 --> 00:08:05.780]  可能
[00:08:05.780 --> 00:08:07.780]  為什麼要可能呢
[00:08:07.780 --> 00:08:10.780]  因為就算我自己去上稅務條例的課
[00:08:10.780 --> 00:08:12.780]  或者去問我的導師
[00:08:12.780 --> 00:08:13.780]  在選舉的過程裡
[00:08:13.780 --> 00:08:15.780]  如果做了一些這樣的做法
[00:08:15.780 --> 00:08:16.780]  又怎麼樣
[00:08:16.780 --> 00:08:17.780]  你知道了
[00:08:17.780 --> 00:08:19.780]  人不做事就沒有問題
[00:08:19.780 --> 00:08:20.780]  好像大家聽完了
[00:08:20.780 --> 00:08:22.780]  沒有問題就散了
[00:08:22.780 --> 00:08:23.780]  是不是
[00:08:23.780 --> 00:08:25.780]  當大家想去做那件事的時候
[00:08:25.780 --> 00:08:26.780]  一不做就好好的
[00:08:26.780 --> 00:08:29.780]  一做就很多問題
[00:08:29.780 --> 00:08:30.780]  是不是
[00:08:30.780 --> 00:08:32.780]  一做就好像炒菜
[00:08:32.780 --> 00:08:33.780]  炒菜
[00:08:33.780 --> 00:08:34.780]  炒菜
[00:08:34.780 --> 00:08:36.780]  炒菜說什麼呢
[00:08:36.780 --> 00:08:37.780]  說鑊氣
[00:08:37.780 --> 00:08:38.780]  說很多樣東西
[00:08:38.780 --> 00:08:39.780]  我不懂炒菜那些
[00:08:39.780 --> 00:08:40.780]  又不懂問
[00:08:40.780 --> 00:08:41.780]  我就坐在那裡
[00:08:41.780 --> 00:08:42.780]  有好吃的就吃
[00:08:42.780 --> 00:08:44.780]  但是炒菜那個就可以有很多學問
[00:08:44.780 --> 00:08:45.780]  用什麼鑊呢
[00:08:45.780 --> 00:08:46.780]  不鏽鋼鑊
[00:08:46.780 --> 00:08:47.780]  用什麼易潔鑊
[00:08:47.780 --> 00:08:48.780]  什麼鑊
[00:08:48.780 --> 00:08:50.780]  總之就不要大鑊就行了
[00:08:50.780 --> 00:08:51.780]  那麼
[00:08:51.780 --> 00:08:52.780]  在這樣的情況之下
[00:08:52.780 --> 00:08:53.780]  我們去
[00:08:53.780 --> 00:08:55.780]  了解到原來
[00:08:55.780 --> 00:08:58.780]  有些事情我問到選舉事務處
[00:08:58.780 --> 00:09:00.780]  他說你不要問我
[00:09:00.780 --> 00:09:02.780]  你問你的accountant
[00:09:02.780 --> 00:09:05.780]  他說我回答不了你
[00:09:05.780 --> 00:09:08.780]  他選舉事務處的專家
[00:09:08.780 --> 00:09:11.780]  他說他竟然回答不了我
[00:09:11.780 --> 00:09:12.780]  是不是
[00:09:12.780 --> 00:09:13.780]  然後
[00:09:13.780 --> 00:09:16.780]  不知道大家有沒有做self-employed
[00:09:16.780 --> 00:09:18.780]  有沒有被人查過數
[00:09:18.780 --> 00:09:19.780]  我認識一些朋友
[00:09:19.780 --> 00:09:20.780]  弟兄姊妹
[00:09:20.780 --> 00:09:22.780]  他和我分享一些經驗
[00:09:22.780 --> 00:09:23.780]  他說
[00:09:23.780 --> 00:09:25.780]  其實你不用怕他查你的數是random
[00:09:25.780 --> 00:09:26.780]  不是因為覺得你有問題
[00:09:26.780 --> 00:09:27.780]  他random查的
[00:09:27.780 --> 00:09:28.780]  我認識一些弟兄姊妹
[00:09:28.780 --> 00:09:29.780]  都被人查過數
[00:09:29.780 --> 00:09:32.780]  他說那個稅務專家上來查數
[00:09:32.780 --> 00:09:33.780]  怎麼查的呢
[00:09:33.780 --> 00:09:35.780]  不是就這樣兩手並並上來的
[00:09:35.780 --> 00:09:36.780]  他來到
[00:09:36.780 --> 00:09:38.780]  放下一本laptop
[00:09:38.780 --> 00:09:42.780]  然後放下兩本電話簿禁口的禮書
[00:09:42.780 --> 00:09:43.780]  他已經是專家了
[00:09:43.780 --> 00:09:44.780]  OK
[00:09:44.780 --> 00:09:45.780]  他是專家
[00:09:45.780 --> 00:09:46.780]  他是查數的專家
[00:09:46.780 --> 00:09:48.780]  他拿兩本禁口的禮書
[00:09:48.780 --> 00:09:50.780]  每一張看完你的單之後
[00:09:50.780 --> 00:09:52.780]  然後就去揭電話簿
[00:09:52.780 --> 00:09:54.780]  看看你有沒有觸犯
[00:09:54.780 --> 00:09:55.780]  他是專家
[00:09:55.780 --> 00:09:57.780]  專家都要揭電話簿
[00:09:57.780 --> 00:09:59.780]  揭一揭禮書
[00:09:59.780 --> 00:10:02.780]  你和我當然不是三言兩語說得完
[00:10:02.780 --> 00:10:03.780]  是不是
[00:10:03.780 --> 00:10:04.780]  所以
[00:10:04.780 --> 00:10:06.780]  在整件事裏面
[00:10:06.780 --> 00:10:08.780]  所以律師就很小心說話的
[00:10:08.780 --> 00:10:10.780]  你可能會觸犯
[00:10:10.780 --> 00:10:11.780]  可能不會觸犯
[00:10:11.780 --> 00:10:15.780]  這個有一點像殺大魔鬼和牙蛙說話
[00:10:15.780 --> 00:10:16.780]  是不是
[00:10:16.780 --> 00:10:18.780]  不一定死
[00:10:18.780 --> 00:10:19.780]  是不是
[00:10:19.780 --> 00:10:20.780]  不一定死
[00:10:20.780 --> 00:10:23.780]  所以在我們參與的時候
[00:10:23.780 --> 00:10:24.780]  我剛才說了一大堆
[00:10:24.780 --> 00:10:26.780]  其實都是在說什麼呢
[00:10:26.780 --> 00:10:30.780]  就是在說基督徒應該取什麼樣的政治立場呢
[00:10:30.780 --> 00:10:33.780]  其實在選舉的時候就很容易了
[00:10:33.780 --> 00:10:36.780]  最近區報已經邀請所有的
[00:10:36.780 --> 00:10:38.780]  試選的候選人
[00:10:38.780 --> 00:10:42.780]  把他們有關選舉的資料
[00:10:42.780 --> 00:10:44.780]  他們的個人歷史
[00:10:44.780 --> 00:10:46.780]  那些資料都給他們了
[00:10:46.780 --> 00:10:50.780]  在上網上已經看到很多候選人的資料了
[00:10:50.780 --> 00:10:52.780]  如果到了今時今日
[00:10:52.780 --> 00:10:54.780]  連區報問你
[00:10:54.780 --> 00:10:56.780]  你給我一些資料他都不給
[00:10:56.780 --> 00:10:58.780]  你差不多不用選他了
[00:10:58.780 --> 00:11:00.780]  是不是
[00:11:00.780 --> 00:11:01.780]  是不是很簡單
[00:11:01.780 --> 00:11:02.780]  這個已經是第一步
[00:11:02.780 --> 00:11:04.780]  已經篩選了一筆了
[00:11:04.780 --> 00:11:07.780]  區報邀請你寫幾個字來
[00:11:07.780 --> 00:11:10.780]  然後遲些羅渣士公司
[00:11:10.780 --> 00:11:12.780]  其實他又請所有候選人
[00:11:12.780 --> 00:11:15.780]  上去電視台錄影一段兩分鐘
[00:11:15.780 --> 00:11:16.780]  任你說
[00:11:16.780 --> 00:11:18.780]  說兩分鐘
[00:11:18.780 --> 00:11:20.780]  如果你在那裏又看不到
[00:11:20.780 --> 00:11:22.780]  那些都是不用選的了
[00:11:22.780 --> 00:11:23.780]  對不對
[00:11:23.780 --> 00:11:24.780]  我現在沒有剔浪
[00:11:24.780 --> 00:11:26.780]  這是常識
[00:11:26.780 --> 00:11:28.780]  作為一個民選的議員
[00:11:28.780 --> 00:11:30.780]  都不抱頭
[00:11:30.780 --> 00:11:32.780]  那怎麼選你
[00:11:32.780 --> 00:11:33.780]  對不對
[00:11:33.780 --> 00:11:35.780]  所以希望大家在這些方面
[00:11:35.780 --> 00:11:38.780]  基本的原則
[00:11:38.780 --> 00:11:40.780]  希望大家可以留心
[00:11:40.780 --> 00:11:42.780]  所以呢
[00:11:42.780 --> 00:11:43.780]  但是好了
[00:11:43.780 --> 00:11:45.780]  如果那些全部都抱頭了
[00:11:45.780 --> 00:11:47.780]  試選就有一個特別
[00:11:47.780 --> 00:11:48.780]  很多時候有些人就問
[00:11:48.780 --> 00:11:50.780]  試選哪個黨的
[00:11:50.780 --> 00:11:52.780]  好像第一堂已經說過了
[00:11:52.780 --> 00:11:55.780]  加拿大的試選是沒有黨派的
[00:11:55.780 --> 00:11:56.780]  和香港的區議會不同
[00:11:56.780 --> 00:11:58.780]  香港區議會都有黨派的
[00:11:58.780 --> 00:11:59.780]  是不是
[00:11:59.780 --> 00:12:00.780]  加拿大的試選是沒有黨派的
[00:12:00.780 --> 00:12:01.780]  你可以同一個黨
[00:12:01.780 --> 00:12:03.780]  三五七個人出來選的
[00:12:03.780 --> 00:12:07.780]  但是省選和聯邦選就不同了
[00:12:07.780 --> 00:12:09.780]  省選和聯邦選就一定要黨裏面
[00:12:09.780 --> 00:12:11.780]  先廝殺一輪
[00:12:11.780 --> 00:12:14.780]  殺剩那個就提名出來
[00:12:14.780 --> 00:12:17.780]  然後代表黨在那區裏面出選的
[00:12:17.780 --> 00:12:18.780]  所以呢
[00:12:18.780 --> 00:12:22.780]  到你說要在省選或者聯邦選舉的時候
[00:12:22.780 --> 00:12:24.780]  就很平鋪直敘了
[00:12:24.780 --> 00:12:26.780]  你都差不多不用看候選人的政綱
[00:12:26.780 --> 00:12:28.780]  你看他什麼顏色就行了
[00:12:28.780 --> 00:12:30.780]  是不是
[00:12:30.780 --> 00:12:31.780]  但是問題就是
[00:12:31.780 --> 00:12:33.780]  我作為基督徒
[00:12:33.780 --> 00:12:35.780]  應該選什麼顏色呢
[00:12:35.780 --> 00:12:37.780]  選紅色
[00:12:37.780 --> 00:12:39.780]  黃色
[00:12:39.780 --> 00:12:40.780]  橙色
[00:12:40.780 --> 00:12:42.780]  綠色
[00:12:42.780 --> 00:12:44.780]  還是不色呢
[00:12:44.780 --> 00:12:46.780]  這個是很有趣的問題
[00:12:46.780 --> 00:12:47.780]  我再說一次
[00:12:47.780 --> 00:12:48.780]  你作為一個基督徒
[00:12:48.780 --> 00:12:51.780]  應該是傾左還是傾右呢
[00:12:51.780 --> 00:12:52.780]  如果我住在美國
[00:12:52.780 --> 00:12:54.780]  我選共和黨還是民主黨
[00:12:54.780 --> 00:12:55.780]  我在台灣
[00:12:55.780 --> 00:12:59.780]  我選民進黨還是選國民黨呢
[00:12:59.780 --> 00:13:00.780]  我在香港
[00:13:00.780 --> 00:13:05.780]  究竟選民協還是民建聯呢
[00:13:05.780 --> 00:13:07.780]  都是民字行頭了
[00:13:07.780 --> 00:13:10.780]  那來到加拿大
[00:13:10.780 --> 00:13:12.780]  選什麼黨呢
[00:13:12.780 --> 00:13:13.780]  這個是一個很有趣的問題
[00:13:13.780 --> 00:13:14.780]  雖然有些人覺得
[00:13:14.780 --> 00:13:15.780]  當然選什麼黨
[00:13:15.780 --> 00:13:17.780]  但是其實不是的
[00:13:17.780 --> 00:13:18.780]  我發覺很多基督徒
[00:13:18.780 --> 00:13:21.780]  都是選五顏六色的
[00:13:21.780 --> 00:13:22.780]  那我們究竟
[00:13:22.780 --> 00:13:25.780]  用什麼來斷定
[00:13:25.780 --> 00:13:28.780]  我們選什麼黨叫做對呢
[00:13:28.780 --> 00:13:29.780]  我上一次
[00:13:29.780 --> 00:13:30.780]  第一堂和第二堂
[00:13:30.780 --> 00:13:31.780]  都和大家舉了一個例子
[00:13:31.780 --> 00:13:33.780]  和大家去研究的就是什麼呢
[00:13:33.780 --> 00:13:36.780]  就是如果一個弟兄
[00:13:36.780 --> 00:13:38.780]  兩個弟兄在同一個團體
[00:13:38.780 --> 00:13:39.780]  甚至同一個小組裡面
[00:13:39.780 --> 00:13:41.780]  兩個都很熱心參與政治
[00:13:41.780 --> 00:13:42.780]  兩個都很認定
[00:13:42.780 --> 00:13:44.780]  大家都是炎和光
