
[00:00:00.000 --> 00:00:02.500]  歷史告訴我們
[00:00:02.500 --> 00:00:07.700]  亞歷山大大帝的軍隊所到之處是所向無敵
[00:00:07.700 --> 00:00:11.700]  有一次在公元前的334年
[00:00:11.700 --> 00:00:16.900]  他是帶領著4萬的軍隊向東面來擴張他的勢力
[00:00:16.900 --> 00:00:20.500]  然後他就向北面來進軍
[00:00:20.500 --> 00:00:23.300]  去到小亞、西亞的西北
[00:00:23.300 --> 00:00:26.300]  有個城叫做南普薩富斯城
[00:00:26.300 --> 00:00:28.500]  這個城非常富有
[00:00:28.500 --> 00:00:31.500]  但是他們也是敵對希臘
[00:00:31.500 --> 00:00:33.000]  敵對亞歷山大帝
[00:00:33.000 --> 00:00:35.500]  所以亞歷山大帝是很生氣
[00:00:35.500 --> 00:00:38.500]  他說我要將這個城是二維平地
[00:00:38.500 --> 00:00:42.000]  在那個城裡面住了一個人
[00:00:42.000 --> 00:00:45.000]  這個人叫做阿娜克西美尼
[00:00:45.000 --> 00:00:47.000]  這個人是一個智者
[00:00:47.000 --> 00:00:49.000]  她還是一個歷史學家
[00:00:49.000 --> 00:00:53.000]  最難得的她還是亞歷山大帝的好朋友
[00:00:53.000 --> 00:00:59.000]  也是亞歷山大帝爸爸馬其頓王肥力二世的好朋友
[00:00:59.000 --> 00:01:01.500]  所以理所當然
[00:01:01.500 --> 00:01:04.500]  這個城當然就是找她來做說客
[00:01:04.500 --> 00:01:09.500]  希望說服亞歷山大帝不會毀滅他們的城
[00:01:09.500 --> 00:01:13.500]  當這個人來到亞歷山大帝面前的時候
[00:01:13.500 --> 00:01:15.500]  亞歷山大帝跟他說
[00:01:15.500 --> 00:01:18.000]  他說我已經知道了你的來意
[00:01:18.000 --> 00:01:20.000]  你還是不要白費心機
[00:01:20.000 --> 00:01:27.000]  因為我已經發誓我是絕對不會答應你向我的要求
[00:01:27.000 --> 00:01:30.000]  這個人立刻說可惜
[00:01:30.000 --> 00:01:37.000]  他說其實我的來意就是要你毀滅南普薩富斯城
[00:01:37.000 --> 00:01:38.000]  很可惜
[00:01:38.000 --> 00:01:40.000]  你說你已經是發誓
[00:01:40.000 --> 00:01:42.000]  不會照著我的要求來做
[00:01:42.000 --> 00:01:46.000]  也就是說你不會毀滅這個城
[00:01:46.000 --> 00:01:49.000]  亞歷山大帝知道自己是中計了
[00:01:49.000 --> 00:01:52.000]  但是這個一代的蕭紅既然一言既出
[00:01:52.000 --> 00:01:54.000]  事馬難追
[00:01:54.000 --> 00:01:56.000]  所以她遵守了她的諾言
[00:01:56.000 --> 00:01:58.000]  她是沒有毀滅這個城
[00:01:58.000 --> 00:02:00.000]  我們看到
[00:02:00.000 --> 00:02:03.000]  俗世的智慧都已經這麼重要了
[00:02:03.000 --> 00:02:06.000]  何況是從神而來的智慧
[00:02:06.000 --> 00:02:09.000]  我們跟著一共有12個星期
[00:02:09.000 --> 00:02:11.000]  我們會說針葉的智慧
[00:02:11.000 --> 00:02:13.000]  這些智慧都是從神而來
[00:02:13.000 --> 00:02:18.000]  我們知道今年全教會三堂
[00:02:18.000 --> 00:02:20.000]  我們都會說兩本書
[00:02:20.000 --> 00:02:23.000]  就是《針言》和《以佛所書》
[00:02:23.000 --> 00:02:27.000]  《針言》裡面的教導真的非常非常有智慧
[00:02:27.000 --> 00:02:30.000]  無論我們面對什麼問題
[00:02:30.000 --> 00:02:33.000]  《針言》都好像是有個答案給我們
[00:02:33.000 --> 00:02:36.000]  而且這些答案都是永遠不會過時
[00:02:36.000 --> 00:02:40.000]  因為神的話語是永遠長存
[00:02:40.000 --> 00:02:43.000]  我們知道我們看看《針言》的大綱
[00:02:43.000 --> 00:02:47.000]  《針言》的大綱是可以分開有四個部分
[00:02:47.000 --> 00:02:49.000]  第一個部分是一至九章
[00:02:49.000 --> 00:02:51.000]  是教學論
[00:02:51.000 --> 00:02:55.000]  是所羅門王教子的一些教導
[00:02:55.000 --> 00:02:57.000]  大部分都是有關聖結
[00:02:57.000 --> 00:03:00.000]  第二個部分是《針言》的十章
[00:03:00.000 --> 00:03:03.000]  至到22章16節
[00:03:03.000 --> 00:03:06.000]  是叫做所羅門王的《針言》
[00:03:06.000 --> 00:03:08.000]  這個是勸街西人的《針言》
[00:03:08.000 --> 00:03:12.000]  而第三個部分是22章17
[00:03:12.000 --> 00:03:14.000]  去到24章34
[00:03:14.000 --> 00:03:16.000]  是《智者論》
[00:03:16.000 --> 00:03:19.000]  《智者論》就是一些生活的提醒
[00:03:19.000 --> 00:03:21.000]  一些生活的提示
[00:03:21.000 --> 00:03:24.000]  寫作的日期不是很確定
[00:03:24.000 --> 00:03:27.000]  但是相信是所羅門王登基之前
[00:03:27.000 --> 00:03:29.000]  他寫下來
[00:03:29.000 --> 00:03:31.000]  而第四個部分
[00:03:31.000 --> 00:03:34.000]  是25章至到29章
[00:03:34.000 --> 00:03:37.000]  25章一節經文告訴我們
[00:03:37.000 --> 00:03:40.000]  是希西嘉找人來編輯的
[00:03:40.000 --> 00:03:42.000]  收集的
[00:03:42.000 --> 00:03:44.000]  找什麼人來收集
[00:03:44.000 --> 00:03:47.000]  有解經家說是以塞亞先知
[00:03:47.000 --> 00:03:49.000]  可能是尼加先知
[00:03:49.000 --> 00:03:52.000]  也可能是河西亞先知
[00:03:52.000 --> 00:03:56.000]  這些《針言》成書的日期
[00:03:56.000 --> 00:03:58.000]  第四個部分
[00:03:58.000 --> 00:04:03.000]  是公元前的785年至到686年
[00:04:03.000 --> 00:04:06.000]  這個就是《針言》主要的四個部分
