
[00:00:00.000 --> 00:00:05.680]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.680 --> 00:00:08.840]  歡迎大家參加我們三藩市報道會
[00:00:08.840 --> 00:00:11.240]  網上的五堂崇拜
[00:00:11.240 --> 00:00:14.360]  我們繼續思想啟示錄的訊息
[00:00:14.360 --> 00:00:17.760]  今天我們去到啟示錄第十三章
[00:00:17.760 --> 00:00:20.000]  十一節至十八節
[00:00:20.000 --> 00:00:25.320]  題目叫做「他的數目是六百六十六」
[00:00:25.320 --> 00:00:27.840]  未開始思想這段聖經的時候
[00:00:27.840 --> 00:00:29.840]  請我們同心討告
[00:00:29.840 --> 00:00:32.760]  慈悲人的天父我們滿心感謝祢
[00:00:32.760 --> 00:00:36.680]  因為我們知道祢是主我們的神
[00:00:36.680 --> 00:00:40.520]  祢不單滿有能力 滿有權柄
[00:00:40.520 --> 00:00:43.120]  祢更加滿有憐憫的心
[00:00:43.120 --> 00:00:46.600]  多謝祢 撒耶穌基督來到世上
[00:00:46.600 --> 00:00:48.360]  為我們釘死在十字架
[00:00:48.360 --> 00:00:50.360]  以致我們聚得赦免
[00:00:50.360 --> 00:00:52.680]  求祢繼續祝福 保守我們
[00:00:52.680 --> 00:00:56.040]  讓我們能夠對祢的話語有敏銳的心
[00:00:56.040 --> 00:00:58.720]  也讓我們能夠接受祢的話語
[00:00:58.720 --> 00:01:03.320]  得到提醒 勸勉 教導 安慰 督察
[00:01:03.320 --> 00:01:04.520]  我們今天祈禱
[00:01:04.520 --> 00:01:08.120]  那是奉耶穌基督的名求 阿們
[00:01:08.120 --> 00:01:13.440]  當中英在1984年開始談判有關1997年之後
[00:01:13.440 --> 00:01:15.520]  香港的問題的時候
[00:01:15.520 --> 00:01:20.920]  雙方討論的焦點就是關乎香港的治權問題
[00:01:20.920 --> 00:01:24.320]  當時英國提出一個方案就是這樣的
[00:01:24.320 --> 00:01:26.680]  主權歸回中國
[00:01:26.680 --> 00:01:30.160]  但是治權仍由英國管理
[00:01:30.160 --> 00:01:32.400]  就好像你租一間房子那樣
[00:01:32.400 --> 00:01:37.440]  屋主就擁有這間房子的擁有權
[00:01:37.440 --> 00:01:40.880]  但是租客當他住在那裡的時候
[00:01:40.880 --> 00:01:44.840]  他就有權去管理這間房子怎麼樣的
[00:01:44.840 --> 00:01:48.880]  傢俬怎麼擺放 要買什麼傢俬
[00:01:48.880 --> 00:01:52.280]  這些完全是租客負責的
[00:01:52.280 --> 00:01:55.920]  這個就是主權和治權之分
[00:01:55.920 --> 00:01:58.920]  中方就極力反對這個看法
[00:01:58.920 --> 00:02:02.880]  以為主權和治權是不可分割的
[00:02:02.880 --> 00:02:06.280]  於是雙方就開始起了爭拗
[00:02:06.280 --> 00:02:08.960]  但是雙方都體會到一個問題
[00:02:08.960 --> 00:02:11.400]  如果中國收回香港
[00:02:11.400 --> 00:02:15.040]  主權和治權都歸給中國的時候
[00:02:15.040 --> 00:02:18.520]  香港只不過是中國其中的一個城市
[00:02:18.520 --> 00:02:23.000]  這個會帶來極大的震盪 非常不穩
[00:02:23.000 --> 00:02:29.680]  尤其是英國方面覺得這裡有很多值得思考和憂慮的因素
[00:02:29.680 --> 00:02:32.520]  後來怎麼打開這個建立成了一個
[00:02:32.520 --> 00:02:36.840]  一國兩制 港人治港 高度自治的中英協議呢?
[00:02:36.840 --> 00:02:42.520]  而英國又願意不再堅持使用香港的治權呢?
[00:02:42.520 --> 00:02:48.200]  原來是因為中方的代表李瑞環說了一個故事
[00:02:48.200 --> 00:02:51.200]  就打開了一個新的局面
[00:02:51.200 --> 00:02:53.400]  這個故事是怎樣的呢?
[00:02:53.400 --> 00:02:58.040]  一個窮的老太太 非常窮 吃都沒得吃
[00:02:58.040 --> 00:03:01.160]  但是她家裡有一個家傳寶物
[00:03:01.160 --> 00:03:04.960]  就是這個二興紫砂的小茶壺
[00:03:04.960 --> 00:03:07.840]  起碼有200年的歷史了
[00:03:07.840 --> 00:03:15.280]  不需要加茶葉 只要倒點熱水下去就已經有茶香的味道
[00:03:15.280 --> 00:03:17.320]  她想想我這麼窮 飯都沒得吃
[00:03:17.320 --> 00:03:18.600]  我這個茶壺有什麼用呢?
[00:03:18.600 --> 00:03:22.720]  於是就決定買了這個家傳之寶
[00:03:22.720 --> 00:03:27.480]  有一個有錢人就用了三兩銀 用高價購買了
[00:03:27.480 --> 00:03:30.080]  這個老太太就很開心
[00:03:30.080 --> 00:03:33.760]  就在這個有錢人來拿這個茶壺之前
[00:03:33.760 --> 00:03:37.400]  她看這個茶壺實在太舊了
[00:03:37.400 --> 00:03:40.960]  不是好意思收人這麼多錢
[00:03:40.960 --> 00:03:43.240]  但是於是她就怎麼做呢?
[00:03:43.240 --> 00:03:50.720]  不如我洗乾淨它 把茶漬洗得乾乾淨淨
[00:03:50.720 --> 00:03:52.800]  誰知道有錢人一來到的時候
[00:03:52.800 --> 00:03:55.520]  看到這個乾乾淨淨的茶壺就說
[00:03:55.520 --> 00:04:00.440]  我不買了 你現在這個茶壺完全都沒有茶漬的
[00:04:00.440 --> 00:04:02.680]  一毛錢都不值
[00:04:02.680 --> 00:04:06.920]  英國人聽了這個故事之後 立即明白了
[00:04:06.920 --> 00:04:12.760]  因為中國一定會保存英國過去一百多年來所留下的茶漬的
[00:04:12.760 --> 00:04:14.760]  不會把它拆掉
[00:04:14.760 --> 00:04:18.960]  因為一拆掉之後 香港的存在就沒有價值了
[00:04:18.960 --> 00:04:23.200]  英國人就安心簽上了這個《中英協議》
[00:04:23.200 --> 00:04:27.840]  一國兩制 港人治港 高度自治
[00:04:27.840 --> 00:04:29.840]  我們很自然會問
[00:04:29.840 --> 00:04:37.480]  究竟英國人遺留下來的香港茶漬是什麼茶漬呢?
[00:04:37.480 --> 00:04:40.960]  就是說香港有什麼特色呢?
[00:04:40.960 --> 00:04:45.080]  我相信不只是奶茶 港式奶茶
[00:04:45.080 --> 00:04:49.560]  那究竟這個茶漬是什麼呢?
[00:04:49.560 --> 00:04:53.760]  是不是好像彭定康 這個末代港督的彭定康
[00:04:53.760 --> 00:04:57.880]  在他的書《East and West》裡面所說
[00:04:57.880 --> 00:05:00.200]  香港的成功和特色
[00:05:00.200 --> 00:05:04.160]  是在乎它擁有一個廉潔而公開的政權
[00:05:04.160 --> 00:05:06.160]  一套健全的法制
[00:05:06.160 --> 00:05:09.360]  人人都可以參與和批評的政府
[00:05:09.360 --> 00:05:13.400]  又有新聞自由 宗教自由 言論自由的法律基礎
[00:05:13.400 --> 00:05:15.400]  和尊重人權的管治
[00:05:15.400 --> 00:05:20.560]  我不打算從政治的角度去詮釋香港的特色
[00:05:20.560 --> 00:05:23.840]  或者我們可以從在街上的文化
[00:05:23.840 --> 00:05:26.960]  香港人落地的生活
