
[00:00:00.000 --> 00:00:02.000]  好 大家早安
[00:00:02.000 --> 00:00:06.000]  你們在這裡睡得好 吃得好
[00:00:06.000 --> 00:00:11.000]  冬天好像我剛才聽出來接我們的弟兄說
[00:00:11.000 --> 00:00:16.000]  要蓋兩張羽絨被 都夠亂了
[00:00:16.000 --> 00:00:18.000]  這兩天就真是
[00:00:18.000 --> 00:00:21.000]  早一個禮拜之前都28度
[00:00:21.000 --> 00:00:23.000]  突然一下子跌到13度
[00:00:23.000 --> 00:00:26.000]  適應是大很多
[00:00:26.000 --> 00:00:30.000]  今天出來早上都人少少 在地鐵巴士
[00:00:30.000 --> 00:00:32.000]  但都有人咳嗽的 盛游
[00:00:32.000 --> 00:00:36.000]  所以都要保住頸不要凍傷
[00:00:36.000 --> 00:00:38.000]  所以羽絨現在香港好賣
[00:00:38.000 --> 00:00:42.000]  最終那些羽絨店 UNIQLO 什麼什麼
[00:00:42.000 --> 00:00:43.000]  望穿秋水
[00:00:43.000 --> 00:00:46.000]  11月底都沒有生意 沒有人做生意
[00:00:46.000 --> 00:00:49.000]  現在一來就馬上掃光
[00:00:49.000 --> 00:00:53.000]  生意大肆飆升
[00:00:53.000 --> 00:00:57.000]  很多謝張牧師教會的邀請
[00:00:57.000 --> 00:01:00.000]  這次和大家一起分享
[00:01:00.000 --> 00:01:02.000]  新約一卷書
[00:01:02.000 --> 00:01:05.000]  新約一卷書 舊約一卷書
[00:01:05.000 --> 00:01:08.000]  其實都算是蠻密集的
[00:01:08.000 --> 00:01:11.000]  早、夜、晚 早、午、晚
[00:01:11.000 --> 00:01:14.000]  都會看聖經 自己有小組
[00:01:14.000 --> 00:01:18.000]  我和大家分享的就是已忽所書
[00:01:18.000 --> 00:01:21.000]  手上的筆記就誇張了
[00:01:21.000 --> 00:01:23.000]  因為我是懶的
[00:01:23.000 --> 00:01:29.000]  有時出去教會或者一些機構的講座
[00:01:29.000 --> 00:01:33.000]  有時就四堂 有時就兩堂 有時就八堂
[00:01:33.000 --> 00:01:37.000]  我第一次一開始預備
[00:01:37.000 --> 00:01:40.000]  在工理堂 在銅鑼灣工理堂
[00:01:40.000 --> 00:01:43.000]  和他們分享已忽所書就八堂
[00:01:43.000 --> 00:01:45.000]  一做就做了八次
[00:01:45.000 --> 00:01:47.000]  做了八次之後就不改了
[00:01:47.000 --> 00:01:49.000]  總之自己是有些心態
[00:01:49.000 --> 00:01:52.000]  就不改了 總之自己是執生
[00:01:52.000 --> 00:01:55.000]  將一些東西合併
[00:01:55.000 --> 00:01:59.000]  但是給人家就是你要的就全都給了
[00:01:59.000 --> 00:02:02.000]  因為再合併反而有很多功夫
[00:02:02.000 --> 00:02:05.000]  但是對頂紙媒術沒那麼方便
[00:02:05.000 --> 00:02:07.000]  因為有時變了 我有時會跳過
[00:02:07.000 --> 00:02:09.000]  會說哪裡來的 現在去到哪裡
[00:02:09.000 --> 00:02:12.000]  就會比較沒那麼方便
[00:02:12.000 --> 00:02:15.000]  但是我們今天都會看聖經多一點
[00:02:15.000 --> 00:02:19.000]  已忽所書就高永謙博士
[00:02:19.000 --> 00:02:21.000]  應該就看不完生命記的
[00:02:21.000 --> 00:02:23.000]  兩天就沒什麼可能了
[00:02:23.000 --> 00:02:27.000]  沒錯 我們六章 看下怎樣
[00:02:27.000 --> 00:02:32.000]  六章 每次兩個小時
[00:02:32.000 --> 00:02:34.000]  中間會有個休息
[00:02:34.000 --> 00:02:37.000]  因為去洗手間 現在讀錯兩下就要去洗手間
[00:02:37.000 --> 00:02:39.000]  都要動一下的
[00:02:39.000 --> 00:02:42.000]  可以砌得成的 可以砌好
[00:02:42.000 --> 00:02:47.000]  張牧師建議我們講到都可以講已忽所書
[00:02:47.000 --> 00:02:49.000]  但我想一想 結果明天早上講到
[00:02:49.000 --> 00:02:51.000]  跟大家分享就高林多前書
[00:02:51.000 --> 00:02:55.000]  雖然這樣 但都是跟已忽所書的信息有些關係
[00:02:55.000 --> 00:02:57.000]  我們一起開始祈禱
[00:02:57.000 --> 00:03:01.000]  希望你感恩 因為你是讓舊會大經子妹
[00:03:01.000 --> 00:03:06.000]  在這個節日紀念我們救主降生的節日裏面
[00:03:06.000 --> 00:03:10.000]  有個空間 願意有這樣的心
[00:03:10.000 --> 00:03:19.000]  真是 這裡真是離開我們平時的生活環境遠一點的地方
[00:03:19.000 --> 00:03:24.000]  專心 安靜 來跟大經子妹彼此有交通
[00:03:24.000 --> 00:03:27.000]  專心思考你自己的華語
[00:03:27.000 --> 00:03:33.000]  我們自己有空間來反思自己的生命
[00:03:33.000 --> 00:03:36.000]  內注自己前面要走的道路去感恩
[00:03:36.000 --> 00:03:42.000]  在現在這麼忙的世界裏面 這些機會都是難得
[00:03:42.000 --> 00:03:45.000]  叫我們在這幾天 這三天的日子當中
[00:03:45.000 --> 00:03:48.000]  你向我們說話 你施恩給我們
[00:03:48.000 --> 00:03:51.000]  你感動我們 你也是加力量給我們
[00:03:51.000 --> 00:03:53.000]  讓我們讀你自己的華語的時候
[00:03:53.000 --> 00:03:59.000]  都能夠更加明白我們在地上
[00:03:59.000 --> 00:04:04.000]  我們自己的角色 我們所要走的道路
[00:04:04.000 --> 00:04:06.000]  天父 與我們同在
[00:04:06.000 --> 00:04:09.000]  你自己的靈 雖然天氣冷
[00:04:09.000 --> 00:04:11.000]  你自己的靈給我們溫暖
[00:04:11.000 --> 00:04:18.000]  溫暖我們的心 亦溫暖我們彼此之間相互的關係
[00:04:18.000 --> 00:04:22.000]  祈禱奉救主耶穌基督的名字 阿們
[00:04:22.000 --> 00:04:26.000]  好 以分所輸
[00:04:26.000 --> 00:04:28.000]  剛才說到筆記那裏有八講
[00:04:28.000 --> 00:04:30.000]  第一講我就不理了
[00:04:30.000 --> 00:04:33.000]  第一講很多都是背景上的東西
