
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹早晨
[00:00:04.000 --> 00:00:08.000]  今日不經不覺已經是四個月很快過去的時間
[00:00:08.000 --> 00:00:12.000]  今次應該是我短期內
[00:00:12.000 --> 00:00:14.000]  最後一次在大家當中講到
[00:00:14.000 --> 00:00:16.000]  因為六月中我就開始回香港
[00:00:16.000 --> 00:00:18.000]  請大家繼續紀念
[00:00:18.000 --> 00:00:20.000]  我會回到香港在
[00:00:20.000 --> 00:00:22.000]  波露神學院
[00:00:22.000 --> 00:00:24.000]  如果主要許可的話
[00:00:24.000 --> 00:00:26.000]  在波露神學院開始一個新的侍奉崗位
[00:00:26.000 --> 00:00:28.000]  所以短期內
[00:00:28.000 --> 00:00:30.000]  我應該不會經常來溫哥華
[00:00:30.000 --> 00:00:32.000]  過往來溫哥華都是神的恩典
[00:00:32.000 --> 00:00:34.000]  很少這樣的情況
[00:00:34.000 --> 00:00:36.000]  我是以遊客身份經常來
[00:00:36.000 --> 00:00:38.000]  其實都是上帝給我們很多機會
[00:00:38.000 --> 00:00:42.000]  在神的說話學習
[00:00:42.000 --> 00:00:44.000]  亦都在侍奉上
[00:00:44.000 --> 00:00:46.000]  多謝溫哥華博導會
[00:00:46.000 --> 00:00:48.000]  李牧師和同工們給我們的機會
[00:00:48.000 --> 00:00:50.000]  在這裏侍奉
[00:00:50.000 --> 00:00:52.000]  我本來計劃在這段時間裏
[00:00:52.000 --> 00:00:54.000]  講完整個菲律賓書
[00:00:54.000 --> 00:00:56.000]  很明顯今次就不行了
[00:00:56.000 --> 00:00:58.000]  因為今次只講到四章第三節
[00:00:58.000 --> 00:01:00.000]  其他地方
[00:01:00.000 --> 00:01:02.000]  因為種種原因
[00:01:02.000 --> 00:01:04.000]  我們未有機會去講
[00:01:04.000 --> 00:01:06.000]  所以大家可以繼續去看
[00:01:06.000 --> 00:01:10.000]  這段經文同樣都是
[00:01:10.000 --> 00:01:12.000]  內文很豐富
[00:01:12.000 --> 00:01:14.000]  所以我們都不能夠
[00:01:14.000 --> 00:01:16.000]  太過每一個地方詳細講解
[00:01:16.000 --> 00:01:18.000]  我會從一個角度
[00:01:18.000 --> 00:01:20.000]  來到今天講這篇導的
[00:01:20.000 --> 00:01:22.000]  我會從一個搖樹
[00:01:22.000 --> 00:01:24.000]  從一個是怎樣
[00:01:24.000 --> 00:01:26.000]  一些人和我們不同意見
[00:01:26.000 --> 00:01:28.000]  甚至得罪我們的人
[00:01:28.000 --> 00:01:30.000]  我們怎樣從神的角度
[00:01:30.000 --> 00:01:32.000]  去搖書
[00:01:32.000 --> 00:01:34.000]  去學習怎樣相處
[00:01:34.000 --> 00:01:36.000]  我再提醒大家
[00:01:36.000 --> 00:01:38.000]  菲律賓書有很多地方
[00:01:38.000 --> 00:01:40.000]  早就埋下了伏筆
[00:01:40.000 --> 00:01:42.000]  為何要寫這本書
[00:01:42.000 --> 00:01:44.000]  保羅有目的
[00:01:44.000 --> 00:01:46.000]  菲律賓教會有甚麼需要
[00:01:46.000 --> 00:01:48.000]  我們再找找
[00:01:48.000 --> 00:01:50.000]  我請你第一章
[00:01:52.000 --> 00:01:54.000]  我再提醒你
[00:01:54.000 --> 00:01:56.000]  習慣打開聖經
[00:01:56.000 --> 00:01:58.000]  如果你在我講道
[00:01:58.000 --> 00:02:00.000]  甚麼都學不到
[00:02:00.000 --> 00:02:02.000]  希望你學到這一點
[00:02:02.000 --> 00:02:04.000]  打開聖經
[00:02:04.000 --> 00:02:06.000]  因為講道是講神的話
[00:02:06.000 --> 00:02:08.000]  希望你有這樣的習慣
[00:02:08.000 --> 00:02:10.000]  其實對你自己對講完也有要求
[00:02:10.000 --> 00:02:12.000]  講聖經
[00:02:12.000 --> 00:02:14.000]  大家打開聖經一起去研讀
[00:02:14.000 --> 00:02:16.000]  我曾經提過
[00:02:16.000 --> 00:02:18.000]  菲律賓書一章
[00:02:18.000 --> 00:02:20.000]  嚴格上來說
[00:02:20.000 --> 00:02:22.000]  是一個問安
[00:02:22.000 --> 00:02:24.000]  交代他坐牢
[00:02:24.000 --> 00:02:26.000]  和他生活的情況
[00:02:26.000 --> 00:02:28.000]  一章27節開始
[00:02:28.000 --> 00:02:30.000]  就將
[00:02:30.000 --> 00:02:32.000]  他的講道
[00:02:32.000 --> 00:02:34.000]  或書信的對象
[00:02:34.000 --> 00:02:36.000]  由講解自己的需要
[00:02:36.000 --> 00:02:38.000]  轉向對菲律賓教會講
[00:02:38.000 --> 00:02:40.000]  27節
[00:02:40.000 --> 00:02:42.000]  我提過很多次
[00:02:42.000 --> 00:02:44.000]  只要你們行事為人
[00:02:44.000 --> 00:02:46.000]  與基督的福音相承
[00:02:46.000 --> 00:02:48.000]  整本書是說這一點
[00:02:48.000 --> 00:02:50.000]  保羅很想菲律賓教會
[00:02:50.000 --> 00:02:52.000]  聽了道之後
[00:02:52.000 --> 00:02:54.000]  他們的行事為人
[00:02:54.000 --> 00:02:56.000]  與他們所聽的道能夠相承
[00:02:56.000 --> 00:02:58.000]  具體怎麼說呢
[00:02:58.000 --> 00:03:00.000]  這裡有兩件事
[00:03:00.000 --> 00:03:02.000]  第一件事
[00:03:02.000 --> 00:03:04.000]  就是
[00:03:04.000 --> 00:03:06.000]  保羅告訴你
[00:03:06.000 --> 00:03:08.000]  你自己的生活上
[00:03:08.000 --> 00:03:10.000]  要有一個
[00:03:10.000 --> 00:03:12.000]  同一個心智
[00:03:12.000 --> 00:03:14.000]  27節
[00:03:14.000 --> 00:03:16.000]  為了福音的緣故
[00:03:16.000 --> 00:03:18.000]  要努力有同一個心智
[00:03:18.000 --> 00:03:20.000]  對教會內部的弟兄姊妹說
[00:03:20.000 --> 00:03:22.000]  他們要同心
[00:03:22.000 --> 00:03:24.000]  28節 凡事不怕敵人的驚嚇
[00:03:24.000 --> 00:03:26.000]  原來保羅第二方面
[00:03:26.000 --> 00:03:28.000]  講到什麼叫做
[00:03:28.000 --> 00:03:30.000]  行事為人與基督的福音相承
[00:03:30.000 --> 00:03:32.000]  就是要知道原來有人
[00:03:32.000 --> 00:03:34.000]  在教會裏面或教會外面
[00:03:34.000 --> 00:03:36.000]  對信徒有很多
[00:03:36.000 --> 00:03:38.000]  不好的行動
[00:03:38.000 --> 00:03:40.000]  很多不好的驚嚇
[00:03:40.000 --> 00:03:42.000]  所以兩方面
[00:03:42.000 --> 00:03:44.000]  一方面裏面要同心
[00:03:44.000 --> 00:03:46.000]  面對外面的攻擊
[00:03:46.000 --> 00:03:48.000]  如果還記得的話
[00:03:48.000 --> 00:03:50.000]  我們也提過
[00:03:50.000 --> 00:03:52.000]  第二章主要是講到同心問題
[00:03:52.000 --> 00:03:54.000]  他怎樣像耶穌基督一樣
[00:03:54.000 --> 00:03:56.000]  有謙卑的心
[00:03:56.000 --> 00:03:58.000]  到第三章我上次提到
[00:03:58.000 --> 00:04:00.000]  保羅有一個很強烈的字眼說
[00:04:00.000 --> 00:04:02.000]  第三章第二節
[00:04:02.000 --> 00:04:04.000]  應當防備犬類
[00:04:04.000 --> 00:04:06.000]  即是說
[00:04:06.000 --> 00:04:08.000]  那些會破壞
[00:04:08.000 --> 00:04:10.000]  像野狗一樣
[00:04:10.000 --> 00:04:12.000]  攻擊教會的異端
[00:04:12.000 --> 00:04:14.000]  傳錯誤訊息的人
[00:04:14.000 --> 00:04:16.000]  保羅用很強烈的字眼說
[00:04:16.000 --> 00:04:18.000]  當他講完這些之後
[00:04:18.000 --> 00:04:20.000]  他講到其實我們所領受的福音
[00:04:20.000 --> 00:04:22.000]  與他不同
[00:04:22.000 --> 00:04:24.000]  今天回到我的經文
[00:04:24.000 --> 00:04:26.000]  第三章第十七節
[00:04:26.000 --> 00:04:28.000]  你還記得我們剛才所說的
[00:04:28.000 --> 00:04:30.000]  保羅說你行事為人
[00:04:30.000 --> 00:04:32.000]  要與基督的福音相承
[00:04:32.000 --> 00:04:34.000]  現在又攻擊我們那些
[00:04:34.000 --> 00:04:36.000]  像野狗一樣的異端
[00:04:36.000 --> 00:04:38.000]  邪說
[00:04:38.000 --> 00:04:40.000]  我們應該怎樣對付呢
[00:04:40.000 --> 00:04:42.000]  什麼叫做行事為人
[00:04:42.000 --> 00:04:44.000]  與基督的福音相承
[00:04:44.000 --> 00:04:46.000]  又面對一群破壞教會的人呢
[00:04:46.000 --> 00:04:48.000]  如果我們暫停在這裡
[00:04:48.000 --> 00:04:50.000]  我們會想
[00:04:50.000 --> 00:04:52.000]  保羅當然是用
[00:04:52.000 --> 00:04:54.000]  很謹慎的方法
[00:04:54.000 --> 00:04:56.000]  或者會不會是很有效的方法
[00:04:56.000 --> 00:04:58.000]  能夠以牙還牙
[00:04:58.000 --> 00:05:00.000]  最低限度令他們
[00:05:00.000 --> 00:05:02.000]  不可以再發揮作用
[00:05:02.000 --> 00:05:04.000]  但你猜不到保羅這樣說
[00:05:04.000 --> 00:05:08.000]  第十七節
[00:05:08.000 --> 00:05:10.000]  或者再讀一次
[00:05:10.000 --> 00:05:12.000]  十七到十九節
[00:05:12.000 --> 00:05:14.000]  我請齊讀出
[00:05:14.000 --> 00:05:16.000]  弟兄們,你們要一同效法我
[00:05:16.000 --> 00:05:18.000]  也當留意看那些
[00:05:18.000 --> 00:05:20.000]  照我們榜樣行的人
[00:05:20.000 --> 00:05:24.000]  你看到嗎
[00:05:24.000 --> 00:05:26.000]  保羅第一
[00:05:26.000 --> 00:05:28.000]  他沒有扭曲了事實
[00:05:28.000 --> 00:05:30.000]  保羅稱呼這班人
[00:05:30.000 --> 00:05:32.000]  叫做基督十字架的受敵
[00:05:32.000 --> 00:05:36.000]  我真的很少聽見
[00:05:36.000 --> 00:05:38.000]  在聖經裡有更強的字眼
[00:05:38.000 --> 00:05:40.000]  去形容異端邪說
[00:05:40.000 --> 00:05:42.000]  他是基督十字架的受敵
[00:05:42.000 --> 00:05:44.000]  什麼意思呢
[00:05:44.000 --> 00:05:46.000]  基督所成就的救恩在十字架上
[00:05:46.000 --> 00:05:48.000]  現在他們所做的工作
[00:05:48.000 --> 00:05:50.000]  是完全將
[00:05:50.000 --> 00:05:52.000]  耶穌基督十字架救授的工作
[00:05:52.000 --> 00:05:54.000]  是否定、破壞
[00:05:54.000 --> 00:05:56.000]  所以是基督耶穌十字架成就救贖的受敵
[00:05:56.000 --> 00:06:00.000]  所以保羅第一方面
[00:06:00.000 --> 00:06:02.000]  他沒有否定事實
[00:06:02.000 --> 00:06:04.000]  他們所做的工作的確帶來很大破壞
[00:06:04.000 --> 00:06:06.000]  不過
[00:06:06.000 --> 00:06:08.000]  面對基督十字架的受敵
[00:06:08.000 --> 00:06:10.000]  我們應該怎樣呢
[00:06:10.000 --> 00:06:12.000]  是否像宗教一樣
[00:06:12.000 --> 00:06:14.000]  以牙還牙、以惡報惡呢
[00:06:14.000 --> 00:06:16.000]  我昨天
[00:06:16.000 --> 00:06:18.000]  預備講章的時候看到一個見證
[00:06:18.000 --> 00:06:20.000]  我心裡很不舒服
[00:06:20.000 --> 00:06:22.000]  但也很感恩
[00:06:22.000 --> 00:06:24.000]  我不知道怎樣可以形容得到
[00:06:24.000 --> 00:06:26.000]  不知道大家有沒有留意到1999年
[00:06:26.000 --> 00:06:28.000]  1999年不是很久
[00:06:28.000 --> 00:06:30.000]  十幾年前
[00:06:30.000 --> 00:06:32.000]  在印度發生了一件很大的新聞
[00:06:32.000 --> 00:06:34.000]  當時也有報導
[00:06:34.000 --> 00:06:36.000]  但在我們普通的新聞電台
[00:06:36.000 --> 00:06:38.000]  裡面略略說了就完了
[00:06:38.000 --> 00:06:40.000]  就有一個
[00:06:40.000 --> 00:06:42.000]  澳洲的宣教士
[00:06:42.000 --> 00:06:44.000]  他就
[00:06:44.000 --> 00:06:46.000]  去到印度
[00:06:46.000 --> 00:06:48.000]  去做一些
[00:06:48.000 --> 00:06:50.000]  傳福音和做一些慈善工作
[00:06:50.000 --> 00:06:52.000]  他主要在窮鄉僻壤
[00:06:52.000 --> 00:06:54.000]  裡面幫助麻風病人
[00:06:54.000 --> 00:06:56.000]  這是很難得的事
[00:06:56.000 --> 00:07:00.000]  他有一個太太
[00:07:00.000 --> 00:07:02.000]  有三個兒女
[00:07:02.000 --> 00:07:04.000]  大女兒和兩個兒子
[00:07:04.000 --> 00:07:06.000]  當時一個兒子是八歲
[00:07:06.000 --> 00:07:08.000]  另一個兒子是十歲
[00:07:08.000 --> 00:07:10.000]  有一天他就去了一個營
[00:07:10.000 --> 00:07:12.000]  去了一個夏令營
[00:07:12.000 --> 00:07:14.000]  去完夏令營之後就帶了兩個兒子
[00:07:14.000 --> 00:07:16.000]  他太太沒有去的
[00:07:16.000 --> 00:07:18.000]  就經過那個地方
[00:07:18.000 --> 00:07:20.000]  準備回家
[00:07:20.000 --> 00:07:22.000]  但由於路途太遠
[00:07:22.000 --> 00:07:24.000]  所以他就在半夜的地方
[00:07:24.000 --> 00:07:26.000]  就想找個地方住
[00:07:26.000 --> 00:07:28.000]  但沒有客棧住得到
[00:07:28.000 --> 00:07:30.000]  大家有沒有看過這宗新聞
[00:07:30.000 --> 00:07:32.000]  就在那個
