
[00:00:00.000 --> 00:00:03.000]  各位大兄姐妹平安
[00:00:03.000 --> 00:00:07.000]  今日很開心見到很多新朋友
[00:00:07.000 --> 00:00:10.000]  亦有些很遠來的舊朋友
[00:00:10.000 --> 00:00:12.000]  為了方便大家
[00:00:12.000 --> 00:00:15.000]  今日我們一直在講《議師帖記》
[00:00:15.000 --> 00:00:18.000]  我們講到三到第四章
[00:00:18.000 --> 00:00:21.000]  要少少人物的重溫
[00:00:21.000 --> 00:00:24.000]  因為方便大家有些上次未必回到來
[00:00:24.000 --> 00:00:27.000]  有幾個人物的 希望大家還記得
[00:00:27.000 --> 00:00:31.000]  有一位叫做阿哈徐老王 一個皇帝
[00:00:31.000 --> 00:00:35.000]  這個皇帝為了要顯示他自己的國力
[00:00:35.000 --> 00:00:37.000]  他一次過擺酒
[00:00:37.000 --> 00:00:40.000]  大家還記不記得擺了多少天
[00:00:40.000 --> 00:00:43.000]  擺了180天
[00:00:43.000 --> 00:00:45.000]  擺酒擺了180天
[00:00:45.000 --> 00:00:47.000]  為了顯示他的國力
[00:00:47.000 --> 00:00:51.000]  另外亦為了顯示他有一個很漂亮的皇后
[00:00:51.000 --> 00:00:53.000]  他喝到醉醺醺的時候
[00:00:53.000 --> 00:00:57.000]  去到第七天 他就跟太監和侍臣說
[00:00:57.000 --> 00:01:01.000]  請你叫我為皇后帶上後官
[00:01:01.000 --> 00:01:03.000]  然後來見大家
[00:01:03.000 --> 00:01:05.000]  結果皇后不來
[00:01:05.000 --> 00:01:08.000]  最後她被廢了
[00:01:08.000 --> 00:01:09.000]  結果大家都記得
[00:01:09.000 --> 00:01:13.000]  皇帝又要再選一個新的皇后
[00:01:13.000 --> 00:01:15.000]  用了一年的時間
[00:01:15.000 --> 00:01:18.000]  去幫那些女孩子做美容療程
[00:01:18.000 --> 00:01:19.000]  聖經真的這樣說
[00:01:19.000 --> 00:01:22.000]  用一年時間做美容療程
[00:01:22.000 --> 00:01:26.000]  然後女主角就是我們的以斯帖
[00:01:26.000 --> 00:01:27.000]  叫做Esther
[00:01:27.000 --> 00:01:30.000]  這個女主角本身是一個孤兒
[00:01:30.000 --> 00:01:33.000]  她被她堂哥哥收養了
[00:01:33.000 --> 00:01:35.000]  她很信服
[00:01:35.000 --> 00:01:38.000]  亦都看到上帝的恩典帶領
[00:01:38.000 --> 00:01:40.000]  她真的脫穎而出
[00:01:40.000 --> 00:01:42.000]  最後成為了皇后
[00:01:42.000 --> 00:01:45.000]  得到皇帝的寵愛
[00:01:45.000 --> 00:01:48.000]  第三個都是很重要的人物
[00:01:48.000 --> 00:01:49.000]  就是沒底改
[00:01:49.000 --> 00:01:52.000]  沒底改就是剛才以斯帖的堂哥哥
[00:01:52.000 --> 00:01:57.000]  他的性格本身很沉實
[00:01:57.000 --> 00:01:59.000]  他一直不可以
[00:01:59.000 --> 00:02:02.000]  亦都叫以斯帖不要公開
[00:02:02.000 --> 00:02:04.000]  他自己的身份就是猶大人
[00:02:04.000 --> 00:02:05.000]  我說本身
[00:02:05.000 --> 00:02:07.000]  因為一會兒你看下去
[00:02:07.000 --> 00:02:08.000]  他忍不住
[00:02:08.000 --> 00:02:10.000]  他終於要爆了
[00:02:10.000 --> 00:02:13.000]  他的情緒終於都忍不住
[00:02:13.000 --> 00:02:15.000]  為什麼他會要爆炸呢
[00:02:15.000 --> 00:02:16.000]  生氣得
[00:02:16.000 --> 00:02:17.000]  為什麼呢
[00:02:17.000 --> 00:02:20.000]  去到上回提要
[00:02:20.000 --> 00:02:23.000]  剛才就介紹了幾個主角
[00:02:23.000 --> 00:02:25.000]  其實去到第二幕
[00:02:25.000 --> 00:02:26.000]  我和大家分享
[00:02:26.000 --> 00:02:28.000]  我們看以斯帖記
[00:02:28.000 --> 00:02:30.000]  就好像看一個話劇
[00:02:30.000 --> 00:02:32.000]  第二幕在閉幕之前
[00:02:32.000 --> 00:02:35.000]  其實有一個很重要的插曲
[00:02:35.000 --> 00:02:38.000]  是記載在第二章21節
[00:02:38.000 --> 00:02:39.000]  我慢慢讀出來
[00:02:39.000 --> 00:02:44.000]  他說當那時候沒底改坐在朝門
[00:02:44.000 --> 00:02:46.000]  即是在宮廷那裡
[00:02:46.000 --> 00:02:49.000]  然後皇的太監有兩個人守門
[00:02:49.000 --> 00:02:50.000]  一個叫匹探
[00:02:50.000 --> 00:02:52.000]  另一個叫提烈
[00:02:52.000 --> 00:02:54.000]  他們老恨阿哈徐老王
[00:02:54.000 --> 00:02:56.000]  很憎恨皇帝
[00:02:56.000 --> 00:02:59.000]  然後想要下手去殺他
[00:02:59.000 --> 00:03:00.000]  去到22節
[00:03:00.000 --> 00:03:02.000]  沒底改就知道了
[00:03:02.000 --> 00:03:04.000]  就告訴給以斯帖
[00:03:04.000 --> 00:03:09.000]  然後以斯帖亦都聽到沒底改這樣說
[00:03:09.000 --> 00:03:11.000]  很乖的報告給皇聽
[00:03:11.000 --> 00:03:14.000]  救察者事即是查清楚了
[00:03:14.000 --> 00:03:15.000]  果然是事實
[00:03:15.000 --> 00:03:18.000]  真的有兩個人想害皇帝
[00:03:18.000 --> 00:03:22.000]  最後這兩個人就被人掛在木頭上
[00:03:22.000 --> 00:03:23.000]  未到他示眾
[00:03:23.000 --> 00:03:28.000]  這件事就寫在歷史書上
[00:03:28.000 --> 00:03:31.000]  這件事就寫在歷史書上
[00:03:31.000 --> 00:03:33.000]  接著我們來到第三幕
[00:03:33.000 --> 00:03:37.000]  我說是大屠殺的前奏
[00:03:37.000 --> 00:03:38.000]  大屠殺
[00:03:38.000 --> 00:03:41.000]  剛才說我們第二幕完了
[00:03:41.000 --> 00:03:43.000]  即是皇帝知道這件事
[00:03:43.000 --> 00:03:46.000]  亦都有沒底改用救了皇帝
[00:03:46.000 --> 00:03:48.000]  然後查明是事實
[00:03:48.000 --> 00:03:49.000]  聖經第三章
