
[00:00:00.000 --> 00:00:05.000]  什麼是智慧?
[00:00:05.000 --> 00:00:09.000]  我們時時都會稱讚別人聰明
[00:00:09.000 --> 00:00:11.000]  或者覺得自己很聰明
[00:00:11.000 --> 00:00:13.000]  會不會? 你想一想
[00:00:13.000 --> 00:00:20.000]  但是你很少會用到智慧這兩個字
[00:00:20.000 --> 00:00:23.000]  智慧好像很高深莫測
[00:00:23.000 --> 00:00:25.000]  或者說要是老人家
[00:00:25.000 --> 00:00:29.000]  這個老人家跟他聊天很有智慧
[00:00:29.000 --> 00:00:32.000]  主要學你做老師
[00:00:32.000 --> 00:00:34.000]  你教那些小學生
[00:00:34.000 --> 00:00:36.000]  你不會說這個學生真的很有智慧
[00:00:36.000 --> 00:00:39.000]  你不會 因為他很聰明
[00:00:39.000 --> 00:00:41.000]  所以智慧是什麼呢?
[00:00:41.000 --> 00:00:43.000]  聖經裡面說智慧
[00:00:43.000 --> 00:00:48.000]  最出名的例子當然就是所羅門
[00:00:48.000 --> 00:00:52.000]  所羅門求智慧
[00:00:52.000 --> 00:00:59.000]  是在他接觸他父親大衛作王的時候
[00:00:59.000 --> 00:01:01.000]  這裡聖經記載
[00:01:01.000 --> 00:01:05.000]  上帝在夢中問所羅門
[00:01:05.000 --> 00:01:09.000]  你要我賜你什麼
[00:01:09.000 --> 00:01:11.000]  你可以求
[00:01:11.000 --> 00:01:14.000]  我們以為這些是講故事的時候
[00:01:14.000 --> 00:01:16.000]  才會有一個神仙出現
[00:01:16.000 --> 00:01:18.000]  給你三個願望
[00:01:18.000 --> 00:01:21.000]  那些故事其實都很有意思
[00:01:21.000 --> 00:01:23.000]  因為那些故事通常說
[00:01:23.000 --> 00:01:25.000]  那些人不懂得要什麼願望
[00:01:25.000 --> 00:01:27.000]  是浪費了的
[00:01:27.000 --> 00:01:31.000]  當然是故事第一個願望給了他
[00:01:31.000 --> 00:01:33.000]  他後悔要第二個
[00:01:33.000 --> 00:01:35.000]  又後悔要找第三個
[00:01:35.000 --> 00:01:37.000]  那是浪費了一個機會
[00:01:37.000 --> 00:01:39.000]  但是這裡記載
[00:01:39.000 --> 00:01:44.000]  所羅門祈求智慧
[00:01:44.000 --> 00:01:49.000]  列王記上由第一章開始
[00:01:49.000 --> 00:01:52.000]  一直到十一章
[00:01:52.000 --> 00:01:54.000]  其實是用很長的篇幅
[00:01:54.000 --> 00:02:01.000]  去記載所羅門一生的智慧
[00:02:01.000 --> 00:02:03.000]  十一章的聖經
[00:02:03.000 --> 00:02:04.000]  不過我們不熟悉
[00:02:04.000 --> 00:02:06.000]  希望以後有機會
[00:02:06.000 --> 00:02:08.000]  跟大家一起讀列王記
[00:02:08.000 --> 00:02:12.000]  這些很現實的人
[00:02:12.000 --> 00:02:14.000]  他們的生命
[00:02:14.000 --> 00:02:18.000]  所羅門其實本來沒有機會做王
[00:02:18.000 --> 00:02:20.000]  他不是太子
[00:02:20.000 --> 00:02:22.000]  你記不記得
[00:02:22.000 --> 00:02:24.000]  大衛有十九個兒子
[00:02:24.000 --> 00:02:28.000]  長子是暗亂衰了
[00:02:28.000 --> 00:02:29.000]  不說什麼了
[00:02:29.000 --> 00:02:31.000]  自己回去看聖經
[00:02:31.000 --> 00:02:36.000]  然後大衛最疼愛的是亞沙隆
[00:02:36.000 --> 00:02:38.000]  聰明兒子
[00:02:38.000 --> 00:02:41.000]  這個兒子真的聰明
[00:02:41.000 --> 00:02:43.000]  所以他報復
[00:02:43.000 --> 00:02:45.000]  他造反
[00:02:45.000 --> 00:02:47.000]  他收買人心
[00:02:47.000 --> 00:02:49.000]  他做所有的事情
[00:02:49.000 --> 00:02:52.000]  都證明他有雄心
[00:02:52.000 --> 00:02:53.000]  有野心
[00:02:53.000 --> 00:02:55.000]  而且做得成功
[00:02:55.000 --> 00:02:57.000]  大衛最聰明
[00:02:57.000 --> 00:03:00.000]  或者最有智慧的謀士
[00:03:00.000 --> 00:03:02.000]  都幫亞沙隆
[00:03:02.000 --> 00:03:07.000]  你想想這個青年人有前途
[00:03:07.000 --> 00:03:09.000]  死了
[00:03:09.000 --> 00:03:11.000]  都還沒有輪到所羅門
[00:03:11.000 --> 00:03:14.000]  還有亞多利亞
[00:03:14.000 --> 00:03:16.000]  在大衛年老
[00:03:16.000 --> 00:03:20.000]  在床上幾乎要死的時候
[00:03:20.000 --> 00:03:26.000]  亞多利亞就拉攏幾個老臣子
[00:03:26.000 --> 00:03:28.000]  擁立他作王
[00:03:28.000 --> 00:03:32.000]  在這樣的驚濤駭浪當中
[00:03:32.000 --> 00:03:38.000]  所羅門能夠繼承父親的王位
[00:03:38.000 --> 00:03:40.000]  一點都不容易
[00:03:40.000 --> 00:03:42.000]  所以如果你讀獵王幾相
[00:03:42.000 --> 00:03:44.000]  你要從這個背景讀起
[00:03:44.000 --> 00:03:46.000]  你才明白
[00:03:46.000 --> 00:03:48.000]  因為獵王幾相第一章
[00:03:48.000 --> 00:03:50.000]  其實你讀完靈修
[00:03:50.000 --> 00:03:52.000]  尤其是你很虔誠的早上起床
[00:03:52.000 --> 00:03:53.000]  打開聖經
[00:03:53.000 --> 00:03:55.000]  就讀獵王幾相第一章
[00:03:55.000 --> 00:03:56.000]  你會很奇怪
[00:03:56.000 --> 00:03:58.000]  獵王幾相第一章
[00:03:58.000 --> 00:04:02.000]  講的是一些權力鬥爭
[00:04:02.000 --> 00:04:07.000]  醜惡的以儒我詐
[00:04:07.000 --> 00:04:08.000]  簡單說
[00:04:08.000 --> 00:04:13.000]  就是林忠交托所羅門三件事
[00:04:13.000 --> 00:04:16.000]  其實就是交三個人給他
[00:04:16.000 --> 00:04:17.000]  告訴他
[00:04:17.000 --> 00:04:18.000]  兒子
[00:04:18.000 --> 00:04:22.000]  這三個人是心腹大患
[00:04:22.000 --> 00:04:25.000]  那為什麼父王不除掉他們呢
[00:04:25.000 --> 00:04:27.000]  你這麼有權威
[00:04:27.000 --> 00:04:31.000]  這三個人不容易除掉的
[00:04:31.000 --> 00:04:33.000]  你有沒有遇過這樣的人
[00:04:33.000 --> 00:04:35.000]  有時候不只是朝廷裡面有
[00:04:35.000 --> 00:04:36.000]  辦公室也有
[00:04:36.000 --> 00:04:38.000]  教會也有
[00:04:38.000 --> 00:04:40.000]  怎樣能夠動得動他們
[00:04:40.000 --> 00:04:41.000]  是不可以的
[00:04:41.000 --> 00:04:42.000]  所以大衛就說
[00:04:42.000 --> 00:04:43.000]  兒子
[00:04:43.000 --> 00:04:45.000]  你有智慧
[00:04:45.000 --> 00:04:46.000]  你懂得怎樣做
[00:04:46.000 --> 00:04:48.000]  給了三個人命給他
[00:04:48.000 --> 00:04:49.000]  你回去自己看
[00:04:49.000 --> 00:04:50.000]  很好看的
[00:04:50.000 --> 00:04:51.000]  聖經一點都不沉悶
[00:04:51.000 --> 00:04:53.000]  比九王奪嫡
[00:04:53.000 --> 00:04:56.000]  雍正王朝還要好看
[00:04:56.000 --> 00:04:59.000]  所羅門要管理
[00:04:59.000 --> 00:05:01.000]  以色列十二個支派
[00:05:01.000 --> 00:05:03.000]  一點都不簡單
[00:05:03.000 --> 00:05:07.000]  所以這樣的開場白
[00:05:07.000 --> 00:05:08.000]  就告訴我們
[00:05:08.000 --> 00:05:10.000]  其實所羅門很艱難的
[00:05:10.000 --> 00:05:12.000]  他要坐穩他的位置
[00:05:12.000 --> 00:05:16.000]  有很多的問題在這裡
[00:05:16.000 --> 00:05:20.000]  所羅門祈求智慧
[00:05:20.000 --> 00:05:22.000]  什麼是智慧
[00:05:22.000 --> 00:05:24.000]  緊接著第三章
[00:05:24.000 --> 00:05:27.000]  我們所讀的這段經文之後
[00:05:27.000 --> 00:05:28.000]  就是你最熟悉的
[00:05:28.000 --> 00:05:31.000]  所羅門的故事
[00:05:31.000 --> 00:05:33.000]  兩個女人早上來哭
[00:05:33.000 --> 00:05:37.000]  一個抱著死了的嬰兒
[00:05:37.000 --> 00:05:40.000]  一個抱著還生的嬰兒
[00:05:40.000 --> 00:05:41.000]  不用說了
[00:05:41.000 --> 00:05:42.000]  你應該懂得
[00:05:42.000 --> 00:05:43.000]  不懂就回去看
[00:05:43.000 --> 00:05:45.000]  列王記上第三章
[00:05:45.000 --> 00:05:47.000]  讀下去就能讀出來
[00:05:47.000 --> 00:05:48.000]  兩個都說
[00:05:48.000 --> 00:05:49.000]  生的嬰兒是自己的
[00:05:49.000 --> 00:05:51.000]  死的不是自己的
[00:05:51.000 --> 00:05:53.000]  兩個的故事說完之後
[00:05:53.000 --> 00:05:55.000]  你是所羅門坐在這裡
[00:05:55.000 --> 00:05:57.000]  你怎樣判
[00:05:57.000 --> 00:05:59.000]  智慧
[00:05:59.000 --> 00:06:02.000]  你讀完之後
[00:06:02.000 --> 00:06:04.000]  好像很容易
[00:06:04.000 --> 00:06:05.000]  拿把刀來
[00:06:05.000 --> 00:06:07.000]  將生的嬰兒剖開
[00:06:07.000 --> 00:06:10.000]  還沒說故事的結局之前
[00:06:10.000 --> 00:06:12.000]  你懂得這樣做嗎
[00:06:12.000 --> 00:06:13.000]  通常你不懂
[00:06:13.000 --> 00:06:15.000]  你只會打
[00:06:15.000 --> 00:06:17.000]  用刑
[00:06:17.000 --> 00:06:19.000]  夾他手指
[00:06:19.000 --> 00:06:20.000]  強行來
[00:06:20.000 --> 00:06:21.000]  不是
[00:06:21.000 --> 00:06:22.000]  有智慧
[00:06:22.000 --> 00:06:24.000]  對小朋友對人
[00:06:24.000 --> 00:06:26.000]  不是強行來的
[00:06:26.000 --> 00:06:28.000]  不是這樣頂撞
[00:06:28.000 --> 00:06:30.000]  你用一個辦法
[00:06:30.000 --> 00:06:32.000]  去拿到真相
[00:06:32.000 --> 00:06:34.000]  剖了嬰兒
[00:06:34.000 --> 00:06:36.000]  真正的媽媽就馬上說
[00:06:36.000 --> 00:06:38.000]  我不要了
[00:06:38.000 --> 00:06:39.000]  好 對
[00:06:39.000 --> 00:06:40.000]  最好是這樣
[00:06:40.000 --> 00:06:42.000]  我要頭你要尾
[00:06:42.000 --> 00:06:44.000]  馬上就知道
[00:06:44.000 --> 00:06:46.000]  是非黑白
[00:06:46.000 --> 00:06:48.000]  不是強行來的
[00:06:48.000 --> 00:06:49.000]  有智慧
[00:06:49.000 --> 00:06:51.000]  所羅門的智慧
[00:06:51.000 --> 00:06:54.000]  就是判斷是非的智慧
[00:06:54.000 --> 00:06:55.000]  不是
[00:06:55.000 --> 00:06:57.000]  你再讀下去
[00:06:57.000 --> 00:06:59.000]  在烈王紀上
[00:06:59.000 --> 00:07:01.000]  第四章
[00:07:01.000 --> 00:07:03.000]  第五章
[00:07:03.000 --> 00:07:05.000]  說到所羅門的
[00:07:05.000 --> 00:07:07.000]  如果用中國歷史來說
[00:07:07.000 --> 00:07:10.000]  他的文字武功
[00:07:10.000 --> 00:07:12.000]  四個字你都會誤解的
[00:07:12.000 --> 00:07:14.000]  文字不是writing
[00:07:14.000 --> 00:07:17.000]  是管治的字
[00:07:17.000 --> 00:07:19.000]  他的建設
[00:07:19.000 --> 00:07:23.000]  和他怎樣保護他的國家
[00:07:23.000 --> 00:07:25.000]  所羅門的智慧
[00:07:25.000 --> 00:07:27.000]  不單止在法庭上
[00:07:27.000 --> 00:07:30.000]  而且在他留下的寫作
[00:07:30.000 --> 00:07:31.000]  咒言
[00:07:31.000 --> 00:07:33.000]  三千句
[00:07:33.000 --> 00:07:36.000]  他對所有當時的知識
[00:07:36.000 --> 00:07:38.000]  他都有興趣
[00:07:38.000 --> 00:07:39.000]  一個皇帝
[00:07:39.000 --> 00:07:41.000]  能夠這樣做不容易
[00:07:41.000 --> 00:07:43.000]  因為他太多隱憂
[00:07:43.000 --> 00:07:46.000]  他享盡榮華富貴
[00:07:46.000 --> 00:07:48.000]  有空為什麼不可以去
[00:07:48.000 --> 00:07:49.000]  多喝一杯咖啡
[00:07:49.000 --> 00:07:51.000]  ice cap這麼好喝
[00:07:51.000 --> 00:07:53.000]  為什麼要讀書
[00:07:53.000 --> 00:07:55.000]  看聖經這麼悶
[00:07:55.000 --> 00:07:56.000]  你明白
[00:07:56.000 --> 00:07:58.000]  所羅門有智慧
[00:07:58.000 --> 00:08:00.000]  所以在他一生當中
[00:08:00.000 --> 00:08:03.000]  他很勤力學習
[00:08:03.000 --> 00:08:05.000]  以至到他是一個
[00:08:05.000 --> 00:08:06.000]  有思想
[00:08:06.000 --> 00:08:09.000]  有內涵的君王
[00:08:09.000 --> 00:08:10.000]  不單止
[00:08:10.000 --> 00:08:12.000]  說他建聖殿
[00:08:12.000 --> 00:08:14.000]  原來建聖殿
[00:08:14.000 --> 00:08:17.000]  經文都說是有智慧的
[00:08:17.000 --> 00:08:20.000]  沒有智慧建不建得到
[00:08:20.000 --> 00:08:22.000]  沒有智慧就吵架
[00:08:22.000 --> 00:08:24.000]  教會建堂
[00:08:24.000 --> 00:08:26.000]  是一個很大的危機
[00:08:26.000 --> 00:08:28.000]  沒有智慧
[00:08:28.000 --> 00:08:30.000]  就吵架
[00:08:30.000 --> 00:08:32.000]  所羅門建聖殿
[00:08:32.000 --> 00:08:35.000]  有外交的關係
[00:08:35.000 --> 00:08:38.000]  有內部的管理
[00:08:38.000 --> 00:08:42.000]  阿蘭國的君王稱讚
[00:08:42.000 --> 00:08:44.000]  這個年輕人
[00:08:44.000 --> 00:08:46.000]  這麼大的計劃
[00:08:46.000 --> 00:08:49.000]  竟然做得這麼有條理
[00:08:49.000 --> 00:08:53.000]  除非是神的智慧在他身上
[00:08:53.000 --> 00:08:55.000]  所以烈王記記載
[00:08:55.000 --> 00:08:57.000]  所羅門的智慧
[00:08:57.000 --> 00:09:02.000]  不只是審案單一
[00:09:02.000 --> 00:09:04.000]  在每一方面
[00:09:04.000 --> 00:09:08.000]  所羅門的智慧都流露出來
[00:09:08.000 --> 00:09:09.000]  我們又很熟悉
[00:09:09.000 --> 00:09:11.000]  另外一個傳說
[00:09:11.000 --> 00:09:13.000]  可惜我們熟悉的是電影版本
[00:09:13.000 --> 00:09:15.000]  不是聖經版本
[00:09:15.000 --> 00:09:17.000]  就是士巴女王
[00:09:17.000 --> 00:09:19.000]  遠遠來到所羅門
[00:09:19.000 --> 00:09:21.000]  聖經講得很含蓄
