
[00:00:00.000 --> 00:00:05.460]  各位親愛的朋友
[00:00:05.460 --> 00:00:07.460]  親愛的頂姐妹平安
[00:00:07.460 --> 00:00:12.420]  今天就是因為要紀念耶穌基督
[00:00:12.420 --> 00:00:15.620]  在十字架上為我們受苦
[00:00:15.620 --> 00:00:18.380]  這種無比的愛
[00:00:18.380 --> 00:00:22.140]  我就很想跟大家分享一下
[00:00:22.140 --> 00:00:26.540]  為什麼這個愛是這麼重要呢?
[00:00:26.540 --> 00:00:32.060]  最近在香港發生了令人震驚的一個新聞
[00:00:32.060 --> 00:00:34.220]  就是一個瑞士案
[00:00:34.220 --> 00:00:37.500]  很多人在問一個問題
[00:00:37.500 --> 00:00:40.060]  是不可思議的
[00:00:40.060 --> 00:00:45.260]  為什麼全家的人都參與在裡面
[00:00:45.260 --> 00:00:47.580]  個個都知道
[00:00:47.580 --> 00:00:51.980]  但是沒有一個提出制止
[00:00:51.980 --> 00:00:57.100]  或者叫他們考慮不要這樣做
[00:00:57.100 --> 00:01:00.300]  這個新聞出來的時候
[00:01:00.300 --> 00:01:02.300]  我們就問這個問題
[00:01:02.300 --> 00:01:06.700]  到底他們想的是什麼呢?
[00:01:06.700 --> 00:01:11.300]  我相信多多少少離不開錢
[00:01:11.300 --> 00:01:14.300]  我看到現在的人
[00:01:14.300 --> 00:01:19.980]  原來一個一個對這個錢是非常注重
[00:01:19.980 --> 00:01:21.740]  另一方面來說
[00:01:21.740 --> 00:01:25.020]  在滿足自我的私慾方面
[00:01:25.020 --> 00:01:27.820]  也是不擇手段
[00:01:27.820 --> 00:01:33.020]  我除了看到這個新聞令人擇心
[00:01:33.020 --> 00:01:37.180]  連屍體都要斬碎
[00:01:37.180 --> 00:01:39.020]  甚至連屍體
[00:01:39.020 --> 00:01:42.620]  很多部分到現在還沒找到
[00:01:42.620 --> 00:01:46.700]  是令人心裡一種作嘔的感覺
[00:01:46.700 --> 00:01:49.180]  但是另一方面
[00:01:49.180 --> 00:01:50.460]  早一兩年
[00:01:50.460 --> 00:01:56.220]  連續兩間大學在法庭裡面爆出了
[00:01:56.220 --> 00:01:59.820]  是教授殺死自己的妻子
[00:01:59.820 --> 00:02:02.540]  這些的新聞
[00:02:02.540 --> 00:02:05.260]  一個是港大的教授
[00:02:05.260 --> 00:02:07.100]  來殺他的妻子
[00:02:07.100 --> 00:02:09.820]  甚至把屍體藏在箱子裡
[00:02:09.820 --> 00:02:11.820]  放在辦公室
[00:02:11.820 --> 00:02:14.300]  後來被人發現
[00:02:14.300 --> 00:02:19.340]  另一個是中大的教授
[00:02:19.340 --> 00:02:21.340]  用間接的方法
[00:02:21.340 --> 00:02:22.860]  一樣化態
[00:02:22.860 --> 00:02:27.260]  放在妻子的車裡面
[00:02:27.260 --> 00:02:33.340]  導致妻子和女兒坐在車裡面不知不覺
[00:02:33.340 --> 00:02:34.700]  就經過一段時間
[00:02:34.700 --> 00:02:36.940]  套路港的公路被人發現
[00:02:36.940 --> 00:02:38.380]  車停在那裡
[00:02:38.380 --> 00:02:40.860]  兩個都死了
[00:02:40.860 --> 00:02:44.300]  這個案
[00:02:44.300 --> 00:02:45.740]  法官認為
[00:02:45.740 --> 00:02:47.260]  警察都認為
[00:02:47.260 --> 00:02:50.620]  是精心策劃的
[00:02:50.620 --> 00:02:52.620]  但是他自己沒有想過的
[00:02:52.620 --> 00:02:54.620]  他自己最愛的女兒
[00:02:54.620 --> 00:02:56.620]  竟然都是坐在車裡面
[00:02:56.620 --> 00:02:58.940]  直到喪禮的時候
[00:02:58.940 --> 00:03:01.500]  露出一個馬腳
[00:03:01.500 --> 00:03:04.220]  而被警察懷疑
[00:03:04.220 --> 00:03:07.340]  我們接著就要問一個問題
[00:03:07.340 --> 00:03:08.540]  到底
[00:03:08.540 --> 00:03:11.820]  這兩個教授這麼有學問的人
[00:03:11.820 --> 00:03:14.940]  為什麼都要殺死自己的妻子呢?
[00:03:14.940 --> 00:03:22.140]  有關一個姓許的
[00:03:22.140 --> 00:03:24.140]  有人說
[00:03:24.140 --> 00:03:26.780]  他有婚外情
[00:03:26.780 --> 00:03:30.300]  甚至旅行都一起去
[00:03:30.300 --> 00:03:33.740]  而他太太本身
[00:03:33.740 --> 00:03:39.500]  也都是無法忍受這些的
[00:03:39.500 --> 00:03:42.220]  是因為這樣的緣故
[00:03:42.220 --> 00:03:44.220]  會不會因為這樣
[00:03:44.220 --> 00:03:47.660]  而動了一個殺妻
[00:03:47.660 --> 00:03:49.660]  以致他可以
[00:03:49.660 --> 00:03:57.020]  和他自己這個第三者同居結婚
[00:03:57.020 --> 00:03:59.020]  會不會呢?
[00:03:59.020 --> 00:04:04.060]  另一個又怎麼解釋呢?
