
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹主內平安
[00:00:05.000 --> 00:00:11.000]  今日我們選讀馬太福音第20章的經文
[00:00:11.000 --> 00:00:18.000]  第一節開頭因為天國好比
[00:00:18.000 --> 00:00:24.000]  好清楚是一個比喻的開場白
[00:00:24.000 --> 00:00:28.000]  耶穌為何要用比喻呢
[00:00:28.000 --> 00:00:31.000]  不是因為故事好聽
[00:00:31.000 --> 00:00:37.000]  馬太福音13章記載了殺種的比喻
[00:00:37.000 --> 00:00:39.000]  大家都一定記得
[00:00:39.000 --> 00:00:44.000]  或者你有留意到在中間講完這個比喻
[00:00:44.000 --> 00:00:49.000]  未解釋之前門徒就走來問主耶穌
[00:00:49.000 --> 00:00:51.000]  為何要用比喻呀
[00:00:51.000 --> 00:00:58.000]  耶穌引用以賽亞書第六章
[00:00:58.000 --> 00:01:00.000]  有沒有印象呀
[00:01:00.000 --> 00:01:04.000]  他們聽是要聽見
[00:01:04.000 --> 00:01:08.000]  但是卻不明白
[00:01:08.000 --> 00:01:16.000]  所以比喻的目的就是對那些聽是聽見
[00:01:16.000 --> 00:01:23.000]  但聽完也不明白到底發生了甚麼事
[00:01:23.000 --> 00:01:26.000]  耶穌就用比喻
[00:01:26.000 --> 00:01:32.000]  將一個難明白不明白的真理
[00:01:32.000 --> 00:01:37.000]  放在我們心中
[00:01:37.000 --> 00:01:42.000]  我們時時都熟悉的浪子回頭的比喻
[00:01:42.000 --> 00:01:45.000]  其實我們明不明白呢
[00:01:45.000 --> 00:01:49.000]  法利塞人聽完耶穌講之後回家吃飯
[00:01:49.000 --> 00:01:51.000]  不知道他講甚麼
[00:01:51.000 --> 00:01:52.000]  兩兄弟呀
[00:01:52.000 --> 00:01:55.000]  小孩出去花天酒地又回來
[00:01:55.000 --> 00:01:57.000]  真是笑得不得了
[00:01:57.000 --> 00:02:02.000]  姐妹聽到往往比弟兄厲害
[00:02:02.000 --> 00:02:04.000]  法利塞太太一邊炒菜一邊說
[00:02:04.000 --> 00:02:07.000]  說你呀
