
[00:00:00.000 --> 00:00:05.400]  各位大兄姐妹各位朋友你們好
[00:00:05.400 --> 00:00:08.080]  歡迎大家參加我們三拍士播道會
[00:00:08.080 --> 00:00:10.080]  網上的五堂崇拜
[00:00:10.080 --> 00:00:11.480]  今天是復活節
[00:00:11.480 --> 00:00:13.480]  在此緊祝大家復活節快樂
[00:00:13.480 --> 00:00:17.080]  人生過得精彩和有意義
[00:00:17.080 --> 00:00:21.480]  我們繼續思想約翰福音的信息
[00:00:21.480 --> 00:00:25.080]  我們來到約翰福音第20章一至二十九節
[00:00:25.080 --> 00:00:28.080]  題目叫做風的墳墓
[00:00:28.080 --> 00:00:33.080]  在思想這段聖經前請你同心低頭和禱告
[00:00:33.080 --> 00:00:36.080]  慈悲人的天父我們滿心感謝你
[00:00:36.080 --> 00:00:39.080]  因為你戰勝了死亡
[00:00:39.080 --> 00:00:41.080]  被釘之後三日復活
[00:00:41.080 --> 00:00:43.080]  啟開一個新的時代
[00:00:43.080 --> 00:00:45.080]  讓我們有永生的盼望
[00:00:45.080 --> 00:00:47.080]  我們感謝你
[00:00:47.080 --> 00:00:51.080]  求你藉著今天的信息打動我們的心
[00:00:51.080 --> 00:00:53.080]  讓我們仰望你
[00:00:53.080 --> 00:00:55.080]  在我們中間未曾有信主的
[00:00:55.080 --> 00:00:58.080]  都求聖靈在他們心中動功
[00:00:58.080 --> 00:01:00.080]  讓他們能夠接受耶穌基督
[00:01:00.080 --> 00:01:02.080]  做他們的個人救主和主宰
[00:01:02.080 --> 00:01:04.080]  掌管他們的一生
[00:01:04.080 --> 00:01:07.080]  我們今天禱告是奉耶穌基督的名求
[00:01:07.080 --> 00:01:09.080]  阿們
[00:01:09.080 --> 00:01:12.080]  中國人說天下無不散之筵席
[00:01:12.080 --> 00:01:14.080]  話雖如此
[00:01:14.080 --> 00:01:19.080]  但生離死別卻是極難接受的事實
[00:01:19.080 --> 00:01:22.080]  尤其是當我們失去了所愛的人
[00:01:22.080 --> 00:01:25.080]  有人說時間可以沖淡這些哀傷
[00:01:25.080 --> 00:01:28.080]  我想未必盡然
[00:01:28.080 --> 00:01:32.080]  不久之前我再看我父親的遺作
[00:01:32.080 --> 00:01:36.080]  自從母親在1951年懸樑置盡
[00:01:36.080 --> 00:01:38.080]  十幾二十年來
[00:01:38.080 --> 00:01:40.080]  父親一直哀傷
[00:01:40.080 --> 00:01:42.080]  每逢到他的死期
[00:01:42.080 --> 00:01:44.080]  他就整晚不睡
[00:01:44.080 --> 00:01:46.080]  哀悼過為他置盡的妻子
[00:01:46.080 --> 00:01:48.080]  讀起這篇文章
[00:01:48.080 --> 00:01:51.080]  不敢滴下幾滴眼淚
[00:01:51.080 --> 00:01:54.080]  謝臣自古以來多少問人之事
[00:01:54.080 --> 00:01:58.080]  常常為這個生離死別的課題
[00:01:58.080 --> 00:02:02.080]  寫出火歌海泣的作品
[00:02:02.080 --> 00:02:06.080]  我就想到道府的兵車行
[00:02:06.080 --> 00:02:10.080]  車輪輪馬笑笑
[00:02:10.080 --> 00:02:13.080]  行人攻戰國代邀
[00:02:13.080 --> 00:02:17.080]  夜涼妻子走相信
[00:02:17.080 --> 00:02:21.080]  塵埃不見咸陽橋
[00:02:21.080 --> 00:02:24.080]  天衣鈍足難渡哭
[00:02:24.080 --> 00:02:28.080]  哭聲直上肝魂笑
[00:02:28.080 --> 00:02:31.080]  道旁過者萬行人
[00:02:31.080 --> 00:02:34.080]  行人但魂點行頻
[00:02:34.080 --> 00:02:37.080]  或從十五不放河
[00:02:37.080 --> 00:02:39.080]  便至四十西營田
[00:02:39.080 --> 00:02:42.080]  去時李靖與果頭
[00:02:42.080 --> 00:02:45.080]  歸來頭白還樹邊
[00:02:45.080 --> 00:02:48.080]  邊庭流血成海水
[00:02:48.080 --> 00:02:51.080]  武王開變意味異
[00:02:51.080 --> 00:02:54.080]  君屈聞漢家山東二百州
[00:02:54.080 --> 00:02:57.080]  千村萬樂生機治
[00:02:57.080 --> 00:03:00.080]  終有劍庫把錯離
[00:03:00.080 --> 00:03:04.080]  和生農牟無東西
[00:03:04.080 --> 00:03:08.080]  放復巡兵內復戰
[00:03:08.080 --> 00:03:11.080]  避軀不以牽羽髻
[00:03:11.080 --> 00:03:16.080]  長者雖有問亦乎敢身行
