
[00:00:00.000 --> 00:00:04.820]  各位弟兄姊妹 早安
[00:00:04.820 --> 00:00:08.520]  今天很高興可以見到
[00:00:08.520 --> 00:00:13.120]  禮拜堂裏面有這麼多弟兄姊妹可以在一起
[00:00:13.120 --> 00:00:18.440]  面對面的來參加崇拜、敬拜上帝
[00:00:18.440 --> 00:00:23.000]  很高興見到師班唱詩 我已經很久沒聽過
[00:00:23.000 --> 00:00:26.920]  有師班站在我們面前來唱詩
[00:00:26.920 --> 00:00:29.720]  這個都是上帝的恩典
[00:00:29.720 --> 00:00:35.000]  因為疫情好像已經開始減退
[00:00:35.000 --> 00:00:39.400]  因為我們已經有足足兩年的時間
[00:00:39.400 --> 00:00:44.280]  要不完全不能回到聖殿裏面去敬拜
[00:00:44.280 --> 00:00:52.720]  或者只能夠有限量的弟兄姊妹來參與敬拜
[00:00:52.720 --> 00:00:56.560]  所以我今天在這個時候
[00:00:56.560 --> 00:01:00.080]  是想和大家分享一下
[00:01:00.080 --> 00:01:02.320]  在疫情過後
[00:01:02.320 --> 00:01:07.000]  又或者在兩年的這麼長的疫情裏面
[00:01:07.000 --> 00:01:09.800]  我們學到的是些甚麼
[00:01:09.800 --> 00:01:12.840]  在一本很出名的小說
[00:01:12.840 --> 00:01:15.280]  大家讀書時一定讀過的
[00:01:15.280 --> 00:01:22.600]  是查理士迪根斯·查爾斯·迪根斯的《雙城記》第一版第一句
[00:01:22.600 --> 00:01:27.280]  他說 當時如果還記得這本書的內容
[00:01:27.280 --> 00:01:30.080]  是說在法國大革命之前
[00:01:30.080 --> 00:01:35.040]  在法國的一個城市巴黎裏面
[00:01:35.040 --> 00:01:38.400]  是一個很慘的時候
[00:01:38.400 --> 00:01:43.040]  因為有貧窮、有社會的動亂
[00:01:43.040 --> 00:01:45.840]  他說 在這個時候
[00:01:45.840 --> 00:01:48.120]  It was the best of time
[00:01:48.120 --> 00:01:50.240]  It was the worst of time
[00:01:50.240 --> 00:01:53.600]  他說 人往往在最好的時候
[00:01:53.600 --> 00:01:56.000]  也是最壞的時候
[00:01:56.000 --> 00:01:58.320]  在當有危機來的時候
[00:01:58.320 --> 00:02:01.400]  是我們最聰明的東西走出來
[00:02:01.400 --> 00:02:04.600]  也是最愚蠢的東西走出來的時候
[00:02:04.600 --> 00:02:09.520]  有很多相對的詞語都是在這段落出現
[00:02:09.520 --> 00:02:11.120]  告訴我們知道
[00:02:11.120 --> 00:02:15.280]  當危機、當困難、當瘟疫出現的時候
[00:02:15.280 --> 00:02:19.080]  往往是人性發揮好的一面
[00:02:19.080 --> 00:02:21.640]  也是最醜陋的一面
[00:02:21.640 --> 00:02:24.960]  往往是我們最愚蠢的東西走出來
[00:02:24.960 --> 00:02:27.280]  但是也有些人做了一些很聰明的事情
[00:02:27.280 --> 00:02:32.760]  譬如做了一些疫苗
[00:02:32.760 --> 00:02:36.040]  讓大家可以受到保護
[00:02:36.040 --> 00:02:44.440]  在今天究竟COVID在全球的影響有多大呢?
[00:02:44.440 --> 00:02:46.800]  在超過兩年的時間
[00:02:46.800 --> 00:02:54.240]  這是世界衛生組織在6月10日最新的數目
[00:02:54.240 --> 00:02:58.760]  他說 到6月10日2022年為止
[00:02:58.760 --> 00:03:03.720]  全球有532萬人
[00:03:03.720 --> 00:03:08.680]  即是5億3千2百萬人感染了這個病毒
[00:03:08.680 --> 00:03:11.200]  5億3千2百萬人
[00:03:11.200 --> 00:03:15.560]  全球的人數大約是60億左右
[00:03:15.560 --> 00:03:18.480]  所以幾乎是去到十分之一
[00:03:18.480 --> 00:03:25.000]  而死亡人數是630萬零5千
[00:03:25.000 --> 00:03:27.080]  600多萬人喪生
[00:03:27.080 --> 00:03:30.200]  這是比世界大戰還要多的
[00:03:30.200 --> 00:03:33.520]  比兩次的大戰還要多的
[00:03:33.520 --> 00:03:37.560]  在當天6月10日那一天
[00:03:37.560 --> 00:03:42.880]  有57萬4千人感染了這個病毒
[00:03:42.880 --> 00:03:45.640]  這些數字真的是天文數字
[00:03:45.640 --> 00:03:48.120]  是前所未有的
[00:03:48.120 --> 00:03:53.280]  好像你說我們沒想像過一個病可以這樣
[00:03:53.280 --> 00:03:55.080]  其實不是的
[00:03:55.080 --> 00:04:01.600]  其實傳染病的疾病一直都是很厲害很恐怖的
[00:04:01.600 --> 00:04:06.560]  這個也是世界衛生組織的其中一個圖表
[00:04:06.560 --> 00:04:09.040]  告訴我們在過去的兩年多
[00:04:09.040 --> 00:04:13.080]  有些地方有4個波浪
[00:04:13.080 --> 00:04:15.160]  有些地方有5個波浪
[00:04:15.160 --> 00:04:19.320]  死亡人數是高高低低的
[00:04:19.320 --> 00:04:22.000]  在全球不同的地方出現
[00:04:22.000 --> 00:04:24.320]  最奇怪的是甚麼呢?
[00:04:24.320 --> 00:04:29.680]  最奇怪的是不是最窮的地方感染最多
[00:04:29.680 --> 00:04:33.040]  不是最窮的地方死亡人數最高
[00:04:33.040 --> 00:04:38.960]  全球死亡人數最高的國家竟然是最富裕的美國
[00:04:38.960 --> 00:04:43.880]  超過100萬人因為這個病而死亡
[00:04:43.880 --> 00:04:49.920]  你看到這個瘟疫這個世紀的疾病
[00:04:49.920 --> 00:04:51.680]  其實真的很奇怪
[00:04:51.680 --> 00:04:54.520]  它不是在非洲的地方發現
[00:04:54.520 --> 00:04:57.960]  不是在最窮的地方肆虐
[00:04:57.960 --> 00:05:01.520]  而是在我們以為最發達的
[00:05:01.520 --> 00:05:03.800]  科學是最先進的
[00:05:03.800 --> 00:05:06.760]  經濟是最富庶的地方
[00:05:06.760 --> 00:05:11.760]  反而是出現最大的瘟疫
[00:05:11.760 --> 00:05:16.320]  這就令我想起2003年的時候
[00:05:16.320 --> 00:05:19.160]  這個瘟疫的哥哥
[00:05:19.160 --> 00:05:23.400]  我們叫這個病毒Coronavirus-2
[00:05:23.400 --> 00:05:27.600]  第一隻出現的是2003年的時候
[00:05:27.600 --> 00:05:33.680]  這張照片是我在香港工作的威斯親王醫院
[00:05:33.680 --> 00:05:40.760]  當時是第一個在香港爆發這個疾病的一個原爆的地方
[00:05:40.760 --> 00:05:46.240]  在一天之內我們有超過100個病人
[00:05:46.240 --> 00:05:50.240]  再加上員工、醫生和貪病的人
[00:05:50.240 --> 00:05:52.480]  感受到這個疾病
[00:05:52.480 --> 00:05:56.840]  當時這個病我們都完全對它沒有任何的認識
[00:05:56.840 --> 00:05:59.400]  只知道有些人會發燒
[00:05:59.400 --> 00:06:01.640]  全身肌肉痠痛
[00:06:01.640 --> 00:06:04.880]  開始出現呼吸困難
[00:06:04.880 --> 00:06:07.000]  越來越氣喘
[00:06:07.000 --> 00:06:11.120]  在他們血液裏面的養分一直在降低
[00:06:11.120 --> 00:06:14.720]  然後他們的白血球不升反而是降低
[00:06:14.720 --> 00:06:18.080]  平時我們凡是有感染傳染病
[00:06:18.080 --> 00:06:19.920]  我們的白血球是會升的
[00:06:19.920 --> 00:06:22.440]  但是這個病會令到白血球降低
[00:06:22.440 --> 00:06:26.040]  令到你的免疫能力更加減退
[00:06:26.040 --> 00:06:29.920]  於是乎在大約5至7天之間
[00:06:29.920 --> 00:06:35.480]  肺部由左邊的第一幅肺片到第二幅肺片
[00:06:35.480 --> 00:06:39.360]  越來越多出現白色的地方
[00:06:39.360 --> 00:06:43.200]  白色的地方就是我們叫做Consolidation
[00:06:43.200 --> 00:06:47.000]  那個肺已經結實了一塊東西
[00:06:47.000 --> 00:06:51.040]  裏面全部都是發炎的細胞和細菌
[00:06:51.040 --> 00:06:54.120]  然後再過多幾天
[00:06:54.120 --> 00:07:00.480]  有25%的人是因為呼吸困難而需要進入深切治療部
