
[00:00:00.000 --> 00:00:02.000]  (字幕: 王子)
[00:00:02.000 --> 00:00:04.920]  各位姐妹平安
[00:00:04.920 --> 00:00:09.000]  今天和大家分享這個羅馬書第七章
[00:00:09.000 --> 00:00:12.000]  相當艱難的一段經文
[00:00:12.000 --> 00:00:14.000]  但是非常重要
[00:00:14.000 --> 00:00:19.000]  是關於這個所謂「內住」的罪
[00:00:19.000 --> 00:00:23.000]  我不知道你有沒有聽過「內住」
[00:00:23.000 --> 00:00:26.000]  住在我們裡面的罪
[00:00:26.000 --> 00:00:29.000]  聖靈是住在我們裡面
[00:00:29.000 --> 00:00:31.000]  那聖靈住在這裡
[00:00:31.000 --> 00:00:34.000]  還有什麼住在這裡呢?
[00:00:34.000 --> 00:00:38.000]  似乎這個聖經我們比較少去注意
[00:00:38.000 --> 00:00:41.000]  但是我們不注意是不行的
[00:00:41.000 --> 00:00:43.000]  因為我們活在這個世界上
[00:00:43.000 --> 00:00:47.000]  一定要面對我們的罪性
[00:00:47.000 --> 00:00:50.000]  如果我們忽略自己的罪性
[00:00:50.000 --> 00:00:55.000]  我們會對自己可能是看得過高
[00:00:55.000 --> 00:00:59.000]  但是在罪性的折磨裡面
[00:00:59.000 --> 00:01:04.000]  也可能令到我們完全失去盼望
[00:01:04.000 --> 00:01:06.000]  或者止暴自棄
[00:01:06.000 --> 00:01:09.000]  你對罪的敏感程度
[00:01:09.000 --> 00:01:11.000]  由你信主到現在
[00:01:11.000 --> 00:01:14.000]  或者由你懂性以來
[00:01:14.000 --> 00:01:18.000]  對罪的敏感有多強呢?
[00:01:18.000 --> 00:01:21.000]  如果我們失去這個敏感度
[00:01:21.000 --> 00:01:24.000]  好像一個心理學家問
[00:01:24.000 --> 00:01:28.000]  現在的人把罪的觀念扔進垃圾桶
[00:01:28.000 --> 00:01:31.000]  把道德的問責都扔掉
[00:01:31.000 --> 00:01:33.000]  還剩下什麼呢?
[00:01:33.000 --> 00:01:35.000]  看到人的時候就說
[00:01:35.000 --> 00:01:38.000]  我的問題?我有病
[00:01:38.000 --> 00:01:41.000]  我有病,所以不關我的事
[00:01:41.000 --> 00:01:44.000]  關這個社會的事,關我的背景的事
[00:01:44.000 --> 00:01:48.000]  關你怎樣對待我的事,不關我的事
[00:01:48.000 --> 00:01:50.000]  如果是這樣的話
[00:01:50.000 --> 00:01:52.000]  難怪現代人如此迷失
[00:01:52.000 --> 00:01:54.000]  如此沉淪
[00:01:54.000 --> 00:01:57.000]  到底罪是怎樣一回事
[00:01:57.000 --> 00:01:59.000]  和我們關係怎樣
[00:01:59.000 --> 00:02:02.000]  我們認不認識自己裡面有罪
[00:02:02.000 --> 00:02:04.000]  我們認不認識這個罪性
[00:02:04.000 --> 00:02:06.000]  對我們的影響有多深
[00:02:06.000 --> 00:02:08.000]  有多廣,有多環顧
[00:02:08.000 --> 00:02:11.000]  的人真的能改不改得到
[00:02:11.000 --> 00:02:14.000]  或者說,為什麼你這麼德高望重的人
[00:02:14.000 --> 00:02:17.000]  在社會,在宗教,在各方面
[00:02:17.000 --> 00:02:20.000]  這麼有名譽地位,這麼深知力的人
[00:02:20.000 --> 00:02:22.960]  都會塌下來的?
[00:02:22.960 --> 00:02:24.640]  你聽過醜聞沒有?
[00:02:24.640 --> 00:02:27.040]  你聽過這些偉人的醜聞沒有?
[00:02:27.040 --> 00:02:29.360]  豎起耳朵?
[00:02:29.360 --> 00:02:31.520]  你聽得越多
[00:02:31.520 --> 00:02:34.400]  你會對信仰可能越失望
[00:02:34.400 --> 00:02:35.520]  信來做什麼?
[00:02:35.520 --> 00:02:37.360]  信了都不過是這樣
