
[00:00:00.000 --> 00:00:03.300]  (教會)
[00:00:03.300 --> 00:00:05.900]  聖經是神的話語
[00:00:05.900 --> 00:00:10.100]  因為這位神很想我們能夠認識祂
[00:00:10.100 --> 00:00:12.200]  我們如何能夠認識神呢?
[00:00:12.200 --> 00:00:14.800]  憑著我們的那點點聰明智慧
[00:00:14.800 --> 00:00:18.900]  難道我們就可以自己去認識神嗎?
[00:00:18.900 --> 00:00:20.100]  是不可能的
[00:00:20.100 --> 00:00:20.800]  要認識神
[00:00:20.800 --> 00:00:24.600]  是一定要神將祂自己顯示給我們
[00:00:24.600 --> 00:00:26.700]  所以基督教是一個我們叫做
[00:00:26.700 --> 00:00:28.700]  「啓示性的宗教」
[00:00:28.700 --> 00:00:31.900]  「啓示」的意思就是由上至下
[00:00:31.900 --> 00:00:35.700]  是神將祂自己顯示給我們
[00:00:35.700 --> 00:00:38.200]  然後神感動我們的心
[00:00:38.200 --> 00:00:40.000]  聖靈也教導我們
[00:00:40.000 --> 00:00:44.600]  讓我們能夠認識神對我們的啓示
[00:00:44.600 --> 00:00:46.000]  所以你說能不能認識神呢?
[00:00:46.000 --> 00:00:47.100]  絕對可以
[00:00:47.100 --> 00:00:50.200]  但是人憑著自己的能力能不能認識神呢?
[00:00:50.200 --> 00:00:52.900]  除非是神向我們顯現
[00:00:52.900 --> 00:00:55.700]  並且神教導我們來認識祂
[00:00:55.700 --> 00:00:56.500]  在聖經裡面
[00:00:56.500 --> 00:00:59.600]  神就將祂自己顯示給我們
[00:00:59.600 --> 00:01:02.400]  神讓我們透過聖經不僅認識祂
[00:01:02.400 --> 00:01:05.900]  也認識我們自己本人
[00:01:05.900 --> 00:01:07.500]  看到我們自己是一個罪人
[00:01:07.500 --> 00:01:09.800]  看到我們是需要神的救贖
[00:01:09.800 --> 00:01:12.500]  主耶穌為我們的罪釘在十字架上
[00:01:12.500 --> 00:01:15.700]  所以整本聖經就是講到
[00:01:15.700 --> 00:01:19.800]  人的墮落、神的愛、神的拯救
[00:01:19.800 --> 00:01:23.300]  然後拯救是叫我們得永生
[00:01:23.300 --> 00:01:27.100]  能夠與神永遠在一起
[00:01:27.100 --> 00:01:27.800]  換句話說
[00:01:27.800 --> 00:01:31.900]  我們做基督徒是有過去、有現在、有將來
[00:01:31.900 --> 00:01:34.400]  救恩是過去神拯救我們
[00:01:34.400 --> 00:01:36.500]  今天神每一天都在救我們
[00:01:36.500 --> 00:01:39.100]  然後有一天這個救贖要完成
[00:01:39.100 --> 00:01:41.300]  就是我們面對面看到神的時候
[00:01:41.300 --> 00:01:44.200]  這個救贖就完全完成了
[00:01:44.200 --> 00:01:47.700]  聖經同時也是一本人物的書
[00:01:47.700 --> 00:01:50.600]  由第一個人神造的亞當
[00:01:50.600 --> 00:01:54.800]  一直到主耶穌、一直到聖經最後那本書
[00:01:54.800 --> 00:01:57.000]  裡面都有很多的人物
[00:01:57.000 --> 00:01:59.200]  這些都是活生生的人
[00:01:59.200 --> 00:02:05.200]  神要透過這些人物讓我們認識一些真理
[00:02:05.200 --> 00:02:08.100]  這些人物當中有正面、有反面
[00:02:08.100 --> 00:02:09.800]  但無論正面或者反面
[00:02:09.800 --> 00:02:13.200]  我們都是在他們身上學習功課
[00:02:13.200 --> 00:02:15.100]  但爾利書就是一本人物的書
[00:02:15.100 --> 00:02:17.900]  書名都是用但爾利這個名字
[00:02:17.900 --> 00:02:21.400]  在裡面我們看到但爾利和他三個朋友
[00:02:21.400 --> 00:02:25.400]  也看到在異國當中的皇帝
[00:02:25.400 --> 00:02:28.000]  其他那些人在他們身上
[00:02:28.000 --> 00:02:30.900]  我們學習到一些功課
[00:02:30.900 --> 00:02:34.700]  聖經也是一本歷史的書
[00:02:34.700 --> 00:02:37.400]  原來神介入人類的歷史
[00:02:37.400 --> 00:02:41.800]  最先是出現在猶太人的歷史裡面
[00:02:41.800 --> 00:02:44.900]  但當我們看但爾利書的時候
[00:02:44.900 --> 00:02:49.100]  猶太人的歷史到主前六百年
[00:02:49.100 --> 00:02:52.100]  是進入一個很悲慘的狀況
[00:02:52.100 --> 00:02:53.600]  因為他們亡國
[00:02:53.600 --> 00:02:56.900]  他們被巴比倫滅了、被撈
[00:02:56.900 --> 00:02:59.900]  已經沒有自己的國家了
[00:02:59.900 --> 00:03:03.500]  由那個時候開始就是叫做外邦人的時候
[00:03:03.500 --> 00:03:07.300]  聖經的歷史從猶太人的歷史
[00:03:07.300 --> 00:03:09.900]  轉到外邦人的歷史
[00:03:09.900 --> 00:03:12.100]  一直到今天
[00:03:12.100 --> 00:03:15.400]  我們仍然還在外邦人的時代
[00:03:15.400 --> 00:03:19.900]  但聖經讓我們看到那幾千年的歷史
[00:03:19.900 --> 00:03:26.100]  今天因為我們已經是在主後二千年
[00:03:26.100 --> 00:03:30.500]  所以聖經裡面所講的一些歷史是很久以前的
[00:03:30.500 --> 00:03:34.400]  但聖經裡面也都歷史包括了是未發生的
[00:03:34.400 --> 00:03:35.800]  我們叫做預言
[00:03:35.800 --> 00:03:38.100]  但今天我們有機會看回頭
[00:03:38.100 --> 00:03:41.800]  我們看到有些事情聖經裡面是預言會發生的
[00:03:41.800 --> 00:03:42.800]  果然發生
[00:03:42.800 --> 00:03:43.900]  因為是神的話語
[00:03:43.900 --> 00:03:45.100]  一定會發生的
[00:03:45.100 --> 00:03:48.100]  我們的信心就會增強
[00:03:48.100 --> 00:03:50.100]  聖經是一本人物的書
[00:03:50.100 --> 00:03:51.700]  聖經是一本歷史的書
[00:03:51.700 --> 00:03:54.100]  聖經也是一本地理的書
[00:03:54.100 --> 00:03:57.700]  因為當它裡面所講到的人和事
[00:03:57.700 --> 00:04:00.600]  是發生在一些地方那裡的
[00:04:00.600 --> 00:04:02.500]  而今天很多這些地方
[00:04:02.500 --> 00:04:04.300]  你是可以回到的
[00:04:04.300 --> 00:04:07.500]  每一年我都帶去聖地那裡
[00:04:07.500 --> 00:04:11.100]  聖地就是主耶穌當時傳道的地方
[00:04:11.100 --> 00:04:13.300]  我們回到主耶穌出生的地方
[00:04:13.300 --> 00:04:14.500]  傳道的地方
[00:04:14.500 --> 00:04:16.400]  甚至是祂被釘死
[00:04:16.400 --> 00:04:17.700]  被埋葬的地方
[00:04:17.700 --> 00:04:21.800]  都是地理上有這些地方在的
[00:04:21.800 --> 00:04:22.700]  下一個月
[00:04:22.700 --> 00:04:26.900]  四月我就會帶三十七位朋友去看新約教會
[00:04:26.900 --> 00:04:28.100]  是去土耳其
[00:04:28.100 --> 00:04:29.900]  啓示錄那七個教會
[00:04:29.900 --> 00:04:31.500]  就在土耳其的西部
[00:04:31.500 --> 00:04:34.400]  然後我們會跟著保羅第二個行程
[00:04:34.400 --> 00:04:35.900]  是上去希臘
[00:04:35.900 --> 00:04:40.600]  由菲律比一直去到哥倫多
[00:04:40.600 --> 00:04:43.600]  就是聖經新約裡面的教會的地點
[00:04:43.600 --> 00:04:45.200]  今天全部都還在的
[00:04:45.200 --> 00:04:46.900]  仍然還可以去看的
[00:04:46.900 --> 00:04:51.000]  因為聖經也是一本地理的書
[00:04:51.000 --> 00:04:54.200]  所以你說聖經裡面的東西是否準確呢?
[00:04:54.200 --> 00:04:57.400]  從它記載的時代
[00:04:57.400 --> 00:05:00.000]  從它裡面的語言的實驗
[00:05:00.000 --> 00:05:02.200]  從它裡面人物的出現
[00:05:02.200 --> 00:05:04.000]  和地理的出現
[00:05:04.000 --> 00:05:06.800]  我們發覺是非常非常準確
[00:05:06.800 --> 00:05:09.200]  因為如果這本書是神所默示的
[00:05:09.200 --> 00:05:14.000]  神不會搞錯人物、地理、歷史、時間
[00:05:14.000 --> 00:05:16.200]  所以我們看這本《但爾禮書》的時候
[00:05:16.200 --> 00:05:18.500]  今天我們開始看第五章
[00:05:18.500 --> 00:05:19.600]  裡面的人物
[00:05:19.600 --> 00:05:22.200]  我們看到但爾禮和他的朋友
[00:05:22.200 --> 00:05:25.400]  又看到當時巴比倫的皇帝
[00:05:25.400 --> 00:05:28.000]  今天我們會看另外一位皇帝
[00:05:28.000 --> 00:05:30.500]  我們也看到那個時代是什麼時候呢?
[00:05:30.500 --> 00:05:33.600]  是主前大概五百多六百年
[00:05:33.600 --> 00:05:38.300]  即是距離現在是兩千六百多年了
[00:05:38.300 --> 00:05:39.700]  我們看到地點
[00:05:39.700 --> 00:05:40.800]  巴比倫在哪裡呢?
[00:05:40.800 --> 00:05:43.000]  巴比倫就是今天的伊拉克
[00:05:43.000 --> 00:05:44.800]  你可以去那裡看
[00:05:44.800 --> 00:05:48.700]  伊拉克是聖經裡面一個很重要的地點
[00:05:48.700 --> 00:05:55.400]  如果你問我當時神造的伊甸園在哪裡呢?
[00:05:55.400 --> 00:05:57.000]  聖經沒有很清楚記載
[00:05:57.000 --> 00:05:59.200]  但是從聖經裡面的描述
[00:05:59.200 --> 00:06:01.800]  那兩條河的交界
[00:06:01.800 --> 00:06:03.900]  我們看到原來是在伊拉克
[00:06:03.900 --> 00:06:05.800]  伊拉克是得天獨厚的
[00:06:05.800 --> 00:06:07.200]  兩條河
[00:06:07.200 --> 00:06:09.700]  包括優伯拉底河
[00:06:09.700 --> 00:06:11.000]  泰格拉河
[00:06:11.000 --> 00:06:14.800]  兩條河都經過伊拉克
[00:06:14.800 --> 00:06:19.700]  所以伊拉克應該就是最初伊甸園的所在地
[00:06:19.700 --> 00:06:23.200]  伊拉克以前也叫做巴比倫
[00:06:23.200 --> 00:06:26.000]  是曾經主前六百年的時候
[00:06:26.000 --> 00:06:28.800]  是統治整個當時的世界
[00:06:28.800 --> 00:06:30.400]  當然不包括我們中國
[00:06:30.400 --> 00:06:34.900]  中國那時候是未知道的
[00:06:34.900 --> 00:06:39.000]  巴比倫是一個很威勢的帝國
[00:06:39.000 --> 00:06:40.900]  而我們上一次看到
[00:06:40.900 --> 00:06:44.300]  他們的皇帝叫做尼布甲尼撒
[00:06:44.300 --> 00:06:46.900]  神是幾次的來到
[00:06:46.900 --> 00:06:48.700]  讓他謙卑下來
[00:06:48.700 --> 00:06:50.500]  然後上一次如果你有來
[00:06:50.500 --> 00:06:53.900]  你看到是一個很驕傲的王
[00:06:53.900 --> 00:06:58.600]  神是要透過七年讓他患病
[00:06:58.600 --> 00:07:00.400]  而來到去折服他
[00:07:00.400 --> 00:07:04.400]  最終他承認這一位獨一的真神
[00:07:04.400 --> 00:07:08.300]  今天我們要看的叫做《長相的天書》
[00:07:08.300 --> 00:07:11.700]  是講到巴比倫這麼威的帝國
[00:07:11.700 --> 00:07:13.700]  最後的幾個小時
[00:07:13.700 --> 00:07:15.300]  但我們一開始的時候
[00:07:15.300 --> 00:07:18.400]  我們先看一下第二章的時候
[00:07:18.400 --> 00:07:23.800]  講到神透過巴比倫王尼布甲尼撒
[00:07:23.800 --> 00:07:26.900]  顯示了有四個朝代
[00:07:26.900 --> 00:07:29.800]  包括巴比倫就是那個金的頭
[00:07:29.800 --> 00:07:31.600]  我們看那個四個朝代
[00:07:31.600 --> 00:07:35.500]  那個金的頭就是巴比倫
[00:07:35.500 --> 00:07:37.100]  就是尼布甲尼撒
[00:07:37.100 --> 00:07:42.200]  但那個時間是到主前539年
[00:07:42.200 --> 00:07:45.800]  今天我們第五章那個時間的背景
[00:07:45.800 --> 00:07:48.600]  就是在539年
[00:07:48.600 --> 00:07:52.400]  我們會看到一個很威的帝國的滅亡
[00:07:52.400 --> 00:07:56.500]  所以是他最後那幾個小時所發生的事
[00:07:56.500 --> 00:08:00.200]  然後尼布甲尼撒的意象
[00:08:00.200 --> 00:08:03.500]  那個金像是看到那個金的頭
[00:08:03.500 --> 00:08:06.700]  然後代替他的就是那個身
[00:08:06.700 --> 00:08:10.200]  那個胸部和兩只手是銀的
[00:08:10.200 --> 00:08:13.300]  那個是米代波斯
