
[00:00:00.000 --> 00:00:02.000]  (字幕組: 請勿模仿)
[00:00:02.000 --> 00:00:04.000]  弟妹早晨
[00:00:04.000 --> 00:00:06.000]  在這裡更新一下
[00:00:06.000 --> 00:00:10.000]  因為有很多網上的弟妹問我關於我的健康情況
[00:00:10.000 --> 00:00:13.000]  基本上一直在好轉
[00:00:13.000 --> 00:00:15.000]  咳嗽是漸漸減少
[00:00:15.000 --> 00:00:22.000]  不過我想是需要日子慢慢再重新回復肺的功能
[00:00:22.000 --> 00:00:24.000]  多謝弟妹紀念
[00:00:24.000 --> 00:00:27.000]  另外我在兩個星期前做了眼部手術
[00:00:28.000 --> 00:00:32.000]  因為視網膜出血穿了洞
[00:00:32.000 --> 00:00:37.000]  醫生很緊張立即把我送進去做雷射
[00:00:37.000 --> 00:00:39.000]  燃燒眼睛
[00:00:39.000 --> 00:00:41.000]  暫時還可以
[00:00:41.000 --> 00:00:45.000]  所以多謝大家的關心
[00:00:45.000 --> 00:00:49.000]  希望大家能夠健健康康
[00:00:49.000 --> 00:00:51.000]  不一定健健康康
[00:00:51.000 --> 00:00:52.000]  不健康也可以
[00:00:52.000 --> 00:00:56.000]  可以對上主有一個更深的理解
[00:00:56.000 --> 00:00:59.000]  特別是和上主在一起
[00:00:59.000 --> 00:01:01.000]  這是一個最大的喜樂
[00:01:01.000 --> 00:01:03.000]  在我們聆聽主導以先
[00:01:03.000 --> 00:01:05.000]  讓我們一起同心抵抗禱告
[00:01:05.000 --> 00:01:07.000]  慈悲天父多謝你
[00:01:07.000 --> 00:01:10.000]  讓我們能夠再次打開你的說話
[00:01:10.000 --> 00:01:12.000]  有生命有氣息
[00:01:12.000 --> 00:01:15.000]  來到再次經歷多一天的生命生活
[00:01:15.000 --> 00:01:16.000]  我們獻上感恩
[00:01:16.000 --> 00:01:21.000]  讓我們每一天仍然能夠踏在地上
[00:01:21.000 --> 00:01:22.000]  走在面前
[00:01:22.000 --> 00:01:25.000]  上帝要我們所走的道路
[00:01:25.000 --> 00:01:27.000]  我們獻上感謝
[00:01:27.000 --> 00:01:30.000]  求你讓我們有智慧
[00:01:30.000 --> 00:01:33.000]  從你而來的認知
[00:01:33.000 --> 00:01:35.000]  知道所走的道路
[00:01:35.000 --> 00:01:36.000]  是應該怎樣走
[00:01:36.000 --> 00:01:39.000]  走得如何合適你的心思意念
[00:01:39.000 --> 00:01:44.000]  如果好心我們能夠在這條送靈道路的過程當中
[00:01:44.000 --> 00:01:46.000]  藉著聖靈的啟迪
[00:01:46.000 --> 00:01:50.000]  讓我們能夠洞悉到這個世界
[00:01:50.000 --> 00:01:54.000]  包括教會裏面種種的信仰思維
[00:01:54.000 --> 00:01:57.000]  如何將主你的啟示
[00:01:57.000 --> 00:01:59.000]  將你的教導
[00:01:59.000 --> 00:02:02.000]  真的可能隱瞞了
[00:02:02.000 --> 00:02:07.000]  讓我們真的重新在你的聖經啟示當中
[00:02:07.000 --> 00:02:09.000]  對主你有精準的認識
[00:02:09.000 --> 00:02:14.000]  這是我們不住的再次向主祈求
[00:02:14.000 --> 00:02:15.000]  求主恕賜予
[00:02:15.000 --> 00:02:17.000]  禱告奉耶穌基督
[00:02:17.000 --> 00:02:18.000]  保衛聖名至以求
[00:02:18.000 --> 00:02:19.000]  阿們
[00:02:19.000 --> 00:02:21.000]  大家過去的兩個主日裏
[00:02:21.000 --> 00:02:25.000]  我們已經在當中用了
[00:02:25.000 --> 00:02:29.000]  私人虛擬網絡的例子
[00:02:29.000 --> 00:02:31.000]  來介紹給我們知道
[00:02:31.000 --> 00:02:34.000]  原來這個殺種的比喻
[00:02:34.000 --> 00:02:37.000]  以及十三章裏面不住的說的
[00:02:37.000 --> 00:02:39.000]  都是一個有關於
[00:02:39.000 --> 00:02:44.000]  和上帝交通的題目
[00:02:44.000 --> 00:02:49.000]  不過今天我們來到最後
[00:02:49.000 --> 00:02:55.000]  在這裏講到和上帝溝通的題目的時候
[00:02:55.000 --> 00:03:00.000]  我想繼續用私人網絡的例子
[00:03:00.000 --> 00:03:05.000]  去和大家的思想做一個比對
[00:03:05.000 --> 00:03:09.000]  今天我們有的所謂的虛擬私人網絡的裝置
[00:03:09.000 --> 00:03:10.000]  裝置之後
[00:03:10.000 --> 00:03:12.000]  不是裝了就算了
[00:03:12.000 --> 00:03:15.000]  裝了最重要的是如何使用
[00:03:15.000 --> 00:03:20.000]  使用的時候如何適當地運用
[00:03:20.000 --> 00:03:24.000]  而且是更安全地運用
[00:03:24.000 --> 00:03:28.000]  免得上帝的心思意念
[00:03:28.000 --> 00:03:34.000]  被這個混亂的世界的各種思想污染之下
[00:03:34.000 --> 00:03:36.000]  扭曲了我們對上帝的認識
[00:03:36.000 --> 00:03:40.000]  所以今天我們會再嘗試
[00:03:40.000 --> 00:03:47.000]  當上帝的神國虛擬網絡VPN安裝之後
[00:03:47.000 --> 00:03:50.000]  是如何實際使用一次
[00:03:50.000 --> 00:03:52.000]  所以今天我給了一個題目
[00:03:52.000 --> 00:03:54.000]  大家可以在程序表裏面
[00:03:54.000 --> 00:03:58.000]  天國虛擬私人網絡的運作實踐
[00:03:58.000 --> 00:04:00.000]  講了這麼多東西
[00:04:00.000 --> 00:04:01.000]  裝好了
[00:04:01.000 --> 00:04:02.000]  如何使用呢
[00:04:02.000 --> 00:04:04.000]  使用一次給我看看
[00:04:04.000 --> 00:04:07.000]  大家如果不知道
[00:04:07.000 --> 00:04:08.000]  還記不記得
[00:04:08.000 --> 00:04:10.000]  上次第一次在家裏安裝
[00:04:10.000 --> 00:04:14.000]  高速的網絡
[00:04:14.000 --> 00:04:16.000]  聯輸的時候
[00:04:16.000 --> 00:04:18.000]  安裝了之後又如何呢
[00:04:18.000 --> 00:04:20.000]  你都要找個人告訴你
[00:04:20.000 --> 00:04:23.000]  原來可以這樣
[00:04:23.000 --> 00:04:25.000]  插一條線上去
[00:04:25.000 --> 00:04:27.000]  或者用手機連上去
[00:04:27.000 --> 00:04:28.000]  如何連呢
[00:04:28.000 --> 00:04:29.000]  連上去之後
[00:04:29.000 --> 00:04:31.000]  那你會看到些什麼呢
[00:04:31.000 --> 00:04:32.000]  要找人教
[00:04:32.000 --> 00:04:33.000]  要找人講
[00:04:33.000 --> 00:04:38.000]  耶穌於是乎就在今天我們一齊思想這段經文
[00:04:38.000 --> 00:04:40.000]  馬太福音第十三章
[00:04:40.000 --> 00:04:43.000]  從第十八節至到第二十三節
[00:04:43.000 --> 00:04:45.000]  就去告訴我們
[00:04:45.000 --> 00:04:47.000]  做一次實踐
[00:04:47.000 --> 00:04:50.000]  英文叫做Demonstration
[00:04:50.000 --> 00:04:53.000]  讓我們學會如何和上帝溝通
[00:04:53.000 --> 00:04:56.000]  上帝溝通要學的
[00:04:56.000 --> 00:04:58.000]  不是說
[00:04:58.000 --> 00:04:59.000]  信了主了
[00:04:59.000 --> 00:05:00.000]  OK的了
[00:05:00.000 --> 00:05:02.000]  進入自動波
[00:05:02.000 --> 00:05:04.000]  要學的
[00:05:04.000 --> 00:05:06.000]  保羅都說
[00:05:06.000 --> 00:05:08.000]  我們作為信徒的
[00:05:08.000 --> 00:05:10.000]  我們要成長的
[00:05:10.000 --> 00:05:13.000]  初頭好像鷹孩一樣都是吃奶的
[00:05:13.000 --> 00:05:15.000]  吃奶吃著就不吃奶了
[00:05:15.000 --> 00:05:17.000]  要吃些固體食物的了
[00:05:17.000 --> 00:05:20.000]  怎樣過程要學的
[00:05:20.000 --> 00:05:24.000]  我還記得我女兒小時候移民過來
[00:05:24.000 --> 00:05:28.000]  剛剛她轉吃固體食物的時候
[00:05:28.000 --> 00:05:30.000]  師母多有心機
[00:05:30.000 --> 00:05:32.000]  用魚挑骨
[00:05:32.000 --> 00:05:34.000]  然後打好菜
[00:05:34.000 --> 00:05:36.000]  煮到飯都軟了
[00:05:36.000 --> 00:05:38.000]  飯爛飯仔
[00:05:38.000 --> 00:05:40.000]  拌好
[00:05:40.000 --> 00:05:42.000]  自己檢查過沒事
[00:05:42.000 --> 00:05:44.000]  慢慢逐少逐少教她
[00:05:44.000 --> 00:05:46.000]  怎樣吃
[00:05:46.000 --> 00:05:48.000]  耶穌現在教我們
[00:05:48.000 --> 00:05:50.000]  怎樣和上帝在這個時候
[00:05:50.000 --> 00:05:52.000]  去溝通
[00:05:52.000 --> 00:05:54.000]  聖靈怎樣在這個過程當中
[00:05:54.000 --> 00:05:56.000]  為我們進行這個
[00:05:56.000 --> 00:05:58.000]  加密解密的過程
[00:05:58.000 --> 00:06:00.000]  從而讓我們去理解到
[00:06:00.000 --> 00:06:04.000]  上帝真正的訊息是什麼
[00:06:04.000 --> 00:06:09.000]  讓我們一起去讀一下這段聖經
[00:06:09.000 --> 00:06:11.000]  剛才彭靈姐妹為我們讀了一次
[00:06:11.000 --> 00:06:13.000]  不過經文讀多一點
[00:06:13.000 --> 00:06:15.000]  就能夠更加容易掌握
[00:06:15.000 --> 00:06:18.000]  因為我先前都說到
[00:06:18.000 --> 00:06:20.000]  殺種的比喻這段經文
[00:06:20.000 --> 00:06:23.000]  如果你看回英語聖經
[00:06:23.000 --> 00:06:25.000]  基本上這個比喻是說
[00:06:25.000 --> 00:06:28.000]  殺種的人的比喻
[00:06:28.000 --> 00:06:29.000]  不是說種
