
[00:00:00.000 --> 00:00:05.200]  各位電影姐妹 各位朋友 你們好
[00:00:05.200 --> 00:00:07.520]  歡迎大家參加我們三環市報道會
[00:00:07.520 --> 00:00:09.200]  網上的五堂熟拜
[00:00:09.200 --> 00:00:11.840]  我們今天繼續思想希伯來書的信息
[00:00:11.840 --> 00:00:14.000]  我們來到希伯來書第五章
[00:00:14.000 --> 00:00:15.440]  第五節到第十節
[00:00:15.440 --> 00:00:18.000]  題目是叫做《基督的淚》
[00:00:18.000 --> 00:00:20.480]  未開始思想這段聖經的時候
[00:00:20.480 --> 00:00:22.480]  請我們同心低頭 我們來跟祂禱告
[00:00:22.480 --> 00:00:24.800]  慈悲人 我天父 我們滿心感謝你
[00:00:24.800 --> 00:00:28.160]  給你寶貴的話語作為我們生命的指引
[00:00:28.160 --> 00:00:33.040]  求你聚在我們的話語去提醒 勸勉 教導 督責 改變我們
[00:00:33.040 --> 00:00:37.120]  我們今天禱告 那是奉耶穌基督命靠 阿們
[00:00:37.120 --> 00:00:41.280]  我記得很多年前 我曾經問我女兒凱欣
[00:00:41.280 --> 00:00:45.440]  她說凱欣 凱欣 將來你結婚的時候
[00:00:45.440 --> 00:00:48.880]  會不會請爹地在你的婚禮裡面講道
[00:00:48.880 --> 00:00:51.200]  那時候她還沒有男朋友
[00:00:51.200 --> 00:00:53.760]  她很快就回答我 不會
[00:00:53.760 --> 00:00:57.120]  我當然有點失望 就問 為什麼
[00:00:57.120 --> 00:01:00.400]  她就回答 因為你會哭
[00:01:00.400 --> 00:01:02.400]  我想她也說得很對
[00:01:02.400 --> 00:01:07.360]  我想到時候我真的會哭 如果我講道的時候
[00:01:07.360 --> 00:01:11.920]  後來她有了男朋友了 準備結婚了
[00:01:11.920 --> 00:01:13.600]  她又改變了她的心意
[00:01:13.600 --> 00:01:17.760]  她問我 爹地啊 你可不可以在我的婚禮裡面講道
[00:01:17.760 --> 00:01:21.920]  我聽到非常高興 當然可以
[00:01:21.920 --> 00:01:24.960]  接著她跟我說 不過我有個條件
[00:01:24.960 --> 00:01:28.800]  你要和我在婚宴後跳第一支舞
[00:01:28.800 --> 00:01:33.520]  哇 這個不單是一個難題 簡直是一個很大的壓力
[00:01:33.520 --> 00:01:36.560]  我六十多年來都沒有跳過舞
[00:01:36.560 --> 00:01:40.960]  覺得這個難得的機會 一於接受挑戰
[00:01:40.960 --> 00:01:45.920]  她就選了一首歌 作為我跳舞的歌
[00:01:45.920 --> 00:01:49.280]  我和我太太就拿來聽一聽
[00:01:49.280 --> 00:01:52.640]  這首歌叫《The Butterfly Kisses》
[00:01:52.640 --> 00:01:57.120]  不聽猶自可 一聽之後不住流淚
[00:01:57.120 --> 00:02:03.040]  這首歌不單旋律優美 歌詞非常動人
[00:02:03.040 --> 00:02:05.040]  她是這樣說的
[00:02:05.040 --> 00:02:10.240]  我心心自然是 我的女兒是神所賜
[00:02:10.240 --> 00:02:15.040]  又是爹地的小天使 又記得他小時
[00:02:15.040 --> 00:02:18.640]  晚上跪在床邊 閉上眼睛
[00:02:18.640 --> 00:02:22.480]  聆聽他向主耶穌訴傾
[00:02:22.480 --> 00:02:27.600]  然後給爹地一個蝴蝶式的親吻
[00:02:27.600 --> 00:02:31.680]  為此我感恩 又記得他對我說
[00:02:31.680 --> 00:02:34.320]  爹地 請你不要離開我的座騎
[00:02:34.320 --> 00:02:36.880]  這是我首次嘗試 很害怕
[00:02:36.880 --> 00:02:41.760]  爹地 我知道我焗的蛋糕並非常好
[00:02:41.760 --> 00:02:44.080]  但我會下次焗得更好
[00:02:44.080 --> 00:02:46.800]  上來雖然我有千萬錯
[00:02:46.800 --> 00:02:49.120]  但他仍是朝朝擁抱我
[00:02:49.120 --> 00:02:52.160]  晚晚給我蝴蝶式的親吻
[00:02:52.160 --> 00:02:54.720]  他已是亭亭玉立的少女
[00:02:54.720 --> 00:02:57.600]  也越來越像媽媽這樣歲
[00:02:57.600 --> 00:03:01.360]  既有夫人的成熟 也有少女的脫俗
[00:03:01.360 --> 00:03:05.920]  香水與打扮 馬尾與蝴蝶相映成趣
[00:03:05.920 --> 00:03:09.120]  初試提升 展翅飛翔
[00:03:09.120 --> 00:03:11.120]  烏有在這世上
[00:03:11.120 --> 00:03:15.200]  他對我說 爹地 你知我是何等的愛你
[00:03:15.200 --> 00:03:19.360]  但我已長大了 若你不介意
[00:03:19.360 --> 00:03:22.560]  我只在你臉上輕輕一吻
[00:03:22.560 --> 00:03:24.880]  上來雖然我有千萬錯
[00:03:24.880 --> 00:03:27.040]  但他仍是朝朝擁抱我
[00:03:27.040 --> 00:03:30.000]  晚晚給我蝴蝶式的親吻
[00:03:30.000 --> 00:03:33.040]  蝴蝶長大了 成家也免不了
[00:03:33.040 --> 00:03:36.480]  今天是他轉換姓氏的日子
[00:03:36.480 --> 00:03:40.080]  我要牽著他踏上地毯的另一端
[00:03:40.080 --> 00:03:44.000]  在新娘房的一端仍望著他心酸酸
[00:03:44.000 --> 00:03:46.240]  他問爹地 你想甚麼
[00:03:46.240 --> 00:03:50.080]  我漂亮嗎 你要牽我踏上地毯上
[00:03:50.080 --> 00:03:52.320]  爹地 不要哭
[00:03:52.320 --> 00:03:55.200]  上來雖然我有千萬錯
[00:03:55.200 --> 00:03:57.760]  還是得著他的愛
[00:03:57.760 --> 00:04:03.520]  還要甚麼 這就是婦女情 婦女愛
[00:04:03.520 --> 00:04:05.760]  爹地 不要哭
