
[00:00:00.000 --> 00:00:04.480]  感謝神的恩典
[00:00:04.480 --> 00:00:07.920]  讓我們今天有母親節
[00:00:07.920 --> 00:00:12.400]  紀念生育我們的母親
[00:00:12.400 --> 00:00:15.760]  我曾經分享過
[00:00:15.760 --> 00:00:18.160]  我大概四歲多的時候
[00:00:18.160 --> 00:00:20.160]  我媽媽就離開了我們
[00:00:20.160 --> 00:00:22.400]  經過十幾年
[00:00:22.400 --> 00:00:24.400]  我有機會偷渡來到香港
[00:00:24.400 --> 00:00:28.080]  和我爸爸、姐姐、哥哥
[00:00:28.080 --> 00:00:30.080]  相處的時候
[00:00:30.080 --> 00:00:34.880]  我發覺和爸爸、哥哥之間有很多張力
[00:00:34.880 --> 00:00:36.880]  但那個時間
[00:00:36.880 --> 00:00:38.880]  我發覺在家裡
[00:00:38.880 --> 00:00:41.920]  融和這個家的氣氛
[00:00:41.920 --> 00:00:43.920]  是讓我能夠繼續
[00:00:43.920 --> 00:00:47.760]  能夠看得到人生是有情的
[00:00:47.760 --> 00:00:50.560]  就是我的姐姐
[00:00:50.560 --> 00:00:55.200]  我仍然記得
[00:00:55.200 --> 00:00:57.200]  她跟我說
[00:00:57.200 --> 00:00:59.200]  我偷渡下來的時候
[00:00:59.200 --> 00:01:01.200]  她已經放不開
[00:01:01.200 --> 00:01:03.200]  但她知道我下來
[00:01:03.200 --> 00:01:05.200]  放學的時間
[00:01:05.200 --> 00:01:07.200]  她就一直
[00:01:07.200 --> 00:01:09.200]  從大埔火車站
[00:01:09.200 --> 00:01:11.200]  過了太平地氈廠
[00:01:11.200 --> 00:01:13.200]  進去我們南坑村
[00:01:13.200 --> 00:01:15.200]  我們的農場的時候
[00:01:15.200 --> 00:01:17.200]  一直是
[00:01:17.200 --> 00:01:21.200]  好像小孩子在跳舞一樣
[00:01:21.200 --> 00:01:23.200]  每個人都看著她
[00:01:23.200 --> 00:01:25.200]  這麼大個女孩
[00:01:25.200 --> 00:01:29.200]  為什麼還像小孩子一樣在跳舞呢?
[00:01:29.200 --> 00:01:31.200]  她說當時她是一個很雀躍
[00:01:31.200 --> 00:01:33.200]  期待著
[00:01:33.200 --> 00:01:35.200]  見她的小孩
[00:01:35.200 --> 00:01:37.200]  實際上
[00:01:37.200 --> 00:01:39.200]  在我印象中
[00:01:39.200 --> 00:01:41.200]  她是最能夠
[00:01:41.200 --> 00:01:45.200]  能夠平靜我裡面的憤怒
[00:01:45.200 --> 00:01:47.200]  平靜我的內心
[00:01:47.200 --> 00:01:49.200]  是讓我感覺到
[00:01:49.200 --> 00:01:51.200]  不需要發脾氣
[00:01:51.200 --> 00:01:55.200]  她是一個非常重要的人
[00:01:55.200 --> 00:01:57.200]  在我成長的裡面
[00:01:57.200 --> 00:01:59.200]  雖然她只是姐姐
[00:01:59.200 --> 00:02:01.200]  但她的角色
[00:02:01.200 --> 00:02:03.200]  就像媽媽一樣
[00:02:03.200 --> 00:02:09.200]  在這個到處都是撕裂的世界
[00:02:09.200 --> 00:02:13.200]  每天都有家庭暴力
[00:02:13.200 --> 00:02:15.200]  恐怖襲擊
[00:02:15.200 --> 00:02:17.200]  逐一逐一地
[00:02:17.200 --> 00:02:19.200]  國與國之間
[00:02:19.200 --> 00:02:21.200]  充滿處不和
[00:02:21.200 --> 00:02:25.200]  關係非常緊張
[00:02:25.200 --> 00:02:27.200]  但就在這樣的局勢裡面
[00:02:27.200 --> 00:02:31.200]  南北韓突然之間
[00:02:31.200 --> 00:02:33.200]  神跡地
[00:02:33.200 --> 00:02:35.200]  在幾天之間
[00:02:35.200 --> 00:02:39.200]  發生令人意想不到的轉變
[00:02:39.200 --> 00:02:41.200]  大家看看新聞
[00:02:41.200 --> 00:02:43.200]  這是成為世紀的新聞
[00:02:43.200 --> 00:02:45.200]  金正恩
[00:02:45.200 --> 00:02:47.200]  竟然
[00:02:47.200 --> 00:02:49.200]  願意去到南韓
[00:02:49.200 --> 00:02:53.200]  和文在寅
[00:02:53.200 --> 00:02:55.200]  去簽署歷史性的和約
[00:02:55.200 --> 00:02:59.200]  甚至
[00:02:59.200 --> 00:03:01.200]  沒有帶任何條件
[00:03:01.200 --> 00:03:05.200]  來去簽署
[00:03:05.200 --> 00:03:07.200]  所以她去到南韓那邊
[00:03:07.200 --> 00:03:09.200]  開始在那個地方
[00:03:09.200 --> 00:03:11.200]  舉行一個有史以來
[00:03:11.200 --> 00:03:13.200]  我想兩韓分裂之後
[00:03:13.200 --> 00:03:15.200]  第一次的這樣的轉變
[00:03:15.200 --> 00:03:17.200]  是破天荒地
[00:03:17.200 --> 00:03:19.200]  引至全世界矚目
[00:03:19.200 --> 00:03:23.200]  氣氛非常好
[00:03:23.200 --> 00:03:27.200]  那一刻震驚整個世界
[00:03:27.200 --> 00:03:29.200]  她的身體
[00:03:29.200 --> 00:03:31.200]  她的身體
[00:03:31.200 --> 00:03:33.200]  她的身體
[00:03:33.200 --> 00:03:35.200]  震驚整個世界
[00:03:35.200 --> 00:03:37.200]  而當文在寅
