
[00:00:00.000 --> 00:00:05.400]  各位弟兄姊妹各位朋友你們好
[00:00:05.400 --> 00:00:08.080]  歡迎大家參加我們三藩市播道會
[00:00:08.080 --> 00:00:10.080]  網上的五堂崇拜
[00:00:10.080 --> 00:00:13.520]  今天我們繼續思想約翰福音的訊息
[00:00:13.520 --> 00:00:19.700]  我們來到約翰福音第18章一節至11節
[00:00:19.700 --> 00:00:22.700]  題目叫做面對死亡
[00:00:22.700 --> 00:00:25.540]  未開始思想這段聖經之前
[00:00:25.540 --> 00:00:27.540]  請勞同心低頭也同祷告
[00:00:27.540 --> 00:00:30.540]  天父我們再一次感謝祢
[00:00:30.540 --> 00:00:33.540]  因為祢為我們死
[00:00:33.540 --> 00:00:35.540]  (英文)
[00:00:35.540 --> 00:00:38.540]  以致我們能夠有永生的盼望
[00:00:38.540 --> 00:00:41.540]  因為祢受的鞭傷我們得醫治
[00:00:41.540 --> 00:00:44.540]  因為祢受的死亡以致我們得永生
[00:00:44.540 --> 00:00:45.540]  我們感謝祢
[00:00:45.540 --> 00:00:47.540]  今天我們思想
[00:00:47.540 --> 00:00:49.540]  你怎樣去面對死亡的時候
[00:00:49.540 --> 00:00:51.540]  求祢啟迪我們
[00:00:51.540 --> 00:00:53.540]  開我們的腦
[00:00:53.540 --> 00:00:54.540]  開我們的心
[00:00:54.540 --> 00:00:57.540]  叫我們能夠明白祢的話語
[00:00:57.540 --> 00:00:59.540]  並且降服彼祢
[00:00:59.540 --> 00:01:01.540]  祈禱奉耶穌基督彌求
[00:01:01.540 --> 00:01:02.540]  阿們
[00:01:02.540 --> 00:01:04.540]  說到死這個字
[00:01:04.540 --> 00:01:07.540]  中國人就很忌諱
[00:01:07.540 --> 00:01:09.540]  尤其是過年過節
[00:01:09.540 --> 00:01:11.540]  更不想提這個字
[00:01:11.540 --> 00:01:15.540]  我們就用很多代名詞來代替
[00:01:15.540 --> 00:01:16.540]  什麼香灼
[00:01:16.540 --> 00:01:17.540]  拉柴
[00:01:17.540 --> 00:01:19.540]  賣鹹辣蛋
[00:01:19.540 --> 00:01:21.540]  翻舊時代
[00:01:21.540 --> 00:01:22.540]  Game over
[00:01:22.540 --> 00:01:25.540]  這些代名詞來取替
[00:01:25.540 --> 00:01:27.540]  我們說死亡這個字
[00:01:27.540 --> 00:01:31.540]  不過你用什麼字都好
[00:01:31.540 --> 00:01:34.540]  人生自古唇無死
[00:01:34.540 --> 00:01:36.540]  我們每個人都要面對有一天
[00:01:36.540 --> 00:01:38.540]  沒有了聽人
[00:01:38.540 --> 00:01:40.540]  問題就是
[00:01:40.540 --> 00:01:42.540]  我們怎樣看死亡
[00:01:42.540 --> 00:01:43.540]  中國人說
[00:01:43.540 --> 00:01:46.540]  未知生焉知死
[00:01:46.540 --> 00:01:49.540]  美國的神學家田納克
[00:01:49.540 --> 00:01:51.540]  就把這句話反過來說
[00:01:51.540 --> 00:01:54.540]  未知死焉知生
[00:01:54.540 --> 00:01:56.540]  其實如果我們知道
[00:01:56.540 --> 00:01:58.540]  死亡是什麼的時候
[00:01:58.540 --> 00:02:02.540]  我們的人生會更有意義
[00:02:02.540 --> 00:02:04.540]  更加積極
[00:02:04.540 --> 00:02:08.540]  或許我們中國人有另外一個字
[00:02:08.540 --> 00:02:11.540]  這個字和死亡有很大關係
[00:02:11.540 --> 00:02:14.540]  這個叫做終字
[00:02:14.540 --> 00:02:16.540]  終結的終字
[00:02:16.540 --> 00:02:19.540]  終字在駕軍民時代已經有
[00:02:19.540 --> 00:02:22.540]  這個字是一個古字
[00:02:22.540 --> 00:02:24.540]  經歷數十幾個世紀
[00:02:24.540 --> 00:02:26.540]  仍然是屹立的
[00:02:26.540 --> 00:02:28.540]  有一定的意思
[00:02:28.540 --> 00:02:32.540]  駕軍民的終字很有趣
[00:02:32.540 --> 00:02:34.540]  是一個象形文字
[00:02:34.540 --> 00:02:36.540]  好像有一條繩
[00:02:36.540 --> 00:02:38.540]  或者有一條線
[00:02:38.540 --> 00:02:40.540]  線的末端
[00:02:40.540 --> 00:02:41.540]  兩邊的末端
[00:02:41.540 --> 00:02:43.540]  都有一塊東西在裡面
[00:02:43.540 --> 00:02:46.540]  文字學家解釋
[00:02:46.540 --> 00:02:51.540]  為什麼終字會有這樣的形象
[00:02:51.540 --> 00:02:54.540]  說文解字是這樣的說法
[00:02:54.540 --> 00:02:57.540]  象形文字的終結形
[00:02:57.540 --> 00:03:00.540]  就是說在沒有文字之前
[00:03:00.540 --> 00:03:03.540]  結成了記事
[00:03:03.540 --> 00:03:07.540]  在繩子裡用到最盡
[00:03:07.540 --> 00:03:09.540]  結了尾巴
[00:03:09.540 --> 00:03:12.540]  這個時候就是終結
[00:03:12.540 --> 00:03:14.540]  這個就是終字
[00:03:14.540 --> 00:03:17.540]  也有文學家解釋
[00:03:17.540 --> 00:03:21.540]  繩子裡有兩個金屬裝備
[00:03:21.540 --> 00:03:23.540]  這是一個樂器
[00:03:23.540 --> 00:03:25.540]  在音樂終結的時候
[00:03:25.540 --> 00:03:27.540]  哼然一聲
[00:03:27.540 --> 00:03:29.540]  然後歸於靜寂
[00:03:29.540 --> 00:03:31.540]  這個就是終
[00:03:31.540 --> 00:03:35.540]  無論如何終字是極有詩意
[00:03:35.540 --> 00:03:38.540]  無論是結成記事下垂之結
[00:03:38.540 --> 00:03:40.540]  或者是音樂的終結
[00:03:40.540 --> 00:03:43.540]  兩者都有一種說不出的莊嚴
[00:03:43.540 --> 00:03:47.540]  事實上終結是一件非常神秘的事
[00:03:47.540 --> 00:03:49.540]  二十世紀的終結
[00:03:49.540 --> 00:03:51.540]  歲月終結
[00:03:51.540 --> 00:03:55.540]  當人命的生命終結
[00:03:55.540 --> 00:03:57.540]  有時令人傷感
[00:03:57.540 --> 00:04:00.540]  我就想起道府的一首詩
[00:04:00.540 --> 00:04:06.540]  郭爺將這個終字描繪成一個非常淒厲的幅圖
[00:04:06.540 --> 00:04:09.540]  歲母陰陽吹短景
[00:04:09.540 --> 00:04:12.540]  天涯相說齊寒消
[00:04:12.540 --> 00:04:15.540]  五間古閣聲碑藏
[00:04:15.540 --> 00:04:19.540]  三合星何影動搖
[00:04:19.540 --> 00:04:22.540]  野哭幾家問賤乏
[00:04:22.540 --> 00:04:25.540]  兒歌掃處喜如潮
[00:04:25.540 --> 00:04:28.540]  臥龍躍馬終黃土
[00:04:28.540 --> 00:04:31.540]  人事音書萬席撩
[00:04:31.540 --> 00:04:34.540]  所謂歲母陰陽吹短景
[00:04:34.540 --> 00:04:37.540]  歲母就是年終的時候
[00:04:37.540 --> 00:04:41.540]  年終的時候特別覺得那個光陰吹得很快
[00:04:41.540 --> 00:04:43.540]  嘩又一年了
[00:04:43.540 --> 00:04:45.540]  這麼快過頭近了
[00:04:45.540 --> 00:04:47.540]  天涯海角
[00:04:47.540 --> 00:04:49.540]  天涯是什麼意思呢
[00:04:49.540 --> 00:04:51.540]  天之終
[00:04:51.540 --> 00:04:53.540]  天邊的雪
[00:04:53.540 --> 00:04:56.540]  在天涯的寒夜裡也終止了
[00:04:56.540 --> 00:04:59.540]  所謂天涯相說齊寒消
[00:04:59.540 --> 00:05:02.540]  在一個夜晚裡
[00:05:02.540 --> 00:05:04.540]  五更時分
[00:05:04.540 --> 00:05:06.540]  軍中的戰鼓之聲又起了
[00:05:06.540 --> 00:05:09.540]  配上三合急流之水聲
[00:05:09.540 --> 00:05:11.540]  特別是悲壯
[00:05:11.540 --> 00:05:15.540]  但最慘的也是賤乏一聲
[00:05:15.540 --> 00:05:19.540]  響起人的生命就結束
[00:05:19.540 --> 00:05:22.540]  無論你是臥龍先生諸葛亮
[00:05:22.540 --> 00:05:25.540]  或者是躍馬稱帝公孫術
[00:05:25.540 --> 00:05:27.540]  雖是一事浩劫
[00:05:27.540 --> 00:05:29.540]  還不是終於黃土
[00:05:29.540 --> 00:05:33.540]  所謂臥龍躍馬終黃土
[00:05:33.540 --> 00:05:36.540]  人事音書萬席撩
[00:05:36.540 --> 00:05:42.540]  這首詩就像喪鐘敲響了鐘的一聲
[00:05:42.540 --> 00:05:44.540]  歸於靜寂
[00:05:44.540 --> 00:05:48.540]  又淒厲又神秘又壯麗
[00:05:48.540 --> 00:05:50.540]  這就是中國人的「鐘」字
[00:05:50.540 --> 00:05:52.540]  一個特別的意思
[00:05:52.540 --> 00:05:55.540]  事實上面對人生的終結
[00:05:55.540 --> 00:05:58.540]  是件有悲又神秘的事
[00:05:58.540 --> 00:06:02.540]  芝加哥大學和醫學院精神科教授
[00:06:02.540 --> 00:06:04.540]  Dr. Elizabeth Kubler-Ross
[00:06:04.540 --> 00:06:07.540]  對死和臨死特別有研究
[00:06:07.540 --> 00:06:10.540]  她發覺當一個人面對死亡的時候
[00:06:10.540 --> 00:06:13.540]  是經歷幾個不同的心理反應
[00:06:13.540 --> 00:06:16.540]  稱之為臨終的五個階段
[00:06:16.540 --> 00:06:18.540]  第一階段就是否定
[00:06:18.540 --> 00:06:22.540]  即是不肯相信自己真的要面對人生的終結
[00:06:22.540 --> 00:06:24.540]  有些患了絕症的病人
[00:06:24.540 --> 00:06:27.540]  以為是化驗錯誤
[00:06:27.540 --> 00:06:28.540]  醫生斷錯症
[00:06:28.540 --> 00:06:30.540]  於是就去別處醫
[00:06:30.540 --> 00:06:31.540]  希望找到醫生說
[00:06:31.540 --> 00:06:34.540]  雙峰而已,不是癌症
[00:06:34.540 --> 00:06:36.540]  其實這是人之常情
[00:06:36.540 --> 00:06:39.540]  亦是一個人需要有個遮掩
[00:06:39.540 --> 00:06:41.540]  尤其是突如其來的消息
[00:06:41.540 --> 00:06:44.540]  怎能夠吞下肚子呢?
[00:06:44.540 --> 00:06:46.540]  去到第二個階段就是憤怒
[00:06:46.540 --> 00:06:48.540]  當她發覺無法否定的時候
[00:06:48.540 --> 00:06:51.540]  於是就說「Why me?」
[00:06:51.540 --> 00:06:53.540]  我記得當我姐夫二十多年前
[00:06:53.540 --> 00:06:55.540]  得悉她患上鼻咽癌的時候
[00:06:55.540 --> 00:06:56.540]  她不禁問
[00:06:56.540 --> 00:06:58.540]  「我又不吸煙,我又不喝酒」
[00:06:58.540 --> 00:07:00.540]  「為何會有這個病呢?」
[00:07:00.540 --> 00:07:02.540]  「Why me?」
[00:07:02.540 --> 00:07:06.540]  或者很多時候我們將憤怒
[00:07:06.540 --> 00:07:09.540]  發洩在醫生、看護、家人
[00:07:09.540 --> 00:07:11.540]  甚至在牧師的身上
[00:07:11.540 --> 00:07:14.540]  我記得有一次去醫院探望一個垂死的病人
[00:07:14.540 --> 00:07:16.540]  我說出我的名字
[00:07:16.540 --> 00:07:17.540]  說我去探望他
[00:07:17.540 --> 00:07:20.540]  因為他的家人想我去探望他
[00:07:20.540 --> 00:07:23.540]  他竟然不問情由,破口大罵
[00:07:23.540 --> 00:07:26.540]  整個病房的人都看著我們
[00:07:26.540 --> 00:07:28.540]  我覺得很尷尬
[00:07:28.540 --> 00:07:31.540]  以為是我得罪了他
[00:07:31.540 --> 00:07:32.540]  當他發洩完之後
[00:07:32.540 --> 00:07:33.540]  我就問他
[00:07:33.540 --> 00:07:36.540]  「阿伯,你想不想我下次再來探望你?」
[00:07:36.540 --> 00:07:38.540]  他竟然說「想」
[00:07:38.540 --> 00:07:40.540]  真的很奇怪
[00:07:40.540 --> 00:07:45.540]  所以往往家人、醫生、護士、牧師
[00:07:45.540 --> 00:07:48.540]  就成為了他們發洩憤怒的對象
[00:07:48.540 --> 00:07:52.540]  第三個階段就叫做討價還價
[00:07:52.540 --> 00:07:54.540]  他們求神拜佛
[00:07:54.540 --> 00:07:55.540]  如果你給我十年命
[00:07:55.540 --> 00:07:57.540]  我就天天去禮拜堂
[00:07:57.540 --> 00:07:58.540]  我一定有好的侍奉
[00:07:58.540 --> 00:07:59.540]  我有奉獻
[00:07:59.540 --> 00:08:01.540]  你多給我十年命吧」
[00:08:01.540 --> 00:08:03.540]  討價還價
[00:08:03.540 --> 00:08:05.540]  第四個階段就抑鬱了
[00:08:05.540 --> 00:08:07.540]  當否定
[00:08:07.540 --> 00:08:09.540]  以為怒氣又過
[00:08:09.540 --> 00:08:11.540]  討價還價又沒用
[00:08:11.540 --> 00:08:13.540]  他就不說話
[00:08:13.540 --> 00:08:15.540]  非常低沉和憂鬱
[00:08:15.540 --> 00:08:17.540]  不想見人
[00:08:17.540 --> 00:08:19.540]  將自己孤立在一個地方
[00:08:19.540 --> 00:08:22.540]  最後的階段就是接納了
[00:08:22.540 --> 00:08:25.540]  但當他看耶穌臨死的情景的時候
[00:08:25.540 --> 00:08:30.540]  就似乎和Dr. Kubler-Ross所研究的有不同
[00:08:30.540 --> 00:08:32.540]  他沒有否定
[00:08:32.540 --> 00:08:34.540]  他沒有憤怒
[00:08:34.540 --> 00:08:36.540]  他沒有討價還價
[00:08:36.540 --> 00:08:37.540]  他沒有抑鬱
[00:08:37.540 --> 00:08:39.540]  他只有馴服
[00:08:39.540 --> 00:08:40.540]  何解呢?
[00:08:40.540 --> 00:08:42.540]  孔夫子說「未知生焉知死」
[00:08:42.540 --> 00:08:45.540]  但我說「未知死焉知生」
[00:08:45.540 --> 00:08:48.540]  當一個人知道死亡是何物的時候
[00:08:48.540 --> 00:08:51.540]  他對生的看法是完全不同的
[00:08:51.540 --> 00:08:53.540]  當一個人知道他死後有審判
[00:08:53.540 --> 00:08:55.540]  信者得永生
[00:08:55.540 --> 00:08:57.540]  不信的人得不著永生
[00:08:57.540 --> 00:08:59.540]  看法不同
[00:08:59.540 --> 00:09:02.540]  耶穌對死亡的看法是因為他有個使命
[00:09:02.540 --> 00:09:05.540]  就像聖經一粒物質若不在地上死亡
[00:09:05.540 --> 00:09:07.540]  長不出他那一粒
[00:09:07.540 --> 00:09:10.540]  對耶穌來說死亡是他的使命
[00:09:10.540 --> 00:09:12.540]  但這也不是一個終結
[00:09:12.540 --> 00:09:15.540]  是一個新的紀元開始
[00:09:15.540 --> 00:09:17.540]  所以當他臨死最後一句就說
[00:09:17.540 --> 00:09:19.540]  「成了」
[00:09:19.540 --> 00:09:21.540]  完成了他的使命
[00:09:21.540 --> 00:09:23.540]  一個新的紀元
[00:09:23.540 --> 00:09:25.540]  一個舊因的時代
[00:09:25.540 --> 00:09:27.540]  今天我們讀這段經文
[00:09:27.540 --> 00:09:29.540]  看看耶穌如何面對死亡
[00:09:29.540 --> 00:09:31.540]  如何看待他一生給我們一些啟迪
[00:09:31.540 --> 00:09:33.540]  以致我們能夠活得更精彩
[00:09:33.540 --> 00:09:35.540]  更有意義
[00:09:35.540 --> 00:09:37.540]  首先我們看第一節
[00:09:37.540 --> 00:09:39.540]  「靜迪日赫」
[00:09:39.540 --> 00:09:41.540]  耶穌說了一句話
[00:09:41.540 --> 00:09:43.540]  就和那些門徒出去
[00:09:43.540 --> 00:09:45.540]  「過了吸倫溪」
[00:09:45.540 --> 00:09:47.540]  在那裡有一個源子
[00:09:47.540 --> 00:09:49.540]  「他和門徒進去了」
[00:09:49.540 --> 00:09:51.540]  晚餐土購完後
[00:09:51.540 --> 00:09:53.540]  就和門徒去到赫西馬利園
[00:09:53.540 --> 00:09:56.540]  途經一個地方叫「吸倫溪」
[00:09:56.540 --> 00:09:58.540]  我再提醒大家
[00:09:58.540 --> 00:10:00.540]  剛剛這個時候是禹節
[00:10:00.540 --> 00:10:03.540]  紀念神帶領以色列人出埃及
[00:10:03.540 --> 00:10:06.540]  在節期間成千上萬的猶太人
[00:10:06.540 --> 00:10:08.540]  來到耶路撒冷過節
[00:10:08.540 --> 00:10:12.540]  去朝拜並獻上禹節羊羔
[00:10:12.540 --> 00:10:14.540]  根據歷史記載
[00:10:14.540 --> 00:10:16.540]  每年禹節期間
[00:10:16.540 --> 00:10:18.540]  聖殿宰殺的禹節羔羊
[00:10:18.540 --> 00:10:20.540]  大約有二十五萬隻
[00:10:20.540 --> 00:10:22.540]  殺羊時
[00:10:22.540 --> 00:10:25.540]  他們的血流入「吸倫溪」
[00:10:25.540 --> 00:10:27.540]  你可以想像當耶穌
[00:10:27.540 --> 00:10:29.540]  步出這個流房
[00:10:29.540 --> 00:10:32.540]  往赫西馬利園去的時候
