
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹各位朋友你們好
[00:00:05.000 --> 00:00:10.000]  歡迎大家參加我們三藩市播道會網上敬拜
[00:00:10.000 --> 00:00:13.000]  今天我們繼續思想啟示錄的訊息
[00:00:13.000 --> 00:00:17.000]  我們去到啟示錄第五章第一節至五節
[00:00:17.000 --> 00:00:19.000]  明天會更好?
[00:00:19.000 --> 00:00:23.000]  或者開始的時候請你同心低頭和祈禱
[00:00:23.000 --> 00:00:27.000]  天父我們感謝你給我們有機會去研讀你的話語
[00:00:27.000 --> 00:00:33.000]  在你的話語裏得到鼓勵提醒勸勉教導
[00:00:33.000 --> 00:00:37.000]  求你藉著你的話語去改變我們的生命
[00:00:37.000 --> 00:00:40.000]  奉耶穌基督命求 阿們
[00:00:40.000 --> 00:00:46.000]  在2013年我剛剛在香港播道會波福堂退休
[00:00:46.000 --> 00:00:51.000]  我去到香港大學進修研讀中國近代史
[00:00:51.000 --> 00:00:55.000]  我研究的題目是中國內地會一個英國宣教士
[00:00:55.000 --> 00:00:58.000]  叫做賴恩容 Leslie Lyle
[00:00:58.000 --> 00:01:04.000]  我在研究的過程中從他身上得到很多啟迪
[00:01:04.000 --> 00:01:10.000]  其中一樣我發現他的眼光 銳志和膽識
[00:01:10.000 --> 00:01:12.000]  真是值得我們效法
[00:01:12.000 --> 00:01:17.000]  他在英國劍橋大學畢業後1929年來到中國
[00:01:17.000 --> 00:01:22.000]  才在安徽、山西、貴州等地當傳教工作
[00:01:22.000 --> 00:01:26.000]  在中國二十多三十年學到一口流利的國語
[00:01:26.000 --> 00:01:32.000]  對中國的文化、歷史、政治形勢瞭如指掌
[00:01:32.000 --> 00:01:36.000]  他在八年抗戰期間先後在山西侍奉
[00:01:36.000 --> 00:01:39.000]  和一班中國內地會師生
[00:01:39.000 --> 00:01:45.000]  幫助無數抗日士兵做救援工作
[00:01:45.000 --> 00:01:48.000]  朱德的太太是內地會醫生
[00:01:48.000 --> 00:01:53.000]  將他從重病中挽回生命
[00:01:53.000 --> 00:02:00.000]  所以朱德送了一個古董花瓶給中國內地會作為致謝
[00:02:00.000 --> 00:02:02.000]  後來他轉到貴州侍奉
[00:02:02.000 --> 00:02:05.000]  在大學生中做福音工作
[00:02:05.000 --> 00:02:11.000]  早在1945年時他已經預測到中日戰爭結束後
[00:02:11.000 --> 00:02:14.000]  蔣介石所領導的國民政府
[00:02:14.000 --> 00:02:17.000]  未必能帶領滿目瘡痍的中國復興
[00:02:17.000 --> 00:02:20.000]  他以為在國共的爭戰中
[00:02:20.000 --> 00:02:23.000]  蔣介石也未必能得勝
[00:02:23.000 --> 00:02:25.000]  假如共產黨得勝
[00:02:25.000 --> 00:02:29.000]  所有宣教士就不再在中國受歡迎
[00:02:29.000 --> 00:02:35.000]  屆時整個中國教會將受到極大的挑戰和危機
[00:02:35.000 --> 00:02:37.000]  在當時的基督教領袖
[00:02:37.000 --> 00:02:41.000]  包括中國人或宣教士在內
[00:02:41.000 --> 00:02:46.000]  他們的想法是風霧輪廓極少有
[00:02:46.000 --> 00:02:48.000]  他們不單有這樣的想法
[00:02:48.000 --> 00:02:51.000]  他們更積極預備這一天的來臨
[00:02:51.000 --> 00:02:53.000]  他們會做些什麼呢?
[00:02:53.000 --> 00:02:57.000]  在戰爭後搬到中國最有戰略性的地方居住
[00:02:57.000 --> 00:02:59.000]  就是北京
[00:02:59.000 --> 00:03:01.000]  搬到北京後
[00:03:01.000 --> 00:03:04.000]  他們主要侍奉的對象是北京的大學生
[00:03:04.000 --> 00:03:09.000]  特別是北大、燕大、清華、協和醫學院
[00:03:09.000 --> 00:03:15.000]  在那裡向最優秀的大學生訓練和傳福音給他們
[00:03:15.000 --> 00:03:20.000]  他們的方法是開設查經班、叛徒訓練
[00:03:20.000 --> 00:03:22.000]  沒有什麼特別的組織
[00:03:22.000 --> 00:03:27.000]  也沒有加入當時非常龐大的學生團體
[00:03:27.000 --> 00:03:30.000]  他們栽培了很多學生領袖
[00:03:30.000 --> 00:03:34.000]  幫助他們研讀彼得前書
[00:03:34.000 --> 00:03:37.000]  看什麼叫做為基督受苦
[00:03:37.000 --> 00:03:42.000]  又培養他們自己打領他們的查經班、傳契等等
[00:03:42.000 --> 00:03:47.000]  他們只是做他們的顧問和導師
[00:03:47.000 --> 00:03:50.000]  當時學生畢業後
[00:03:50.000 --> 00:03:52.000]  他鼓勵他們去到西北的地方
[00:03:52.000 --> 00:03:56.000]  好像be water一樣散去整個中國
[00:03:56.000 --> 00:03:58.000]  而不是集中在一個地方
[00:03:58.000 --> 00:04:01.000]  我們知道無名傳道人邊雲波
[00:04:01.000 --> 00:04:03.000]  就是其中一個著名領袖
[00:04:03.000 --> 00:04:06.000]  去到西北做福音工作
[00:04:06.000 --> 00:04:08.000]  結果是怎樣呢?
[00:04:08.000 --> 00:04:11.000]  是1951年當他被迫離開中國的時候
[00:04:11.000 --> 00:04:15.000]  當時北京的學生工作仍然非常興旺
[00:04:15.000 --> 00:04:20.000]  而且對整個中國教會有深遠的影響
[00:04:20.000 --> 00:04:24.000]  正如黃怡牧師以為中國的家庭教會
[00:04:24.000 --> 00:04:28.000]  是始於北京學生運動開始的
[00:04:28.000 --> 00:04:32.000]  而事實上這些北京受訓練的學生
[00:04:32.000 --> 00:04:34.000]  後來有些去了台灣
[00:04:34.000 --> 00:04:37.000]  成立了台灣的校園傳契
[00:04:37.000 --> 00:04:40.000]  也有人去到香港
[00:04:40.000 --> 00:04:43.000]  帶來香港學生工作的復興
[00:04:43.000 --> 00:04:45.000]  賴恩榮之所以有這麼大的影響
[00:04:45.000 --> 00:04:47.000]  是因為他的眼光
[00:04:47.000 --> 00:04:50.000]  他知道他處於一個什麼時勢
[00:04:50.000 --> 00:04:55.000]  也體會到前面的道論和方向應該是怎樣
[00:04:55.000 --> 00:04:58.000]  他利用這個短暫的時間
[00:04:58.000 --> 00:05:01.000]  我叫window的時間去儘量預備
[00:05:01.000 --> 00:05:05.000]  我想到今天我們處於一個非常關鍵的時刻
[00:05:05.000 --> 00:05:08.000]  有誰會想到短短一年之內
[00:05:08.000 --> 00:05:11.000]  世界會發生這麼大的變化呢?
[00:05:11.000 --> 00:05:13.000]  這個疫症的發生
[00:05:13.000 --> 00:05:16.000]  我們期望很快速地結束
[00:05:16.000 --> 00:05:18.000]  就像SARS一樣
