
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 各位朋友 你們好
[00:00:06.000 --> 00:00:09.000]  首先恭祝大家聖誕節快樂
[00:00:09.000 --> 00:00:12.000]  並且歡迎大家參加我們三藩市播道會
[00:00:12.000 --> 00:00:16.000]  網上的聖誕節特別崇拜
[00:00:16.000 --> 00:00:21.000]  今天是聖誕節 首先恭祝大家聖誕節快樂
[00:00:21.000 --> 00:00:23.000]  並且心裏滿有平安
[00:00:23.000 --> 00:00:28.000]  我們所思想的經文是馬太福音第二章一節至十二節
[00:00:28.000 --> 00:00:31.000]  題目叫做「不一樣的平安」
[00:00:31.000 --> 00:00:35.000]  未開始思想這段聖經之前請同心低頭
[00:00:35.000 --> 00:00:40.000]  我們同禱告 慈悲人的天父我們滿心感謝你
[00:00:40.000 --> 00:00:45.000]  你拋棄了天上的富貴
[00:00:45.000 --> 00:00:49.000]  甘願為我們的緣故成為貧窮
[00:00:49.000 --> 00:00:55.000]  降身在馬槽裏 並且被釘死在十字架
[00:00:55.000 --> 00:00:58.000]  為我們流血 捨身
[00:00:58.000 --> 00:01:01.000]  以致我們能夠人生裏有盼望
[00:01:01.000 --> 00:01:04.000]  也有永生的確具
[00:01:04.000 --> 00:01:11.000]  我們感謝你 求你藉著你的話語提醒 勸勉 教導 安慰
[00:01:11.000 --> 00:01:16.000]  改變我們 祈禱奉耶穌基督名靠 阿們
[00:01:16.000 --> 00:01:22.000]  《路加福音》第二章十四節有一句這樣的說話
[00:01:22.000 --> 00:01:25.000]  在至高之處榮耀歸於神
[00:01:25.000 --> 00:01:29.000]  在地上平安歸於他所喜悅的人
[00:01:29.000 --> 00:01:33.000]  聖誕節的主題就是平安
[00:01:33.000 --> 00:01:37.000]  但是今天這個世界有沒有平安呢?
[00:01:37.000 --> 00:01:44.000]  在2019年台灣人就選上「亂」這個字來形容2019年的世界
[00:01:44.000 --> 00:01:49.000]  回想2019年眼見中美貿易戰
[00:01:49.000 --> 00:01:53.000]  香港送中運動所引起的抗議和鎮壓
[00:01:53.000 --> 00:01:58.000]  200萬人上街遊行 台灣的大選
[00:01:58.000 --> 00:02:03.000]  整個世界就好像台灣人所說的亂了大龍
[00:02:03.000 --> 00:02:07.000]  如果我們說2019年是亂世
[00:02:07.000 --> 00:02:12.000]  2020年至2023年更是亂中之亂
[00:02:12.000 --> 00:02:16.000]  回顧2020年COVID-19肆虐
[00:02:16.000 --> 00:02:19.000]  全球直至今天為止
[00:02:19.000 --> 00:02:25.000]  都是一樣在影響著我們整個世界和我們的生活
[00:02:25.000 --> 00:02:29.000]  在這次的COVID-19裡面 直至今天為止
[00:02:29.000 --> 00:02:33.000]  竟然有6億人染上這個病
[00:02:33.000 --> 00:02:37.000]  有660萬人死於此病
[00:02:37.000 --> 00:02:41.000]  被譽為世界醫療最先進的美國
[00:02:41.000 --> 00:02:48.000]  直至今天為止有9900萬人染上了這個疾病
[00:02:48.000 --> 00:02:54.000]  有100萬人死於此病
[00:02:54.000 --> 00:02:58.000]  真的很厲害 歐西國家是這樣
[00:02:58.000 --> 00:03:05.000]  中國採取動態清零 到現在為止已經開始不行了
[00:03:05.000 --> 00:03:07.000]  有八指的運動
[00:03:07.000 --> 00:03:12.000]  全世界幾乎每一個國家都受這個病毒的侵害
[00:03:12.000 --> 00:03:15.000]  問題不單止是這個病
[00:03:15.000 --> 00:03:20.000]  而這個病引申其他的問題更加是不可勝數
[00:03:20.000 --> 00:03:28.000]  以美國為例 少商業收入少了20%
[00:03:28.000 --> 00:03:32.000]  失業人數達到770萬人
[00:03:32.000 --> 00:03:38.000]  而失業造成的經濟和人生非常大
