
[00:00:00.000 --> 00:00:05.000]  各位早晨 早晨
[00:00:05.000 --> 00:00:06.700]  很多謝郭牧師
[00:00:06.700 --> 00:00:10.560]  我第一次踏入神學院的
[00:00:10.560 --> 00:00:13.260]  第一次機會就是播到神學院
[00:00:13.260 --> 00:00:19.280]  那時跟我太太是45年前
[00:00:19.280 --> 00:00:23.160]  在九龍塘40年 我記得第一波讀是讀
[00:00:23.160 --> 00:00:29.360]  劉承業牧師的護教學和魔神經
[00:00:29.360 --> 00:00:34.440]  然後繼續上許道良牧師的倫理學
[00:00:34.440 --> 00:00:38.640]  已經是1974年的時候了
[00:00:38.640 --> 00:00:41.840]  很久很久的日子了
[00:00:41.840 --> 00:00:47.120]  很感謝郭牧師有機會去到新的播到神學院
[00:00:47.120 --> 00:00:50.500]  今天其實很開心見到你 你都很年輕
[00:00:50.500 --> 00:00:54.480]  走得來 都很厲害
[00:00:54.480 --> 00:00:58.120]  我今早都是照舊 我5點鐘起來工作
[00:00:58.120 --> 00:01:03.120]  我都寫完了日記 聖經 又去舉重
[00:01:03.120 --> 00:01:06.560]  又去逛街 然後才走到這裡
[00:01:06.560 --> 00:01:09.760]  已經不算很晚的時候了
[00:01:09.760 --> 00:01:12.120]  這個題目很好啊 精彩
[00:01:12.120 --> 00:01:15.960]  但是下半場這個字要去研究一下
[00:01:15.960 --> 00:01:19.460]  為什麼呢?如果我是踢球
[00:01:19.460 --> 00:01:24.800]  下半場可以加時的 加時都不算
[00:01:24.800 --> 00:01:29.000]  可以重賽 再打一個 再打一個
[00:01:29.000 --> 00:01:33.220]  神可能給你生命裡面有很多種不同的時段
[00:01:33.220 --> 00:01:36.840]  就是不同 我最喜歡教的反而不是理工
[00:01:36.840 --> 00:01:40.300]  我在香港大學教過一個很好的課程
[00:01:40.300 --> 00:01:44.200]  叫做Future Lab 未來實驗室
[00:01:44.200 --> 00:01:50.920]  當時是20、27年前 一起找
[00:01:50.920 --> 00:01:57.000]  陳一位教授去想究竟這個香港的世界
[00:01:57.000 --> 00:02:00.240]  20年後要準備些什麼呢?
[00:02:00.240 --> 00:02:02.440]  當年就教這個課程
[00:02:02.440 --> 00:02:05.600]  當時社會學家就說20年後
[00:02:05.600 --> 00:02:11.500]  就是當時90年代 人類會消滅了貧窮
[00:02:11.500 --> 00:02:15.600]  但是人第二個危機在20年已經要準備了
[00:02:15.600 --> 00:02:19.660]  說中了 就是寂寞 寂寞
[00:02:19.660 --> 00:02:23.760]  就是人的死穴
[00:02:23.760 --> 00:02:25.520]  怎麼解釋這個呢?
[00:02:25.520 --> 00:02:29.840]  因為我們慢慢個人化都很重要
[00:02:29.840 --> 00:02:32.860]  很難得你們現在坐得這麼密
[00:02:32.860 --> 00:02:35.580]  如果只有10個人來 我想每個人都過頭了
[00:02:35.580 --> 00:02:38.280]  現在沒什麼人喜歡坐在一起的
[00:02:38.280 --> 00:02:41.360]  也不喜歡聊天 講自己的事情
[00:02:41.360 --> 00:02:45.240]  你可能講了10句話 我都可以不認識你
[00:02:45.240 --> 00:02:46.740]  我們足夠10句話講的
[00:02:46.740 --> 00:02:50.720]  比如今天美孚都算好 空氣都不錯
[00:02:50.720 --> 00:02:53.760]  然後就說這間神樂院都挺新的
[00:02:53.760 --> 00:02:56.660]  這裡的木器 但我不認識你是什麼人
[00:02:56.660 --> 00:02:58.800]  你講完10句之後都
[00:02:58.800 --> 00:03:03.420]  其實我們不是準備跟別人結交的
[00:03:03.420 --> 00:03:04.820]  不是很準備的
[00:03:04.820 --> 00:03:07.760]  所以你說一個小朋友在這個世代
[00:03:07.760 --> 00:03:10.820]  很容易就想起死亡的
