
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹早安
[00:00:02.000 --> 00:00:04.000]  早安
[00:00:04.000 --> 00:00:10.000]  我都要真是代表我的同工都多謝大家過去對他們的支持
[00:00:10.000 --> 00:00:13.000]  其實剛才羅姨姊妹因為她昨天說了的東西今天沒有重覆
[00:00:13.000 --> 00:00:15.000]  所以我補充一點
[00:00:15.000 --> 00:00:19.000]  其實空中神學院開始大概三年的時間
[00:00:19.000 --> 00:00:22.000]  羅姨姊妹參與大概兩年多的服事
[00:00:22.000 --> 00:00:25.000]  三年裏面我們招生大概是超過
[00:00:25.000 --> 00:00:28.000]  應該是超過1600個學生
[00:00:28.000 --> 00:00:31.000]  而且遍佈全中國各國的省份
[00:00:31.000 --> 00:00:34.000]  他們每一年的工作是相當繁忙
[00:00:34.000 --> 00:00:37.000]  只是批改作業大概是一年六千份
[00:00:37.000 --> 00:00:40.000]  你可以想像是忙到怎樣
[00:00:40.000 --> 00:00:44.000]  而且他們要去我們中國裏面有20個空中神學的中心
[00:00:44.000 --> 00:00:47.000]  所以又會去探訪學生和學生分享
[00:00:47.000 --> 00:00:49.000]  所以是很忙的
[00:00:49.000 --> 00:00:50.000]  全年探訪學生
[00:00:50.000 --> 00:00:52.000]  即是學生中心的聚會
[00:00:52.000 --> 00:00:53.000]  不是說探訪
[00:00:53.000 --> 00:00:54.000]  只是聚會
[00:00:54.000 --> 00:00:56.000]  即是招聚學生聚會250多次
[00:00:56.000 --> 00:00:58.000]  所以是相當相當忙
[00:00:58.000 --> 00:01:00.000]  我記得過去她年紀的時候
[00:01:00.000 --> 00:01:03.000]  即是她剛剛生孩子還帶著肚子
[00:01:03.000 --> 00:01:05.000]  都要繼續批改工作
[00:01:05.000 --> 00:01:08.000]  是很辛苦但也是很忠心
[00:01:08.000 --> 00:01:10.000]  今年我們是第一屆的畢業
[00:01:10.000 --> 00:01:12.000]  剛才你看到其中一個地方的畢業禮
[00:01:12.000 --> 00:01:15.000]  我們今年應該估計大概到年底
[00:01:15.000 --> 00:01:17.000]  有150至200位畢業生
[00:01:17.000 --> 00:01:19.000]  明年應該會再多
[00:01:19.000 --> 00:01:20.000]  因為是剛剛開始
[00:01:20.000 --> 00:01:22.000]  你聽這段分享
[00:01:22.000 --> 00:01:25.000]  你會看到其實神學訓練是很重要的
[00:01:25.000 --> 00:01:27.000]  是一個很好的根基
[00:01:27.000 --> 00:01:29.000]  能夠幫助教會站穩
[00:01:29.000 --> 00:01:30.000]  站得住
