
[00:00:00.000 --> 00:00:03.760]  各位大兄姐妹
[00:00:03.760 --> 00:00:05.100]  各位朋友你們好
[00:00:05.100 --> 00:00:07.680]  歡迎大家參與我們三藩市報道會
[00:00:07.680 --> 00:00:09.720]  網上五堂崇拜
[00:00:09.720 --> 00:00:11.920]  今天我們繼續思想
[00:00:11.920 --> 00:00:15.080]  段世佳言這個系列
[00:00:15.080 --> 00:00:17.280]  研讀《時詩記》
[00:00:17.280 --> 00:00:20.000]  今天的題目是《新一代》
[00:00:20.000 --> 00:00:26.540]  經文記載在《時詩記》第2章1節至第3章第6節
[00:00:26.540 --> 00:00:29.060]  在開始思想這段聖經之前
[00:00:29.160 --> 00:00:31.160]  整個童心一同祈禱
[00:00:31.160 --> 00:00:33.540]  賜給人的天父
[00:00:33.540 --> 00:00:35.740]  我們滿心感謝你
[00:00:35.740 --> 00:00:39.040]  無論這個世界變成怎樣
[00:00:39.040 --> 00:00:41.740]  這個世代怎樣轉體
[00:00:41.740 --> 00:00:45.160]  但你仍然不離不棄
[00:00:45.160 --> 00:00:47.160]  去愛護你的子民
[00:00:47.160 --> 00:00:49.760]  甚至參見耶穌基督
[00:00:49.760 --> 00:00:52.660]  做我們的救主和大祭司
[00:00:52.760 --> 00:00:59.560]  我們渴望新的世代將臨到
[00:00:59.560 --> 00:01:01.760]  在那裏再無眼淚
[00:01:01.760 --> 00:01:03.760]  再無混亂
[00:01:03.760 --> 00:01:07.060]  再無沮喪
[00:01:07.060 --> 00:01:12.560]  求你叫我們在這個時候能夠警醒到人
[00:01:12.560 --> 00:01:15.360]  在不同的世代裏面
[00:01:15.360 --> 00:01:17.760]  看到你的照明
[00:01:17.760 --> 00:01:21.360]  以致我們能夠將整個生命奉獻給你
[00:01:21.460 --> 00:01:24.560]  我們這個禱告是奉耶穌基督的
[00:01:24.560 --> 00:01:25.560]  阿們
[00:01:25.560 --> 00:01:29.160]  美國的社會學家
[00:01:29.160 --> 00:01:31.960]  將美國幾十年來
[00:01:31.960 --> 00:01:36.160]  分開若干的世代或者年屆
[00:01:36.160 --> 00:01:41.160]  這些世代受到他們時代的歷史事件
[00:01:41.160 --> 00:01:42.760]  重大社會的改革
[00:01:42.760 --> 00:01:46.060]  和整個世界成長所發生的事
[00:01:46.060 --> 00:01:47.860]  受到極大的影響
[00:01:47.960 --> 00:01:53.160]  第一個年代我們叫做Baby Boomers
