
[00:00:00.000 --> 00:00:02.000]  (字幕: 王子)
[00:00:03.000 --> 00:00:07.120]  時詩記的19章至21章
[00:00:07.120 --> 00:00:12.520]  我們今天要說時詩記最後的一個訊息
[00:00:12.520 --> 00:00:15.280]  其實上次我已經和大家說了
[00:00:15.280 --> 00:00:19.560]  我們已經來到時詩記-6的部分
[00:00:19.560 --> 00:00:23.000]  就是主要說兩個支派
[00:00:23.000 --> 00:00:26.160]  彈支派和彼岸文支派的事
[00:00:26.160 --> 00:00:29.640]  上次說了17至18章
[00:00:30.160 --> 00:00:32.160]  是說彈支派的事
[00:00:32.160 --> 00:00:35.200]  今天是19至21章
[00:00:35.200 --> 00:00:37.600]  是說彼岸文支派的事
[00:00:37.600 --> 00:00:40.040]  但是你們會看到
[00:00:40.040 --> 00:00:43.560]  這個問題都是環繞著家庭
[00:00:43.560 --> 00:00:46.280]  當家庭出現問題
[00:00:46.280 --> 00:00:48.320]  影響社會
[00:00:48.320 --> 00:00:50.840]  就會影響到全個國家
[00:00:50.840 --> 00:00:54.000]  我給今天的題目
[00:00:54.000 --> 00:00:57.240]  叫做色情暴力與謀殺
[00:00:57.240 --> 00:00:59.760]  以色列中沒有王
[00:01:00.240 --> 00:01:02.320]  單看這個題目
[00:01:02.320 --> 00:01:04.800]  可能有很多人認為
[00:01:04.800 --> 00:01:06.160]  我今天說的這篇
[00:01:06.160 --> 00:01:07.920]  就是在說時事
[00:01:07.920 --> 00:01:10.200]  是在說以巴真戰
[00:01:10.200 --> 00:01:13.640]  新加坡哈馬斯攻打以色列
[00:01:13.640 --> 00:01:17.760]  其實不知為何很多人
[00:01:17.760 --> 00:01:20.880]  尤其是年輕人都很反對以色列
[00:01:20.880 --> 00:01:22.880]  喜歡巴勒斯坦
[00:01:22.880 --> 00:01:25.440]  就算是哈馬斯攻擊以色列
[00:01:25.440 --> 00:01:27.680]  他們都站在巴勒斯坦那邊
[00:01:28.480 --> 00:01:30.480]  甚至很多基督徒都說
[00:01:30.480 --> 00:01:32.280]  現在的以色列
[00:01:32.280 --> 00:01:35.200]  已經不是以前的以色列了
[00:01:35.200 --> 00:01:36.960]  感謝神
[00:01:36.960 --> 00:01:38.280]  沒有說
[00:01:38.280 --> 00:01:42.720]  現在的悉尼已經不是以前的悉尼了
[00:01:42.720 --> 00:01:44.840]  我現在已經不認識你
[00:01:44.840 --> 00:01:46.960]  你失去你的救贖
[00:01:46.960 --> 00:01:49.480]  我以前說的全部不算數
[00:01:49.480 --> 00:01:52.120]  感謝神他沒有這樣對我
[00:01:52.120 --> 00:01:55.720]  神也不會這樣對待以色列
[00:01:55.840 --> 00:01:58.640]  不會說你不是以前的以色列
[00:01:58.640 --> 00:02:02.720]  也有很多神學家說有代替神學
[00:02:02.720 --> 00:02:05.920]  就是教會已經代替了以色列
[00:02:05.920 --> 00:02:09.720]  這一切都不是正確的教導
[00:02:09.720 --> 00:02:12.960]  保羅在羅馬書第十一章
[00:02:12.960 --> 00:02:14.160]  他說道
[00:02:14.160 --> 00:02:17.480]  當外邦人的人數填滿了之後
