
[00:00:00.000 --> 00:00:02.000]  各位聽眾早安
[00:00:02.000 --> 00:00:04.720]  再一次多謝主播的機會和大家分享
[00:00:04.720 --> 00:00:08.200]  雖然我覺得對我來說是一個很大的挑戰
[00:00:08.200 --> 00:00:10.200]  時間上的一些低扯
[00:00:10.200 --> 00:00:12.200]  但是為了你們的心理感謝神
[00:00:12.200 --> 00:00:15.000]  我也很同意這個很美麗的環境
[00:00:15.000 --> 00:00:17.900]  我很久之前來過一次
[00:00:17.900 --> 00:00:20.500]  但晚上來的 沒這麼多機會看過
[00:00:20.500 --> 00:00:22.500]  所以一個很美麗的環境
[00:00:22.500 --> 00:00:24.500]  我想下次我們神樂院預約CAM預約在這裡
[00:00:24.500 --> 00:00:28.500]  另外我也想賣廣告
[00:00:28.500 --> 00:00:31.000]  希望你們不要介意 昨天我和牧師提過
[00:00:31.000 --> 00:00:36.200]  我們接下來的年底 12月30、31、1月1日
[00:00:36.200 --> 00:00:38.200]  橫跨到2015年
[00:00:38.200 --> 00:00:40.200]  是一個青年的獻心營
[00:00:40.200 --> 00:00:42.200]  不好意思 這裡當中多一些成年人
[00:00:42.200 --> 00:00:44.200]  希望你介紹一些青年人
[00:00:44.200 --> 00:00:46.200]  是18到30歲
[00:00:46.200 --> 00:00:55.700]  特別你現在看到這麼多年輕人
[00:00:55.700 --> 00:00:57.700]  在社會上面參與
[00:00:57.700 --> 00:00:59.700]  多謝
[00:00:59.700 --> 00:01:03.700]  我們將傳單豁出去
[00:01:03.700 --> 00:01:05.700]  為了一些他考慮
[00:01:05.700 --> 00:01:07.700]  他不一定已經決定了
[00:01:07.700 --> 00:01:09.700]  但是他考慮會不會全時間侍奉
[00:01:09.700 --> 00:01:11.700]  讀神學的弟兄姊妹
[00:01:11.700 --> 00:01:13.700]  預備一個獻心營
[00:01:13.700 --> 00:01:15.700]  這是我們第二次辦的
[00:01:15.700 --> 00:01:17.700]  如果你有人介紹或者你想參加
[00:01:17.700 --> 00:01:19.700]  歡迎你可以跟我說或者拿這些傳單
[00:01:25.700 --> 00:01:27.700]  今天我們會繼續看《離兄米記》
[00:01:27.700 --> 00:01:29.700]  除了看第一章之外
[00:01:29.700 --> 00:01:31.700]  今天我們會看第二章
[00:01:31.700 --> 00:01:33.700]  今天早上的時間
[00:01:33.700 --> 00:01:35.700]  我們會去到大致上第六章
[00:01:35.700 --> 00:01:37.700]  今晚我們會有少許
[00:01:37.700 --> 00:01:39.700]  下半部分的
