
[00:00:00.000 --> 00:00:04.560]  各位網友 歡迎收看我們節目 多謝大家收看 再見
[00:00:04.560 --> 00:00:10.560]  如果你一直在全福堂有參與敬拜
[00:00:10.560 --> 00:00:14.400]  你可能會記得我曾經和大家說過
[00:00:14.400 --> 00:00:19.160]  我希望用三次的時間 三次的聚會
[00:00:19.160 --> 00:00:22.840]  和大家一起思想我們怎樣可以跟隨
[00:00:22.840 --> 00:00:25.760]  我們主耶穌基督的腳踪
[00:00:25.760 --> 00:00:28.040]  當然在耶穌基督所做的事
[00:00:28.040 --> 00:00:32.120]  所說的話裏面有相當相當豐富的記載
[00:00:32.120 --> 00:00:34.200]  尤其是在四福音裏面
[00:00:34.200 --> 00:00:40.920]  但是我們特別抽出很重要的核心的課題
[00:00:40.920 --> 00:00:43.680]  我曾經和大家說過耶穌基督所說的
[00:00:43.680 --> 00:00:48.240]  比喻裏面天國的奧秘
[00:00:48.240 --> 00:00:50.160]  你還有些印象
[00:00:50.160 --> 00:00:53.840]  跟著我們用一次上一次我們說到
[00:00:53.840 --> 00:00:59.120]  我們主耶穌的祈禱 祷告的生活
[00:00:59.120 --> 00:01:01.400]  今天我們來到第三次
[00:01:01.400 --> 00:01:03.720]  也是我選擇的最後一次
[00:01:03.720 --> 00:01:08.400]  我想和大家說主耶穌所行的神蹟
[00:01:08.400 --> 00:01:12.400]  主耶穌所行的神蹟
[00:01:12.400 --> 00:01:15.000]  剛才我們讀那幾節聖經
[00:01:15.000 --> 00:01:18.120]  可以說是一個總結性在四福音裏面
[00:01:18.120 --> 00:01:23.120]  說到耶穌基督在公開他的侍奉那幾年
[00:01:23.120 --> 00:01:28.480]  他所描述的究竟是主要哪些部分呢?
[00:01:28.480 --> 00:01:30.360]  聖經通常都會說
[00:01:30.360 --> 00:01:35.520]  耶穌基督主要的活動就是他全福音
[00:01:35.520 --> 00:01:37.840]  全天國的道理
[00:01:37.840 --> 00:01:43.160]  但是他也是醫病、趕鬼、行神蹟
[00:01:43.160 --> 00:01:47.200]  這個可以說是耶穌基督的標誌
[00:01:47.200 --> 00:01:49.560]  我和大家在一個講義裏面
[00:01:49.560 --> 00:01:52.280]  如果你們手上有我們的網頁
[00:01:52.280 --> 00:01:53.440]  你都可以看到的
[00:01:53.440 --> 00:01:57.000]  是今天有一個講道的大綱
[00:01:57.000 --> 00:02:00.680]  已經在周刊裏面發給大家
[00:02:00.680 --> 00:02:01.440]  大家可以看著
[00:02:01.440 --> 00:02:03.800]  因為有些經文可以省下
[00:02:03.800 --> 00:02:06.640]  就不用讀完所有的
[00:02:06.640 --> 00:02:07.640]  不過無論如何
[00:02:07.640 --> 00:02:12.840]  我和大家也是很簡略的做了一個總結
[00:02:12.840 --> 00:02:16.960]  究竟耶穌基督在他公開活動的時候
[00:02:16.960 --> 00:02:20.000]  他做過些什麼神蹟呢?
[00:02:20.000 --> 00:02:22.560]  大大概概的主要是集中在四方面
[00:02:22.560 --> 00:02:23.800]  我寫了出來
[00:02:23.800 --> 00:02:24.800]  很簡單的說
[00:02:24.800 --> 00:02:25.840]  如果你是基督徒的話
[00:02:25.840 --> 00:02:28.120]  你就會很容易記得的
[00:02:28.120 --> 00:02:30.440]  做得最多的就是醫病
[00:02:30.440 --> 00:02:34.800]  他是用超自然的神蹟的方法醫病
[00:02:34.800 --> 00:02:37.800]  比如天生盲眼的
[00:02:37.800 --> 00:02:40.240]  絕症的麻瘋病
[00:02:40.240 --> 00:02:42.000]  枯瘦的
[00:02:42.000 --> 00:02:43.720]  癱瘓了的
[00:02:43.720 --> 00:02:49.040]  都是耶穌所行的神蹟其中一個很重要的部分
[00:02:49.040 --> 00:02:50.040]  第二
[00:02:50.040 --> 00:02:51.600]  他是趕鬼
[00:02:51.600 --> 00:02:54.200]  趕鬼就是將人心裏面
[00:02:54.200 --> 00:02:56.240]  尤其是魔鬼、撒旦
[00:02:56.240 --> 00:03:03.400]  在控制了人的心靈的捆綁的狀態裏面釋放出來
[00:03:03.400 --> 00:03:07.480]  這是第二個超自然能力的表現
[00:03:07.480 --> 00:03:08.800]  第三
[00:03:08.800 --> 00:03:13.840]  他甚至是扭轉了一些自然界的定律
[00:03:13.840 --> 00:03:16.760]  比如他將水變為酒
[00:03:16.760 --> 00:03:19.360]  他在水面上行走
[00:03:19.360 --> 00:03:21.560]  他斥責風浪
[00:03:21.560 --> 00:03:24.320]  風和海都停止了
[00:03:24.320 --> 00:03:26.200]  這也是超自然律
[00:03:26.200 --> 00:03:30.320]  耶穌是扭轉他產生的神蹟
[00:03:30.320 --> 00:03:32.200]  第四種的神蹟
[00:03:32.200 --> 00:03:39.400]  甚至有死了的人可以因為這個神蹟的緣故而復活的
[00:03:39.400 --> 00:03:42.960]  最出名的當然就是叫拉薩路復活
[00:03:42.960 --> 00:03:44.120]  但還有呢
[00:03:44.120 --> 00:03:45.120]  聖經裏面記載
[00:03:45.120 --> 00:03:50.280]  比如一個管堂主管的女兒叫艾魯
[00:03:50.280 --> 00:03:53.680]  他的女兒死了之後可以復活
[00:03:53.680 --> 00:03:57.960]  甚至是拿恩城寡婦的兒子復活
[00:03:57.960 --> 00:04:04.280]  這四方面可以說是總結了耶穌所行的神蹟的幾個方面
[00:04:04.280 --> 00:04:06.160]  今天我們可以直接說
[00:04:06.160 --> 00:04:08.560]  耶穌基督所行的神蹟裏面
[00:04:08.560 --> 00:04:11.600]  究竟想帶給我們甚麼的真理和意義
[00:04:11.600 --> 00:04:13.160]  這個我一定會說的
[00:04:13.160 --> 00:04:15.960]  在我大部份的講道裏面都會說的
[00:04:15.960 --> 00:04:17.640]  不過之前我想了一會兒
[00:04:17.640 --> 00:04:20.480]  我都覺得應該簡單交代一下
[00:04:20.480 --> 00:04:25.960]  或者我在我們的螢光幕牆前面的一些朋友
[00:04:25.960 --> 00:04:28.320]  他未必是一個基督教徒
[00:04:28.320 --> 00:04:29.200]  或者你是基督徒
[00:04:29.200 --> 00:04:31.160]  但心裏面總有一些
[00:04:31.160 --> 00:04:32.480]  有人問過你
[00:04:32.480 --> 00:04:35.640]  或者你自己有些疑問的
[00:04:35.640 --> 00:04:39.560]  我都想透過短短的很簡單的
[00:04:39.560 --> 00:04:40.720]  不是我們今天的重點
[00:04:40.720 --> 00:04:41.920]  但是交代一下
[00:04:41.920 --> 00:04:43.680]  讓你可以很肯定
[00:04:43.680 --> 00:04:45.840]  耶穌真的行過這些神蹟
[00:04:45.840 --> 00:04:47.720]  我們不是講神話
[00:04:47.720 --> 00:04:49.720]  今天我們不是講傳說
[00:04:49.720 --> 00:04:54.320]  今天我們不是講一個民間的故事
[00:04:54.320 --> 00:04:56.680]  有些神怪的表現
[00:04:56.680 --> 00:04:57.440]  不是
[00:04:57.440 --> 00:05:00.040]  耶穌真的在二千年前
[00:05:00.040 --> 00:05:03.440]  祂行過這些超自然的神蹟
[00:05:03.440 --> 00:05:05.680]  那你又何以見得呢?
[00:05:05.680 --> 00:05:07.320]  剛才我們講過了
[00:05:07.320 --> 00:05:08.920]  如果你是基督教徒
[00:05:08.920 --> 00:05:11.440]  對你來說這個不是一個問題
[00:05:11.440 --> 00:05:12.080]  是吧?
[00:05:12.080 --> 00:05:13.760]  因為你既然相信
[00:05:13.760 --> 00:05:15.120]  你和我相信
[00:05:15.120 --> 00:05:18.920]  是有一位超自然的創造宇宙定律的神
[00:05:18.920 --> 00:05:21.200]  祂有這種超然的力量的時候
[00:05:21.200 --> 00:05:22.400]  祂能夠行神
[00:05:22.400 --> 00:05:24.720]  祂道成肉身來到這個世界
[00:05:24.720 --> 00:05:26.920]  祂可以越過這些超自然的律
[00:05:26.920 --> 00:05:28.040]  比如死亡的律
[00:05:28.040 --> 00:05:29.040]  生物的律
[00:05:29.040 --> 00:05:30.080]  物理的律
[00:05:30.080 --> 00:05:33.280]  病痛的生理的律
[00:05:33.280 --> 00:05:35.360]  這些祂都可以成功
[00:05:35.360 --> 00:05:36.720]  這個絕對是
[00:05:36.720 --> 00:05:38.560]  基本上如果你相信神的時候
[00:05:38.560 --> 00:05:40.040]  邏輯上這個是
[00:05:40.040 --> 00:05:44.120]  完全不會成為一個阻攔的
[00:05:44.120 --> 00:05:45.200]  是吧?
[00:05:45.200 --> 00:05:48.000]  還有如果你是基督教徒的話
[00:05:48.000 --> 00:05:49.280]  你相信聖經
[00:05:49.280 --> 00:05:51.400]  聖經是神自己的默示
[00:05:51.400 --> 00:05:52.720]  聖經的權威
[00:05:52.720 --> 00:05:54.160]  聖經是這樣記載
[00:05:54.160 --> 00:05:55.360]  我們就這樣相信
[00:05:55.360 --> 00:05:56.160]  這個呢
[00:05:56.160 --> 00:05:57.440]  是很自然的
[00:05:57.440 --> 00:06:00.840]  不過我還是嘗試再進一步
[00:06:00.840 --> 00:06:04.480]  再回答一些可能有些人會提出來的問題
[00:06:04.480 --> 00:06:07.000]  或者這個也有人問過你
[00:06:07.000 --> 00:06:09.200]  不過在這裡我試一下
[00:06:09.200 --> 00:06:10.920]  再多幾句
[00:06:10.920 --> 00:06:12.120]  多時少少
[00:06:12.120 --> 00:06:14.720]  和你做一些打底的功夫
[00:06:14.720 --> 00:06:15.680]  就是說我們說
[00:06:15.680 --> 00:06:16.760]  我們相信耶穌
[00:06:16.760 --> 00:06:18.000]  行這些神蹟
[00:06:18.000 --> 00:06:19.600]  絕對不是一個
[00:06:19.600 --> 00:06:22.600]  一個人家這樣說
[00:06:22.600 --> 00:06:23.680]  那我就這樣相信
[00:06:23.680 --> 00:06:24.360]  不用理他了
[00:06:24.360 --> 00:06:25.040]  不是的
[00:06:25.040 --> 00:06:26.600]  我們可以質疑的
[00:06:26.600 --> 00:06:28.200]  第一方面的疑問就是
[00:06:28.200 --> 00:06:31.520]  真的在歷史上有沒有做過這些神蹟
[00:06:31.520 --> 00:06:33.120]  祂可以行神蹟
[00:06:33.120 --> 00:06:34.240]  聽清楚這個分別
[00:06:34.240 --> 00:06:38.000]  耶穌如果祂是道成肉身的上帝
[00:06:38.000 --> 00:06:41.200]  祂當然有能力可以行神蹟
[00:06:41.200 --> 00:06:44.560]  但是不一定等於祂需要行這些神蹟
[00:06:44.560 --> 00:06:45.760]  是不是?
[00:06:45.760 --> 00:06:47.280]  那麼
[00:06:47.280 --> 00:06:49.200]  究竟在歷史上
[00:06:49.200 --> 00:06:53.280]  耶穌是不是真的從歷史的考據裡面
[00:06:53.280 --> 00:06:55.000]  行過這些神蹟呢?
[00:06:55.000 --> 00:06:57.200]  我們試一下很簡單的回答
[00:06:57.200 --> 00:06:59.200]  很多學者的研究
[00:06:59.200 --> 00:07:01.280]  也是我自己很相信這個
[00:07:01.280 --> 00:07:03.760]  是值得大家留意的回答
[00:07:03.760 --> 00:07:04.480]  第一
[00:07:05.480 --> 00:07:09.480]  關於耶穌所行的神蹟的記載
[00:07:09.480 --> 00:07:13.000]  今天你看回我們在四福音裡面
[00:07:13.000 --> 00:07:16.120]  關於耶穌的生平的記載裡面
[00:07:16.120 --> 00:07:20.640]  我們可以說這些差不多是祂最重要的標誌
[00:07:20.640 --> 00:07:22.640]  有一個學者說
[00:07:22.640 --> 00:07:23.960]  如果你將耶穌
[00:07:23.960 --> 00:07:27.880]  在四福音裡面將祂所行的神蹟全部抽出來
[00:07:27.880 --> 00:07:28.680]  其實是假的
[00:07:28.680 --> 00:07:29.360]  沒有的
[00:07:29.360 --> 00:07:31.920]  剩下的那麼多的記載
[00:07:31.920 --> 00:07:34.200]  根本耶穌的生平是不成生平的
[00:07:34.200 --> 00:07:37.160]  耶穌的公開活動也是支離破碎的
[00:07:37.160 --> 00:07:42.280]  很多耶穌說的道理都是透過神蹟之後想說出來的
[00:07:42.280 --> 00:07:43.760]  所以我們說
[00:07:43.760 --> 00:07:45.600]  這個可以說是第一
[00:07:45.600 --> 00:07:48.920]  已經可以說是完全變了樣子的
[00:07:48.920 --> 00:07:49.640]  這是第一樣
[00:07:49.640 --> 00:07:51.160]  如果沒有了耶穌的神蹟
[00:07:51.160 --> 00:07:54.760]  所以不是耶穌的生平裡面
[00:07:54.760 --> 00:07:56.440]  已經很多東西了
[00:07:56.440 --> 00:07:57.560]  祂已經很偉大的人了
[00:07:57.560 --> 00:07:58.360]  於是
[00:07:58.360 --> 00:07:59.840]  再加幾句
[00:07:59.840 --> 00:08:00.840]  神怪祂
[00:08:00.840 --> 00:08:01.600]  神化祂
[00:08:01.600 --> 00:08:03.200]  於是就說了兩個
[00:08:03.200 --> 00:08:05.920]  很神奇很厲害的表現出來
[00:08:05.920 --> 00:08:08.440]  就震懾一下你們讀者
[00:08:08.440 --> 00:08:10.120]  不是那麼簡單的
[00:08:10.120 --> 00:08:13.040]  不是像一些古代的民間小說那樣
[00:08:13.040 --> 00:08:14.160]  一直傳說傳說
[00:08:14.160 --> 00:08:15.360]  加多幾個
[00:08:15.360 --> 00:08:16.760]  加鹽加醋
[00:08:16.760 --> 00:08:17.480]  不是的
[00:08:17.480 --> 00:08:19.480]  你將耶穌佔了很多
[00:08:19.480 --> 00:08:20.680]  還有一樣很重要的
[00:08:20.680 --> 00:08:23.240]  給我們看見一幅圖畫
[00:08:23.240 --> 00:08:25.360]  就是當日的人蜂擁的
[00:08:25.360 --> 00:08:26.680]  就是耶穌這麼快
[00:08:26.680 --> 00:08:29.200]  吸引這麼多人來一起
[00:08:29.200 --> 00:08:30.800]  來聽祂講道
[00:08:30.800 --> 00:08:34.880]  到處都是蜂擁而來去找祂的時候
[00:08:34.880 --> 00:08:36.640]  很多時候主要就是因為
[00:08:36.640 --> 00:08:39.120]  耶穌有超自然的表現
[00:08:39.120 --> 00:08:40.480]  祂可以醫病
[00:08:40.480 --> 00:08:42.240]  所以人們就湧來找祂
[00:08:42.240 --> 00:08:44.480]  他還沒聽祂講道之後
[00:08:44.480 --> 00:08:46.200]  之前他已經跑來找祂
[00:08:46.200 --> 00:08:46.960]  為什麼呢?
[00:08:46.960 --> 00:08:48.280]  因為蜂聞祂
[00:08:48.280 --> 00:08:49.600]  很特別
[00:08:49.600 --> 00:08:52.120]  所以耶穌的神蹟可以說是
[00:08:52.120 --> 00:08:54.640]  當時或者是整個歷史裡面
[00:08:54.640 --> 00:08:57.120]  記載裡面的一個標誌
[00:08:57.120 --> 00:08:58.480]  沒有了這些神蹟
[00:08:58.480 --> 00:09:00.280]  還有祂的數量之多
[00:09:00.280 --> 00:09:02.600]  根本就不是一兩個
[00:09:02.600 --> 00:09:06.160]  加鹽加醋的誇張
[00:09:06.160 --> 00:09:08.000]  這個我們可以想像
[00:09:08.000 --> 00:09:13.240]  是不可能從耶穌整個公開的表現裡面
[00:09:13.240 --> 00:09:14.360]  抽出來的
[00:09:14.360 --> 00:09:17.080]  另外一樣很有趣的
[00:09:17.080 --> 00:09:21.920]  當日那些反對耶穌的人
[00:09:21.920 --> 00:09:23.160]  當然耶穌不是很多人
[00:09:23.160 --> 00:09:24.560]  不是每個人都贊成祂的
[00:09:24.560 --> 00:09:25.880]  有些人當然是擁護祂
[00:09:25.880 --> 00:09:28.200]  那些人說耶穌有行神蹟
[00:09:28.200 --> 00:09:29.720]  那些人當然是
[00:09:29.720 --> 00:09:31.080]  每個人都相信祂
[00:09:31.080 --> 00:09:32.400]  就當祂有
[00:09:32.400 --> 00:09:34.120]  但是那些反對耶穌
[00:09:34.120 --> 00:09:35.520]  甚至是教外的人
[00:09:35.520 --> 00:09:37.680]  他就沒有理由幫助耶穌
[00:09:37.680 --> 00:09:38.760]  說好話
[00:09:38.760 --> 00:09:42.000]  今天起碼我和大家選三個
[00:09:42.000 --> 00:09:45.920]  當日和耶穌同時代的人
[00:09:45.920 --> 00:09:47.200]  而那三個
[00:09:47.200 --> 00:09:48.800]  他寫出來的時候
[00:09:48.800 --> 00:09:51.680]  都不是那些擁護耶穌
[00:09:51.680 --> 00:09:52.640]  不是信教的
[00:09:52.640 --> 00:09:53.880]  是教外的
[00:09:53.880 --> 00:09:55.280]  甚至是反對耶穌的人
[00:09:55.280 --> 00:09:56.520]  他們說
[00:09:56.520 --> 00:09:58.040]  值得我們特別
[00:09:58.040 --> 00:09:59.680]  有一個所謂的
[00:09:59.680 --> 00:10:03.240]  反正的見證
[00:10:03.240 --> 00:10:06.600]  首先就是當時的猶太教
[00:10:06.600 --> 00:10:10.600]  猶太教一直是反對耶穌
[00:10:10.600 --> 00:10:13.240]  因為他們覺得耶穌是一個叛徒
[00:10:13.240 --> 00:10:15.120]  因為耶穌所說的道理
[00:10:15.120 --> 00:10:17.840]  和傳統他們猶太教
[00:10:17.840 --> 00:10:19.960]  就是猶太人舊約裡面
[00:10:19.960 --> 00:10:23.520]  所記載他們認為是太大亦不道
[00:10:23.520 --> 00:10:25.120]  大家都知道這個背景
[00:10:25.120 --> 00:10:26.960]  所以猶太教的經典
[00:10:26.960 --> 00:10:31.120]  尤其是很著名的巴比倫的《塔穆德》
[00:10:31.120 --> 00:10:33.120]  Babylonian Talmud
[00:10:33.120 --> 00:10:35.440]  裡面是這樣記載的
[00:10:35.440 --> 00:10:37.760]  記載關於耶穌的時候
[00:10:37.760 --> 00:10:42.120]  當時猶太人要拿石頭打死耶穌
[00:10:42.120 --> 00:10:44.520]  因為這句是他們所寫的
[00:10:44.520 --> 00:10:46.520]  因為他曾經私行巫術
[00:10:46.520 --> 00:10:48.320]  你說我巫術而已
[00:10:48.320 --> 00:10:50.320]  有趣的地方就是這樣
[00:10:50.320 --> 00:10:53.600]  那些教外的人和反對耶穌的人
[00:10:53.600 --> 00:10:56.320]  當然不相信耶穌是憑神跡
[00:10:56.320 --> 00:10:57.280]  他不是神
[00:10:57.280 --> 00:10:59.480]  他覺得耶穌當然不是神
[00:10:59.480 --> 00:11:02.000]  但是他很有趣
[00:11:02.000 --> 00:11:05.720]  他沒辦法否定耶穌做了一些事情
[00:11:05.720 --> 00:11:07.200]  他們解釋不明白
[00:11:07.200 --> 00:11:11.080]  是一種超然的非常表現
[00:11:11.080 --> 00:11:13.680]  於是他唯有用他自己的解釋
[00:11:13.680 --> 00:11:16.040]  所以他的解釋是一回事
[00:11:16.040 --> 00:11:19.800]  但是他似乎沒辦法否定耶穌
[00:11:19.800 --> 00:11:22.200]  他實在有些超然的表現
[00:11:22.480 --> 00:11:25.120]  否定的話就說耶穌沒有
[00:11:25.120 --> 00:11:26.880]  有人說他行神者根沒有行過
[00:11:26.880 --> 00:11:27.600]  這樣就行了
[00:11:27.600 --> 00:11:29.560]  但是他又沒辦法這麼說
[00:11:29.560 --> 00:11:31.200]  因為每個人都知道他有
[00:11:31.200 --> 00:11:32.920]  於是他就硬要找一些解釋
[00:11:32.920 --> 00:11:34.720]  說他懂得巫術
[00:11:34.720 --> 00:11:36.520]  所以很有趣的
[00:11:36.520 --> 00:11:39.040]  第二個就是一個
[00:11:39.040 --> 00:11:43.360]  第二世紀的很反對基督教的
[00:11:43.360 --> 00:11:45.960]  很鄙視基督教的希臘哲學家
[00:11:45.960 --> 00:11:47.280]  他叫Celsus
[00:11:47.280 --> 00:11:49.760]  他所寫的文章後來
[00:11:49.760 --> 00:11:53.160]  有基督教人士反對他
[00:11:53.160 --> 00:11:54.640]  和他辯論的時候
[00:11:54.640 --> 00:11:56.840]  引述他說過的話
[00:11:56.840 --> 00:12:00.960]  在這個反基督教的作者裡面
[00:12:00.960 --> 00:12:01.920]  他這麼寫
[00:12:01.920 --> 00:12:04.480]  他寫說從埃及
[00:12:04.480 --> 00:12:08.440]  耶穌從埃及學會了辯氣法的能力
[00:12:08.440 --> 00:12:09.920]  靠著那些能力
[00:12:09.920 --> 00:12:12.240]  他就自稱自己是上帝了
[00:12:12.240 --> 00:12:14.880]  這個當然是很諷刺的一個說法
[00:12:14.880 --> 00:12:16.240]  但是同樣的
[00:12:16.240 --> 00:12:18.080]  剛才我們說過不再重複了
[00:12:18.080 --> 00:12:20.080]  有趣的地方就是
[00:12:20.080 --> 00:12:23.440]  他沒辦法否定耶穌真的可以走出一些
[00:12:23.440 --> 00:12:24.800]  大家都解釋不清的
[00:12:24.800 --> 00:12:28.200]  一個非常令人驚訝的表現
[00:12:28.200 --> 00:12:29.680]  於是他硬要說
[00:12:29.680 --> 00:12:32.960]  不如看看他從埃及學回來的
[00:12:32.960 --> 00:12:34.320]  那些是辯氣法
[00:12:34.320 --> 00:12:35.560]  是魔術而已
[00:12:35.560 --> 00:12:36.760]  第三
[00:12:36.760 --> 00:12:41.640]  就是當時一個很出名的猶太教的歷史學家
[00:12:41.640 --> 00:12:42.760]  叫做約瑟夫
[00:12:42.760 --> 00:12:43.720]  Josephus
[00:12:43.720 --> 00:12:45.520]  他寫了一本很重要的
[00:12:45.520 --> 00:12:48.080]  今天歷史上很重要的文獻
[00:12:48.080 --> 00:12:52.280]  叫做《猶太古史》
[00:12:52.280 --> 00:12:53.520]  在猶太古史裡面
[00:12:53.520 --> 00:12:56.720]  他也記載了當時有一個叫做耶穌的
[00:12:56.720 --> 00:13:00.880]  他說耶穌是一個行其義忌毅的人
[00:13:00.880 --> 00:13:01.920]  就是這麼簡單
[00:13:01.920 --> 00:13:05.920]  所以我們說這三個這樣的記載裡面
[00:13:05.920 --> 00:13:10.000]  沒理由他會為基督教去做辯護
[00:13:10.000 --> 00:13:12.920]  不過他也表現了側面的
[00:13:12.920 --> 00:13:17.720]  表現了耶穌真的有些令人詫異
[00:13:17.720 --> 00:13:19.520]  不能夠解釋的行為
[00:13:19.520 --> 00:13:23.120]  於是這個反而反證了
[00:13:23.120 --> 00:13:28.240]  耶穌行神跡的真確性
[00:13:28.240 --> 00:13:29.720]  我想說到這裡
[00:13:29.720 --> 00:13:33.600]  你一開始覺得不是人云亦云
[00:13:33.600 --> 00:13:39.080]  歷史裡面是這麼加上幾句的做法
[00:13:39.080 --> 00:13:40.880]  耶穌真的隨著他
[00:13:40.880 --> 00:13:43.960]  是不可能否認有很多這樣的神跡
[00:13:43.960 --> 00:13:45.160]  隨著他
[00:13:45.160 --> 00:13:46.200]  他在生的時候
[00:13:46.200 --> 00:13:48.520]  擁護他的人成為他的標誌
[00:13:48.520 --> 00:13:51.120]  那些反對他的人都沒辦法反對
[00:13:51.120 --> 00:13:53.760]  沒辦法否定他這種表現
[00:13:53.760 --> 00:13:55.960]  最後有些人的說法是
[00:13:55.960 --> 00:13:58.240]  那是耶穌有很特別的表現
[00:13:58.240 --> 00:13:59.520]  所以有些人
[00:13:59.520 --> 00:14:01.400]  如果你追著不值得的時候
[00:14:01.400 --> 00:14:03.200]  可能你還有一個解釋
[00:14:03.200 --> 00:14:05.240]  他真的是用掩眼法
[00:14:05.240 --> 00:14:07.440]  他是魔術師
[00:14:07.440 --> 00:14:08.800]  他弄了一些東西出來
[00:14:08.800 --> 00:14:11.440]  當時人們不太明白
[00:14:11.440 --> 00:14:14.880]  於是就說當他有神跡
[00:14:14.880 --> 00:14:16.880]  可不可能這樣去解釋呢?
[00:14:16.880 --> 00:14:18.800]  可不可能耶穌真的用了掩眼法
[00:14:18.800 --> 00:14:20.400]  或者是一些心理效應
[00:14:20.400 --> 00:14:21.480]  催眠效應
[00:14:21.480 --> 00:14:25.880]  令到那個人以為本來有病
[00:14:25.880 --> 00:14:28.760]  以為自己沒有病呢?
[00:14:28.760 --> 00:14:33.760]  這些解釋我們不能夠隨便猜測的
[00:14:33.760 --> 00:14:35.680]  我們要在心理學
[00:14:35.680 --> 00:14:42.280]  和心理和身軀的反應裡面的研究去了解
[00:14:42.280 --> 00:14:44.880]  有兩件事我們一定要很明白
[00:14:44.880 --> 00:14:48.480]  和質疑這樣的嘗試的解釋
[00:14:48.480 --> 00:14:49.640]  首先第一
[00:14:49.640 --> 00:14:52.080]  就是你發覺耶穌所行的神蹟
[00:14:52.080 --> 00:14:55.000]  尤其是他醫病、趕鬼的時候
[00:14:55.000 --> 00:14:58.880]  他這個神蹟是有種即時性的
[00:14:58.880 --> 00:15:00.560]  我們說Psychosomatic effect
[00:15:00.560 --> 00:15:02.880]  就是說你的心裡面凝聚
[00:15:02.880 --> 00:15:04.800]  於是你就病了
[00:15:04.800 --> 00:15:07.600]  有時候是可以解釋到一個人為什麼會病
[00:15:07.600 --> 00:15:09.720]  有時候甚至可以倒過來解釋
[00:15:09.720 --> 00:15:11.360]  為什麼他會覺得他會好起來
[00:15:11.360 --> 00:15:12.880]  後來真的好起來
[00:15:12.880 --> 00:15:15.920]  因為他心理上不斷說服自己
[00:15:15.920 --> 00:15:16.880]  說我沒事
[00:15:16.880 --> 00:15:20.280]  於是就充起了氣勢
[00:15:20.280 --> 00:15:23.160]  最後可能身體也會越來越好
[00:15:23.160 --> 00:15:24.520]  有沒有這樣的情況呢?
[00:15:24.520 --> 00:15:26.120]  是會有這樣的情況
[00:15:26.120 --> 00:15:28.520]  不過其中一個很重要的條件
[00:15:28.520 --> 00:15:32.360]  是要重複多次出現一段時間
[00:15:32.360 --> 00:15:35.880]  讓那個人自然能夠說服自己
[00:15:35.880 --> 00:15:38.240]  或者別人說服到他的心理
[00:15:38.240 --> 00:15:42.360]  然後他身體才會慢慢起到相應的反應
[00:15:42.360 --> 00:15:45.360]  但是你看看耶穌所行的神蹟裡面
[00:15:45.360 --> 00:15:46.800]  他是立即的
[00:15:46.800 --> 00:15:48.800]  很多是即時的
[00:15:48.800 --> 00:15:51.000]  比如說麻風病人
[00:15:51.000 --> 00:15:53.840]  麻風病就不是病菌
[00:15:53.840 --> 00:15:57.080]  不是一種心理上的效應
[00:15:57.080 --> 00:15:58.320]  可以一句話
[00:15:58.320 --> 00:16:00.440]  好了就立刻好了
[00:16:00.440 --> 00:16:03.160]  但是很多次耶穌所醫的麻風病人
[00:16:03.160 --> 00:16:05.160]  得到立即的潔淨
[00:16:05.160 --> 00:16:08.760]  也是我們看到的那些
[00:16:08.760 --> 00:16:11.080]  生來盲眼的人
[00:16:11.080 --> 00:16:12.560]  而那個盲眼的人
[00:16:12.560 --> 00:16:13.880]  他父母都知道
[00:16:13.880 --> 00:16:16.360]  因為他父母都說他生出來盲眼的
[00:16:16.360 --> 00:16:17.600]  他解釋不了
[00:16:17.600 --> 00:16:19.360]  他的同鄉每個人都知道
[00:16:19.360 --> 00:16:20.600]  他一出生就盲眼了
[00:16:20.600 --> 00:16:21.920]  而那個盲眼的人
[00:16:21.920 --> 00:16:23.520]  立即可以看見
[00:16:23.520 --> 00:16:25.320]  這個肯定不可以用
[00:16:25.320 --> 00:16:26.600]  Psychosomatic
[00:16:26.600 --> 00:16:28.600]  就是所謂心理身體的
[00:16:28.600 --> 00:16:31.920]  相互影響的效應去解釋的
[00:16:31.920 --> 00:16:34.480]  即時的變化
[00:16:34.480 --> 00:16:38.240]  低於長期的自願
[00:16:38.240 --> 00:16:42.040]  如果是用心理治療
[00:16:42.040 --> 00:16:45.760]  又或者是這種催眠術
[00:16:45.760 --> 00:16:48.640]  可能突然間有一種很短暫的
[00:16:48.640 --> 00:16:50.080]  反彈的作用
[00:16:50.080 --> 00:16:53.160]  不過這個是需要不斷不斷的被迫著的
[00:16:53.160 --> 00:16:54.840]  因為或者一過了之後
[00:16:54.840 --> 00:16:56.160]  他又沒有了
[00:16:56.160 --> 00:16:57.360]  但是這種情況
[00:16:57.360 --> 00:16:58.920]  在耶穌很多的神蹟裡面
