
[00:00:00.000 --> 00:00:05.280]  各位電視節目的各位朋友你們好
[00:00:05.280 --> 00:00:08.000]  歡迎大家參加我們三藩市報道會
[00:00:08.000 --> 00:00:10.000]  網上的五堂神拜
[00:00:10.000 --> 00:00:15.040]  我們今天繼續思想馬大夫恩登山補品的信息
[00:00:15.040 --> 00:00:17.040]  我們去到最後一講
[00:00:17.040 --> 00:00:23.040]  馬大夫恩第七章24至27節
[00:00:23.040 --> 00:00:26.240]  題目叫作「作學聰明人」
[00:00:26.240 --> 00:00:29.760]  在未開始欣賞這段聲音之前
[00:00:29.760 --> 00:00:32.720]  請我們讀心再一次祈禱
[00:00:32.720 --> 00:00:35.280]  慈悲人阿天父我們本心感謝你
[00:00:35.280 --> 00:00:39.360]  你們寶貴的話語作為我們生命的指引
[00:00:39.360 --> 00:00:43.680]  求你讓我們做個聰明人
[00:00:43.680 --> 00:00:46.560]  聽到我們自己的信息的時候
[00:00:46.560 --> 00:00:48.560]  不是聽了就算數
[00:00:48.560 --> 00:00:50.560]  而是有所行動
[00:00:50.560 --> 00:00:52.560]  有所改變
[00:00:52.560 --> 00:00:56.560]  求聖靈在我們心裏動功
[00:00:56.560 --> 00:00:58.560]  讓我們生命真的有改變
[00:00:58.560 --> 00:01:00.560]  我們祈禱
[00:01:00.560 --> 00:01:02.560]  奉耶穌基督明強
[00:01:02.560 --> 00:01:04.560]  阿們
[00:01:04.560 --> 00:01:06.560]  我在神樂院有個同學
[00:01:06.560 --> 00:01:12.000]  她媽媽就像我們教會成人團契的弟兄姊妹一樣
[00:01:12.000 --> 00:01:14.000]  信心單純
[00:01:14.000 --> 00:01:16.000]  非常愛教會
[00:01:16.000 --> 00:01:19.600]  有一次她參加了一年三晚的培靈會
[00:01:19.600 --> 00:01:21.600]  講完就是周主培牧師
[00:01:21.600 --> 00:01:24.560]  她回到家裏的時候很開心
[00:01:24.560 --> 00:01:26.560]  覺得靈性大有造就
[00:01:26.560 --> 00:01:28.560]  她聽到的時候很開心
[00:01:28.560 --> 00:01:30.560]  就問她
[00:01:30.560 --> 00:01:32.560]  周牧師講了些什麼?
[00:01:32.560 --> 00:01:34.560]  你最大的得著是什麼?
[00:01:34.560 --> 00:01:36.560]  她摸我頭
[00:01:36.560 --> 00:01:38.560]  就說
[00:01:38.560 --> 00:01:40.560]  她講什麼我不記得了
[00:01:40.560 --> 00:01:42.560]  我只記得她講的故事
[00:01:42.560 --> 00:01:44.560]  是啊
[00:01:44.560 --> 00:01:46.560]  其實不單止這位伯母
[00:01:46.560 --> 00:01:50.560]  我相信我自己和我們中間很多人
[00:01:50.560 --> 00:01:52.560]  抽象的道理不容易想到
[00:01:52.560 --> 00:01:54.560]  但現實和有趣的故事
[00:01:54.560 --> 00:01:56.560]  她永記在心
[00:01:56.560 --> 00:01:58.560]  我相信你們在教會日子內
[00:01:58.560 --> 00:02:00.560]  聽我講到
[00:02:00.560 --> 00:02:02.560]  都有一段時間
[00:02:02.560 --> 00:02:04.560]  不會忘記牧師打麻坡
[00:02:04.560 --> 00:02:06.560]  豆腐牛肉飯
[00:02:06.560 --> 00:02:08.560]  女兒出世等等的故事
[00:02:08.560 --> 00:02:10.560]  事實上一個有趣的故事
[00:02:10.560 --> 00:02:12.560]  不單止引人入勝
[00:02:12.560 --> 00:02:14.560]  而且能夠永記在心
