
[00:00:00.000 --> 00:00:06.000]  各位頂姐妹主內平安
[00:00:06.000 --> 00:00:08.000]  後面聽到嗎?
[00:00:08.000 --> 00:00:10.000]  小聲?好多謝你
[00:00:10.000 --> 00:00:12.000]  我未開聲
[00:00:12.000 --> 00:00:14.000]  哈哈哈哈
[00:00:14.000 --> 00:00:20.000]  專一跟從
[00:00:20.000 --> 00:00:22.000]  這句說話
[00:00:22.000 --> 00:00:24.000]  在舊約聖經
[00:00:24.000 --> 00:00:28.000]  前後出現過八次
[00:00:28.000 --> 00:00:31.000]  不過如果翻中文和合本
[00:00:31.000 --> 00:00:34.000]  就有三個不同的翻譯
[00:00:34.000 --> 00:00:39.000]  八次的重複
[00:00:39.000 --> 00:00:42.000]  四次在摩西五經
[00:00:42.000 --> 00:00:48.000]  最後的兩卷文素記、新明記
[00:00:48.000 --> 00:00:50.000]  後面的四次
[00:00:50.000 --> 00:00:54.000]  在我們習慣稱為歷史書
[00:00:54.000 --> 00:00:58.000]  約書亞記和列王記上
[00:00:58.000 --> 00:01:00.000]  你沒有聖經在手
[00:01:00.000 --> 00:01:02.000]  所以我這樣跟你說
[00:01:02.000 --> 00:01:03.000]  你才有印象
[00:01:03.000 --> 00:01:04.000]  你不用抄筆記
[00:01:04.000 --> 00:01:05.000]  你明白了就行了
[00:01:05.000 --> 00:01:07.000]  四四分分都可以
[00:01:07.000 --> 00:01:11.000]  剛才我們讀的是約書亞記
[00:01:11.000 --> 00:01:16.000]  這句說話其實重複了三次
[00:01:16.000 --> 00:01:20.000]  最後一次出現在列王記上
[00:01:20.000 --> 00:01:23.000]  十一章第六節
[00:01:23.000 --> 00:01:25.000]  我讀給大家聽
[00:01:25.000 --> 00:01:28.000]  列王記上十一章第六節
[00:01:28.000 --> 00:01:29.000]  那句話
[00:01:29.000 --> 00:01:33.000]  所羅門行耶和華眼中
[00:01:33.000 --> 00:01:36.000]  看為惡的事
[00:01:36.000 --> 00:01:39.000]  不效法他父親大位
[00:01:39.000 --> 00:01:46.000]  專心順從耶和華
[00:01:46.000 --> 00:01:51.000]  這裡譯了專心順從
[00:01:51.000 --> 00:01:56.000]  當然我們明白這句說話的典故出處
[00:01:56.000 --> 00:02:00.000]  其實是借過來說大位
[00:02:00.000 --> 00:02:03.000]  本來說的是迦勒
[00:02:03.000 --> 00:02:06.000]  所以除了最後一次
[00:02:06.000 --> 00:02:08.000]  列王記上十一章之外
[00:02:08.000 --> 00:02:11.000]  或者之前那七次
[00:02:11.000 --> 00:02:17.000]  都是和迦勒有直接的關係
[00:02:17.000 --> 00:02:22.000]  約書亞記就是迦勒八十五歲
[00:02:22.000 --> 00:02:24.000]  入了迦南之後
[00:02:24.000 --> 00:02:26.000]  他來見約書亞
[00:02:26.000 --> 00:02:32.000]  這句說話就重複出現過三次
[00:02:32.000 --> 00:02:34.000]  剛才你讀的時候
[00:02:34.000 --> 00:02:36.000]  有沒有留意
[00:02:36.000 --> 00:02:40.000]  十四章在第八節
[00:02:40.000 --> 00:02:45.000]  第九節和第十四節
[00:02:45.000 --> 00:02:52.000]  迦勒說但我專心跟從耶和華我的神
[00:02:52.000 --> 00:02:57.000]  和列王記上的翻譯有少少出入
[00:02:57.000 --> 00:03:00.000]  專心順從在大位那次
[00:03:00.000 --> 00:03:04.000]  其實希伯來文是同樣的兩個字
[00:03:04.000 --> 00:03:06.000]  中文聖經為什麼會轉了
[00:03:06.000 --> 00:03:11.000]  我猜一百年前大家分工合作
[00:03:11.000 --> 00:03:18.000]  約書亞記的翻譯和列王記的大概是不同的人
[00:03:18.000 --> 00:03:22.000]  所以就沒有統一到這個用字
[00:03:22.000 --> 00:03:27.000]  第九節當日摩西起誓說
[00:03:27.000 --> 00:03:33.000]  其中一句因為你專心跟從耶和華我的神
[00:03:33.000 --> 00:03:36.000]  結束的時候十四節
[00:03:36.000 --> 00:03:45.000]  約書亞記的作者說因為他專心跟從耶和華以色列的神
[00:03:45.000 --> 00:03:50.000]  同一章三次同一個翻譯
[00:03:50.000 --> 00:03:56.000]  他就重複了專心跟從三次
[00:03:56.000 --> 00:04:00.000]  之前開頭那四次
[00:04:00.000 --> 00:04:04.000]  有三次是摩西的回憶
[00:04:04.000 --> 00:04:12.000]  但是第一次就是記載這件事是怎樣發生
[00:04:12.000 --> 00:04:21.000]  怎樣提到加勒專一跟從他的上帝耶和華
[00:04:21.000 --> 00:04:24.000]  你記得嗎?有沒有印象?
[00:04:24.000 --> 00:04:38.000]  就是百姓派十二個探子進去窺探迦南的經過
[00:04:38.000 --> 00:04:45.000]  我們神學院的同學有一次學生會的主席來跟我說
[00:04:45.000 --> 00:04:50.000]  我說完之後他說院長你不要看輕我們
[00:04:50.000 --> 00:04:53.000]  我們會背十二使徒的名字
[00:04:53.000 --> 00:04:56.000]  我們會背十二支派的名字
[00:04:56.000 --> 00:05:01.000]  我們都記得你教過十二仙支的目錄
[00:05:01.000 --> 00:05:05.000]  我們還會背除了這三樣之外
[00:05:05.000 --> 00:05:10.000]  十二個時司的名字
[00:05:10.000 --> 00:05:12.000]  我說好東西
[00:05:12.000 --> 00:05:16.000]  那你跟著回去背十二個探子的名字
[00:05:16.000 --> 00:05:19.000]  還有很多名單可以背的
[00:05:19.000 --> 00:05:21.000]  如果你記性這麼好
[00:05:21.000 --> 00:05:31.000]  文掃記第十三章就告訴我們整件事情的經過
[00:05:31.000 --> 00:05:43.000]  我們留意到有五件事是這個窺探迦南的事件值得我們今天注意的
[00:05:43.000 --> 00:05:50.000]  第一 文掃記十三章第二第三節
[00:05:50.000 --> 00:05:55.000]  由第一節開始是很清楚告訴我們
[00:05:55.000 --> 00:05:58.000]  耶和華曉遇摩西
[00:05:58.000 --> 00:06:06.000]  吩咐他你打發人去窺探我所刺及以色列人的迦南地
[00:06:06.000 --> 00:06:08.000]  是上帝的吩咐
[00:06:08.000 --> 00:06:13.000]  所以如果我們只是讀回摩西的回憶
[00:06:13.000 --> 00:06:15.000]  在生命記
[00:06:15.000 --> 00:06:20.000]  我們就或者會有一個錯覺
[00:06:20.000 --> 00:06:24.000]  以為是百姓沒有信心
[00:06:24.000 --> 00:06:28.000]  需要先去探聽一下
[00:06:28.000 --> 00:06:31.000]  這個是不怪大家
[00:06:31.000 --> 00:06:34.000]  因為摩西在那裡好像是這樣說的
[00:06:34.000 --> 00:06:35.000]  你們要求
[00:06:35.000 --> 00:06:37.000]  不過摩西加了一句
[00:06:37.000 --> 00:06:40.000]  我也以為美
[00:06:40.000 --> 00:06:42.000]  中文聖經的美
[00:06:42.000 --> 00:06:45.000]  就是翻譯成我也認為好
[00:06:45.000 --> 00:06:51.000]  所以其實摩西不是否定百姓有這樣的要求
[00:06:51.000 --> 00:06:55.000]  文掃記記載上帝的吩咐都沒有衝突
[00:06:55.000 --> 00:06:58.000]  我們讀聖經不用說那是誰
[00:06:58.000 --> 00:07:01.000]  其實一起發生都可以的
[00:07:01.000 --> 00:07:04.000]  上帝吩咐摩西和百姓說
[00:07:04.000 --> 00:07:07.000]  我們也想這樣做
[00:07:07.000 --> 00:07:08.000]  摩西說好啊
[00:07:08.000 --> 00:07:09.000]  那我們一起做吧
[00:07:09.000 --> 00:07:13.000]  所以整件事情不是矛盾
[00:07:13.000 --> 00:07:17.000]  不是誰沒有信心這樣開始的
[00:07:17.000 --> 00:07:20.000]  不過我們值得問的就是
[00:07:20.000 --> 00:07:23.000]  為什麼要窺探迦南
[00:07:23.000 --> 00:07:27.000]  上帝不知道迦南地好嗎
[00:07:27.000 --> 00:07:28.000]  知道嗎
[00:07:28.000 --> 00:07:30.000]  更加應該問的就是
[00:07:30.000 --> 00:07:33.000]  上帝不知道窺探完迦南之後
[00:07:33.000 --> 00:07:36.000]  回來發生這麼大件事嗎
[00:07:36.000 --> 00:07:39.000]  上帝知道嗎
[00:07:39.000 --> 00:07:42.000]  上帝明知整件事情
[00:07:42.000 --> 00:07:45.000]  為什麼他仍然吩咐摩西
[00:07:45.000 --> 00:07:53.000]  要派十二個探子出去窺探迦南地呢
[00:07:53.000 --> 00:07:56.000]  這是第一個我們值得注意
[00:07:56.000 --> 00:07:59.000]  上帝的目的是什麼
[00:07:59.000 --> 00:08:02.000]  通常窺探的目的就是我不知道
[00:08:02.000 --> 00:08:04.000]  所以我去探聽一下
[00:08:04.000 --> 00:08:06.000]  拍幾張自拍照回來
[00:08:06.000 --> 00:08:07.000]  不用的
[00:08:07.000 --> 00:08:11.000]  我以為結果會是大家同心合意的
[00:08:11.000 --> 00:08:13.000]  上帝明知的
[00:08:13.000 --> 00:08:18.000]  為什麼上帝仍然要吩咐摩西
[00:08:18.000 --> 00:08:20.000]  去做這件事
[00:08:20.000 --> 00:08:23.000]  明知結果是這樣的
[00:08:23.000 --> 00:08:30.000]  這是第一個我們需要問的焦點
[00:08:30.000 --> 00:08:32.000]  第二
[00:08:32.000 --> 00:08:41.000]  派出去的探子不是無名之輩
[00:08:41.000 --> 00:08:43.000]  用英文去說
[00:08:43.000 --> 00:08:45.000]  Dispensable
[00:08:45.000 --> 00:08:47.000]  死了不要緊的
[00:08:47.000 --> 00:08:48.000]  不是的
[00:08:48.000 --> 00:08:51.000]  你讀清楚文數記13章
[00:08:51.000 --> 00:08:56.000]  然後記載這個十二探子的名單
[00:08:56.000 --> 00:08:58.000]  你一定不會背的
[00:08:58.000 --> 00:09:00.000]  他們是什麼人
[00:09:00.000 --> 00:09:05.000]  他們是以色列人的族長
[00:09:05.000 --> 00:09:10.000]  不過和文數記第一章所記載
[00:09:10.000 --> 00:09:17.000]  十二支派的族長的名單完全不同
[00:09:17.000 --> 00:09:22.000]  文數記第一章記載的名單是幫助摩西
[00:09:22.000 --> 00:09:26.000]  在曠野要做人口統計
[00:09:26.000 --> 00:09:31.000]  所以找的是德高望重
[00:09:31.000 --> 00:09:34.000]  老成持重
[00:09:34.000 --> 00:09:40.000]  真是百姓當中年高得少
[00:09:40.000 --> 00:09:42.000]  知不知道這四個字
[00:09:42.000 --> 00:09:44.000]  有一定的分量
[00:09:44.000 --> 00:09:47.000]  35年前一起開始教會的
[00:09:47.000 --> 00:09:49.000]  這一班的領袖
[00:09:49.000 --> 00:09:51.000]  他們不用工作的
[00:09:51.000 --> 00:09:55.000]  他們開完會通過了
[00:09:55.000 --> 00:09:58.000]  事情就由其他人去做的
[00:09:58.000 --> 00:10:01.000]  但是他們必須要帶領
[00:10:01.000 --> 00:10:04.000]  他們必須要同意
[00:10:04.000 --> 00:10:07.000]  他們必須要幫助摩西
[00:10:07.000 --> 00:10:14.000]  進行60萬藍丁的人口統計
[00:10:14.000 --> 00:10:17.000]  今天就說有IPAD
[00:10:17.000 --> 00:10:20.000]  在曠野真的逐個人數
[00:10:20.000 --> 00:10:22.000]  連紙都沒有多張
[00:10:22.000 --> 00:10:24.000]  你明白嗎
[00:10:24.000 --> 00:10:28.000]  所以那個族長的名單是老人間
[00:10:28.000 --> 00:10:30.000]  這裡呢
[00:10:30.000 --> 00:10:32.000]  剛才我們讀過
[00:10:32.000 --> 00:10:34.000]  入了迦南
[00:10:34.000 --> 00:10:40.000]  迦勒和約書說現在我85歲
[00:10:40.000 --> 00:10:43.000]  以色列人在曠野多少年
[00:10:43.000 --> 00:10:45.000]  40年
[00:10:45.000 --> 00:10:47.000]  你減一減他
[00:10:47.000 --> 00:10:49.000]  當年做探子
[00:10:49.000 --> 00:10:53.000]  迦勒不會超過45歲
[00:10:53.000 --> 00:10:55.000]  對嗎
[00:10:55.000 --> 00:10:58.000]  那個unknown就入了迦南多久
[00:10:58.000 --> 00:11:02.000]  然後迦勒來找約書亞
[00:11:02.000 --> 00:11:04.000]  可能不是馬上的
[00:11:04.000 --> 00:11:05.000]  因為我們知道
[00:11:05.000 --> 00:11:08.000]  希伯倫這個山城
[00:11:08.000 --> 00:11:10.000]  是一個很困難
[00:11:10.000 --> 00:11:15.000]  攻陷敵人的據點
[00:11:15.000 --> 00:11:22.000]  45歲或者40歲的迦勒
[00:11:22.000 --> 00:11:26.000]  就是說他做探子的時候
[00:11:26.000 --> 00:11:30.000]  年輕力壯
[00:11:30.000 --> 00:11:31.000]  不止
[00:11:31.000 --> 00:11:36.000]  因為當時人的平均壽命
[00:11:36.000 --> 00:11:40.000]  不是今天香港人85歲
[00:11:40.000 --> 00:11:42.000]  如果是的話
[00:11:42.000 --> 00:11:44.000]  迦勒說這句話的時候
[00:11:44.000 --> 00:11:46.000]  不會說那時我力量如何
[00:11:46.000 --> 00:11:48.000]  今天也如何
[00:11:48.000 --> 00:11:50.000]  迦勒來見約書亞
[00:11:50.000 --> 00:11:52.000]  應該坐輪椅
[00:11:52.000 --> 00:11:53.000]  手震
[00:11:53.000 --> 00:11:54.000]  Parkinson
[00:11:54.000 --> 00:11:55.000]  不是
[00:11:55.000 --> 00:11:58.000]  約書亞是110歲
[00:11:58.000 --> 00:12:00.000]  摩西是120歲
[00:12:00.000 --> 00:12:02.000]  你用這個比例
[00:12:02.000 --> 00:12:10.000]  45歲是人生的頭三分一
[00:12:10.000 --> 00:12:13.000]  我不知道你有沒有
[00:12:13.000 --> 00:12:14.000]  曾經認識35年
[00:12:14.000 --> 00:12:16.000]  剛才梁姑娘問我們
[00:12:16.000 --> 00:12:17.000]  有
[00:12:17.000 --> 00:12:18.000]  70歲
[00:12:18.000 --> 00:12:19.000]  80歲
[00:12:19.000 --> 00:12:20.000]  90歲
[00:12:20.000 --> 00:12:22.000]  頭三分一
[00:12:22.000 --> 00:12:23.000]  迦勒是30歲
[00:12:23.000 --> 00:12:26.000]  30歲的弟兄姊妹請舉手
[00:12:26.000 --> 00:12:28.000]  有沒有
[00:12:28.000 --> 00:12:30.000]  沒有
[00:12:30.000 --> 00:12:33.000]  差不多吧
[00:12:33.000 --> 00:12:34.000]  請舉手
[00:12:34.000 --> 00:12:35.000]  有沒有
[00:12:35.000 --> 00:12:36.000]  都沒有
[00:12:36.000 --> 00:12:38.000]  個個不敢認
[00:12:38.000 --> 00:12:40.000]  30歲
[00:12:40.000 --> 00:12:42.000]  30多歲
[00:12:42.000 --> 00:12:46.000]  你可以想像是少壯派
[00:12:46.000 --> 00:12:48.000]  是青年人
[00:12:48.000 --> 00:12:49.000]  職青
[00:12:49.000 --> 00:12:51.000]  還要是初職
[00:12:51.000 --> 00:12:52.000]  未到中年
[00:12:52.000 --> 00:12:53.000]  分分鐘
[00:12:53.000 --> 00:12:55.000]  未結婚
[00:12:55.000 --> 00:12:57.000]  未有小孩
[00:12:57.000 --> 00:12:58.000]  供樓
[00:12:58.000 --> 00:13:00.000]  開始
[00:13:00.000 --> 00:13:02.000]  迦勒在那個時候
[00:13:02.000 --> 00:13:04.000]  被選為
[00:13:04.000 --> 00:13:05.000]  你看
[00:13:05.000 --> 00:13:11.000]  屬猶大支派的代表
[00:13:11.000 --> 00:13:15.000]  耶夫尼的兒子迦勒
[00:13:15.000 --> 00:13:18.000]  約書亞呢
[00:13:18.000 --> 00:13:20.000]  我們在文數記13章
[00:13:20.000 --> 00:13:23.000]  找不到約書亞的名字
[00:13:23.000 --> 00:13:25.000]  因為這裡記載的
[00:13:25.000 --> 00:13:28.000]  屬以法蓮支派
[00:13:28.000 --> 00:13:31.000]  是亂的兒子
[00:13:31.000 --> 00:13:33.000]  何西亞
[00:13:33.000 --> 00:13:36.000]  何西亞不是先知嗎
[00:13:36.000 --> 00:13:37.000]  是同名
[00:13:37.000 --> 00:13:39.000]  不過不是那個人
[00:13:39.000 --> 00:13:41.000]  約書亞出世
[00:13:41.000 --> 00:13:44.000]  原來他父親亂
[00:13:44.000 --> 00:13:46.000]  給他起名
[00:13:46.000 --> 00:13:48.000]  叫何西亞
[00:13:48.000 --> 00:13:51.000]  為什麼我們從頭到尾都認識他
[00:13:51.000 --> 00:13:53.000]  約書亞的文數記13章
[00:13:53.000 --> 00:13:55.000]  有解釋過
[00:13:55.000 --> 00:14:00.000]  16節摩西就稱亂的兒子
[00:14:00.000 --> 00:14:05.000]  何西亞為約書亞
[00:14:05.000 --> 00:14:10.000]  原來是摩西叫他的花名
[00:14:10.000 --> 00:14:13.000]  叫到全本聖經
[00:14:13.000 --> 00:14:16.000]  都忘記了他本來的名字
[00:14:16.000 --> 00:14:18.000]  有幾個這樣的人
[00:14:18.000 --> 00:14:20.000]  我不知道你知不知道
[00:14:20.000 --> 00:14:21.000]  例如
[00:14:21.000 --> 00:14:24.000]  史圖保羅的師父
[00:14:24.000 --> 00:14:26.000]  班拿巴
[00:14:26.000 --> 00:14:29.000]  班拿巴不是他的名字
[00:14:29.000 --> 00:14:31.000]  是他的花名
[00:14:31.000 --> 00:14:33.000]  你讀史圖行傳
[00:14:33.000 --> 00:14:34.000]  不知道嗎
[00:14:34.000 --> 00:14:35.000]  他不是姓巴
[00:14:35.000 --> 00:14:37.000]  名拿巴
[00:14:37.000 --> 00:14:40.000]  他的名字本來沒有人記得
[00:14:40.000 --> 00:14:45.000]  所以約書亞和摩西
[00:14:45.000 --> 00:14:51.000]  情同父子的關係
[00:14:51.000 --> 00:14:56.000]  就在這份探子的名單
[00:14:56.000 --> 00:14:59.000]  輕輕的半句
[00:14:59.000 --> 00:15:02.000]  表露無遺
[00:15:02.000 --> 00:15:05.000]  約書亞幫助摩西
[00:15:05.000 --> 00:15:08.000]  40年在曠野
[00:15:08.000 --> 00:15:14.000]  從面對亞馬利人的一場征戰開始
[00:15:14.000 --> 00:15:16.000]  可能你忘記了
[00:15:16.000 --> 00:15:19.000]  摩西上山祈禱
[00:15:19.000 --> 00:15:21.000]  手都軟了
[00:15:21.000 --> 00:15:23.000]  兩個旁邊的助手
[00:15:23.000 --> 00:15:26.000]  要托著他的手
[00:15:26.000 --> 00:15:29.000]  聖經說他什麼時候垂低
[00:15:29.000 --> 00:15:32.000]  下面的以色列人就輸
[00:15:32.000 --> 00:15:35.000]  他什麼時候高舉雙手祈禱
[00:15:35.000 --> 00:15:38.000]  下面的以色列人就贏
[00:15:38.000 --> 00:15:40.000]  我們要很熟悉的
[00:15:40.000 --> 00:15:42.000]  戰爭決定於山上
[00:15:42.000 --> 00:15:44.000]  決定於祈禱
[00:15:44.000 --> 00:15:47.000]  山下的人不用流血
[00:15:47.000 --> 00:15:50.000]  打仗的人不用死
[00:15:50.000 --> 00:15:52.000]  亞馬利人有備而來
[00:15:52.000 --> 00:15:55.000]  追擊以色列
[00:15:55.000 --> 00:16:00.000]  這件事在摩西的律法
[00:16:00.000 --> 00:16:02.000]  都仍然記載
[00:16:02.000 --> 00:16:04.000]  上帝不能容忍
[00:16:04.000 --> 00:16:09.000]  這樣的偷襲生命記
[00:16:09.000 --> 00:16:12.000]  到最後的部分有說這件事
[00:16:12.000 --> 00:16:15.000]  但當時摩西上山祈禱
[00:16:15.000 --> 00:16:20.000]  山下的征戰就交給約書亞去做領袖
[00:16:20.000 --> 00:16:23.000]  他身經百戰
[00:16:23.000 --> 00:16:25.000]  那些是敢死隊
[00:16:25.000 --> 00:16:27.000]  海軍陸戰隊
[00:16:27.000 --> 00:16:30.000]  哪有這樣的事
[00:16:30.000 --> 00:16:32.000]  在埃及做奴隸
[00:16:32.000 --> 00:16:34.000]  什麼都懂
[00:16:34.000 --> 00:16:36.000]  不要小看奴隸
[00:16:36.000 --> 00:16:38.000]  他又是老師
[00:16:38.000 --> 00:16:39.000]  他又是會計
[00:16:39.000 --> 00:16:41.000]  他又是醫生
[00:16:41.000 --> 00:16:43.000]  今天的專業人士
[00:16:43.000 --> 00:16:46.000]  在古代的社會都是奴隸
[00:16:46.000 --> 00:16:53.000]  奴隸唯一不可能擁有的訓練
[00:16:53.000 --> 00:16:57.000]  你知道就是打仗
[00:16:57.000 --> 00:17:00.000]  否則就變成spartacus
[00:17:00.000 --> 00:17:05.000]  就變成羅馬最出名的奴隸造反
[00:17:05.000 --> 00:17:08.000]  所以約書亞抓住的那班
[00:17:08.000 --> 00:17:11.000]  就是教會團契的弟兄
[00:17:11.000 --> 00:17:13.000]  就出去打仗
[00:17:13.000 --> 00:17:16.000]  怎麼打的不知道
[00:17:16.000 --> 00:17:19.000]  上面祈禱他們打贏
[00:17:19.000 --> 00:17:21.000]  但約書亞的勇氣
[00:17:21.000 --> 00:17:24.000]  約書亞的可靠
[00:17:24.000 --> 00:17:26.000]  約書亞的堅毅
[00:17:26.000 --> 00:17:31.000]  在第一場沒有準備的戰爭當中
[00:17:31.000 --> 00:17:32.000]  表露無遺
[00:17:32.000 --> 00:17:34.000]  摩西欣賞他
[00:17:34.000 --> 00:17:37.000]  於是就帶他上西乃山
[00:17:37.000 --> 00:17:39.000]  做什麼?interview
[00:17:39.000 --> 00:17:41.000]  懂不懂得讀聖經?
[00:17:41.000 --> 00:17:43.000]  給誰interview?
[00:17:43.000 --> 00:17:45.000]  上帝啊
[00:17:45.000 --> 00:17:47.000]  我這個年輕人
[00:17:47.000 --> 00:17:49.000]  比我小40歲
[00:17:49.000 --> 00:17:51.000]  不過厲害
[00:17:51.000 --> 00:17:54.000]  所以摩西在曠野
[00:17:54.000 --> 00:17:56.000]  80歲到120歲
[00:17:56.000 --> 00:17:59.000]  旁邊有約書亞
[00:17:59.000 --> 00:18:01.000]  12個探子
[00:18:01.000 --> 00:18:05.000]  不是寂寂無名之輩
[00:18:05.000 --> 00:18:09.000]  都是很有潛質
[00:18:09.000 --> 00:18:12.000]  可造之材
[00:18:12.000 --> 00:18:14.000]  年輕力壯
[00:18:14.000 --> 00:18:17.000]  前途無限
[00:18:17.000 --> 00:18:19.000]  12個
[00:18:19.000 --> 00:18:21.000]  代表12個字牌
[00:18:21.000 --> 00:18:22.000]  你這樣讀聖經
[00:18:22.000 --> 00:18:25.000]  就不是背名單這麼簡單
[00:18:25.000 --> 00:18:27.000]  你就是明白
[00:18:27.000 --> 00:18:30.000]  現在來到一個關頭
[00:18:30.000 --> 00:18:33.000]  要去探窺探迦南
[00:18:33.000 --> 00:18:35.000]  找誰去?
[00:18:35.000 --> 00:18:37.000]  找最厲害的12個去
[00:18:37.000 --> 00:18:40.000]  不是找無所謂的
[00:18:40.000 --> 00:18:42.000]  明天不回來都沒事
[00:18:42.000 --> 00:18:43.000]  不是的
[00:18:43.000 --> 00:18:49.000]  最厲害的12個年輕力壯的支派領袖
[00:18:49.000 --> 00:18:51.000]  不是年長那班
[00:18:51.000 --> 00:18:53.000]  是年輕那班
[00:18:53.000 --> 00:18:55.000]  第三
[00:18:55.000 --> 00:18:57.000]  他們進到迦南
[00:18:57.000 --> 00:18:59.000]  他們見證
[00:18:59.000 --> 00:19:04.000]  上帝為他們預備這個流奶與蜜之地
[00:19:04.000 --> 00:19:07.000]  的確肥沃
[00:19:07.000 --> 00:19:10.000]  我不知道你有沒有見過
[00:19:10.000 --> 00:19:13.000]  以色列出的郵票
[00:19:13.000 --> 00:19:16.000]  其中我小時候集郵
