
[00:00:00.000 --> 00:00:04.720]  各位弟兄姐妹平安
[00:00:04.720 --> 00:00:07.200]  我不知道大家的镜头打开是什么
[00:00:07.200 --> 00:00:09.720]  是不是说完镜头就只看到我
[00:00:09.720 --> 00:00:15.680]  我打开的应该是有25个画面
[00:00:15.680 --> 00:00:17.880]  有两页的
[00:00:17.880 --> 00:00:22.480]  所以我都是一样希望大家如果可以打开镜头就打开
[00:00:22.480 --> 00:00:24.400]  我会看到多些人
[00:00:24.400 --> 00:00:25.920]  那就会好些
[00:00:25.920 --> 00:00:28.240]  我发现不只是我这样要求的
[00:00:28.240 --> 00:00:32.880]  就好像上次黄牧师也是这样要求的
[00:00:32.880 --> 00:00:34.960]  这些是我们港元的心声
[00:00:34.960 --> 00:00:38.960]  见不到人我们都挺孤单的
[00:00:38.960 --> 00:00:40.720]  见到人会好些的
[00:00:40.720 --> 00:00:48.480]  所以明年我都是要求希望教会能够鼓励弟兄姐妹
[00:00:48.480 --> 00:00:50.400]  多些打开镜头
[00:00:50.400 --> 00:00:53.600]  那就会帮到我们好些
[00:00:53.600 --> 00:00:57.040]  所以都给大家一点时间
[00:00:57.040 --> 00:00:59.360]  养成一个习惯
[00:00:59.360 --> 00:01:00.720]  如果今天忘记打扮
[00:01:00.720 --> 00:01:03.440]  下次记住打扮好就打开镜头
[00:01:03.440 --> 00:01:06.000]  戴上帽子
[00:01:06.000 --> 00:01:09.200]  这样就会好些
[00:01:09.200 --> 00:01:15.600]  今天我和大家本来是预备说12个人物的
[00:01:15.600 --> 00:01:18.560]  6个旧约6个新约的
[00:01:18.560 --> 00:01:21.760]  今年上半年说了6个旧约人物
[00:01:21.760 --> 00:01:25.920]  说了亚当、罗亚、阿布拉罕、以撒、亚国、约瑟
[00:01:25.920 --> 00:01:28.480]  下半年说了6个人物
[00:01:28.480 --> 00:01:30.880]  说了保罗、彼得和约翰
[00:01:30.880 --> 00:01:32.400]  今天说马尼亚
[00:01:32.400 --> 00:01:34.880]  12月就会说耶稣
[00:01:34.880 --> 00:01:37.200]  11月我就会来北京
[00:01:37.200 --> 00:01:40.000]  所以就会停一停不说人物
[00:01:40.000 --> 00:01:41.520]  就会和大家说一本书
[00:01:41.520 --> 00:01:43.440]  就是彼得侯书
[00:01:43.440 --> 00:01:46.800]  题目叫做黑暗中的明灯
[00:01:46.800 --> 00:01:51.520]  我已经将大纲内容给了你们负责的同工
[00:01:51.520 --> 00:01:58.560]  我都期待在11月
[00:01:58.560 --> 00:01:59.760]  不知道几号
[00:01:59.760 --> 00:02:02.400]  在第二个星期会和大家见面
[00:02:02.400 --> 00:02:04.960]  所以都非常期待
[00:02:04.960 --> 00:02:06.880]  希望大家都纪念
[00:02:06.880 --> 00:02:10.240]  我刚才也写了给一个香港牧师
[00:02:10.240 --> 00:02:12.240]  我说请你纪念我
[00:02:12.240 --> 00:02:14.960]  希望我来之前不要生病
[00:02:14.960 --> 00:02:16.160]  来的时候不要生病
[00:02:16.160 --> 00:02:18.400]  来完之后都不要生病
[00:02:18.400 --> 00:02:19.360]  那就最好了
[00:02:19.360 --> 00:02:21.120]  因为一个人有时候如果是
[00:02:21.120 --> 00:02:22.560]  周居劳动
[00:02:22.560 --> 00:02:23.760]  又很忙碌
[00:02:23.760 --> 00:02:25.280]  很容易会生病的
[00:02:25.280 --> 00:02:28.000]  所以纪念我自己都尽量小心
[00:02:28.000 --> 00:02:29.600]  小心自己
[00:02:29.600 --> 00:02:31.200]  今天和大家说的是
[00:02:31.200 --> 00:02:33.760]  新约第四个人物叫马尼亚
[00:02:33.760 --> 00:02:35.760]  题目叫我愿意
[00:02:35.760 --> 00:02:37.120]  神可以
[00:02:37.120 --> 00:02:38.640]  读了很多经文
[00:02:38.640 --> 00:02:40.480]  但是不知道你有没有留心
[00:02:40.480 --> 00:02:41.840]  一会儿会提到
[00:02:41.840 --> 00:02:43.760]  那些经文里面的重点
[00:02:43.760 --> 00:02:47.280]  很多时候我们以前看马尼亚的时候
[00:02:47.280 --> 00:02:49.840]  往往印象中有的
[00:02:49.840 --> 00:02:51.760]  最重要就是耶稣的出世
[00:02:51.760 --> 00:02:53.760]  天使报喜讯
[00:02:53.760 --> 00:02:56.880]  和那个很出名的尊主纵
[00:02:56.880 --> 00:03:01.520]  我们发现这个就是马尼亚的特色所在
[00:03:01.520 --> 00:03:03.440]  每次说到马尼亚都说到
[00:03:03.440 --> 00:03:04.640]  耶稣的母亲
[00:03:04.640 --> 00:03:06.240]  天使向祂报喜讯
[00:03:06.240 --> 00:03:08.080]  然后祂就有个尊主纵
[00:03:08.080 --> 00:03:09.200]  然后就停了
[00:03:09.200 --> 00:03:11.920]  这次因为我在这里研读圣经人物
[00:03:11.920 --> 00:03:14.000]  我不知道是在过去两年
[00:03:14.000 --> 00:03:16.640]  就看了三十几个圣经人物
[00:03:16.640 --> 00:03:18.400]  在这里看的时候
[00:03:18.400 --> 00:03:20.160]  对马尼亚有些不同
[00:03:20.160 --> 00:03:21.920]  每一次研究圣经人物
[00:03:21.920 --> 00:03:23.680]  我都会将所有关于经文
[00:03:23.680 --> 00:03:25.280]  全部搜集完
[00:03:25.280 --> 00:03:27.920]  然后再去看看它有什么特点
[00:03:27.920 --> 00:03:29.680]  有什么重点
[00:03:29.680 --> 00:03:32.640]  用在我自己的生命当中
[00:03:32.640 --> 00:03:35.440]  我们开始先做个祈祷
[00:03:35.440 --> 00:03:37.760]  天父我们都求主你真的帮助我们
[00:03:37.760 --> 00:03:40.080]  我们不是一个程序
[00:03:40.080 --> 00:03:41.360]  我们需要祈祷
[00:03:41.360 --> 00:03:43.280]  因为我们需要在神面前
[00:03:43.280 --> 00:03:44.480]  我们有一个安静
[00:03:44.480 --> 00:03:45.600]  有个集中
[00:03:45.600 --> 00:03:47.600]  愿意从马尼亚的身上
[00:03:47.600 --> 00:03:49.440]  我们看到祢的心意
[00:03:49.440 --> 00:03:52.880]  而且能够用在我们的生命当中
[00:03:52.880 --> 00:03:54.880]  所以我们求主你帮助我们
[00:03:54.880 --> 00:03:56.480]  向上学习
[00:03:56.480 --> 00:03:58.400]  向上不断地改变
[00:03:58.400 --> 00:03:59.520]  我们发现一个人
[00:03:59.520 --> 00:04:01.920]  当他看到他有学习的地方
[00:04:01.920 --> 00:04:03.680]  他就有成长的空间
[00:04:03.680 --> 00:04:05.120]  所以求主你帮助我们
[00:04:05.120 --> 00:04:07.920]  能够从马尼亚的身上
[00:04:07.920 --> 00:04:10.560]  都能够学到我们应该学的功课
[00:04:10.560 --> 00:04:13.280]  以致我们的生命有更好的成长
[00:04:13.280 --> 00:04:14.720]  有更多的成长
[00:04:14.720 --> 00:04:17.280]  求主你帮助我们能够聆听
[00:04:17.280 --> 00:04:19.280]  帮助我们能够专心
[00:04:19.280 --> 00:04:21.600]  虽然今天环境不是最好
[00:04:21.600 --> 00:04:24.160]  但帮助我们的心境能够好
[00:04:24.160 --> 00:04:25.680]  有一种受教的心
[00:04:25.680 --> 00:04:27.040]  有一种学路的心
[00:04:27.040 --> 00:04:28.560]  求主你这样恩待
[00:04:28.560 --> 00:04:29.440]  听我们祈祷
