
[00:00:00.000 --> 00:00:04.920]  各位弟兄姊妹 平安
[00:00:04.920 --> 00:00:08.780]  我们来到《马可不下的耶稣》第六讲
[00:00:08.780 --> 00:00:12.500]  副题是「成为别人的天使」
[00:00:12.500 --> 00:00:15.920]  《马可福音》二章一到二节这样说
[00:00:15.920 --> 00:00:19.740]  「过了些日子 耶稣又进了加伯农
[00:00:19.740 --> 00:00:24.100]  人听说他在屋里 于是许多人聚集
[00:00:24.100 --> 00:00:27.280]  甚至连门前都没有空地
[00:00:27.280 --> 00:00:29.880]  耶稣就对他们说道
[00:00:30.860 --> 00:00:32.880]  那天马可让我们知道
[00:00:32.880 --> 00:00:36.740]  很多人去到想听耶稣讲道
[00:00:36.740 --> 00:00:39.260]  但是那些人是从哪里来的呢?
[00:00:39.260 --> 00:00:42.140]  你说圣经没有说 马可也没有说
[00:00:42.140 --> 00:00:43.620]  我想问问大家
[00:00:43.620 --> 00:00:47.380]  如果我想更加认识一个记载
[00:00:47.380 --> 00:00:48.980]  我们可以用什么方法呢?
[00:00:48.980 --> 00:00:50.940]  其中一个教大家的
[00:00:50.940 --> 00:00:52.300]  再教大家一次
[00:00:52.300 --> 00:00:54.700]  就是上网页
[00:00:54.700 --> 00:00:56.660]  这是一个免费的网页
[00:00:56.660 --> 00:00:59.340]  里面有和合本修订版
[00:00:59.540 --> 00:01:00.320]  和和合本
[00:01:00.320 --> 00:01:02.540]  有神志版和上帝版
[00:01:02.540 --> 00:01:04.900]  这里给你看看和合本
[00:01:04.900 --> 00:01:06.780]  和修版
[00:01:06.780 --> 00:01:10.940]  还给你网址和二维码
[00:01:10.940 --> 00:01:11.940]  如果你看
[00:01:11.940 --> 00:01:13.860]  字好坦子
[00:01:13.860 --> 00:01:17.380]  下面有马太福音九章一到八节
[00:01:17.380 --> 00:01:21.220]  路加福音五章十七到二十六节
[00:01:21.220 --> 00:01:23.980]  现在蓝色圈那里
[00:01:23.980 --> 00:01:25.500]  就是我带你去看
[00:01:25.500 --> 00:01:26.820]  因为你进来的时候
[00:01:26.820 --> 00:01:27.980]  你一点进去
