
[00:00:00.000 --> 00:00:05.600]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.600 --> 00:00:08.320]  歡迎大家參加我們三藩市報道會
[00:00:08.320 --> 00:00:10.640]  網上的五堂崇拜
[00:00:10.640 --> 00:00:14.400]  我們今天繼續思想啟示錄的訊息
[00:00:14.400 --> 00:00:17.360]  是最後一講 第51講
[00:00:17.360 --> 00:00:21.520]  啟示錄22章 六節至21節
[00:00:21.520 --> 00:00:25.520]  題目是 主啊 我願你來
[00:00:25.520 --> 00:00:28.320]  在開始思想這段聖經之前
[00:00:28.320 --> 00:00:31.280]  請祢同心低頭 為我同祂告
[00:00:31.280 --> 00:00:34.800]  慈悲人 我天父 我們滿心多謝祢
[00:00:34.800 --> 00:00:39.360]  因為我們知道祢必快來
[00:00:39.360 --> 00:00:42.960]  求祢讓我們好好預備自己
[00:00:42.960 --> 00:00:48.240]  以致我們能夠說 主啊 我願你來
[00:00:48.240 --> 00:00:51.200]  求祢打開我們的心竅
[00:00:51.200 --> 00:00:55.840]  讓我們能夠明白祢福音的奧秘
[00:00:55.840 --> 00:00:59.680]  我更加求祢讓我們能夠努力將福音傳開
[00:00:59.680 --> 00:01:03.200]  讓那些未信的人能夠早日相信祢
[00:01:03.200 --> 00:01:05.360]  免得沉淪
[00:01:05.360 --> 00:01:09.760]  求祢用祢的話提醒 勸勉 教導 安慰 督責我們
[00:01:09.760 --> 00:01:14.880]  我們這樣禱告 乃是奉耶穌基督命求 阿們
[00:01:14.880 --> 00:01:21.520]  「中文」的「中」這個字其實是很古老的
[00:01:21.520 --> 00:01:25.040]  早在商朝的時候已經存在
[00:01:25.040 --> 00:01:27.760]  是一個隔骨文的文字
[00:01:27.760 --> 00:01:30.320]  它的寫法非常有趣
[00:01:30.320 --> 00:01:36.320]  好像在一條繩的兩端裡面有兩塊東西
[00:01:36.320 --> 00:01:38.480]  這是一個象形文字
[00:01:38.480 --> 00:01:42.720]  後來才演變為我們今天的「中」字
[00:01:42.720 --> 00:01:44.640]  終結的「中」字
[00:01:44.640 --> 00:01:50.720]  究竟象形文字的繩兩端裡面有兩塊東西是什麼意思呢?
[00:01:50.720 --> 00:01:53.040]  它象形什麼東西呢?
[00:01:53.040 --> 00:01:55.840]  文字學家有兩種不同的看法
[00:01:55.840 --> 00:01:58.800]  第一 昔日沒有文字
[00:01:58.800 --> 00:02:01.840]  古人以結成記事
[00:02:01.840 --> 00:02:04.720]  那兩塊東西是一個成結
[00:02:04.720 --> 00:02:09.680]  成的末端打成一個結是表示終結的意思
[00:02:09.680 --> 00:02:13.280]  所以我們中文裡面所謂結束 終結
[00:02:13.280 --> 00:02:17.200]  那個結字就有「中」這樣的意思在裡面
[00:02:17.200 --> 00:02:19.760]  也有些文字學家就認為
[00:02:19.760 --> 00:02:23.280]  那兩塊東西是敲響樂器
[00:02:23.280 --> 00:02:25.520]  在音樂終結的時候
[00:02:25.520 --> 00:02:28.080]  兩個敲響的樂器
[00:02:28.080 --> 00:02:29.760]  亨然一聲
[00:02:29.760 --> 00:02:31.760]  然後歸於死寂
[00:02:31.760 --> 00:02:33.200]  這個就是「中」了
[00:02:33.200 --> 00:02:35.120]  曲中日散
[00:02:35.120 --> 00:02:36.640]  這個「中」字
[00:02:36.640 --> 00:02:41.360]  無論如何「中」這個字在中國文字裡面是非常有詩意的
[00:02:41.360 --> 00:02:43.520]  無論是結成記事
[00:02:43.520 --> 00:02:45.280]  下垂的結
[00:02:45.280 --> 00:02:47.760]  還是音樂的終結
[00:02:47.760 --> 00:02:52.240]  兩種說法都有一種說不出的莊嚴
[00:02:52.240 --> 00:02:56.720]  終結是一件既莊嚴又神秘
[00:02:56.720 --> 00:02:59.520]  又帶點傷感的事
[00:02:59.520 --> 00:03:02.800]  我就想到動物庫寫過一首詩
[00:03:02.800 --> 00:03:04.800]  叫做《國情》
[00:03:04.800 --> 00:03:07.760]  這首詩是將「中」這幅圖畫
[00:03:07.760 --> 00:03:11.760]  描繪得非常淒厲的
[00:03:11.760 --> 00:03:13.200]  《國情》
[00:03:13.200 --> 00:03:15.200]  《道府》
[00:03:15.200 --> 00:03:18.640]  歲暮陰陽吹短景
[00:03:18.640 --> 00:03:22.880]  天涯相說濟學笑
[00:03:22.880 --> 00:03:26.080]  五間古國聲碧撞
[00:03:26.080 --> 00:03:29.600]  三合星何影動搖
[00:03:29.600 --> 00:03:32.800]  野曲幾家民戰乏
[00:03:32.800 --> 00:03:35.760]  而歌頌處起如潮
[00:03:35.760 --> 00:03:38.880]  臥龍躍馬終黃土
[00:03:38.880 --> 00:03:43.360]  任樹蔓直搖
[00:03:43.360 --> 00:03:45.920]  所謂歲暮陰陽吹短景
[00:03:45.920 --> 00:03:47.920]  是指到年終的時候
[00:03:47.920 --> 00:03:49.920]  大別過得降陰吹碧
[00:03:49.920 --> 00:03:51.680]  哇 又一年了
[00:03:51.680 --> 00:03:54.880]  來得快 去得更快
[00:03:54.880 --> 00:03:57.760]  天涯是指天的終極
[00:03:57.760 --> 00:04:01.920]  天邊的雪在天涯的寒夜已經終止了
[00:04:01.920 --> 00:04:06.160]  這正所謂天涯相說濟寒消
[00:04:06.160 --> 00:04:09.200]  但這並不是最淒厲
[00:04:09.200 --> 00:04:12.560]  夜之中五更時分
[00:04:12.560 --> 00:04:15.360]  軍中戰鼓之聲又起
[00:04:15.360 --> 00:04:18.320]  配上三合急流的水星
[00:04:18.320 --> 00:04:21.040]  來得特別悲壯
[00:04:21.040 --> 00:04:25.600]  最淒厲的是夜之中五更時分
[00:04:25.600 --> 00:04:27.920]  軍中戰鼓之聲又起
[00:04:27.920 --> 00:04:30.720]  配上三合急流的水星
[00:04:30.720 --> 00:04:32.720]  來得特別悲壯
[00:04:32.720 --> 00:04:34.720]  而最悲慘的
[00:04:34.720 --> 00:04:37.840]  就是戰乏之聲一到
[00:04:37.840 --> 00:04:40.720]  人的生命就終結了
[00:04:40.720 --> 00:04:45.600]  無論你是餓龍的先生諸葛亮
[00:04:45.600 --> 00:04:47.600]  多麼聰明也好
[00:04:47.600 --> 00:04:50.320]  或是弱馬稱帝的公孫術
[00:04:50.320 --> 00:04:53.120]  須是英雄豪傑
[00:04:53.120 --> 00:04:55.680]  還不是忠於陳土
[00:04:55.680 --> 00:04:59.280]  這就是所謂餓龍弱馬忠黃土
[00:04:59.280 --> 00:05:02.240]  人事音書萬席年
[00:05:02.240 --> 00:05:04.240]  這首詩就好像是
[00:05:04.240 --> 00:05:06.960]  將喪鐘敲響了
[00:05:06.960 --> 00:05:08.960]  鐘一聲
[00:05:09.200 --> 00:05:12.320]  全盤皆死寂
[00:05:12.320 --> 00:05:16.480]  既淒慘又神秘又壯麗
[00:05:16.480 --> 00:05:20.000]  這就是中國文字鐘的意思
[00:05:20.000 --> 00:05:22.480]  對大部分人來說
[00:05:22.480 --> 00:05:25.280]  鐘往往是帶著一種悲傷的情懷
[00:05:25.280 --> 00:05:27.280]  我想到1983年
[00:05:27.280 --> 00:05:30.320]  著名的日本導演金川昌平
[00:05:30.320 --> 00:05:32.320]  拍了一部非常有趣的電影
