
[00:00:00.000 --> 00:00:05.240]  各位大英姐妹 平安
[00:00:05.240 --> 00:00:08.000]  大家如果看到這張PowerPoint
[00:00:08.000 --> 00:00:09.520]  你會看到一幅圖畫
[00:00:09.520 --> 00:00:12.240]  寫著教會的週年紀念
[00:00:12.240 --> 00:00:14.440]  今天是使命贈信會
[00:00:14.440 --> 00:00:16.960]  我們教會的八週年紀念
[00:00:16.960 --> 00:00:21.200]  很想在今天我們一起思考一間教會
[00:00:21.200 --> 00:00:26.400]  去向一間很值得我們效法的教會學習
[00:00:26.400 --> 00:00:27.840]  為甚麼說很值得呢?
[00:00:27.840 --> 00:00:32.560]  因為在啟示錄裡有提及到七間教會
[00:00:32.560 --> 00:00:34.720]  每間都有不同的提醒
[00:00:34.720 --> 00:00:36.600]  有不同的責備
[00:00:36.600 --> 00:00:39.600]  有不同的懲罰
[00:00:39.600 --> 00:00:44.480]  但唯獨是這間教會非拉鐵非
[00:00:44.480 --> 00:00:47.000]  沒有任何的責備
[00:00:47.000 --> 00:00:51.160]  很值得我們看看這間教會究竟做了甚麼
[00:00:51.160 --> 00:00:53.360]  究竟是一間怎樣的教會
[00:00:53.360 --> 00:00:56.240]  以至耶穌大讚這間教會
[00:00:56.240 --> 00:00:58.760]  還有如果一會兒慢慢看的時候
[00:00:58.760 --> 00:01:03.040]  這次我特別去預備這間教會去思考的時候
[00:01:03.040 --> 00:01:05.280]  看到一件事就是
[00:01:05.280 --> 00:01:07.000]  除了稱讚之外
[00:01:07.000 --> 00:01:10.280]  原來極有可能是有些提醒
[00:01:10.280 --> 00:01:12.960]  或許我們以前忽略的
[00:01:12.960 --> 00:01:16.960]  先和大家看看這間教會的地形
[00:01:16.960 --> 00:01:21.000]  這間教會大家看到紅色的字是非拉鐵非
[00:01:21.000 --> 00:01:24.200]  非拉鐵非的意思是兄弟相愛
[00:01:24.200 --> 00:01:26.440]  或是弟兄相愛的意思
[00:01:26.440 --> 00:01:28.720]  而古代的非拉鐵非
[00:01:28.720 --> 00:01:32.280]  其實就是等於現在的土耳其
[00:01:32.280 --> 00:01:36.680]  位於阿拉希克的小鎮
[00:01:36.680 --> 00:01:38.920]  坐落在一個地方
[00:01:38.920 --> 00:01:41.880]  原來是一個火山地帶
[00:01:41.880 --> 00:01:45.400]  所以經常有地震發生
[00:01:45.400 --> 00:01:51.920]  而居民經常活在逃難和恐懼的情況下
[00:01:51.920 --> 00:01:54.480]  而城的四周的土地
[00:01:54.480 --> 00:01:56.760]  因為之前有火山爆發
[00:01:56.760 --> 00:02:00.520]  所以被黑色的火山灰覆蓋著
[00:02:00.520 --> 00:02:01.520]  但就因為這樣
[00:02:01.520 --> 00:02:04.120]  而它令到土地很肥沃
[00:02:04.120 --> 00:02:07.240]  亦很適合栽種葡萄樹
[00:02:07.240 --> 00:02:09.560]  所以那時候在釀酒業來說
[00:02:09.560 --> 00:02:12.040]  它是一個出名的地方
[00:02:12.040 --> 00:02:15.880]  因此那時候的人敬拜假神
[00:02:15.880 --> 00:02:19.800]  是敬拜一個叫做釀酒之神
[00:02:19.800 --> 00:02:23.480]  大家知道多一點背景
[00:02:23.480 --> 00:02:24.360]  首先記住
[00:02:24.360 --> 00:02:29.880]  原來它坐落在一個火山地帶附近
[00:02:29.880 --> 00:02:33.360]  他們有機會經常要去逃走
[00:02:33.360 --> 00:02:34.120]  逃出這個地方
[00:02:34.120 --> 00:02:36.240]  因為火山爆發就要走
[00:02:36.240 --> 00:02:39.840]  但正正是火山爆發的山灰
[00:02:39.840 --> 00:02:41.160]  令到土地肥沃
[00:02:41.160 --> 00:02:43.920]  所以在釀酒方面很出名
[00:02:43.920 --> 00:02:47.440]  也種了很多葡萄
[00:02:47.440 --> 00:02:50.120]  我想和大家先讀一讀
[00:02:50.120 --> 00:02:53.080]  有關於菲拉鐵飛的幾節經文
[00:02:53.080 --> 00:02:54.760]  啟示錄三章七節
