
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 各位朋友 你們好
[00:00:05.000 --> 00:00:08.000]  歡迎大家參訪我們三藩市播道會
[00:00:08.000 --> 00:00:10.000]  網上的五堂崇拜
[00:00:10.000 --> 00:00:14.000]  我們今天繼續思想啟示錄的訊息
[00:00:14.000 --> 00:00:16.000]  我們來到啟示錄第十六章
[00:00:16.000 --> 00:00:18.000]  第一節至十一節
[00:00:18.000 --> 00:00:21.000]  題目叫做 忠
[00:00:21.000 --> 00:00:23.000]  在開始的時候請你同心低頭
[00:00:23.000 --> 00:00:25.000]  我都同禱告
[00:00:25.000 --> 00:00:28.000]  慈悲人 我的天父 我們滿心感謝你
[00:00:28.000 --> 00:00:33.000]  感謝你 因為你的話語是滿有能力 滿有安慰
[00:00:33.000 --> 00:00:39.000]  求你藉著你的話語提醒 勸勉 教導 督責 安慰 改變我們
[00:00:39.000 --> 00:00:43.000]  我們禱告 乃是奉耶穌基督明教 阿們
[00:00:43.000 --> 00:00:47.000]  忠這個漢字是一個非常古老的字
[00:00:47.000 --> 00:00:51.000]  早在商朝的時候 即是公元前二千年左右
[00:00:51.000 --> 00:00:55.000]  在甲骨文就已經出現過這個字
[00:00:55.000 --> 00:00:58.000]  甲骨文的忠字非常有趣
[00:00:58.000 --> 00:01:02.000]  它的形狀就像一條繩子
[00:01:02.000 --> 00:01:07.000]  繩子的兩端有兩塊東西在裏面
[00:01:07.000 --> 00:01:10.000]  很明顯這是一個象形文字
[00:01:10.000 --> 00:01:12.000]  象形的是甚麼呢
[00:01:12.000 --> 00:01:15.000]  文學家有兩個不同的看法
[00:01:15.000 --> 00:01:18.000]  第一個看法就較為普遍
[00:01:18.000 --> 00:01:23.000]  就以為是象形端終結之形
[00:01:23.000 --> 00:01:28.000]  古時候是沒有文字的 古人就以成記事
[00:01:28.000 --> 00:01:33.000]  當繩子用到最後的時候就打個結在裏面
[00:01:33.000 --> 00:01:36.000]  即是表示終結
[00:01:36.000 --> 00:01:43.000]  所以我們時常見到這個結字和終字時常走在一起
[00:01:43.000 --> 00:01:47.000]  所以叫做終結 終結即是用完
[00:01:47.000 --> 00:01:53.000]  第二個看法就以為末端的不是成結
[00:01:53.000 --> 00:01:58.000]  而是一些金屬物品 是用來做敲響的樂器
[00:01:58.000 --> 00:02:02.000]  在音樂結束的時候 亨然一聲
[00:02:02.000 --> 00:02:06.000]  然後歸於死寂 這個就是終
[00:02:06.000 --> 00:02:09.000]  這個字無論是結成記事也好
[00:02:09.000 --> 00:02:12.000]  或者是音樂的終結也好
[00:02:12.000 --> 00:02:16.000]  都是極具詩意 有些傷感
[00:02:16.000 --> 00:02:20.000]  通常這個字可以解作事物的終結
[00:02:20.000 --> 00:02:23.000]  比如古詩大雅有這樣的說法
[00:02:23.000 --> 00:02:30.000]  非不有初 善刻有終
[00:02:30.000 --> 00:02:36.000]  意思是說 事事都有起初 有起頭
[00:02:36.000 --> 00:02:40.000]  但經常開始之後就不了了之
[00:02:40.000 --> 00:02:44.000]  沒有結果了 即是我們所謂有頭就沒有尾
[00:02:44.000 --> 00:02:50.000]  起頭是威是勢 終到頭來無影無蹤
[00:02:50.000 --> 00:02:54.000]  但很多時候這個字是指人生命的結束
[00:02:54.000 --> 00:02:58.000]  今天我們所說的無疾而終 或者善終
[00:02:58.000 --> 00:03:01.000]  就是指生命的終結
[00:03:01.000 --> 00:03:06.000]  比如古文的禮記文王世子篇就有這樣說
[00:03:06.000 --> 00:03:12.000]  文王九十七乃終 文王到九十七歲才死
[00:03:12.000 --> 00:03:15.000]  有時這個字也可以解作完成
[00:03:15.000 --> 00:03:18.000]  好像曲終人散
[00:03:18.000 --> 00:03:21.000]  但始終這個字都是非常傷感的
[00:03:21.000 --> 00:03:25.000]  我想起道府一首詩叫作《國爺》
[00:03:25.000 --> 00:03:31.000]  國爺將終這幅圖畫描繪得淋漓盡致
[00:03:31.000 --> 00:03:35.000]  說歲暮陰陽 催短景
[00:03:35.000 --> 00:03:39.000]  天涯相說 濟寒消
[00:03:39.000 --> 00:03:43.000]  五間古國聲悲壯
[00:03:43.000 --> 00:03:47.000]  三峽星河映動搖
[00:03:47.000 --> 00:03:50.000]  野哭幾家民戰乏
[00:03:50.000 --> 00:03:53.000]  而歌掃處起雨潮
[00:03:53.000 --> 00:03:56.000]  臥龍躍馬終黃土
[00:03:56.000 --> 00:03:59.000]  人事欽恕萬籍了
[00:03:59.000 --> 00:04:02.000]  所謂歲暮指一年之中
[00:04:02.000 --> 00:04:06.000]  陰陽即是時間 到年晚的時候
[00:04:06.000 --> 00:04:09.000]  一方面覺得好像時間過得很快
[00:04:09.000 --> 00:04:11.000]  嘩!又一年了
[00:04:11.000 --> 00:04:13.000]  更何況是冬天的時候
[00:04:13.000 --> 00:04:16.000]  白天的時間就很短了
[00:04:16.000 --> 00:04:18.000]  一天就很快過去了
[00:04:18.000 --> 00:04:20.000]  轉眼就天黑了
[00:04:20.000 --> 00:04:24.000]  所謂歲暮陰陽 催短景
[00:04:24.000 --> 00:04:27.000]  天涯指天邊遙遠的地方
[00:04:27.000 --> 00:04:32.000]  在寒冷之夜 相說亦開始停下來
[00:04:32.000 --> 00:04:36.000]  五間指到黎明前一刻
[00:04:36.000 --> 00:04:38.000]  深夜之際
[00:04:38.000 --> 00:04:43.000]  軍中號角之聲又響起來非常悲壯
[00:04:43.000 --> 00:04:48.000]  而倒影在三峽水中的聲音
[00:04:48.000 --> 00:04:50.000]  搖曳不定
[00:04:50.000 --> 00:04:54.000]  在這個時候 戰亂的消息就傳來了
[00:04:54.000 --> 00:04:59.000]  千家萬戶哭聲響徹天空
[00:04:59.000 --> 00:05:00.000]  響徹四野
[00:05:00.000 --> 00:05:05.000]  所以說野哭幾家問戰乏
[00:05:05.000 --> 00:05:12.000]  在這個時候 兒歌掃柱就起雨潮了
[00:05:12.000 --> 00:05:14.000]  但無論如何
[00:05:14.000 --> 00:05:17.000]  當我們看到一件事
[00:05:17.000 --> 00:05:19.000]  轉眼之間
[00:05:19.000 --> 00:05:24.000]  諸葛亮和公孫術的歷史人物
[00:05:24.000 --> 00:05:28.000]  始終都是中規塵土
[00:05:28.000 --> 00:05:33.000]  無論你是聰明如諸葛亮
[00:05:33.000 --> 00:05:39.000]  或者是明星如公孫術
[00:05:39.000 --> 00:05:44.000]  所有這些人物都中規塵土
[00:05:44.000 --> 00:05:46.000]  錦是益舊
[00:05:46.000 --> 00:05:48.000]  想想人生是甚麼
[00:05:48.000 --> 00:05:51.000]  不禁氣去彈性
[00:05:51.000 --> 00:05:53.000]  就好像蘇東坡說
[00:05:53.000 --> 00:05:56.000]  大江東去浪拓盡
[00:05:56.000 --> 00:05:59.000]  天古風流人物
[00:05:59.000 --> 00:06:01.000]  但當我們看聖經
[00:06:01.000 --> 00:06:05.000]  我們看到另一幅完全不同的圖畫
