
[00:00:00.000 --> 00:00:04.560]  各位弟兄姐妹平安
[00:00:04.560 --> 00:00:07.040]  看不看到這幅圖啊
[00:00:07.040 --> 00:00:08.880]  看到嗎
[00:00:08.880 --> 00:00:11.760]  簡的弟兄很有心思
[00:00:11.760 --> 00:00:13.600]  配合今天的主題
[00:00:13.600 --> 00:00:15.520]  是敵是友
[00:00:15.520 --> 00:00:17.760]  究竟哪一個是敵人
[00:00:17.760 --> 00:00:19.760]  哪一個是朋友
[00:00:19.760 --> 00:00:22.400]  今天會跟大家分享這個題目
[00:00:22.400 --> 00:00:27.840]  而下一次的題目是半島人的有和了
[00:00:27.840 --> 00:00:30.640]  其實如果你聽回上一次的講道
[00:00:30.640 --> 00:00:34.240]  其實三次連續是一個系列
[00:00:34.240 --> 00:00:36.160]  都是反思我們如何做領袖
[00:00:36.160 --> 00:00:37.760]  我們如何做基督徒
[00:00:37.760 --> 00:00:40.640]  我們如何去做見證
[00:00:40.640 --> 00:00:44.160]  上一次當提到我們要做僕人領袖的時候
[00:00:44.160 --> 00:00:47.840]  無論在網上或我自己的短訊
[00:00:47.840 --> 00:00:49.840]  都有很多的迴響
[00:00:49.840 --> 00:00:51.600]  他們說是 對
[00:00:51.600 --> 00:00:54.480]  我們要做一個好的領袖
[00:00:54.480 --> 00:00:57.360]  當我們做牧者
[00:00:57.360 --> 00:00:59.280]  我們和陳牧師、江牧師
[00:00:59.280 --> 00:01:00.720]  我們三個牧者的時候
[00:01:00.720 --> 00:01:02.960]  我們是要做好的領袖
[00:01:02.960 --> 00:01:04.720]  我們要做對的事情
[00:01:04.720 --> 00:01:05.920]  我們要發展
[00:01:05.920 --> 00:01:08.160]  我們要有理念、有願景
[00:01:08.160 --> 00:01:11.360]  要鼓勵別人去跟從耶穌
[00:01:11.360 --> 00:01:12.960]  但是有人就告訴我
[00:01:12.960 --> 00:01:15.760]  他說這樣也要我們的牧者
[00:01:15.760 --> 00:01:19.360]  不像一個經理才行
[00:01:19.360 --> 00:01:21.360]  這個也要我們互相提醒的
[00:01:21.360 --> 00:01:23.040]  我們身為信徒的領袖
[00:01:23.040 --> 00:01:25.600]  我們和執事和不同的部長
[00:01:25.600 --> 00:01:27.440]  我們是信徒領袖的時候
[00:01:27.440 --> 00:01:29.040]  我們也要經常提醒自己
[00:01:29.040 --> 00:01:32.960]  我們究竟是否願意帶領著弟兄姐妹
[00:01:32.960 --> 00:01:36.880]  我們一起向著神給我們的感動去發展
[00:01:36.880 --> 00:01:39.760]  為什麼說要經常提醒自己呢?
[00:01:39.760 --> 00:01:42.640]  當我說到上個星期那天
[00:01:42.640 --> 00:01:43.840]  在幾天前
[00:01:43.840 --> 00:01:45.280]  突然在電腦上
[00:01:45.280 --> 00:01:49.040]  又彈出了另一間教會的一篇講道
[00:01:49.040 --> 00:01:50.160]  是同一天的
[00:01:50.160 --> 00:01:52.640]  2022年11月20日
[00:01:52.640 --> 00:01:54.880]  他就說到那位牧者
[00:01:54.880 --> 00:01:56.480]  就是女傳道
[00:01:56.480 --> 00:01:59.120]  那位跟我一樣也是女傳道
[00:01:59.120 --> 00:02:04.240]  他就說到宗教領袖的邪惡
[00:02:04.240 --> 00:02:06.160]  我們會看哪一個是敵人
[00:02:06.160 --> 00:02:07.120]  哪一個是朋友
[00:02:07.120 --> 00:02:10.880]  一會兒會看到耶穌究竟看什麼是敵人
[00:02:10.880 --> 00:02:13.120]  什麼是幫助祂的人
[00:02:13.120 --> 00:02:16.320]  原來真的裡面有一群的宗教領袖
[00:02:16.320 --> 00:02:18.560]  是耶穌的敵人
[00:02:18.560 --> 00:02:23.280]  原來有一群的宗教領袖的確是邪惡的
[00:02:23.280 --> 00:02:25.680]  很想我們每一次看聖經的時候
[00:02:25.680 --> 00:02:29.760]  我們都希望我們能夠將天國的價值觀
[00:02:29.760 --> 00:02:31.920]  成為我們看東西的鏡頭
[00:02:31.920 --> 00:02:34.800]  因為這是基督徒和非基督徒的不同
[00:02:34.800 --> 00:02:37.600]  如果你說你和世人看東西一樣的話
[00:02:37.600 --> 00:02:40.000]  那你哪有基督徒的價值觀
[00:02:40.000 --> 00:02:42.000]  天國的價值觀呢?
[00:02:42.000 --> 00:02:45.920]  而天國的價值觀是從聖經而來的
[00:02:45.920 --> 00:02:50.160]  今天讓我們一起看《馬克福音》9章35節
[00:02:50.160 --> 00:02:54.400]  其實上次也說到
[00:02:54.400 --> 00:02:57.040]  耶穌有一次叫了人坐下來
[00:02:57.040 --> 00:02:58.160]  叫了12個門徒來
[00:02:58.160 --> 00:03:01.200]  說如果哪一個真的想做領袖
[00:03:01.200 --> 00:03:03.520]  他要做眾人之後
[00:03:03.520 --> 00:03:07.920]  要作眾人的僕人、傭人
[00:03:07.920 --> 00:03:09.760]  然後耶穌很具體地說
[00:03:09.760 --> 00:03:13.280]  於是耶穌就領一個小孩過來
[00:03:13.280 --> 00:03:14.880]  找了一個小朋友
[00:03:14.880 --> 00:03:17.200]  讓他站在門徒的當中
[00:03:17.200 --> 00:03:19.040]  抱他起來
[00:03:19.040 --> 00:03:21.680]  就跟門徒說
[00:03:21.680 --> 00:03:26.000]  凡為我的名接納一個像這個小朋友的
[00:03:26.000 --> 00:03:27.760]  就是接納我
[00:03:27.760 --> 00:03:29.440]  凡是接納我的
[00:03:29.440 --> 00:03:30.800]  不是接納我
[00:03:30.800 --> 00:03:34.320]  而是接納那差我來的
[00:03:34.320 --> 00:03:36.720]  哪一個是差他來的?
[00:03:36.720 --> 00:03:37.600]  上帝
[00:03:37.600 --> 00:03:41.040]  就是說我們接納一個小朋友的時候
[00:03:41.040 --> 00:03:42.800]  原來就是接納上帝
[00:03:42.800 --> 00:03:46.640]  所以我很感謝我們負責兒童部的弟兄姊妹
[00:03:46.640 --> 00:03:49.200]  我們今天知道有些小朋友不舒服
[00:03:49.200 --> 00:03:51.120]  他不想回來傳染其他人
[00:03:51.120 --> 00:03:53.280]  可能只剩下很少小朋友
[00:03:53.280 --> 00:03:56.080]  然後其中一位執事也說
[00:03:56.080 --> 00:03:57.920]  就算有一個小朋友
[00:03:57.920 --> 00:03:59.600]  我們也會做好
[00:03:59.600 --> 00:04:00.800]  其實很重要
[00:04:00.800 --> 00:04:02.400]  原來有一個小朋友
[00:04:02.400 --> 00:04:05.920]  在後面已經有弟兄姊妹接納上帝
[00:04:05.920 --> 00:04:08.800]  我們聽得很清楚
[00:04:08.800 --> 00:04:10.400]  你也很明白
[00:04:10.400 --> 00:04:12.480]  但實際做是怎樣呢?
[00:04:12.480 --> 00:04:14.000]  我經常強調
[00:04:14.000 --> 00:04:16.400]  我們聖經讀了很多
[00:04:16.400 --> 00:04:19.200]  聖經的課程上了很多
[00:04:19.200 --> 00:04:22.480]  但我們行了多少
[00:04:22.480 --> 00:04:24.160]  原來不只是我們的問題
[00:04:24.160 --> 00:04:26.080]  行道行得少
[00:04:26.080 --> 00:04:28.160]  就算連門徒
[00:04:28.160 --> 00:04:29.680]  原來也不是比我們好很多
[00:04:29.680 --> 00:04:30.560]  你看看他
[00:04:30.560 --> 00:04:33.440]  去到第十章十三節
[00:04:33.440 --> 00:04:35.440]  他說有人帶著小朋友
[00:04:35.440 --> 00:04:36.960]  剛剛九章講完
[00:04:36.960 --> 00:04:38.400]  九章三十多節講完
[00:04:38.400 --> 00:04:41.440]  去到第十章十三節就發生這件事
[00:04:41.440 --> 00:04:44.000]  有人帶著小朋友來見耶穌
[00:04:44.000 --> 00:04:45.600]  因為耶穌自己之前說的
[00:04:45.600 --> 00:04:47.440]  你接納這個小朋友
[00:04:47.440 --> 00:04:48.880]  不單只是接納我
[00:04:48.880 --> 00:04:51.440]  還接納差我來的
[00:04:51.440 --> 00:04:52.720]  這麼重要
[00:04:52.720 --> 00:04:54.240]  大家聽完好像我們剛才那樣
[00:04:54.240 --> 00:04:55.360]  也很同意
[00:04:55.360 --> 00:04:56.400]  很佩服
[00:04:56.400 --> 00:04:58.480]  但是去到第十章
[00:04:58.480 --> 00:05:01.440]  有人帶著小朋友來見耶穌
