
[00:00:00.000 --> 00:00:04.800]  各位弟兄姊妹 平安
[00:00:04.800 --> 00:00:11.680]  我們今天會繼續思想春埃及紀十誡的信息
[00:00:11.680 --> 00:00:16.000]  今天我會和大家分享兩誡
[00:00:16.000 --> 00:00:18.800]  其中一誡是不可殺人
[00:00:18.800 --> 00:00:21.800]  一誡是不可奸人
[00:00:21.800 --> 00:00:34.800]  這兩誡主要是提到我們要尊重別人生命和精粹的戒令
[00:00:34.800 --> 00:00:41.800]  首先我們看看這兩條戒令的需要
[00:00:41.800 --> 00:00:46.800]  人對自己和別人的生命對別人的精粹的尊重
[00:00:46.800 --> 00:00:50.800]  整個世界是每方如下
[00:00:50.800 --> 00:00:56.800]  過去使我們感到十分難過的新聞
[00:00:56.800 --> 00:01:01.800]  不只是以巴、俄烏的戰爭草菅人命
[00:01:01.800 --> 00:01:04.800]  而實際上這些草菅人命
[00:01:04.800 --> 00:01:09.800]  繼續不斷在我們的新聞裏面發生
[00:01:09.800 --> 00:01:14.800]  匪夷所思出賣自己的妻子
[00:01:14.800 --> 00:01:21.800]  將自己的妻子灌醉之後供給自己的友人輪姦
[00:01:21.800 --> 00:01:24.800]  這些醜聞是如何爆出來的呢?
[00:01:24.800 --> 00:01:26.800]  原來是一些大臣
[00:01:26.800 --> 00:01:29.800]  是國家的元首其中一個
[00:01:29.800 --> 00:01:31.800]  這樣爆出來
[00:01:31.800 --> 00:01:36.800]  我們感到匪夷所思
[00:01:36.800 --> 00:01:39.800]  妻子離婚之後
[00:01:39.800 --> 00:01:44.800]  下嫁的那個男人
[00:01:44.800 --> 00:01:47.800]  就和自己幼嫩的
[00:01:47.800 --> 00:01:50.800]  就是他剛剛娶的妻子
[00:01:50.800 --> 00:01:52.800]  本來已經有的女兒
[00:01:52.800 --> 00:01:55.800]  是年幼的女兒
[00:01:55.800 --> 00:01:59.800]  繼續不斷強大
[00:01:59.800 --> 00:02:03.800]  但太太竟然視若無睹
[00:02:03.800 --> 00:02:07.800]  縱容他、任由他這樣來做
[00:02:07.800 --> 00:02:11.800]  我們心裏面感覺到
[00:02:11.800 --> 00:02:15.800]  這個世界竟然有這樣的媽媽
[00:02:15.800 --> 00:02:18.800]  另一方面又有這樣的男人
[00:02:18.800 --> 00:02:21.800]  你娶了太太不得已
[00:02:21.800 --> 00:02:26.800]  你還要奸違他前夫所生的女兒
[00:02:26.800 --> 00:02:31.800]  另外都是匪夷所思的一些新聞
[00:02:31.800 --> 00:02:39.800]  印度巴士上有個女子是醫生
[00:02:39.800 --> 00:02:46.800]  遭人輪姦竟然沒有人制止
[00:02:46.800 --> 00:02:50.800]  還有最近繼續不斷
[00:02:50.800 --> 00:02:54.800]  是因爲日本自己本身
[00:02:54.800 --> 00:03:00.800]  再一次顯示那種軍國的行徑
[00:03:00.800 --> 00:03:05.800]  而帶來韓國也好,中國也好
[00:03:05.800 --> 00:03:09.800]  揭發去慰安婦的醜聞
[00:03:09.800 --> 00:03:11.800]  但我們可以這麼說
[00:03:11.800 --> 00:03:14.800]  日本這個國家一直到現在爲止
[00:03:14.800 --> 00:03:17.800]  仍然被坦誠和認錯
[00:03:17.800 --> 00:03:22.800]  因爲這樣我們看得到
[00:03:22.800 --> 00:03:26.800]  其實這些東西對整個世界來說
[00:03:26.800 --> 00:03:29.800]  都不是一件好事
[00:03:29.800 --> 00:03:32.800]  我們又再看到
[00:03:32.800 --> 00:03:38.800]  美國最近爆出愛潑斯坦的淫媒
[00:03:38.800 --> 00:03:43.800]  發出來的以前招待過的名人
[00:03:43.800 --> 00:03:47.800]  而竟然有美國的總統在
[00:03:47.800 --> 00:03:51.800]  這些都令人有種唏噓的感覺
[00:03:51.800 --> 00:03:55.800]  國家的元首究竟那個板在哪裏
[00:03:55.800 --> 00:03:59.800]  我們有沒有一個榜樣給國民看得到呢
[00:03:59.800 --> 00:04:01.800]  是因爲這樣的緣故
[00:04:01.800 --> 00:04:05.800]  今天我和大家分享這兩條界面的時候
[00:04:05.800 --> 00:04:07.800]  你可以這麼說
[00:04:07.800 --> 00:04:12.800]  是今日很小的人都認定是最重要的兩樣東西
[00:04:12.800 --> 00:04:15.800]  有人說這個世界上人追求的
[00:04:15.800 --> 00:04:18.800]  是令人犯罪最主要的三個因素
[00:04:18.800 --> 00:04:28.800]  第一個Power, 第二個Sex, 第三個Money
[00:04:28.800 --> 00:04:30.800]  我們看到今天
[00:04:30.800 --> 00:04:33.800]  我們會和大家分享的
[00:04:33.800 --> 00:04:38.800]  就是和人的Power, 尊重人的生命
[00:04:38.800 --> 00:04:45.800]  第二是和人的Sex性方面的節制有關
[00:04:45.800 --> 00:04:48.800]  不可兼容
