
[00:00:00.000 --> 00:00:05.000]  各位電視節目的各位朋友你們好
[00:00:05.000 --> 00:00:08.000]  歡迎大家參加我們三藩市播道會
[00:00:08.000 --> 00:00:10.000]  網上的五堂崇拜
[00:00:10.000 --> 00:00:15.000]  我們今天繼續思想馬太夫音的登山補份訊息
[00:00:15.000 --> 00:00:18.000]  我們今天來到馬太夫音第五章
[00:00:18.000 --> 00:00:21.000]  30節至31節
[00:00:21.000 --> 00:00:24.000]  另外是馬太夫音第十九章
[00:00:24.000 --> 00:00:26.000]  二節至九節
[00:00:26.000 --> 00:00:29.000]  題目叫做海枯石爛
[00:00:29.000 --> 00:00:32.000]  未開始思想這些聖經之前
[00:00:32.000 --> 00:00:33.000]  請你同心低頭
[00:00:33.000 --> 00:00:35.000]  我都同祂告
[00:00:35.000 --> 00:00:37.000]  賜給人我的天父
[00:00:37.000 --> 00:00:38.000]  我們滿心感謝你
[00:00:38.000 --> 00:00:40.000]  設立了這個婚姻的制度
[00:00:40.000 --> 00:00:42.000]  當你做人的時候
[00:00:42.000 --> 00:00:44.000]  你認為哪人獨居不好
[00:00:44.000 --> 00:00:46.000]  為他預備一個配偶
[00:00:46.000 --> 00:00:47.000]  多謝主
[00:00:47.000 --> 00:00:49.000]  婚姻是你所創立的
[00:00:49.000 --> 00:00:52.000]  家庭也是你所創立的
[00:00:52.000 --> 00:00:54.000]  但我們在你面前
[00:00:54.000 --> 00:00:57.000]  也都承認我們是軟弱的一群
[00:00:57.000 --> 00:00:59.000]  以致在家庭裏面
[00:00:59.000 --> 00:01:02.000]  在婚姻裏面很多時候出了大問題
[00:01:02.000 --> 00:01:06.000]  在這個社會裏面充滿了婚姻破裂
[00:01:06.000 --> 00:01:10.000]  離婚的個案不住上升
[00:01:10.000 --> 00:01:12.000]  求你憐憫
[00:01:12.000 --> 00:01:15.000]  特別在今天的社會裏面
[00:01:15.000 --> 00:01:18.000]  求你叫我們珍惜我們的眼前人
[00:01:18.000 --> 00:01:22.000]  叫我們建立一個好的婚姻關係
