
[00:00:00.000 --> 00:00:05.200]  各位大兄姐妹各位朋友你們好
[00:00:05.200 --> 00:00:07.680]  歡迎大家參加我們三藩市播道會
[00:00:07.680 --> 00:00:09.680]  網上硬件堂崇拜
[00:00:09.680 --> 00:00:12.720]  今天我們繼續思想以下呼應的訊息
[00:00:12.720 --> 00:00:15.520]  我們來到以下呼應第十二章
[00:00:15.520 --> 00:00:18.160]  十二節至十九節
[00:00:18.160 --> 00:00:22.000]  題目叫做英雄本色
[00:00:22.000 --> 00:00:25.520]  未開始思想這段聖經之前
[00:00:25.520 --> 00:00:27.840]  請同心低頭我們同同步
[00:00:27.840 --> 00:00:32.320]  慈悲人阿諫夫當我們讀到
[00:00:32.320 --> 00:00:34.320]  你昔日怎樣去入城
[00:00:34.320 --> 00:00:37.120]  怎樣去被釘十字架的時候
[00:00:37.120 --> 00:00:40.640]  求你幫助我們能夠明白
[00:00:40.640 --> 00:00:43.680]  福音究竟是什麼
[00:00:43.680 --> 00:00:49.040]  你在這世間究竟是為我們做了什麼
[00:00:49.040 --> 00:00:51.040]  叫我們更加認識你
[00:00:51.040 --> 00:00:54.080]  更加敬拜你
[00:00:54.080 --> 00:00:58.080]  求主藉著你的話語去提醒
[00:00:58.080 --> 00:01:00.720]  怨免教導安慰督察我們
[00:01:00.720 --> 00:01:02.240]  我們今天禱告
[00:01:02.240 --> 00:01:03.600]  奈奉耶穌基督明教
[00:01:03.600 --> 00:01:05.600]  阿們
[00:01:05.600 --> 00:01:07.600]  在1930年初
[00:01:07.600 --> 00:01:11.040]  日本開始部署大舉侵華
[00:01:11.040 --> 00:01:14.560]  他們揚言以日本的軍力和士氣
[00:01:14.560 --> 00:01:17.120]  可以在短短三個月之內
[00:01:17.120 --> 00:01:19.520]  佔領整個中國
[00:01:19.520 --> 00:01:22.720]  到了1937年7月7日
[00:01:22.720 --> 00:01:24.720]  日軍藉口
[00:01:24.720 --> 00:01:26.720]  中國軍隊擄走一名日本士兵
[00:01:26.720 --> 00:01:28.720]  在盧溝橋
[00:01:28.720 --> 00:01:30.720]  發起突襲
[00:01:30.720 --> 00:01:32.720]  中國駐軍第29軍
[00:01:32.720 --> 00:01:34.720]  和治安奮起反擊
[00:01:34.720 --> 00:01:36.720]  揭開了抗日戰爭的序幕
[00:01:36.720 --> 00:01:38.720]  7月下旬日軍進攻平津
[00:01:38.720 --> 00:01:40.720]  8月13日進佔上海
[00:01:40.720 --> 00:01:42.720]  淞滬戰役爆發
[00:01:42.720 --> 00:01:44.720]  中國軍隊以70多個士兵
[00:01:44.720 --> 00:01:50.720]  70萬兵力和30萬日軍對抗
[00:01:50.720 --> 00:01:52.720]  雖然中國軍隊裝備很差
[00:01:52.720 --> 00:01:54.720]  但出乎日軍意料之外
[00:01:54.720 --> 00:01:56.720]  竟然可以和日軍橫擴了三個多月
[00:01:56.720 --> 00:01:58.720]  並擊敗了五萬多日軍
[00:01:58.720 --> 00:02:00.720]  粉碎了日本侵略者
[00:02:00.720 --> 00:02:02.720]  以三個月的時間
[00:02:02.720 --> 00:02:04.720]  就能滅亡日本
[00:02:04.720 --> 00:02:06.720]  中國軍隊的軍力
[00:02:06.720 --> 00:02:08.720]  和軍隊的軍力
[00:02:08.720 --> 00:02:10.720]  和軍隊的軍力
[00:02:10.720 --> 00:02:12.720]  對日本侵略者
[00:02:12.720 --> 00:02:14.720]  以三個月的時間
[00:02:14.720 --> 00:02:16.720]  就能滅亡整個中國的夢想
[00:02:16.720 --> 00:02:18.720]  11月
[00:02:18.720 --> 00:02:20.720]  上海終於失守
[00:02:20.720 --> 00:02:22.720]  日本人開始很憤怒
[00:02:22.720 --> 00:02:24.720]  越來越兇殘
[00:02:24.720 --> 00:02:26.720]  12月
[00:02:26.720 --> 00:02:28.720]  日軍分三路進攻南京
[00:02:28.720 --> 00:02:30.720]  從西而進的
[00:02:30.720 --> 00:02:32.720]  由將領
[00:02:32.720 --> 00:02:34.720]  Nagashima Kashiago出名
[00:02:34.720 --> 00:02:36.720]  他本來是日皇
[00:02:36.720 --> 00:02:38.720]  秘密警察的頭頭
[00:02:38.720 --> 00:02:40.720]  但被人兇殘
[00:02:40.720 --> 00:02:42.720]  他寫傳記的作者
[00:02:42.720 --> 00:02:44.720]  Kumura稱他為
[00:02:44.720 --> 00:02:46.720]  一個瘋殘的野獸
[00:02:46.720 --> 00:02:48.720]  從南面進攻
[00:02:48.720 --> 00:02:52.720]  就是這個General Yanagawa Hisaki
[00:02:52.720 --> 00:02:54.720]  他是一名陰森的人
[00:02:54.720 --> 00:02:56.720]  而統領總帥
[00:02:56.720 --> 00:02:58.720]  是Matsui
[00:02:58.720 --> 00:03:02.720]  Matsui是比較有人性的軍人
[00:03:02.720 --> 00:03:04.720]  在他進攻南面之前
[00:03:04.720 --> 00:03:06.720]  曾經令全隊軍隊
[00:03:06.720 --> 00:03:08.720]  警告他們要嚴守紀律
[00:03:08.720 --> 00:03:10.720]  不得濫殺無辜
[00:03:10.720 --> 00:03:12.720]  可惜在這個時候
[00:03:12.720 --> 00:03:14.720]  他肺病復發
[00:03:14.720 --> 00:03:16.720]  被迫返回日本
[00:03:16.720 --> 00:03:18.720]  改由日本皇叔叫Asaka領軍
[00:03:18.720 --> 00:03:22.720]  Asaka和Nagashima
[00:03:22.720 --> 00:03:24.720]  本來是巴黎的同學
[00:03:24.720 --> 00:03:26.720]  為人極之殘酷
[00:03:26.720 --> 00:03:28.720]  他在南京大屠殺當中
[00:03:28.720 --> 00:03:30.720]  擔任一個主謀人
[00:03:30.720 --> 00:03:32.720]  在短短的日子以來
[00:03:32.720 --> 00:03:34.720]  在毫無抵抗情況下
[00:03:34.720 --> 00:03:36.720]  昂然進入中國南京首都
[00:03:36.720 --> 00:03:40.720]  以征服者和勝利者的姿態出現
[00:03:40.720 --> 00:03:42.720]  為了表現他們英雄本色
[00:03:42.720 --> 00:03:44.720]  勝利者休餘
[00:03:44.720 --> 00:03:48.720]  開始濫殺旁邊和平民
[00:03:48.720 --> 00:03:50.720]  而且更強姦婦女
[00:03:50.720 --> 00:03:52.720]  真是慘無人道
[00:03:52.720 --> 00:03:54.720]  可謂史無前例
[00:03:54.720 --> 00:03:58.720]  南京大屠殺維持了六個星期
[00:03:58.720 --> 00:04:00.720]  死了43萬
[00:04:00.720 --> 00:04:04.720]  超過五萬婦女被強姦
[00:04:04.720 --> 00:04:06.720]  當來看看那些入軍入城
[00:04:06.720 --> 00:04:10.720]  舉著天王旗
[00:04:10.720 --> 00:04:12.720]  騎著進晚
[00:04:12.720 --> 00:04:14.720]  浪而進入南京城
[00:04:14.720 --> 00:04:16.720]  這些是榮耀嗎?
[00:04:16.720 --> 00:04:18.720]  這些是英雄嗎?
[00:04:18.720 --> 00:04:20.720]  絕對不是
[00:04:20.720 --> 00:04:22.720]  這些是虛浮的榮耀
[00:04:22.720 --> 00:04:24.720]  惡行的證據
[00:04:24.720 --> 00:04:26.720]  無人性的象徵
[00:04:26.720 --> 00:04:28.720]  亦是後人歷史所奏助
[00:04:28.720 --> 00:04:32.720]  歷史記載了不少入城的光榮史
[00:04:32.720 --> 00:04:34.720]  我想到德軍的坦克
[00:04:34.720 --> 00:04:36.720]  進入巴黎的時候
[00:04:36.720 --> 00:04:38.720]  我想到越共進入西貢的時候
[00:04:38.720 --> 00:04:40.720]  中國共產黨進入北京
[00:04:40.720 --> 00:04:42.720]  進入天安門的時候
[00:04:42.720 --> 00:04:44.720]  毛澤東在天安門宣佈
[00:04:44.720 --> 00:04:46.720]  中華人民共和國正式成立
[00:04:46.720 --> 00:04:54.720]  這些謊言以征服者勝利者解放者姿態出現的英雄
[00:04:54.720 --> 00:04:56.720]  但是就像蘇東坡所說
[00:04:56.720 --> 00:04:58.720]  大江東去浪淘盡
[00:04:58.720 --> 00:05:00.720]  千古風流人物
[00:05:00.720 --> 00:05:02.720]  不就是這樣過去嗎?
[00:05:02.720 --> 00:05:04.720]  這些英雄去了哪裡?
[00:05:04.720 --> 00:05:06.720]  這些暫短的榮耀就像曇花一現
[00:05:06.720 --> 00:05:08.720]  出現小時就不見了
[00:05:08.720 --> 00:05:10.720]  三國演義開頭的首詩
[00:05:10.720 --> 00:05:12.720]  真的寫得非常真實
[00:05:12.720 --> 00:05:14.720]  滾滾灼江東細水
[00:05:14.720 --> 00:05:16.720]  蘆花淘盡英雄
[00:05:16.720 --> 00:05:18.720]  是非成敗轉成空
[00:05:18.720 --> 00:05:20.720]  江湖人民
[00:05:20.720 --> 00:05:22.720]  蘆花淘盡英雄
[00:05:22.720 --> 00:05:24.720]  是非成敗轉成空
[00:05:24.720 --> 00:05:26.720]  江山依舊在
[00:05:26.720 --> 00:05:28.720]  幾度夕陽紅
[00:05:28.720 --> 00:05:30.720]  白髮如潮江島上
[00:05:30.720 --> 00:05:32.720]  還寒秋月春風
[00:05:32.720 --> 00:05:34.720]  一壺濁酒喜相逢
[00:05:34.720 --> 00:05:36.720]  苦今多少事
[00:05:36.720 --> 00:05:38.720]  盡在小談中
[00:05:38.720 --> 00:05:40.720]  四日是昂然駛入
