
[00:00:00.000 --> 00:00:04.480]  各位大英姐妹平安
[00:00:04.480 --> 00:00:10.840]  我們今天想分享的題目是復活帶來的震撼轉化
[00:00:10.840 --> 00:00:17.840]  很多人都說基督教最重要的一個節日是什麼
[00:00:17.840 --> 00:00:22.640]  復活節 為什麼呢
[00:00:22.640 --> 00:00:24.320]  我們一起去思考
[00:00:24.320 --> 00:00:26.720]  但我想問大家一個問題
[00:00:26.840 --> 00:00:30.680]  關於昨晚的 大家開始回憶一下昨晚發生什麼事
[00:00:30.680 --> 00:00:34.480]  昨晚臨睡前大家做什麼的 你不用回答我
[00:00:34.480 --> 00:00:41.520]  只不過是想你想一想是不是好好地先祈禱呢
[00:00:41.520 --> 00:00:44.880]  有人點頭了 臨睡前祈禱
[00:00:44.880 --> 00:00:47.880]  還是說你昨晚在做什麼
[00:00:47.880 --> 00:00:50.600]  臨睡在玩手機
[00:00:50.600 --> 00:00:52.360]  其實現在不只是小朋友
[00:00:52.360 --> 00:00:56.680]  有些奶奶跟我說我老公經常在玩手機
[00:00:56.880 --> 00:00:58.400]  不肯睡
[00:00:58.400 --> 00:01:00.040]  有些人說小朋友
[00:01:00.040 --> 00:01:02.960]  有些人說在笑
[00:01:02.960 --> 00:01:04.400]  可能你也是
[00:01:04.400 --> 00:01:07.760]  可能是媽媽說做不回來
[00:01:07.760 --> 00:01:12.720]  或者說你會不會在做什麼
[00:01:12.720 --> 00:01:14.640]  在哭呢
[00:01:14.640 --> 00:01:17.120]  你會不會昨晚在哭 臨睡的時候
[00:01:17.120 --> 00:01:20.520]  慘了 要睡覺
[00:01:20.520 --> 00:01:22.240]  應該不會吧
[00:01:22.920 --> 00:01:26.560]  正常的都不會說去哭哭啼啼
[00:01:26.560 --> 00:01:28.560]  然後就說我要睡覺
[00:01:28.560 --> 00:01:30.760]  為什麼我會說這三幅圖畫呢
[00:01:30.760 --> 00:01:33.560]  跟我最後總結很有關係的
[00:01:33.560 --> 00:01:34.720]  大家先記住
[00:01:34.720 --> 00:01:36.800]  究竟昨晚你睡的時候
[00:01:36.800 --> 00:01:38.840]  你在想什麼 你在做什麼
[00:01:38.840 --> 00:01:41.560]  當上一次主日
[00:01:41.560 --> 00:01:45.880]  蔡師母跟我們分享了在棕樹主日
[00:01:45.880 --> 00:01:47.840]  我相信大家都記憶很深
[00:01:47.840 --> 00:01:51.200]  師母說整棵棕樹都很有用的
[00:01:51.200 --> 00:01:53.760]  無論是樹葉 樹幹 或是樹枝
[00:01:53.760 --> 00:01:57.160]  就是復活節之前的一個星期
[00:01:57.160 --> 00:02:03.520]  耶穌騎著驢驅子很謙和地進入耶路撒冷
[00:02:03.520 --> 00:02:04.840]  上次我都說過
[00:02:04.840 --> 00:02:10.160]  大家去聖地看看那條路大約的斜度是怎樣
