
[00:00:00.000 --> 00:00:28.760]  【廣播中】
[00:00:28.760 --> 00:00:31.520]  親愛的弟兄、親愛的姊妹,你好!
[00:00:31.520 --> 00:00:34.160]  我們今天是講到第六課
[00:00:34.160 --> 00:00:36.960]  我們的末世風雲課程
[00:00:36.960 --> 00:00:38.360]  這個題目是什麼呢?
[00:00:38.360 --> 00:00:40.480]  這個題目就是教會被題
[00:00:40.480 --> 00:00:43.560]  所用的聖經是貼上了現在前書
[00:00:43.560 --> 00:00:46.120]  第四章13至18節
[00:00:46.120 --> 00:00:49.680]  我希望你能夠準備好你的聖經
[00:00:49.680 --> 00:00:52.960]  因為今天我們會有很多寶貝的經文
[00:00:52.960 --> 00:00:55.680]  要在聖經的直接說話裡面
[00:00:55.680 --> 00:00:58.160]  我們深入地學習
[00:00:58.160 --> 00:00:59.880]  在這個地方裡面
[00:00:59.880 --> 00:01:01.880]  我稍微提一提就是
[00:01:01.880 --> 00:01:03.960]  上一次我們在第五課裡面
[00:01:03.960 --> 00:01:07.320]  講及神的永遠計劃
[00:01:07.320 --> 00:01:09.760]  或者叫做神的永恆計劃
[00:01:09.760 --> 00:01:11.400]  到底是怎樣的呢?
[00:01:11.400 --> 00:01:13.720]  在這個計劃裡面從亞當開始
[00:01:13.720 --> 00:01:17.800]  一直延續到這個地球被毀滅為止
[00:01:17.800 --> 00:01:19.480]  到新天生地為止
[00:01:19.480 --> 00:01:22.960]  我不知道你上了一個課程之後
[00:01:22.960 --> 00:01:25.760]  你的心裡面有什麼感想
[00:01:25.760 --> 00:01:28.520]  但是我提你一件很重要的事
[00:01:28.520 --> 00:01:32.800]  在整個的神的永恆計劃當中
[00:01:32.800 --> 00:01:36.160]  它是用耶穌基督做中心的
[00:01:36.160 --> 00:01:38.760]  耶穌基督來這個世界
[00:01:38.760 --> 00:01:40.760]  總共有兩次
[00:01:40.760 --> 00:01:42.160]  他的第一次來
[00:01:42.160 --> 00:01:43.960]  以及他的第二次來
[00:01:43.960 --> 00:01:47.160]  是直接影響你和我的生命
[00:01:47.160 --> 00:01:48.600]  感謝主
[00:01:48.600 --> 00:01:50.160]  我們今天是站在
[00:01:50.160 --> 00:01:52.160]  耶穌基督的第一次
[00:01:52.160 --> 00:01:54.960]  以及第二次來這個世界
[00:01:54.960 --> 00:01:56.960]  其實在那一段的時候裡面
[00:01:56.960 --> 00:01:59.160]  只說我們覺得我們已經很接近
[00:01:59.160 --> 00:02:00.760]  他的第二次再來
[00:02:00.760 --> 00:02:02.360]  但是其實
[00:02:02.360 --> 00:02:05.360]  我們可以在這裡學一個很重要的功課
[00:02:05.360 --> 00:02:08.160]  就是集中在耶穌基督的身上
[00:02:08.160 --> 00:02:10.360]  如果我們所做的事
[00:02:10.360 --> 00:02:11.760]  所講的東西
[00:02:11.760 --> 00:02:13.160]  所讀的聖經
[00:02:13.160 --> 00:02:16.560]  失去了對耶穌基督的敬畏的時候
[00:02:16.560 --> 00:02:19.360]  我們就是很大很大的損失
[00:02:19.360 --> 00:02:21.960]  今天我們講到教會被提
[00:02:21.960 --> 00:02:25.560]  也是另外一方面很重要的一個損失
[00:02:25.560 --> 00:02:29.760]  也是耶穌基督在他自己再來之前
[00:02:29.760 --> 00:02:33.560]  或者說最後那個時間裡面
[00:02:33.560 --> 00:02:36.160]  他要做的一件大事
[00:02:36.160 --> 00:02:37.960]  這件大事是什麼呢
[00:02:37.960 --> 00:02:40.560]  就是將他心裡面所愛的教會
[00:02:40.560 --> 00:02:42.760]  來提到他自己的懷裡面
[00:02:42.760 --> 00:02:44.360]  既然是這樣的時候
[00:02:44.360 --> 00:02:48.160]  我就稍微用一點的時間跟你講
[00:02:48.160 --> 00:02:48.960]  第一
[00:02:48.960 --> 00:02:50.760]  教會是什麼呢
[00:02:50.760 --> 00:02:51.560]  第二
[00:02:51.560 --> 00:02:53.360]  教會的基礎是什麼呢
[00:02:53.360 --> 00:02:54.160]  第三
[00:02:54.160 --> 00:02:58.560]  教會和耶穌基督到底有什麼關係呢
[00:02:58.560 --> 00:03:02.560]  為什麼教會時期又叫做新約時期呢
[00:03:02.560 --> 00:03:06.160]  這個就是我先跟你搞清楚的
[00:03:06.160 --> 00:03:10.760]  然後我們才講到教會被提
[00:03:10.760 --> 00:03:14.560]  我很想在這個時間裡面提醒你一件事
[00:03:14.560 --> 00:03:18.160]  今天地上有很多的機構
[00:03:18.160 --> 00:03:22.160]  有很多不同形式的侍奉神的組織
