
[00:00:00.000 --> 00:00:04.220]  各位大兄姐妹平安
[00:00:04.220 --> 00:00:07.100]  末日究竟我們如何面對
[00:00:07.100 --> 00:00:09.860]  當我們知道末日一定會來
[00:00:09.860 --> 00:00:12.240]  究竟我們有什麼先兆
[00:00:12.240 --> 00:00:13.940]  有什麼行動呢
[00:00:13.940 --> 00:00:16.980]  在《馬太方》24章3節
[00:00:16.980 --> 00:00:22.400]  有一天當耶穌在橄欖山上坐著的時候
[00:00:22.400 --> 00:00:25.200]  門徒靜靜地問耶穌
[00:00:25.200 --> 00:00:31.280]  他問:你可不可以告訴我們什麼時候會有這些事呢
[00:00:31.280 --> 00:00:38.400]  當你降臨和世界的末了有什麼預兆呢
[00:00:38.400 --> 00:00:41.040]  我們在座的一些未信的朋友
[00:00:41.040 --> 00:00:43.440]  世界會末日的
[00:00:43.440 --> 00:00:45.680]  有一天會完的
[00:00:45.680 --> 00:00:47.600]  就好像我們的生命
[00:00:47.600 --> 00:00:49.680]  無論我們什麼年紀也好
[00:00:49.680 --> 00:00:51.680]  有一天都會完的
[00:00:51.680 --> 00:00:53.360]  沒有人可以避過
[00:00:53.360 --> 00:00:56.320]  但這一天門徒很想問耶穌
[00:00:56.320 --> 00:00:58.560]  究竟有什麼預兆
[00:00:58.560 --> 00:01:02.800]  讓我們可以好作準備
[00:01:02.800 --> 00:01:04.720]  在《馬太方》13章1節
[00:01:04.720 --> 00:01:07.120]  耶穌有一天在殿里出來的時候
[00:01:07.120 --> 00:01:10.160]  有一個門徒說:夫子(即是老師)
[00:01:10.160 --> 00:01:14.720]  叫耶穌:你看!這是何等的石頭
[00:01:14.720 --> 00:01:16.640]  何等的電雨
[00:01:16.640 --> 00:01:20.480]  原來當時他們在山上看到山下
[00:01:20.480 --> 00:01:24.640]  準備建一個很大的聖殿
[00:01:24.640 --> 00:01:26.880]  當你去到聖地的時候
[00:01:26.880 --> 00:01:28.560]  這裡就是聖殿外面
[00:01:28.560 --> 00:01:30.480]  如果你看這些比例
[00:01:30.480 --> 00:01:32.400]  你會看到人在這裡
[00:01:32.400 --> 00:01:35.120]  那些石頭是很大塊的
[00:01:35.120 --> 00:01:36.960]  周圍的石頭都很大塊
[00:01:36.960 --> 00:01:39.200]  所以門徒就說:哇!耶穌你看!
[00:01:39.200 --> 00:01:41.200]  多大的石頭
[00:01:41.200 --> 00:01:43.840]  多美的電雨
[00:01:43.840 --> 00:01:46.560]  你去到加伯隆的會堂
[00:01:46.560 --> 00:01:49.920]  你都會看到這些很大塊的石頭
[00:01:49.920 --> 00:01:50.960]  挺特別的
[00:01:50.960 --> 00:01:52.480]  我上次去的時候
[00:01:52.480 --> 00:01:53.520]  是夏天
[00:01:53.520 --> 00:01:55.120]  差不多28度
[00:01:55.120 --> 00:01:56.080]  都很熱的
[00:01:56.080 --> 00:01:57.840]  摸上石頭的時候
[00:01:57.840 --> 00:01:59.680]  很冰冰的
[00:01:59.680 --> 00:02:00.720]  很舒服的
[00:02:00.720 --> 00:02:02.480]  所以他們說在聖殿裡面
[00:02:02.480 --> 00:02:05.520]  其實都是很清涼的感覺
[00:02:05.520 --> 00:02:07.200]  你看到這些石頭
[00:02:07.200 --> 00:02:08.800]  當時的聖殿
[00:02:08.800 --> 00:02:11.360]  當時建的時候究竟是多大呢?
[00:02:11.360 --> 00:02:15.440]  左邊這個就是所羅門的
[00:02:15.440 --> 00:02:16.480]  所羅門的聖殿
[00:02:16.480 --> 00:02:16.880]  就是這樣的
[00:02:16.880 --> 00:02:18.160]  我告訴你它的大小
[00:02:18.160 --> 00:02:23.440]  這個就是將會建的聖殿
[00:02:23.440 --> 00:02:25.840]  它的大小是多少呢?
[00:02:25.840 --> 00:02:27.120]  你會看到
[00:02:27.120 --> 00:02:29.360]  原來將會建的聖殿
[00:02:29.360 --> 00:02:31.120]  其實是在耶穌出生之前
[00:02:31.120 --> 00:02:33.200]  大約20年左右
[00:02:33.200 --> 00:02:36.000]  20年之前開始建的
[00:02:36.000 --> 00:02:39.040]  它的大小就和一個美式足球場
[00:02:39.040 --> 00:02:41.440]  類似這樣的比例
[00:02:41.440 --> 00:02:43.600]  可以是這麼大
[00:02:43.600 --> 00:02:44.560]  建到什麼時候呢?
[00:02:44.560 --> 00:02:47.840]  原來它由主前的20年
[00:02:47.840 --> 00:02:49.120]  一直建
[00:02:49.120 --> 00:02:54.880]  建到差不多主後的70年才建好
[00:02:54.880 --> 00:02:58.240]  但建好之後很快就塌了
[00:02:58.240 --> 00:02:59.520]  很快就塌了
[00:02:59.520 --> 00:03:01.040]  所以耶穌說了一句話
[00:03:01.040 --> 00:03:02.240]  為什麼會塌呢?
[00:03:02.240 --> 00:03:04.400]  當時還在建的時候
[00:03:04.400 --> 00:03:05.280]  耶穌和他們說
[00:03:05.280 --> 00:03:08.480]  你看這麼大的電宇
[00:03:08.480 --> 00:03:12.080]  將來在這裡沒有一塊石頭
[00:03:12.080 --> 00:03:14.400]  可以留在石頭之上
[00:03:14.400 --> 00:03:16.880]  不被拆毀
[00:03:16.880 --> 00:03:18.640]  他們當時是想象不到
[00:03:18.640 --> 00:03:19.440]  因為石頭這麼大
[00:03:19.440 --> 00:03:20.560]  你叫他搬
[00:03:20.560 --> 00:03:24.240]  他都要用很多的人力才能搬得動
[00:03:24.240 --> 00:03:26.320]  他說怎麼可能這麼大的電宇
[00:03:26.320 --> 00:03:28.880]  建了這麼宏偉
[00:03:28.880 --> 00:03:32.560]  會一塊石頭不在另一塊石頭之上呢?
[00:03:32.560 --> 00:03:34.320]  原來當時
[00:03:34.320 --> 00:03:36.480]  當有人來焚聖的時候
[00:03:36.480 --> 00:03:38.320]  當燒了聖殿的時候
[00:03:38.320 --> 00:03:39.920]  他們要搭棚架
[00:03:39.920 --> 00:03:40.720]  一路搭搭搭
[00:03:40.720 --> 00:03:42.320]  搭到聖殿最高
[00:03:42.320 --> 00:03:44.400]  然後開始點火
[00:03:44.400 --> 00:03:45.520]  因為他們為什麼呢?
[00:03:45.520 --> 00:03:47.360]  第一他們要燒掉整個城
[00:03:47.360 --> 00:03:51.200]  第二就是聖殿的牆是用金做的
[00:03:51.200 --> 00:03:52.160]  所以他們很想
[00:03:52.160 --> 00:03:53.280]  因為燒完之後
[00:03:53.280 --> 00:03:56.160]  那些金就溶在石纜里
[00:03:56.160 --> 00:04:00.080]  結果那些士兵都想拿走石纜的金
[00:04:00.080 --> 00:04:02.000]  所以就砸爛了石頭
[00:04:02.000 --> 00:04:04.480]  原來和耶穌的預言一樣
[00:04:04.480 --> 00:04:06.000]  真的很快
[00:04:06.000 --> 00:04:11.040]  一塊石頭不會在另一塊石頭之上
[00:04:11.040 --> 00:04:12.400]  當馬克思維維繼續說的時候
[00:04:12.400 --> 00:04:13.360]  十三章三節
[00:04:13.360 --> 00:04:16.720]  耶穌在橄欖山上對聖殿而坐
[00:04:16.720 --> 00:04:19.840]  彼得、雅各、約翰和安德烈就問他
[00:04:19.840 --> 00:04:21.520]  如果你講得這麼嚴重
[00:04:21.520 --> 00:04:24.240]  究竟這件事什麼時候會成就
[00:04:24.240 --> 00:04:26.640]  或者說有什麼先兆呢?
[00:04:26.640 --> 00:04:28.240]  耶穌就這樣回答他
[00:04:28.240 --> 00:04:30.160]  我們很熟悉的一段經文
[00:04:30.160 --> 00:04:32.640]  就是民要攻打民
[00:04:32.640 --> 00:04:34.640]  國要攻打國
[00:04:34.640 --> 00:04:38.080]  多處必有地震、飢荒
[00:04:38.080 --> 00:04:41.360]  這都是災難的起頭
[00:04:41.360 --> 00:04:43.600]  這段經文很熟悉
[00:04:43.600 --> 00:04:44.800]  可能你就會說
[00:04:44.800 --> 00:04:45.520]  真的啊
[00:04:45.520 --> 00:04:46.960]  如果你看歷史
[00:04:46.960 --> 00:04:49.840]  地震是不是越來越頻繁
[00:04:49.840 --> 00:04:50.560]  是吧
[00:04:50.560 --> 00:04:51.760]  如果你有看新聞
[00:04:51.760 --> 00:04:53.280]  在溫哥華島
[00:04:53.280 --> 00:04:55.920]  幾個月之前就已經有過一次地震
[00:04:55.920 --> 00:04:57.680]  你看台灣、看日本
[00:04:57.680 --> 00:04:59.360]  的確是越來越密
[00:04:59.360 --> 00:05:00.640]  如果這個字
[00:05:00.640 --> 00:05:03.840]  災難的起頭
[00:05:03.840 --> 00:05:05.200]  其實可以有另一個譯法
[00:05:05.200 --> 00:05:08.160]  我帶大家看希臘文
[00:05:08.160 --> 00:05:10.240]  希臘文這個字叫奧甸
[00:05:10.240 --> 00:05:12.800]  這個圖可能新朋友未必會看
[00:05:12.800 --> 00:05:14.720]  這個圖有不同的顏色
[00:05:14.720 --> 00:05:16.640]  中間就會說
[00:05:16.640 --> 00:05:17.680]  你有沒有留意到
[00:05:17.680 --> 00:05:18.960]  他怎麼解釋
[00:05:18.960 --> 00:05:20.640]  Birth pains
[00:05:20.640 --> 00:05:23.040]  什麼叫Birth pains
[00:05:23.040 --> 00:05:24.400]  中文怎麼譯
[00:05:24.400 --> 00:05:25.680]  生仔
[00:05:25.680 --> 00:05:27.040]  震痛
