
[00:00:00.000 --> 00:00:04.000]  各位大兄姐妹
[00:00:04.000 --> 00:00:06.000]  我相信在這個疫情的中間
[00:00:06.000 --> 00:00:10.000]  大家長期的困在家裏
[00:00:10.000 --> 00:00:12.000]  居家隔離
[00:00:12.000 --> 00:00:14.000]  實在有時讓我們的情緒
[00:00:14.000 --> 00:00:18.000]  會落到人生的很低點
[00:00:18.000 --> 00:00:20.000]  加上有些人失業
[00:00:20.000 --> 00:00:24.000]  加上有些人不知道前景是怎樣
[00:00:24.000 --> 00:00:26.000]  所以我們的情緒
[00:00:26.000 --> 00:00:28.000]  很多負面的就跑出來了
[00:00:28.000 --> 00:00:30.000]  譬如憂鬱
[00:00:30.000 --> 00:00:32.000]  譬如無望 灰心
[00:00:32.000 --> 00:00:34.000]  困惑
[00:00:34.000 --> 00:00:36.000]  甚至有時我們會憤怒
[00:00:36.000 --> 00:00:40.000]  有些甚至有自殺傾向
[00:00:40.000 --> 00:00:44.000]  因為我們有時看不到前景到底是怎樣
[00:00:44.000 --> 00:00:48.000]  根據統計在北歐這個地方
[00:00:48.000 --> 00:00:51.000]  他們十一月和一月
[00:00:51.000 --> 00:00:54.000]  是他們自殺率最高的情況
[00:00:54.000 --> 00:00:56.000]  為甚麼呢
[00:00:56.000 --> 00:01:00.000]  因為天陰缺晴
[00:01:00.000 --> 00:01:02.000]  經常天陰陰
[00:01:02.000 --> 00:01:06.000]  人的心境跟著環境轉變
[00:01:06.000 --> 00:01:11.000]  所以憂鬱落到人生很低點
[00:01:11.000 --> 00:01:15.000]  很多負面的思想就在腦海裏出來
[00:01:15.000 --> 00:01:18.000]  以致人會結束自己的生命
[00:01:18.000 --> 00:01:22.000]  人是富有感情的創造
[00:01:22.000 --> 00:01:26.000]  人的感情和情緒可以分為兩方面
[00:01:26.000 --> 00:01:28.000]  第一方面是正面的
[00:01:28.000 --> 00:01:30.000]  第二方面是負面的
[00:01:30.000 --> 00:01:34.000]  負面的情緒影響我們非常大
[00:01:34.000 --> 00:01:39.000]  當然我們也有正面情緒的抒發的時候
[00:01:39.000 --> 00:01:44.000]  但大多數負面的情緒影響我們比較深刻
[00:01:44.000 --> 00:01:47.000]  這些負面情緒就像甚麼呢
[00:01:47.000 --> 00:01:51.000]  就像一些在我們腦海裏的猴子
[00:01:51.000 --> 00:01:53.000]  英文叫做thought monkeys
[00:01:53.000 --> 00:01:56.000]  就像猴子一樣的思想
[00:01:56.000 --> 00:02:01.000]  平時正常我們可以將這些猴子
[00:02:01.000 --> 00:02:04.000]  一隻一隻捉進籠裏
[00:02:04.000 --> 00:02:07.000]  然後困住牠不讓牠出來搞破壞
[00:02:07.000 --> 00:02:10.000]  但當我們情緒不好的時候
[00:02:10.000 --> 00:02:12.000]  環境不好的時候
[00:02:12.000 --> 00:02:16.000]  當我們落在靈性的低谷的時候
[00:02:16.000 --> 00:02:19.000]  裏面的力量不足夠的時候
[00:02:19.000 --> 00:02:22.000]  我們很多時候就沒有力量來控制
[00:02:22.000 --> 00:02:26.000]  這些猴子猴孫就會出來搞破壞
[00:02:26.000 --> 00:02:30.000]  搞到我們腦海裏雞犬不寧
[00:02:30.000 --> 00:02:40.000]  等於人生其實是需要經常面對這些猴子一般的思想
[00:02:40.000 --> 00:02:43.000]  這叫做猴子一般的思想
[00:02:43.000 --> 00:02:47.000]  我們怎樣面對這些負面的情感呢
[00:02:47.000 --> 00:02:50.000]  可能各家有各法
[00:02:50.000 --> 00:02:55.000]  每個人可能有不同的方式來對付
[00:02:55.000 --> 00:02:58.000]  在世上有些心理學或輔導學
[00:02:58.000 --> 00:03:02.000]  他們會有一些紓解情緒的方法
[00:03:02.000 --> 00:03:05.000]  當然有些是普通常識
[00:03:05.000 --> 00:03:10.000]  但有些其實不一定能解決我們情緒的問題
[00:03:10.000 --> 00:03:14.000]  而這些方法第一就是否認它
[00:03:14.000 --> 00:03:18.000]  不同意或不贊成它根本的存在
[00:03:18.000 --> 00:03:21.000]  就當它視之如無物
[00:03:21.000 --> 00:03:24.000]  而在我們的腦海裏面
[00:03:24.000 --> 00:03:29.000]  要將它貶到潛意識的形態裏面
[00:03:29.000 --> 00:03:31.000]  這叫否認
[00:03:31.000 --> 00:03:34.000]  第二就是承認它但壓抑
[00:03:34.000 --> 00:03:37.000]  不讓它抬頭
