
[00:00:00.000 --> 00:00:04.720]  各位弟兄姊妹 平安
[00:00:04.720 --> 00:00:08.200]  我们来到《马可不下的耶稣》第八讲
[00:00:08.200 --> 00:00:12.160]  这副题是《宅善有情的耶稣》
[00:00:12.160 --> 00:00:14.080]  你一看副题就会说
[00:00:14.080 --> 00:00:17.720]  耶稣当然是宅善 当然是有情
[00:00:17.720 --> 00:00:19.440]  对 我当然知道
[00:00:19.440 --> 00:00:23.440]  但是我深信耶稣也很想我们宅善
[00:00:23.440 --> 00:00:25.600]  很想我们有情
[00:00:26.080 --> 00:00:29.640]  但是我们今天就透过《马可》去看
[00:00:29.640 --> 00:00:34.920]  如何在耶稣身上学习宅善 学习有情
[00:00:34.920 --> 00:00:38.320]  上一次我们提到在安息日
[00:00:38.320 --> 00:00:41.680]  关于在安息日所做的事情
[00:00:41.680 --> 00:00:46.600]  在最后一节 二章27-28节
[00:00:46.600 --> 00:00:48.160]  他对他们说
[00:00:48.160 --> 00:00:50.720]  「安息日是为人设立的
[00:00:50.720 --> 00:00:53.280]  人不是为安息日设立的
[00:00:53.560 --> 00:00:57.960]  所以人子也是安息日的主」
[00:00:57.960 --> 00:01:01.800]  我们上次提到关于安息日的事情
[00:01:01.800 --> 00:01:04.720]  在最后总结的时候
[00:01:04.720 --> 00:01:07.960]  我就引述了《马太福音》9:13里说
[00:01:07.960 --> 00:01:10.720]  「经上说:我喜爱怜悯
[00:01:10.720 --> 00:01:12.640]  不喜爱制自
[00:01:12.640 --> 00:01:16.160]  这句话的意思你们去揣摩
[00:01:16.160 --> 00:01:20.480]  我不是来召义人 而是召罪人」
[00:01:21.040 --> 00:01:23.920]  过去一星期不知道大家有没有揣摩
[00:01:23.920 --> 00:01:27.120]  耶稣所要我们去揣摩的事情
[00:01:27.120 --> 00:01:30.000]  耶稣说明了 去引用旧约
[00:01:30.000 --> 00:01:32.520]  上帝说他喜爱怜悯
[00:01:32.520 --> 00:01:34.520]  不喜爱制自
[00:01:34.520 --> 00:01:36.280]  刚才提到安息日
[00:01:36.280 --> 00:01:38.960]  在《创开级》20:8-9节
[00:01:38.960 --> 00:01:41.160]  上帝曾经透过摩西说
[00:01:41.160 --> 00:01:43.320]  「当纪念安息日
[00:01:43.320 --> 00:01:44.880]  首为圣日
[00:01:44.880 --> 00:01:48.120]  六日要劳碌做你一切的工
[00:01:48.400 --> 00:01:51.720]  原来安息日最原初的心意
[00:01:51.720 --> 00:01:53.520]  是想成为一个圣日
[00:01:53.520 --> 00:01:54.920]  而这个圣日是做什么呢
[00:01:54.920 --> 00:01:57.960]  是让上帝一帮选民
[00:01:57.960 --> 00:02:00.000]  可以在六日劳碌工作
[00:02:00.000 --> 00:02:02.120]  但是到了第七天
[00:02:02.120 --> 00:02:04.080]  20:10继续说
[00:02:04.080 --> 00:02:06.400]  「但第七天是向耶和华
[00:02:06.400 --> 00:02:09.720]  你上帝当首的安息日
[00:02:09.720 --> 00:02:11.840]  这一天你和你的儿女
[00:02:11.840 --> 00:02:13.320]  瀑被生畜
[00:02:13.320 --> 00:02:16.000]  并你成女寄居的客女
[00:02:16.280 --> 00:02:18.400]  无论何工都不可做」
[00:02:18.400 --> 00:02:19.600]  为什么呢
[00:02:19.600 --> 00:02:21.000]  因为六日之内
[00:02:21.000 --> 00:02:24.720]  耶和华做天、地、海和其中的万物
[00:02:24.720 --> 00:02:26.440]  第七天便安息
[00:02:26.440 --> 00:02:31.000]  所以耶和华赐福与安息日定为圣日
[00:02:31.000 --> 00:02:34.000]  这一天上帝很想他的选民
[00:02:34.000 --> 00:02:36.360]  很辛苦地做了六日工作之后
[00:02:36.360 --> 00:02:38.840]  有一天真的能够休息
[00:02:38.840 --> 00:02:42.000]  所以耶稣说安息日是为人而设立的
[00:02:42.000 --> 00:02:43.480]  让人可以休息
[00:02:43.640 --> 00:02:48.120]  让人可以很专注地敬拜上帝
[00:02:48.120 --> 00:02:49.600]  这是上帝的吩咐
[00:02:49.600 --> 00:02:51.560]  上次我提到
[00:02:51.560 --> 00:02:52.480]  安息日
[00:02:52.480 --> 00:02:56.040]  当时间一路过的时候
[00:02:56.040 --> 00:03:00.960]  犹太人想了很多理由
[00:03:00.960 --> 00:03:02.640]  或者说一些解释
[00:03:02.640 --> 00:03:05.560]  去解释任何工都不可做
[00:03:05.560 --> 00:03:08.960]  这个任何工的意思是什么
[00:03:08.960 --> 00:03:10.400]  让你们看看
[00:03:10.400 --> 00:03:12.960]  他们一直有些传统
[00:03:13.240 --> 00:03:18.160]  就是安息日不能做的39个类别
[00:03:18.160 --> 00:03:20.280]  哇 只是类别也有39个
[00:03:20.280 --> 00:03:22.440]  可能你们看得不清楚
[00:03:22.440 --> 00:03:25.640]  不过我放大其中一部分给你们看
[00:03:25.640 --> 00:03:29.000]  那天不可以做栽种
[00:03:29.000 --> 00:03:32.240]  不可以用锤子敲打
[00:03:32.240 --> 00:03:33.440]  不可以点火
[00:03:33.440 --> 00:03:34.880]  不可以梳羊毛
[00:03:34.880 --> 00:03:36.880]  不可以缝两针
[00:03:36.880 --> 00:03:38.520]  一针就行了
[00:03:38.520 --> 00:03:40.440]  不可以写两个字
[00:03:40.440 --> 00:03:41.720]  可以写一个字
[00:03:42.000 --> 00:03:43.720]  不可以整色火种
[00:03:43.720 --> 00:03:46.520]  如果不点火怎么办呢
[00:03:46.520 --> 00:03:48.720]  分开两条线
[00:03:48.720 --> 00:03:50.200]  不可以修割
[00:03:50.200 --> 00:03:52.760]  不可以为写字而拆字
[00:03:52.760 --> 00:03:53.840]  不可以拆字
[00:03:53.840 --> 00:03:56.120]  也不可以撕东西
[00:03:56.120 --> 00:03:58.600]  不可以耕田
[00:03:58.600 --> 00:04:00.920]  可能你说真的这样吗
[00:04:00.920 --> 00:04:03.160]  这些是以前的
[00:04:03.160 --> 00:04:06.080]  在我两年前我去圣地
[00:04:06.520 --> 00:04:12.480]  去圣地看当时的人有什么习俗
[00:04:12.480 --> 00:04:15.160]  适逢那天去到一个酒店
[00:04:15.160 --> 00:04:17.160]  准备安顿吃饭
[00:04:17.160 --> 00:04:19.160]  蔡师母和我们说
[00:04:19.160 --> 00:04:21.680]  刚刚进入安息日
[00:04:21.680 --> 00:04:24.760]  所以大家有些事情要留意
[00:04:24.760 --> 00:04:28.680]  其中一件事就是当你选择搭升降机的时候
[00:04:28.680 --> 00:04:31.360]  你想选择哪一部
[00:04:31.360 --> 00:04:32.360]  那是怎样的呢
[00:04:32.360 --> 00:04:34.480]  原来那天我们在酒店大堂
[00:04:34.720 --> 00:04:36.760]  有两边的升降机
[00:04:36.760 --> 00:04:38.960]  我好像忘记上了多少楼
[00:04:38.960 --> 00:04:40.440]  一会儿看视频你就会知道
[00:04:40.440 --> 00:04:43.640]  她说如果是安息日的升降机
[00:04:43.640 --> 00:04:46.640]  因为他们不可以做任何工作
[00:04:46.640 --> 00:04:48.960]  竟然到了现代
[00:04:48.960 --> 00:04:52.760]  她觉得按键也是工作
[00:04:52.760 --> 00:04:54.560]  你说这样也有吗
