
[00:00:00.000 --> 00:00:05.000]  各位頂姐妹大家好
[00:00:05.000 --> 00:00:12.000]  大家有沒有試過追看電視劇、電影、小說
[00:00:12.000 --> 00:00:15.000]  一開始你覺得非常精彩
[00:00:15.000 --> 00:00:20.000]  有一種震撼的感覺
[00:00:20.000 --> 00:00:24.000]  但越看越不像樣
[00:00:24.000 --> 00:00:26.000]  越看越不濟
[00:00:26.000 --> 00:00:30.000]  最後就非常失望收場
[00:00:30.000 --> 00:00:35.000]  現代社會有一種傳神的說法
[00:00:35.000 --> 00:00:38.000]  叫爛尾
[00:00:38.000 --> 00:00:41.000]  草草收場 虎頭蛇尾
[00:00:41.000 --> 00:00:44.000]  有頭無尾 畏首畏尾
[00:00:44.000 --> 00:00:49.000]  雷聲大 雨點少
[00:00:49.000 --> 00:00:52.000]  頂姐妹我們經常看到爛尾樓
[00:00:52.000 --> 00:00:56.000]  爛尾工程 爛尾方案
[00:00:56.000 --> 00:01:01.000]  這些都是一開始開得不錯
[00:01:01.000 --> 00:01:05.000]  後來就給人一種強烈的失落感
[00:01:05.000 --> 00:01:10.000]  一種荒謬感和被背棄的感覺
[00:01:10.000 --> 00:01:17.000]  以前投入的時間精神專注完全都付之於東流
[00:01:17.000 --> 00:01:21.000]  頂姐妹有沒有屬靈的爛尾呢
[00:01:21.000 --> 00:01:26.000]  今天我要跟大家看一段經文
[00:01:26.000 --> 00:01:29.000]  講到屬靈的爛尾
[00:01:29.000 --> 00:01:35.000]  這段經文開始的時候是不錯的
[00:01:35.000 --> 00:01:40.000]  但後來收場是不好的
[00:01:40.000 --> 00:01:45.000]  甚至是一種羞辱和不堪的結果
[00:01:45.000 --> 00:01:53.000]  這段經文在馬克福地十四章第五十到五十二節
[00:01:53.000 --> 00:01:56.000]  門徒都離開他逃走了
[00:01:56.000 --> 00:02:00.000]  而一個少年人赤身披著一塊馬布
[00:02:00.000 --> 00:02:02.000]  跟從耶穌
[00:02:02.000 --> 00:02:04.000]  眾人就捉拿他
[00:02:04.000 --> 00:02:09.000]  他卻丟了馬布赤身逃走了
