
[00:00:00.000 --> 00:00:05.620]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.620 --> 00:00:08.060]  歡迎大家參觀我們三藩市播道會
[00:00:08.060 --> 00:00:09.920]  網上五行崇拜
[00:00:09.920 --> 00:00:14.820]  今天我們繼續思想論盡人生這個系列
[00:00:14.820 --> 00:00:19.220]  來到第二室講 金山下的故事
[00:00:19.220 --> 00:00:23.740]  經文是記載在希伯來書第十一章八節
[00:00:23.740 --> 00:00:25.880]  和十三節至十六節
[00:00:25.880 --> 00:00:28.320]  未開始思想這條聖經之前
[00:00:28.320 --> 00:00:30.880]  請各位同心低頭 我都同禱告
[00:00:30.880 --> 00:00:34.080]  慈悲讓我天賦 我們本心多謝你
[00:00:34.080 --> 00:00:39.640]  多謝你 因為你愛我們的緣故
[00:00:39.640 --> 00:00:41.640]  差遣耶穌基督來到世上
[00:00:41.640 --> 00:00:43.640]  為我們釘生十字架
[00:00:43.640 --> 00:00:47.280]  以至我們人生是有意義和有盼望
[00:00:47.280 --> 00:00:51.600]  不再是流離朗蕩 毫無目的
[00:00:51.600 --> 00:00:56.520]  求你藉著你的話語去提醒 勸勉教導 安慰督責我們
[00:00:56.520 --> 00:01:00.760]  我們感慨禱告 乃是奉耶穌基督命求 阿們
[00:01:00.760 --> 00:01:06.280]  好多年前 我和胡章昭先生在一個三藩市電台
[00:01:06.280 --> 00:01:09.400]  一同主持一個節目 叫做《屋禪下》
[00:01:09.400 --> 00:01:12.840]  有一次我剛剛探完一個台山阿伯
[00:01:12.840 --> 00:01:15.240]  聽了他的故事 心有所感
[00:01:15.240 --> 00:01:17.240]  就寫了一首打油詩
[00:01:17.240 --> 00:01:19.720]  並且在節目裏朗誦出來
[00:01:19.720 --> 00:01:21.720]  這首詩叫做《金山下》
[00:01:21.720 --> 00:01:26.840]  我是台山阿伯 五十年來 金山下
[00:01:26.840 --> 00:01:29.400]  生命如煙 誓以一殺
[00:01:29.400 --> 00:01:32.520]  終到頭來 如夢一幡
[00:01:32.520 --> 00:01:35.000]  年行二十三 拖住你阿山
[00:01:35.000 --> 00:01:37.400]  來到舊金山 見到個老番
[00:01:37.400 --> 00:01:39.720]  捉了在Angel Island 坐大監
[00:01:39.720 --> 00:01:42.200]  唉 做人真不簡單
[00:01:42.200 --> 00:01:45.480]  年行三十三 拖著一二三
[00:01:45.480 --> 00:01:47.720]  來到Chinatown 見到個大班
[00:01:47.720 --> 00:01:49.720]  捉了去餐館 托大餐
[00:01:49.720 --> 00:01:52.600]  唉 做人真不簡單
[00:01:52.600 --> 00:01:55.640]  年行四十三 死牙又死坑
[00:01:55.640 --> 00:01:58.360]  離開Chinatown 搬到海狗山
[00:01:58.360 --> 00:02:00.360]  終於屋也撈返間
[00:02:00.360 --> 00:02:03.000]  唉 做人真不簡單
[00:02:03.000 --> 00:02:06.040]  年行五十三 捱大一二三
[00:02:06.040 --> 00:02:08.600]  柯羅取老番 離開舊金山
[00:02:08.600 --> 00:02:10.840]  去如黃鶴就不再返
[00:02:10.840 --> 00:02:13.320]  唉 做人真不簡單
[00:02:13.320 --> 00:02:16.200]  年行六十三 失去我阿山
[00:02:16.200 --> 00:02:19.000]  返回Chinatown 終日孤單單
[00:02:19.000 --> 00:02:21.320]  花完國內就吃兩餐
[00:02:21.320 --> 00:02:23.800]  唉 做人真不簡單
[00:02:23.800 --> 00:02:27.080]  年行七十三 剩下我老漢
[00:02:27.080 --> 00:02:28.920]  好似煙霧散
[00:02:28.920 --> 00:02:31.320]  奈何如此了結一生
[00:02:31.320 --> 00:02:34.360]  唉 做人真不簡單
[00:02:34.360 --> 00:02:38.040]  想不到這首詩帶來極大的迴響
[00:02:38.040 --> 00:02:39.400]  有人甚至問
[00:02:39.400 --> 00:02:43.800]  喂 你是不是那個台山阿伯呀
[00:02:43.800 --> 00:02:47.240]  車廂移民真是很不簡單
[00:02:47.240 --> 00:02:52.360]  這位台山阿伯一生沒太大的風浪
[00:02:52.360 --> 00:02:55.480]  但他已經覺得做人真不簡單
[00:02:55.480 --> 00:02:58.120]  更何況來到金山之後
[00:02:58.120 --> 00:03:00.360]  遇到大風大浪
[00:03:00.360 --> 00:03:04.280]  那個金山夢原來是一場噩夢
[00:03:04.280 --> 00:03:06.280]  真不簡單
[00:03:06.280 --> 00:03:08.600]  我在三藩市唐人埠
