
[00:00:00.000 --> 00:00:04.480]  感謝神的恩典
[00:00:04.480 --> 00:00:13.520]  在廣恩二十週年堂慶的主日崇拜
[00:00:13.520 --> 00:00:17.720]  我們今年講道的系列
[00:00:17.720 --> 00:00:25.840]  六次永約的子民來到最後的一堂
[00:00:25.840 --> 00:00:32.280]  我們打開昌埃及記的立約書卷
[00:00:32.280 --> 00:00:37.600]  21章到23章
[00:00:37.600 --> 00:00:41.440]  我邀請弟兄姊妹在今年裏面
[00:00:41.440 --> 00:00:44.640]  讀一次最低限度
[00:00:44.640 --> 00:00:47.640]  有姿體告訴我
[00:00:47.640 --> 00:00:51.160]  我用心讀的 但還是不明白
[00:00:51.160 --> 00:00:54.360]  這是很誠實的回應
[00:00:54.360 --> 00:00:57.080]  你試想像一下
[00:00:57.080 --> 00:01:01.320]  三千五百年前
[00:01:01.320 --> 00:01:07.440]  如果在中國某個考古的地方
[00:01:07.440 --> 00:01:12.200]  挖出甲骨文的文字
[00:01:12.200 --> 00:01:17.840]  即是龜殼上刻下來的占卜
[00:01:17.840 --> 00:01:19.880]  你讀不讀得明白?
[00:01:19.880 --> 00:01:21.760]  你一定讀不明白
[00:01:21.760 --> 00:01:24.040]  不要說一個字你不懂
[00:01:24.040 --> 00:01:27.480]  就算跟你翻譯出來
[00:01:27.480 --> 00:01:32.280]  你有沒有讀過《易經》的白話文版本?
[00:01:32.280 --> 00:01:34.360]  沒有啊 關我們甚麼事?
[00:01:34.360 --> 00:01:36.160]  這五個字真的說得好
[00:01:36.160 --> 00:01:38.560]  不關我們事的
[00:01:38.560 --> 00:01:44.760]  為甚麼今天要打開聖經來讀?
[00:01:44.760 --> 00:01:51.240]  不過希望前面我們已經有五堂的時間
[00:01:51.240 --> 00:02:01.840]  來看了這十二段約書的內容的六分之五
[00:02:01.840 --> 00:02:05.080]  我們看了十段經文
[00:02:05.080 --> 00:02:09.760]  所以今天適逢這麼高興的日子
[00:02:09.760 --> 00:02:19.720]  我們來到立約書卷的壓軸高潮總結部分
[00:02:19.720 --> 00:02:23.120]  總結最後的兩段
[00:02:23.120 --> 00:02:34.160]  就是提到安息、節旗、敬拜的禮儀
[00:02:34.160 --> 00:02:48.840]  但亦以進入迦南的英許和境界作為最後的內容
[00:02:48.840 --> 00:02:53.040]  我不知道你有沒有聖經在手上也好
[00:02:53.040 --> 00:02:56.800]  我們很簡單可以
[00:02:56.800 --> 00:02:59.000]  如果你看了的話
[00:02:59.000 --> 00:03:02.400]  那就應該是溫習了
[00:03:02.400 --> 00:03:07.960]  這最後的段落的內容
[00:03:07.960 --> 00:03:13.400]  到底它的重點是說甚麼呢?
[00:03:13.400 --> 00:03:21.560]  23章由第十節開始到十三節
[00:03:21.560 --> 00:03:26.840]  這說的是安息年
[00:03:26.840 --> 00:03:31.440]  六年第十節說你要耕種田地
[00:03:31.440 --> 00:03:34.120]  收藏土產
[00:03:34.120 --> 00:03:38.520]  第七年就要叫地歇息
[00:03:38.520 --> 00:03:41.240]  不耕不種
[00:03:41.240 --> 00:03:44.880]  使你民眾窮人有吃的
[00:03:44.880 --> 00:03:49.640]  他們所剩下的野獸可以吃
[00:03:49.640 --> 00:03:56.480]  你的葡萄園、橄欖園都要照樣辦理
[00:03:56.480 --> 00:04:02.200]  我們城市長大的這一代香港耕種
[00:04:02.200 --> 00:04:05.520]  真的很罕有
[00:04:05.520 --> 00:04:08.760]  要特意在校園的角落
[00:04:08.760 --> 00:04:11.960]  如果我神學院就在天台
[00:04:11.960 --> 00:04:14.920]  在那裏建幾個木箱
[00:04:14.920 --> 00:04:17.120]  大家可以去那裏種東西
[00:04:17.120 --> 00:04:19.360]  完全不是這回事
[00:04:19.360 --> 00:04:22.520]  以前是農耕的社會
[00:04:22.520 --> 00:04:24.200]  所以我們不太明白
[00:04:24.200 --> 00:04:26.200]  不明白是正常的
[00:04:26.200 --> 00:04:28.480]  六年耕種
[00:04:28.480 --> 00:04:31.080]  不是六年嘆世界
[00:04:31.080 --> 00:04:34.640]  聖經從來沒有答應一個極樂西天
[00:04:34.640 --> 00:04:36.720]  去到只喝喝食食
[00:04:36.720 --> 00:04:38.960]  男男女女那種
[00:04:38.960 --> 00:04:40.760]  那些是民間宗教
[00:04:40.760 --> 00:04:42.520]  不是聖經的教導
[00:04:42.520 --> 00:04:44.760]  想都不用想
[00:04:44.760 --> 00:04:48.600]  Don't even think about it
[00:04:48.600 --> 00:04:51.360]  這裏說六年勤勞工作
[00:04:51.360 --> 00:04:52.720]  有得吃
[00:04:52.720 --> 00:04:56.720]  但是第七年安息年
[00:04:56.720 --> 00:04:59.920]  你就不耕不種
[00:04:59.920 --> 00:05:00.920]  這是甚麼意思
[00:05:00.920 --> 00:05:04.400]  其實地裏仍然會有出產
[00:05:04.400 --> 00:05:08.640]  因為耕作的循環
[00:05:08.640 --> 00:05:11.840]  四季雨水等等
[00:05:11.840 --> 00:05:19.720]  留給窮人收幹
[00:05:19.720 --> 00:05:22.120]  窮人都吃不完
[00:05:22.120 --> 00:05:25.760]  這裏說野獸都可以吃
[00:05:25.760 --> 00:05:27.680]  聖經是說野獸
[00:05:27.680 --> 00:05:30.600]  不是說家裏的貓狗
[00:05:30.600 --> 00:05:32.960]  不是說你的寵物
[00:05:32.960 --> 00:05:36.720]  不是說幫你耕種的牛羊
[00:05:36.720 --> 00:05:42.320]  是說田野的走獸
[00:05:42.320 --> 00:05:47.680]  葡萄園、橄欖園、果園就更加了
[00:05:47.680 --> 00:05:50.800]  一年就算不打理它也好
[00:05:50.800 --> 00:05:55.160]  一樣有出產有收成
[00:05:55.160 --> 00:05:57.360]  我可不可以去吃
[00:05:57.360 --> 00:05:58.360]  不是不行
[00:05:58.360 --> 00:05:59.600]  這裏沒有禁止你吃
[00:05:59.600 --> 00:06:01.400]  只是禁止你不耕不種
[00:06:01.400 --> 00:06:05.520]  不過留給更有需要的人
[00:06:05.520 --> 00:06:09.840]  這是第一節開頭的提醒
[00:06:09.840 --> 00:06:13.400]  然後十二節就提到
[00:06:13.400 --> 00:06:16.200]  六日工作
[00:06:16.200 --> 00:06:18.880]  第七日安息
[00:06:18.880 --> 00:06:20.880]  洗牛籠、揭釋
[00:06:20.880 --> 00:06:29.160]  洗你婢女的兒子寄居的海耳樹場
[00:06:29.160 --> 00:06:33.120]  六年一年都還隔得很開
[00:06:33.120 --> 00:06:35.120]  六日一日
[00:06:35.120 --> 00:06:37.360]  我們今天又習慣了
[00:06:37.360 --> 00:06:40.080]  所以又不覺得是甚麼
[00:06:40.080 --> 00:06:42.600]  你試試去一些地方
[00:06:42.600 --> 00:06:46.600]  是沒有星期日放假的
[00:06:46.600 --> 00:06:48.840]  不能想像
[00:06:48.840 --> 00:06:50.600]  沒有的 哪有這樣的地方
[00:06:50.600 --> 00:06:52.680]  第一個年輕人的反應
[00:06:52.680 --> 00:06:54.880]  全世界都一定放星期日的
[00:06:54.880 --> 00:06:58.040]  誰說的
[00:06:58.040 --> 00:07:00.040]  誰說一定要放假
[00:07:00.040 --> 00:07:05.360]  或者說為甚麼會有七日的其中一日是假期
[00:07:05.360 --> 00:07:07.840]  聖經的教導
[00:07:07.840 --> 00:07:10.120]  春海及記的教導
[00:07:10.120 --> 00:07:14.040]  埃及四大文明古國
[00:07:14.040 --> 00:07:16.840]  有星期日放假的嗎
[00:07:16.840 --> 00:07:19.800]  奴隸那天不用做的嗎
[00:07:19.800 --> 00:07:23.160]  是 今天非庸孕庸
[00:07:23.160 --> 00:07:25.480]  總之我們的工人要放假
[00:07:25.480 --> 00:07:28.080]  這是聖經的教導
[00:07:28.080 --> 00:07:31.320]  這個安息日是特意洗
[00:07:31.320 --> 00:07:35.480]  婢女的兒子和寄居的
[00:07:35.480 --> 00:07:37.280]  一個是說奴隸
[00:07:37.280 --> 00:07:39.600]  一個是說做散工的
[00:07:39.600 --> 00:07:40.920]  寄居的
[00:07:40.920 --> 00:07:42.040]  得到安息
[00:07:42.040 --> 00:07:44.200]  這是第二段
[00:07:44.200 --> 00:07:47.920]  然後第十三節
[00:07:47.920 --> 00:07:51.600]  「凡我對你們說的話你們要謹守
