
[00:00:00.000 --> 00:00:04.500]  各位大兄姐妹 平安
[00:00:04.500 --> 00:00:06.600]  我們今天要分享的題目是
[00:00:06.600 --> 00:00:09.220]  從創造到新創造
[00:00:09.220 --> 00:00:11.520]  我們說到墮落
[00:00:11.520 --> 00:00:16.800]  如果你記得上一次我們說創世紀第一章的時候
[00:00:16.800 --> 00:00:20.100]  你可以當作一個大的引言
[00:00:20.100 --> 00:00:22.020]  和一個大的概括
[00:00:22.020 --> 00:00:26.300]  去說到上帝用了六天來創造這個世界
[00:00:26.300 --> 00:00:33.100]  今天我們將鏡頭對照上帝和人的關係
[00:00:33.100 --> 00:00:36.100]  究竟上帝是怎樣造人出來的?
[00:00:36.100 --> 00:00:39.200]  究竟上帝對人有什麼期望?
[00:00:39.200 --> 00:00:44.400]  而人又能否達到上帝的期望呢?
[00:00:44.400 --> 00:00:46.400]  人是怎樣被造的呢?
[00:00:46.400 --> 00:00:49.500]  創世紀二章七節上這樣說
[00:00:49.500 --> 00:00:54.500]  耶和華說神用地上的塵土造人
[00:00:54.500 --> 00:01:00.400]  原來聖經說人是用泥土造的
[00:01:00.400 --> 00:01:02.700]  經歷過上一次
[00:01:02.700 --> 00:01:04.900]  當我一直去研讀聖經的時候
[00:01:04.900 --> 00:01:08.500]  發覺原來上帝創造一至六天
[00:01:08.500 --> 00:01:11.400]  原來是很有心意地在秩序
[00:01:11.400 --> 00:01:14.500]  原來這不是一個所謂的比喻
[00:01:14.500 --> 00:01:16.300]  而是聖經這樣說
[00:01:16.300 --> 00:01:17.900]  我們就應該這樣相信
[00:01:17.900 --> 00:01:22.200]  如果聖經說人是用塵土造的話
[00:01:22.200 --> 00:01:24.500]  究竟有沒有可能呢?
[00:01:24.500 --> 00:01:26.900]  結果我搜集了一些資料
[00:01:26.900 --> 00:01:32.000]  然後將這些資料給了讀化學的弟兄
[00:01:32.000 --> 00:01:35.000]  他找回一些資料幫我補充
[00:01:35.000 --> 00:01:37.500]  然後做了這兩個圖表
[00:01:37.500 --> 00:01:39.500]  看了之後我都很驚訝
[00:01:39.500 --> 00:01:45.000]  這個圖表是說人和泥土原來有很多相似
[00:01:45.000 --> 00:01:47.500]  起碼在元素上
[00:01:47.500 --> 00:01:52.300]  你看看第一行說氧、碳等
[00:01:52.300 --> 00:01:56.400]  原來人是很高比例需要這些元素
[00:01:56.400 --> 00:01:58.900]  所以叫做常量元素
[00:01:58.900 --> 00:02:00.600]  再看最後那裡
[00:02:00.600 --> 00:02:03.300]  原來泥土也有這些成分
[00:02:03.300 --> 00:02:05.800]  雖然有些元素
[00:02:05.800 --> 00:02:07.800]  即是成分可以不同
[00:02:07.800 --> 00:02:09.800]  這就是上帝的心意
[00:02:09.800 --> 00:02:13.800]  祂知道什麼成分最適合人類
[00:02:13.800 --> 00:02:16.300]  再看多一個圖表
[00:02:16.300 --> 00:02:20.300]  祂說人和泥土都有鐵、有鐵
[00:02:20.300 --> 00:02:22.300]  不是很多
[00:02:22.300 --> 00:02:24.300]  但是是需要的
[00:02:24.300 --> 00:02:26.300]  我們太多鐵質不行
[00:02:26.300 --> 00:02:28.300]  太少也不行
[00:02:28.300 --> 00:02:32.300]  你說上帝的心意是多麼奇妙
[00:02:32.300 --> 00:02:34.300]  剛才你看過聖經的時候
[00:02:34.300 --> 00:02:37.300]  耶和華說神用地上的塵土造人
[00:02:37.300 --> 00:02:41.300]  原來原文這個「造」字有什麼意思呢?
[00:02:41.300 --> 00:02:43.300]  有塑造的意思
[00:02:43.300 --> 00:02:46.300]  這個塑造就好像一個圖像
[00:02:46.300 --> 00:02:51.300]  祂很想將那東西成為一個傑作
[00:02:51.300 --> 00:02:55.300]  祂的力度決定了可能的厚薄
[00:02:55.300 --> 00:02:58.300]  祂另外拉到多闊
[00:02:58.300 --> 00:03:04.300]  決定了樽口、圖詞的厚、闊窄
[00:03:04.300 --> 00:03:09.300]  上帝的確是很有心思去造這個世界
[00:03:09.300 --> 00:03:11.300]  去塑造人類
[00:03:11.300 --> 00:03:13.300]  繼續說
[00:03:13.300 --> 00:03:14.300]  《創世紀》繼續說
[00:03:14.300 --> 00:03:19.300]  「二章七節下,將生氣吹在他鼻孔裡,
[00:03:19.300 --> 00:03:24.300]  他就成了有靈的活人,名叫亞當。」
[00:03:24.300 --> 00:03:28.300]  原來我們人和一坨泥有什麼分別呢?
[00:03:28.300 --> 00:03:30.300]  其中一個很重大的分別
[00:03:30.300 --> 00:03:36.300]  就是上帝用他的氣吹進了人的鼻孔裡
[00:03:36.300 --> 00:03:40.300]  成了有靈的活人
[00:03:40.300 --> 00:03:42.300]  如果你看《創世紀》第一章
[00:03:42.300 --> 00:03:47.300]  也有記載說我們人是有上帝的形象
[00:03:47.300 --> 00:03:51.300]  而在《創世紀》二章八節
[00:03:51.300 --> 00:03:52.300]  耶和華說
[00:03:52.300 --> 00:03:56.300]  「神在東方的伊甸立了一個園子,
[00:03:56.300 --> 00:03:59.300]  把所造的人安置在那裡。」
[00:03:59.300 --> 00:04:03.300]  原來伊甸的意思就是快樂的意思
[00:04:03.300 --> 00:04:07.300]  原來上帝造了一個很快樂、很美麗的花園
[00:04:07.300 --> 00:04:10.300]  把人安置在那裡
[00:04:10.300 --> 00:04:13.300]  讓人可以在那裡得到祂的祝福
[00:04:13.300 --> 00:04:16.300]  這個花園不單止快樂
[00:04:16.300 --> 00:04:19.300]  這個花園還有很多不同的樹
[00:04:19.300 --> 00:04:20.300]  耶和華說
[00:04:20.300 --> 00:04:23.300]  「神使各樣的樹從地裡長出來,
[00:04:23.300 --> 00:04:26.300]  可以越人的眼目。」
[00:04:26.300 --> 00:04:28.300]  你看到是覺得很美麗的
[00:04:28.300 --> 00:04:31.300]  「其上的果子好作食物。」
[00:04:31.300 --> 00:04:34.300]  還可以有很多食物可以吃
[00:04:34.300 --> 00:04:39.300]  「園子當中又有生命樹和分辨善惡樹。」
[00:04:39.300 --> 00:04:42.300]  伊甸究竟是怎樣的呢?
[00:04:42.300 --> 00:04:46.300]  我想一定比溫哥華的公園漂亮
[00:04:46.300 --> 00:04:48.300]  為甚麼我說一定比它漂亮呢?
[00:04:48.300 --> 00:04:52.300]  《創世紀》二章十節開始有些描述
[00:04:52.300 --> 00:04:56.300]  「有一條河從伊甸流出來,滋潤那園子,
[00:04:56.300 --> 00:05:00.300]  從那裡分成四個源頭。」
[00:05:00.300 --> 00:05:03.300]  原來伊甸裡面有一條河
[00:05:03.300 --> 00:05:06.300]  一直滋潤著所有的地方
[00:05:06.300 --> 00:05:09.300]  四條河流
[00:05:09.300 --> 00:05:11.300]  四個源頭應該這樣說
[00:05:11.300 --> 00:05:15.300]  四個源頭當為四通八達
[00:05:15.300 --> 00:05:17.300]  去了所有的地方
[00:05:17.300 --> 00:05:20.300]  樹能否茂盛很關鍵
[00:05:20.300 --> 00:05:21.300]  有沒有水
[00:05:21.300 --> 00:05:24.300]  而人能否生存也很關鍵
[00:05:24.300 --> 00:05:25.300]  有沒有水
[00:05:25.300 --> 00:05:27.300]  而繼續說的時候
[00:05:27.300 --> 00:05:30.300]  「那裡的園子又有金子
[00:05:30.300 --> 00:05:32.300]  然後說那些金子很好
[00:05:32.300 --> 00:05:35.300]  然後又有珍珠又有熊馬佬。」
[00:05:35.300 --> 00:05:39.300]  總之肯定是一個很美麗的園子
[00:05:39.300 --> 00:05:41.300]  因為上帝親手造
[00:05:41.300 --> 00:05:43.300]  去到二章十五節
[00:05:43.300 --> 00:05:47.300]  「耶和華神將那人安置在伊甸園
[00:05:47.300 --> 00:05:50.300]  使他修理看守。」
[00:05:50.300 --> 00:05:53.300]  原來人不是白吃白住的
[00:05:53.300 --> 00:05:56.300]  原來上帝有個心意和期望
[00:05:56.300 --> 00:05:59.300]  就是希望人可以在這個快樂的花園裡
[00:05:59.300 --> 00:06:02.300]  幫上帝守去修理
[00:06:02.300 --> 00:06:06.300]  幫上帝守去看守
[00:06:06.300 --> 00:06:11.300]  這裡有很多很重要的意思隱藏在裡面
[00:06:11.300 --> 00:06:17.300]  第一個就是人原來從來都不是擁有這個世界
[00:06:17.300 --> 00:06:18.300]  人是什麼?
[00:06:18.300 --> 00:06:20.300]  只是園丁
[00:06:20.300 --> 00:06:22.300]  原來人是一個管家
[00:06:22.300 --> 00:06:24.300]  所以英文叫做stewardship
[00:06:24.300 --> 00:06:27.300]  原來上帝很想人去幫他
[00:06:27.300 --> 00:06:29.300]  帶著他的形象
[00:06:29.300 --> 00:06:33.300]  樣式去管理這個大地
[00:06:33.300 --> 00:06:35.300]  但我們不是擁有
[00:06:35.300 --> 00:06:37.300]  所以究竟今天
[00:06:37.300 --> 00:06:38.300]  今時今日
[00:06:38.300 --> 00:06:42.300]  究竟人類做得好不好這個角色
[00:06:42.300 --> 00:06:44.300]  我想很差吧
[00:06:44.300 --> 00:06:47.300]  我們不斷肆意去破壞這個環境
[00:06:47.300 --> 00:06:50.300]  我們做不到看守的工作
[00:06:50.300 --> 00:06:53.300]  但這個卻是上帝的心意
[00:06:53.300 --> 00:06:56.300]  很想我們幫他一起去修理
[00:06:56.300 --> 00:06:58.300]  去看守
[00:06:58.300 --> 00:07:00.300]  我們繼續看下去
[00:07:00.300 --> 00:07:01.300]  在《創世紀》2:16
[00:07:01.300 --> 00:07:04.300]  耶和華神吩咐他說
[00:07:04.300 --> 00:07:07.300]  園中各樣樹上的果子
[00:07:07.300 --> 00:07:08.300]  你可以隨意吃
[00:07:08.300 --> 00:07:09.300]  挺好的
[00:07:09.300 --> 00:07:11.300]  All you can eat
[00:07:11.300 --> 00:07:13.300]  任你吃
[00:07:13.300 --> 00:07:16.300]  但只有一個條件
[00:07:16.300 --> 00:07:20.300]  這是上帝對人類第一個的命令
[00:07:20.300 --> 00:07:26.300]  指示分辨善惡樹上的果子
[00:07:26.300 --> 00:07:27.300]  你不可吃
[00:07:27.300 --> 00:07:31.300]  因為你吃的日子必定死
[00:07:31.300 --> 00:07:33.300]  說得很清楚
[00:07:33.300 --> 00:07:37.300]  只是這棵樹上的果子
[00:07:37.300 --> 00:07:39.300]  你不可以吃
[00:07:39.300 --> 00:07:42.300]  你吃的日子必定死
[00:07:42.300 --> 00:07:44.300]  在英文聖經裏面
[00:07:44.300 --> 00:07:46.300]  我們會看得清楚一點
[00:07:46.300 --> 00:07:47.300]  他說
[00:07:47.300 --> 00:07:49.300]  We'll surely die
[00:07:49.300 --> 00:07:52.300]  總言之就是吃和死
[00:07:52.300 --> 00:07:54.300]  是有很直接的關係
[00:07:54.300 --> 00:07:57.300]  不是一吃了就馬上死
[00:07:57.300 --> 00:07:59.300]  但一定會死
[00:07:59.300 --> 00:08:00.300]  看下去
[00:08:00.300 --> 00:08:02.300]  《創世紀》2:18
[00:08:02.300 --> 00:08:03.300]  耶和華神說
[00:08:03.300 --> 00:08:05.300]  那人獨居不好
[00:08:05.300 --> 00:08:08.300]  我要為他做一個配偶幫助他
[00:08:08.300 --> 00:08:10.300]  這次在聖經裏面
[00:08:10.300 --> 00:08:13.300]  第一次出現在上帝的口中說不好
[00:08:13.300 --> 00:08:14.300]  之前一路上
[00:08:14.300 --> 00:08:16.300]  上帝所創造的都是好的
[00:08:16.300 --> 00:08:17.300]  為甚麼不好呢?
[00:08:17.300 --> 00:08:19.300]  就是因為上帝知道
[00:08:19.300 --> 00:08:23.300]  亞當需要一個幫手
[00:08:23.300 --> 00:08:26.300]  因為他也有他的欠缺
[00:08:26.300 --> 00:08:29.300]  他需要另一個去互補不足
[00:08:29.300 --> 00:08:32.300]  2:19 繼續說
[00:08:32.300 --> 00:08:35.300]  耶和華神用土所造成的野地
[00:08:35.300 --> 00:08:38.300]  各樣走獸和空中各樣飛鳥
[00:08:38.300 --> 00:08:40.300]  都帶到那人面前
[00:08:40.300 --> 00:08:41.300]  看他叫甚麼
[00:08:41.300 --> 00:08:43.300]  那人怎樣叫各樣的活物
[00:08:43.300 --> 00:08:45.300]  他就是他的名字
[00:08:45.300 --> 00:08:47.300]  上帝要他幫忙
[00:08:47.300 --> 00:08:50.300]  為不同的動物起名
[00:08:50.300 --> 00:08:54.300]  那人便給一切生畜和空中
[00:08:54.300 --> 00:08:57.300]  飛鳥野地的走獸起了名
[00:08:57.300 --> 00:08:58.300]  真是說
[00:08:58.300 --> 00:09:00.300]  一一上帝帶來的
[00:09:00.300 --> 00:09:01.300]  他都改了名
[00:09:01.300 --> 00:09:02.300]  這裏說甚麼呢?
[00:09:02.300 --> 00:09:07.300]  只是那人沒有遇見配偶幫助他
[00:09:07.300 --> 00:09:13.300]  可能他見到很多動物都成雙成對
[00:09:13.300 --> 00:09:15.300]  或者他在起名的時候
[00:09:15.300 --> 00:09:16.300]  為甚麼只有我一個?
[00:09:16.300 --> 00:09:18.300]  人家是成雙成對
[00:09:18.300 --> 00:09:20.300]  可能他顧影自憐
[00:09:20.300 --> 00:09:22.300]  覺得只有我一個人
[00:09:22.300 --> 00:09:23.300]  其他那些人
[00:09:23.300 --> 00:09:24.300]  不是人
[00:09:24.300 --> 00:09:25.300]  其實那些動物的樣子
[00:09:25.300 --> 00:09:27.300]  又和我那麼不同
[00:09:27.300 --> 00:09:30.300]  所以他可能覺得寂寞
[00:09:30.300 --> 00:09:32.300]  結果2:21
[00:09:32.300 --> 00:09:35.300]  耶和華神使他沉睡
[00:09:35.300 --> 00:09:37.300]  他就睡了
[00:09:37.300 --> 00:09:39.300]  於是取下他的一條肋骨
[00:09:39.300 --> 00:09:41.300]  由肉合起來
[00:09:41.300 --> 00:09:46.300]  這是歷史記載上第一個手術
[00:09:46.300 --> 00:09:51.300]  耶和華神就用那人身上所取的肋骨
[00:09:51.300 --> 00:09:53.300]  造成一個女人
[00:09:53.300 --> 00:09:56.300]  領她到那人庚前
[00:09:56.300 --> 00:10:01.300]  這個夢可能他真的覺得非常之好
[00:10:01.300 --> 00:10:03.300]  原來起身的時候發現
[00:10:03.300 --> 00:10:04.300]  這個不是夢來的
[00:10:04.300 --> 00:10:08.300]  這個真的有個人和他很相似
[00:10:08.300 --> 00:10:13.300]  他說了一句很甜蜜的說話
[00:10:13.300 --> 00:10:15.300]  他說:乃人說
[00:10:15.300 --> 00:10:19.300]  這是我骨中的骨 肉中的肉
[00:10:19.300 --> 00:10:21.300]  可以稱她為女人
[00:10:21.300 --> 00:10:25.300]  因為她是從男人身上取出來的
[00:10:25.300 --> 00:10:30.300]  骨中的骨 肉中的肉
[00:10:30.300 --> 00:10:33.300]  因此人要離開父母
[00:10:33.300 --> 00:10:34.300]  與妻子聯合
[00:10:34.300 --> 00:10:36.300]  二人成為一體
[00:10:36.300 --> 00:10:39.300]  他們將會很親密
[00:10:39.300 --> 00:10:43.300]  親密到二人可以成為一體
[00:10:43.300 --> 00:10:46.300]  他們不單單是身體上親密
[00:10:46.300 --> 00:10:50.300]  我深信他們當時心靈上都親密
[00:10:50.300 --> 00:10:52.300]  因為沒有任何阻隔
[00:10:52.300 --> 00:10:53.300]  為什麼?
[00:10:53.300 --> 00:10:55.300]  從世紀2章25節說
[00:10:55.300 --> 00:10:57.300]  當時夫妻二人赤身露體
[00:10:57.300 --> 00:10:59.300]  並不羞恥
[00:10:59.300 --> 00:11:01.300]  就算他們沒有穿衣服
[00:11:01.300 --> 00:11:03.300]  他們完全不會覺得羞恥
[00:11:03.300 --> 00:11:06.300]  沒有阻隔他們的溝通
[00:11:06.300 --> 00:11:08.300]  大家看大家
[00:11:08.300 --> 00:11:10.300]  特別是阿當
[00:11:10.300 --> 00:11:14.300]  看女人是骨中的骨 肉中的肉
