
[00:00:00.000 --> 00:00:05.000]  各位大兄姊妹平安
[00:00:05.000 --> 00:00:12.000]  今日的講題是往下紮根向上結果
[00:00:12.000 --> 00:00:16.000]  如果你們有拿到我們教會的閱歷
[00:00:16.000 --> 00:00:18.000]  有沒有拿到這個
[00:00:18.000 --> 00:00:22.000]  那你就會找到我們教會的主題
[00:00:22.000 --> 00:00:30.000]  我希望未來這一年我們會一起去做一個結果子的樹
[00:00:30.000 --> 00:00:32.000]  樹如果要結果子
[00:00:32.000 --> 00:00:34.000]  真的要有很好的根
[00:00:34.000 --> 00:00:39.000]  因為透過根我們能夠在泥土裏面取得很多養分
[00:00:39.000 --> 00:00:41.000]  如果我們每一個人都做到的話
[00:00:41.000 --> 00:00:46.000]  肯定這間教會會結很多好的果子
[00:00:46.000 --> 00:00:51.000]  當剛才主席帶領我們讀今天的同眾經文的時候
[00:00:51.000 --> 00:00:56.000]  我不知道你有哪一節聖經是對你特別深刻的
[00:00:56.000 --> 00:00:58.000]  我自己看的時候
[00:00:58.000 --> 00:01:00.000]  在哥羅西書一章十節
[00:01:00.000 --> 00:01:03.000]  這一節對我印象很深刻
[00:01:03.000 --> 00:01:07.000]  「好叫你們行事為人對得起主
[00:01:07.000 --> 00:01:09.000]  凡事蒙他喜悅
[00:01:09.000 --> 00:01:11.000]  在一切善事上結果子
[00:01:11.000 --> 00:01:14.000]  漸漸地多知道神」
[00:01:14.000 --> 00:01:18.000]  我不知道當大家看到這一節的時候
[00:01:18.000 --> 00:01:20.000]  你們會不會有些問題會問
[00:01:20.000 --> 00:01:22.000]  如果是基督徒的你
[00:01:22.000 --> 00:01:24.000]  你會不會問
[00:01:24.000 --> 00:01:29.000]  我應該怎樣做才可以對得起主
[00:01:29.000 --> 00:01:33.000]  我應該怎樣做才可以對得起主
[00:01:33.000 --> 00:01:36.000]  如果未是基督徒未信耶穌的你
[00:01:36.000 --> 00:01:38.000]  可能你會問
[00:01:38.000 --> 00:01:41.000]  為甚麼要對得起主
[00:01:41.000 --> 00:01:44.000]  可能你都不明白為甚麼我家的兒子我家的女兒
[00:01:44.000 --> 00:01:46.000]  信了耶穌之後
[00:01:46.000 --> 00:01:49.000]  對教會這麼多的付出
[00:01:49.000 --> 00:01:52.000]  又擔任甚麼侍奉崗位
[00:01:52.000 --> 00:01:54.000]  好像有時真的見不到人
[00:01:54.000 --> 00:01:57.000]  為甚麼他們要對得起主
[00:01:57.000 --> 00:01:59.000]  為甚麼呢
[00:01:59.000 --> 00:02:01.000]  我深信今天透過這一段經文
[00:02:01.000 --> 00:02:05.000]  透過保羅寫給哥羅西教會
[00:02:05.000 --> 00:02:08.000]  透過保羅為哥羅西教會的祈禱
[00:02:08.000 --> 00:02:10.000]  我們可以知道
[00:02:10.000 --> 00:02:12.000]  我們怎樣可以對得起主
[00:02:12.000 --> 00:02:14.000]  我們怎樣可以往下紮根
[00:02:14.000 --> 00:02:17.000]  怎樣可以向上結到好果子
[00:02:17.000 --> 00:02:19.000]  在一章九節說
[00:02:19.000 --> 00:02:23.000]  因此我們自從聽見的日子
[00:02:23.000 --> 00:02:27.000]  也就為你們不住的禱告祈求
[00:02:27.000 --> 00:02:29.000]  聽到甚麼呢
[00:02:29.000 --> 00:02:33.000]  聽到關於哥羅西教會的甚麼呢
[00:02:33.000 --> 00:02:35.000]  原來之前那幾節說到
[00:02:35.000 --> 00:02:38.000]  因為聽見你們對耶穌的信心
[00:02:38.000 --> 00:02:42.000]  並對眾聖徒的愛心
[00:02:42.000 --> 00:02:44.000]  首先他們有信心有愛心
[00:02:44.000 --> 00:02:48.000]  然後他們說你們對著天上的盼望
[00:02:48.000 --> 00:02:50.000]  將之前聽到的福音
[00:02:50.000 --> 00:02:53.000]  傳到你們那裏的時候
[00:02:53.000 --> 00:02:55.000]  然後就傳開
[00:02:55.000 --> 00:02:57.000]  在一章六節說
[00:02:57.000 --> 00:02:59.000]  這個福音傳到你們那裏
[00:02:59.000 --> 00:03:01.000]  即是去到哥羅西教會的時候
[00:03:01.000 --> 00:03:04.000]  亦都傳到普天下
[00:03:04.000 --> 00:03:06.000]  並且繼續增長
[00:03:06.000 --> 00:03:08.000]  不斷結果
[00:03:08.000 --> 00:03:11.000]  正如自從你們聽見福音
[00:03:11.000 --> 00:03:13.000]  真正知道神恩惠的日子起
[00:03:13.000 --> 00:03:17.000]  在你們中間也是這樣
[00:03:17.000 --> 00:03:19.000]  這間教會多好
[00:03:19.000 --> 00:03:21.000]  當福音傳到他們那裏的時候
[00:03:21.000 --> 00:03:23.000]  然後就繼續傳開
[00:03:23.000 --> 00:03:26.000]  繼續增長 繼續結果
[00:03:26.000 --> 00:03:29.000]  你猜如果保羅這一刻寫一封信
[00:03:29.000 --> 00:03:31.000]  給善名浸信會
[00:03:31.000 --> 00:03:35.000]  他會說甚麼呢
[00:03:35.000 --> 00:03:37.000]  福音的確傳到我們那裏
[00:03:37.000 --> 00:03:41.000]  我們要怎樣將福音繼續傳開呢
[00:03:41.000 --> 00:03:43.000]  還有要留意
[00:03:43.000 --> 00:03:46.000]  原來這麼好的教會都需要禱告
[00:03:46.000 --> 00:03:50.000]  更加是不斷禱告
[00:03:50.000 --> 00:03:52.000]  在一章九節繼續說
[00:03:52.000 --> 00:03:55.000]  當聽到你們之後不斷祈求
[00:03:55.000 --> 00:03:57.000]  留意下面那部分
[00:03:57.000 --> 00:04:04.000]  願你們滿有一切屬靈的智慧和悟性
[00:04:04.000 --> 00:04:06.000]  甚麼叫做智慧呢
[00:04:06.000 --> 00:04:09.000]  智慧如果在原文裏面
[00:04:09.000 --> 00:04:11.000]  這個字可以解作
[00:04:11.000 --> 00:04:13.000]  左邊的powerpoint
[00:04:13.000 --> 00:04:17.000]  wise 聰明 wisdom 智慧
[00:04:17.000 --> 00:04:19.000]  原來希臘文是這個字
[00:04:19.000 --> 00:04:20.000]  不知道你們有沒有認識
[00:04:20.000 --> 00:04:22.000]  有人改英文名字呢
[00:04:22.000 --> 00:04:24.000]  叫甚麼呢
[00:04:24.000 --> 00:04:25.000]  Sophia
[00:04:25.000 --> 00:04:27.000]  原來你叫Sophia
[00:04:27.000 --> 00:04:29.000]  你都挺有信心的
[00:04:29.000 --> 00:04:32.000]  說自己就是智慧的象徵
[00:04:32.000 --> 00:04:36.000]  如果希臘文就讀到Sophia
[00:04:36.000 --> 00:04:38.000]  就是這個希臘文Sophia
[00:04:38.000 --> 00:04:43.000]  原來有一個字叫做philosophy 哲學
[00:04:43.000 --> 00:04:46.000]  哲學原來是由兩個字組成的
[00:04:46.000 --> 00:04:52.000]  原來它是由philo和sophie
[00:04:52.000 --> 00:04:53.000]  原來sophie就是Sophia
[00:04:53.000 --> 00:04:54.000]  這個智慧
[00:04:54.000 --> 00:04:55.000]  那麼philo是解甚麼呢
[00:04:55.000 --> 00:04:57.000]  原來是解love
[00:04:57.000 --> 00:05:02.000]  原來哲學家就是一班很愛智慧的人
[00:05:02.000 --> 00:05:05.000]  其中有一個哲學家你都可能認識的
[00:05:05.000 --> 00:05:06.000]  姓柏的
[00:05:06.000 --> 00:05:08.000]  叫做Plato
[00:05:08.000 --> 00:05:09.000]  柏拉圖
[00:05:09.000 --> 00:05:13.000]  他講過一個很出名的理論
[00:05:13.000 --> 00:05:14.000]  叫做甚麼呢
[00:05:14.000 --> 00:05:17.000]  叫做理型與動員
[00:05:17.000 --> 00:05:22.000]  即是一個理想的世界和一個可以說是動員的世界
[00:05:22.000 --> 00:05:23.000]  甚麼意思呢
[00:05:23.000 --> 00:05:28.000]  原來所有人被我們的感官困住了
[00:05:28.000 --> 00:05:30.000]  被我們的感官影響
[00:05:30.000 --> 00:05:34.000]  其實這個感官的世界是假的
[00:05:34.000 --> 00:05:37.000]  只不過是我們被困在這個動員裏面
[00:05:37.000 --> 00:05:40.000]  然後後面有人透過一些火光
[00:05:40.000 --> 00:05:43.000]  然後投射出來的那些影子
[00:05:43.000 --> 00:05:48.000]  那時候我在大學讀哲學的時候
[00:05:48.000 --> 00:05:51.000]  那個老師說得眉飛色舞
[00:05:51.000 --> 00:05:54.000]  然後我問了一個問題
[00:05:54.000 --> 00:05:58.000]  我問 全世界都是影像?
[00:05:58.000 --> 00:06:00.000]  是虛幻?
[00:06:00.000 --> 00:06:05.000]  如果有一天柏先生家裏被一個賊打劫
[00:06:05.000 --> 00:06:08.000]  那個賊進去之後開始搬東西
[00:06:08.000 --> 00:06:10.000]  你猜他會不會說
[00:06:10.000 --> 00:06:13.000]  哎 只是個影子
[00:06:13.000 --> 00:06:15.000]  虛幻的
[00:06:15.000 --> 00:06:17.000]  然後他老婆說 不是啊老公
[00:06:17.000 --> 00:06:19.000]  他在搬我們的電視
[00:06:19.000 --> 00:06:21.000]  老婆不用緊張
[00:06:21.000 --> 00:06:23.000]  只是個影子
[00:06:23.000 --> 00:06:26.000]  我不知道他會不會現實可以去
[00:06:26.000 --> 00:06:30.000]  我們說應用到他這個
[00:06:30.000 --> 00:06:33.000]  這麼偉大的他們覺得的學說
[00:06:33.000 --> 00:06:35.000]  我不知道
[00:06:35.000 --> 00:06:38.000]  中國人也有另一個都挺出名的
[00:06:38.000 --> 00:06:42.000]  說智慧 說哲學的學說
[00:06:42.000 --> 00:06:45.000]  不知道你有沒有聽過這個說法呢
[00:06:45.000 --> 00:06:47.000]  莊周夢蝶
[00:06:47.000 --> 00:06:49.000]  大家現在開始做夢了嗎
[00:06:49.000 --> 00:06:51.000]  應該還沒有吧
[00:06:51.000 --> 00:06:53.000]  莊周夢蝶說什麼
[00:06:53.000 --> 00:06:56.000]  上面有些蝴蝶在飛
[00:06:56.000 --> 00:06:58.000]  原來在莊子裏面記載
[00:06:58.000 --> 00:07:01.000]  一個他們覺得很偉大的理論
[00:07:01.000 --> 00:07:03.000]  識者莊周夢為蝴蝶
[00:07:03.000 --> 00:07:05.000]  許許然蝴蝶也
[00:07:05.000 --> 00:07:08.000]  不知周之夢為蝴蝶與
[00:07:08.000 --> 00:07:11.000]  蝴蝶之夢為周與
[00:07:11.000 --> 00:07:13.000]  周與蝴蝶則必有分爾
[00:07:13.000 --> 00:07:15.000]  此之為文化
[00:07:15.000 --> 00:07:17.000]  說完是什麼呢
[00:07:17.000 --> 00:07:19.000]  原來就是說
[00:07:19.000 --> 00:07:21.000]  有一晚 如果廣東話翻譯
[00:07:21.000 --> 00:07:23.000]  就是晚上 莊周做夢
[00:07:23.000 --> 00:07:25.000]  我不知道你昨晚有沒有做夢
[00:07:25.000 --> 00:07:28.000]  那晚做夢夢到蝴蝶
[00:07:28.000 --> 00:07:31.000]  他覺得很美 也很輕盈地在飛
[00:07:31.000 --> 00:07:34.000]  他完全在夢裏不覺得自己是自己
[00:07:34.000 --> 00:07:36.000]  覺得自己是蝴蝶
[00:07:36.000 --> 00:07:38.000]  然後他醒了
[00:07:38.000 --> 00:07:41.000]  醒了之後可能發現了
[00:07:41.000 --> 00:07:43.000]  一樣很重要的事
[00:07:43.000 --> 00:07:46.000]  他說 究竟蝴蝶是我
[00:07:46.000 --> 00:07:48.000]  還是我是蝴蝶
[00:07:48.000 --> 00:07:52.000]  究竟我在夢裏做夢
[00:07:52.000 --> 00:07:53.000]  我是蝴蝶
[00:07:53.000 --> 00:07:56.000]  還是我現在是一個夢
[00:07:56.000 --> 00:07:59.000]  是蝴蝶在做夢
[00:07:59.000 --> 00:08:01.000]  這個學說偉不偉大
[00:08:01.000 --> 00:08:03.000]  很偉大 所以記載到現在
[00:08:03.000 --> 00:08:06.000]  歷世歷代很多人去讀
[00:08:06.000 --> 00:08:08.000]  所以記載在齊物論或齊物論裏
[00:08:08.000 --> 00:08:10.000]  但問題是
[00:08:10.000 --> 00:08:14.000]  那又如何呢
[00:08:14.000 --> 00:08:17.000]  他應該被人瞇一瞇就知道自己是蝴蝶
[00:08:17.000 --> 00:08:19.000]  我不知道
[00:08:19.000 --> 00:08:24.000]  但這些所謂的學說
[00:08:24.000 --> 00:08:27.000]  能否帶領我們去永恆呢
[00:08:27.000 --> 00:08:29.000]  保羅很緊張
[00:08:29.000 --> 00:08:31.000]  他和別人辯論
[00:08:31.000 --> 00:08:34.000]  因為他知道當他去到雅典的時候
[00:08:34.000 --> 00:08:36.000]  他也遇到很多人
[00:08:36.000 --> 00:08:38.000]  很多希臘哲學家
[00:08:38.000 --> 00:08:41.000]  說我們這個才是很偉大的理論
[00:08:41.000 --> 00:08:43.000]  其中有兩個學說聖經都有記載
[00:08:43.000 --> 00:08:46.000]  在《士唐傳》17章18節
[00:08:46.000 --> 00:08:49.000]  一個叫伊碧·科魯和一個斯多亞
[00:08:49.000 --> 00:08:53.000]  兩派的哲學家都和保羅爭辯
[00:08:53.000 --> 00:08:56.000]  其中有一派叫伊碧·科魯
[00:08:56.000 --> 00:09:00.000]  Epicurus這個學說
[00:09:00.000 --> 00:09:02.000]  說到什麼呢
[00:09:02.000 --> 00:09:04.000]  其中有人引述
[00:09:04.000 --> 00:09:08.000]  他們的學說說到人生的理想是這樣的
[00:09:08.000 --> 00:09:10.000]  大家看到嗎
[00:09:10.000 --> 00:09:14.000]  對神明無所畏懼
[00:09:14.000 --> 00:09:17.000]  對死亡無動於衷
[00:09:17.000 --> 00:09:19.000]  又不怕神
[00:09:19.000 --> 00:09:23.000]  又對死亡無動於衷
[00:09:23.000 --> 00:09:27.000]  如果這些學說一定幫不到他去到永恆
[00:09:27.000 --> 00:09:29.000]  所以聖經說
[00:09:29.000 --> 00:09:31.000]  在哥羅西書繼續說
[00:09:31.000 --> 00:09:32.000]  一章九節
[00:09:32.000 --> 00:09:34.000]  他說我想你們有的智慧
[00:09:34.000 --> 00:09:36.000]  不是一般人說的智慧
[00:09:36.000 --> 00:09:38.000]  因為他們很多人在那一刻
[00:09:38.000 --> 00:09:40.000]  在保羅的時代很推崇
[00:09:40.000 --> 00:09:41.000]  特別是希臘的哲學
[00:09:41.000 --> 00:09:44.000]  這些哲學幫不到你們找到永恆
[00:09:44.000 --> 00:09:46.000]  幫不到你們進入永生
[00:09:46.000 --> 00:09:49.000]  我們需要的是屬靈的智慧
[00:09:49.000 --> 00:09:52.000]  是屬於聖靈
[00:09:52.000 --> 00:09:54.000]  屬於真理的智慧
[00:09:54.000 --> 00:09:55.000]  是什麼呢
[00:09:55.000 --> 00:09:56.000]  他繼續說
[00:09:56.000 --> 00:09:57.000]  悟性
[00:09:57.000 --> 00:09:59.000]  悟性英文可以是insight
[00:09:59.000 --> 00:10:01.000]  即是那個悟性
[00:10:01.000 --> 00:10:03.000]  原來當保羅用這個字的時候
[00:10:03.000 --> 00:10:05.000]  在哥羅西書二章二節
[00:10:05.000 --> 00:10:07.000]  他說到這個悟性
[00:10:07.000 --> 00:10:10.000]  是讓你有充足的信心
[00:10:10.000 --> 00:10:13.000]  使你們真知道神
[00:10:13.000 --> 00:10:16.000]  原來我們能夠追求到一些智慧
[00:10:16.000 --> 00:10:18.000]  那些真正的智慧
[00:10:18.000 --> 00:10:20.000]  就是要我們能夠認識到神
[00:10:20.000 --> 00:10:22.000]  聖經繼續說
[00:10:22.000 --> 00:10:24.000]  他說願你們滿有
[00:10:24.000 --> 00:10:27.000]  一切的屬靈智慧和悟性
[00:10:27.000 --> 00:10:29.000]  什麼叫滿有呢
[00:10:29.000 --> 00:10:32.000]  在另一個新漢語譯本
[00:10:32.000 --> 00:10:33.000]  他做滿有的時候
[00:10:33.000 --> 00:10:35.000]  亦做具備
[00:10:35.000 --> 00:10:38.000]  即是說你要具備了某些東西
[00:10:38.000 --> 00:10:40.000]  你要有了某些東西
[00:10:40.000 --> 00:10:43.000]  你才可以知道神更加多
[00:10:43.000 --> 00:10:47.000]  原來當我們去看第十節的時候
[00:10:47.000 --> 00:10:49.000]  我們不可以單獨說
[00:10:49.000 --> 00:10:50.000]  對得起主
[00:10:50.000 --> 00:10:52.000]  原來我們要對得起主
[00:10:52.000 --> 00:10:54.000]  我們首先有個大前提
