
[00:00:00.000 --> 00:00:05.400]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.400 --> 00:00:08.000]  歡迎大家參加我們三藩市報道會
[00:00:08.000 --> 00:00:10.000]  網上的五堂崇拜
[00:00:10.000 --> 00:00:13.000]  我們今天繼續思想希伯來書的信息
[00:00:13.000 --> 00:00:17.000]  我們到希伯來書第十一章第五節至第六節
[00:00:17.000 --> 00:00:21.000]  題目叫做「人非有信」
[00:00:21.000 --> 00:00:23.000]  在開始思想這段聖經之前
[00:00:23.000 --> 00:00:26.000]  請我們同心低頭 我們同禱告
[00:00:26.000 --> 00:00:29.000]  慈悲人為天父 我們滿心感謝您
[00:00:29.000 --> 00:00:32.000]  給您的話語作為我們生命的指引
[00:00:32.000 --> 00:00:38.000]  去勸戒我們 挑戰我們 安慰我們 保守我們
[00:00:38.000 --> 00:00:41.000]  改變我們的生命
[00:00:41.000 --> 00:00:44.000]  求主幫助我們有謙卑的心
[00:00:44.000 --> 00:00:47.000]  容得下您的話語在我們生命裏面
[00:00:47.000 --> 00:00:49.000]  您與我們同在
[00:00:49.000 --> 00:00:53.000]  我們禱告 乃是奉耶穌基督的名求 阿們
[00:00:53.000 --> 00:00:57.000]  信心的龍虎榜第二個英雄
[00:00:57.000 --> 00:00:59.000]  就是以洛
[00:00:59.000 --> 00:01:03.000]  其實以洛被列為第二位英雄一點也不奇怪
[00:01:03.000 --> 00:01:07.000]  以洛在舊約聖經的記載是非常非常簡短
[00:01:07.000 --> 00:01:09.000]  只有一句話
[00:01:09.000 --> 00:01:11.000]  真可以說一言敝之
[00:01:11.000 --> 00:01:13.000]  這句話是什麼呢?
[00:01:13.000 --> 00:01:15.000]  與神同行
[00:01:15.000 --> 00:01:17.000]  《創世紀》第五章二十四節就是這麼說
[00:01:17.000 --> 00:01:23.000]  以洛與神同行 神將他取去 他就不在世了
[00:01:23.000 --> 00:01:31.000]  我們留意上次我們說信心的英雄榜的第一位英雄就是阿伯
[00:01:31.000 --> 00:01:35.000]  他信心的表現乃在乎他能夠獻祭
[00:01:35.000 --> 00:01:37.000]  對神的敬拜
[00:01:37.000 --> 00:01:39.000]  而以洛的信心表現
[00:01:39.000 --> 00:01:45.000]  乃在乎他平日日常的生活是與神同行
[00:01:45.000 --> 00:01:48.000]  我覺得我們做基督徒
[00:01:48.000 --> 00:01:50.000]  做阿伯不是太難
[00:01:50.000 --> 00:01:54.000]  每星期去教會崇拜 去侍奉
[00:01:54.000 --> 00:01:56.000]  不是一件難事
[00:01:56.000 --> 00:01:58.000]  做以洛就難得多了
