
[00:00:00.000 --> 00:00:03.000]  ( 錄影中 )
[00:00:03.000 --> 00:00:05.500]  撒姆爾傳的第八講
[00:00:05.500 --> 00:00:09.000]  撒姆爾上的第十一章和第十二章
[00:00:09.000 --> 00:00:11.000]  今天我們要講
[00:00:11.000 --> 00:00:15.000]  蘇羅被以色列人擁立為王的故事
[00:00:15.000 --> 00:00:21.000]  上一次你說不是蘇羅已經被安立成為以色列人的王嗎?
[00:00:21.000 --> 00:00:23.000]  現在又擁立的?
[00:00:23.000 --> 00:00:25.000]  是!他是被神揀選
[00:00:25.000 --> 00:00:28.000]  被撒姆爾安立為王
[00:00:28.000 --> 00:00:30.000]  這是在私底下
[00:00:30.000 --> 00:00:32.000]  但是今天我們會講到
[00:00:32.000 --> 00:00:37.000]  他如何被以色列人擁立成為他們的王
[00:00:37.000 --> 00:00:39.000]  一些背景
[00:00:39.000 --> 00:00:43.000]  我們說以色列人希望有一位王來帶領他們
[00:00:43.000 --> 00:00:46.000]  希望一位王能使他們團結
[00:00:46.000 --> 00:00:49.000]  以致他們能戰勝敵人
[00:00:49.000 --> 00:00:53.000]  但是這是非常可悲的事
[00:00:53.000 --> 00:00:55.000]  為什麼呢?
[00:00:55.000 --> 00:01:01.000]  他們不要一位萬有的造物者來帶領他們
[00:01:01.000 --> 00:01:03.000]  他們要什麼人來帶領呢?
[00:01:03.000 --> 00:01:05.000]  是一個人
[00:01:05.000 --> 00:01:07.000]  一個被造之物來帶領他們
[00:01:07.000 --> 00:01:09.000]  你想想這多可悲
[00:01:09.000 --> 00:01:13.000]  萬有的真神造物者他們都不要
[00:01:13.000 --> 00:01:16.000]  要求一位王來帶領他們
[00:01:16.000 --> 00:01:18.000]  雖然他們是這樣
[00:01:18.000 --> 00:01:21.000]  但是神仍然應允了他們的要求
[00:01:21.000 --> 00:01:23.000]  讓他們立一位王
[00:01:23.000 --> 00:01:26.000]  這就是他們希望所見到的
[00:01:26.000 --> 00:01:29.000]  一個在人面前巧用善戰
[00:01:29.000 --> 00:01:31.000]  高大威猛的王
[00:01:31.000 --> 00:01:33.000]  這就是塑羅
[00:01:33.000 --> 00:01:39.000]  神甚至給了塑羅有機會證明自己
[00:01:39.000 --> 00:01:41.000]  鞏固自己的地位
[00:01:41.000 --> 00:01:45.000]  為什麼我說神給他機會鞏固自己的地位?
[00:01:45.000 --> 00:01:49.000]  因為神容許亞門人攻擊以色列人
[00:01:49.000 --> 00:01:52.000]  給塑羅有機會證實自己
[00:01:52.000 --> 00:01:55.000]  在《說撒布爾》上的十一章第一節
[00:01:55.000 --> 00:01:59.000]  說亞門人的王拿克上來
[00:01:59.000 --> 00:02:02.000]  對著基列雅比安瑩
[00:02:02.000 --> 00:02:05.000]  雅比的眾人對拿克說
[00:02:05.000 --> 00:02:08.000]  「你與我們納約,我們就服侍你」
[00:02:08.000 --> 00:02:12.000]  拿克就是亞門人的王
[00:02:12.000 --> 00:02:15.000]  拿克這個名字的意思就是蛇
[00:02:15.000 --> 00:02:19.000]  可想得這個人有多陰險有多詭詐
[00:02:19.000 --> 00:02:22.000]  亞門人就是羅德的後人
[00:02:22.000 --> 00:02:27.000]  他們去到約旦河東面基列雅比的地方
[00:02:27.000 --> 00:02:29.000]  就是在加里里海
[00:02:29.000 --> 00:02:32.000]  加里里海就是耶穌基督在世的時候
[00:02:32.000 --> 00:02:34.000]  很多時出入的地方
[00:02:34.000 --> 00:02:38.000]  他們在加里里海的南邊22里
[00:02:38.000 --> 00:02:41.000]  位於馬拿西支派的地方
[00:02:41.000 --> 00:02:43.000]  他們去那裡做什麼?
[00:02:43.000 --> 00:02:46.000]  是叫基列雅比的人要投降
[00:02:46.000 --> 00:02:49.000]  你們不投降我們就攻打你
[00:02:49.000 --> 00:02:52.000]  當基列雅比的人願意講和的時候
[00:02:52.000 --> 00:02:55.000]  拿克就獅子大開口
[00:02:55.000 --> 00:02:58.000]  我們上海人很喜歡說獅子大開口
[00:02:58.000 --> 00:03:00.000]  廣東人就會說
[00:03:00.000 --> 00:03:02.000]  口出狂言
[00:03:02.000 --> 00:03:04.000]  要他們怎樣?
[00:03:04.000 --> 00:03:07.000]  所有基列雅比的人挖出你的右眼
[00:03:07.000 --> 00:03:09.000]  每人把你的右眼挖出來
[00:03:09.000 --> 00:03:11.000]  在戰爭的時候
[00:03:11.000 --> 00:03:14.000]  以色列人都是左手拿著盾牌
[00:03:14.000 --> 00:03:18.000]  所以他們的左眼通常被盾牌遮住
[00:03:18.000 --> 00:03:22.000]  右眼才真真正正見到敵人
