
[00:00:00.000 --> 00:00:06.000]  各位電影姐妹、各位朋友,你們好!
[00:00:06.000 --> 00:00:11.000]  歡迎大家參與我們三藩市播道會網上的五堂崇拜
[00:00:11.000 --> 00:00:15.000]  我們今天繼續思想希伯羅書的信息
[00:00:15.000 --> 00:00:22.000]  我們去到希伯羅書第十三章,七節至八節,十五節至十九節
[00:00:22.000 --> 00:00:26.000]  題目叫紀念你的目者
[00:00:26.000 --> 00:00:32.000]  未開始思想這段聖經之前,請我們同心低頭,為了同土告
[00:00:32.000 --> 00:00:36.000]  慈悲人,我的天父,我們滿心多謝你
[00:00:36.000 --> 00:00:41.000]  你為我們的緣故,捨身流血,又設立這個教會
[00:00:41.000 --> 00:00:46.000]  在教會裏面,叫我們能夠彼此服侍
[00:00:46.000 --> 00:00:53.000]  你又為我們預備有目者,有傳道人,帶領我們去廣傳福音
[00:00:53.000 --> 00:00:56.000]  帶領我們一同去成長
[00:00:56.000 --> 00:01:01.000]  求你藉著今天這段聖經,向我們每一個人
[00:01:01.000 --> 00:01:07.000]  做勸勉、提醒、鼓勵、篤擇的工作
[00:01:07.000 --> 00:01:11.000]  叫做傳道人的,能夠做一個真正的目者
[00:01:11.000 --> 00:01:16.000]  叫做會友的,也都是做一個真正的會友
[00:01:16.000 --> 00:01:22.000]  求主聽我們的土告,奉耶穌基督名求,阿門
[00:01:22.000 --> 00:01:28.000]  在2000年的時候,我和我太太決定從美國回香港
[00:01:28.000 --> 00:01:34.000]  在波盜會波打路途山福音堂去侍奉,做主任牧師
[00:01:34.000 --> 00:01:39.000]  這間教會是我1976年所建立的
[00:01:39.000 --> 00:01:46.000]  我去到之後,我寫了一封家書給波福的弟兄姊妹
[00:01:46.000 --> 00:01:50.000]  那題目叫做So Sir也是人
[00:01:50.000 --> 00:01:53.000]  這封家書是這麼說的
[00:01:53.000 --> 00:01:59.000]  記得去年12月回香港的時候,有機會在波福正道
[00:01:59.000 --> 00:02:03.000]  散了會之後,在教會樓下遇到一些年青人
[00:02:03.000 --> 00:02:06.000]  大家有機會就談起來
[00:02:06.000 --> 00:02:10.000]  其中一個年青人口快心快說,So Sir你很厲害
[00:02:10.000 --> 00:02:13.000]  我當時都不知道怎樣去應對
[00:02:13.000 --> 00:02:16.000]  很久沒有人這樣去形容我了
[00:02:16.000 --> 00:02:21.000]  每次得到這位年青人賞識,心裏面都會有點高興
[00:02:21.000 --> 00:02:25.000]  但回心一想,我是不是真的這麼厲害呢?
[00:02:25.000 --> 00:02:29.000]  假如第二天他發覺這個So Sir只不過是紙老虎的時候
[00:02:29.000 --> 00:02:32.000]  那就令他大感失望?
[00:02:32.000 --> 00:02:35.000]  突然之間覺得有點壓力
[00:02:35.000 --> 00:02:39.000]  從不同方面的消息和觀察
[00:02:39.000 --> 00:02:45.000]  我體驗到波福的弟兄姊妹對這個So Sir都帶有不同的期望
[00:02:45.000 --> 00:02:48.000]  很多人期望這個So Sir來到波福的時候
[00:02:48.000 --> 00:02:53.000]  會大事改革,整頓一番帶來教會的復興和增長
[00:02:53.000 --> 00:02:57.000]  也有人以為So Sir既然是波福的始祖
[00:02:57.000 --> 00:03:02.000]  這次重返波福,一定帶來不少的活力和更生
[00:03:02.000 --> 00:03:07.000]  有些不是很適合的,心裏面就有點疑惑
[00:03:07.000 --> 00:03:10.000]  為甚麼這個牧師這麼古怪?
[00:03:10.000 --> 00:03:14.000]  不叫So 牧師,叫So Sir呢?
[00:03:14.000 --> 00:03:16.000]  為甚麼這個牧師這麼奇怪?
[00:03:16.000 --> 00:03:21.000]  不像牧師,帶著一個背包來教會?
[00:03:21.000 --> 00:03:24.000]  有些心水清更加說
[00:03:24.000 --> 00:03:27.000]  So Sir來了香港這麼多年
[00:03:27.000 --> 00:03:29.000]  做了十多年金山客
[00:03:29.000 --> 00:03:32.000]  他未必了解香港的情況和我們
[00:03:32.000 --> 00:03:37.000]  我更加聽到一些弟兄姊妹說So Sir,你很感性
[00:03:37.000 --> 00:03:41.000]  但我相信大多數弟兄姊妹都靜心等待
[00:03:41.000 --> 00:03:45.000]  看看這個So Sir是何方神聖
[00:03:45.000 --> 00:03:50.000]  讓我想起十多年前,當時我還在波福釋放的時候
[00:03:50.000 --> 00:03:54.000]  有一次另一間教會約我們舉行籃球友誼賽
[00:03:54.000 --> 00:03:57.000]  當時波福的會友多數是文藥師生
[00:03:57.000 --> 00:04:02.000]  出賽者有限,連我這個廖化就做起先鋒
[00:04:02.000 --> 00:04:06.000]  球賽開始的時候,雙方爭持非常激烈
[00:04:06.000 --> 00:04:09.000]  不知道甚麼緣故求證,就整天罰我們
[00:04:09.000 --> 00:04:12.000]  你知道這個球證是對方的弟兄
[00:04:12.000 --> 00:04:16.000]  其中一次明明是對方犯規,球證就吹罰我
[00:04:16.000 --> 00:04:22.000]  當時氣不順,很不順氣的把球扔在地上
[00:04:22.000 --> 00:04:28.000]  這個球證說,技術犯規,罰多一球
[00:04:28.000 --> 00:04:30.000]  球賽結果我們輸了
[00:04:30.000 --> 00:04:35.000]  賽後有一位球員是我認識的弟兄
[00:04:35.000 --> 00:04:41.000]  他來拍我的肩膀,笑一笑,牧師今天你玩得很勇
[00:04:41.000 --> 00:04:47.000]  我聽你心裏有些不太舒服,有些內疚
[00:04:47.000 --> 00:04:51.000]  我明知所謂勇其實是矛
