
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 平安
[00:00:04.000 --> 00:00:10.000]  今日的題目是上一次開始的系列
[00:00:10.000 --> 00:00:13.000]  「跟耶穌去旅行」
[00:00:13.000 --> 00:00:18.000]  上次講完行李篇 今天講領隊篇
[00:00:18.000 --> 00:00:22.000]  上次分享到為何一定要跟耶穌去旅行呢?
[00:00:22.000 --> 00:00:26.000]  因為由路加福音9章開始到19章
[00:00:26.000 --> 00:00:32.000]  記載耶穌從加利利離開到耶路撒冷
[00:00:32.000 --> 00:00:37.000]  這個一頭一尾地理框架
[00:00:37.000 --> 00:00:43.000]  整個部分很多時被命名為旅程敘事
[00:00:43.000 --> 00:00:46.000]  路加用了十章聖經
[00:00:46.000 --> 00:00:50.000]  詳細記錄耶穌所發生的事情
[00:00:50.000 --> 00:00:53.000]  很多都是路加獨家的報道
[00:00:53.000 --> 00:00:56.000]  其他福音書是沒有的
[00:00:56.000 --> 00:01:00.000]  上次分享到耶穌差派了七十人
[00:01:00.000 --> 00:01:04.000]  幫他們分組 兩個人 兩個人一組
[00:01:04.000 --> 00:01:07.000]  耶穌也有一點像領隊的角色
[00:01:07.000 --> 00:01:09.000]  如果大家去過旅行
[00:01:09.000 --> 00:01:13.000]  整個旅行團下車 拿完行李
[00:01:13.000 --> 00:01:16.000]  去到酒店的時候 你會去哪裏呢?
[00:01:16.000 --> 00:01:20.000]  酒店大堂 等甚麼呢?
[00:01:20.000 --> 00:01:24.000]  就是等領隊 叫他們派一個代表來
[00:01:24.000 --> 00:01:28.000]  兩個人 兩個人一組 給酒店的房卡
[00:01:28.000 --> 00:01:31.000]  那一刻都是兩個人 一組
[00:01:31.000 --> 00:01:34.000]  但是我們就去酒店舒服的房間
[00:01:34.000 --> 00:01:38.000]  你都期望那間酒店房間會很好
[00:01:38.000 --> 00:01:41.000]  所以你一進去就看看設備
[00:01:41.000 --> 00:01:45.000]  但是這七十人不是去舒服的地方
[00:01:45.000 --> 00:01:52.000]  而是耶穌說你們像羊羔 羊仔進入狼群一樣
[00:01:52.000 --> 00:01:56.000]  因為他們要去一個跟他們有世仇
[00:01:56.000 --> 00:02:01.000]  是一個很多年都不咬弦的一群人的地方
[00:02:01.000 --> 00:02:04.000]  如果大家還記得 在這次旅行之前
[00:02:04.000 --> 00:02:08.000]  好像都開了一個沒有茶點的茶會
[00:02:08.000 --> 00:02:11.000]  也是沒有東西拿的茶會
[00:02:11.000 --> 00:02:14.000]  但是耶穌在路加福音十章四節裏
[00:02:14.000 --> 00:02:17.000]  去吩咐他們不要帶甚麼
[00:02:17.000 --> 00:02:22.000]  不要帶錢囊 不要帶口袋 不要帶鞋
[00:02:22.000 --> 00:02:25.000]  在路上不要問人的安
[00:02:25.000 --> 00:02:29.000]  其實他們就連住在哪裏 他們都不知道
[00:02:29.000 --> 00:02:33.000]  但是當他們完成了第一次任務之後
[00:02:33.000 --> 00:02:36.000]  回來和耶穌匯報的時候
[00:02:36.000 --> 00:02:38.000]  他們有甚麼體會呢?
[00:02:38.000 --> 00:02:43.000]  他們發現原來這個領隊 耶穌是滿有能力的
[00:02:43.000 --> 00:02:46.000]  在路加福音十章十七節上
[00:02:46.000 --> 00:02:51.000]  他說那七十個人歡歡喜喜的回來
[00:02:51.000 --> 00:02:53.000]  竟然甚麼都沒有帶
[00:02:53.000 --> 00:02:55.000]  竟然去那麼危險的地方
[00:02:55.000 --> 00:02:58.000]  但是歡歡喜喜的回來
[00:02:58.000 --> 00:02:59.000]  為甚麼他們歡喜呢?
[00:02:59.000 --> 00:03:01.000]  原來下半節我們知道
[00:03:01.000 --> 00:03:05.000]  原來連鬼都服了他們
[00:03:05.000 --> 00:03:09.000]  他們很開心 連鬼都服了他們
[00:03:09.000 --> 00:03:14.000]  主啊 因祢的名 就是鬼也服了我們
[00:03:14.000 --> 00:03:17.000]  因為耶穌的名 鬼也服了他們
[00:03:17.000 --> 00:03:21.000]  然後在十章十八到十九節 耶穌繼續說
[00:03:21.000 --> 00:03:23.000]  耶穌對他們說
