
[00:00:00.000 --> 00:00:03.760]  各位大兄姐妹
[00:00:03.760 --> 00:00:06.800]  我懷著一個歡喜快樂的心來到大家當中
[00:00:06.800 --> 00:00:10.560]  雖然今早我八點鐘已經離開北加州了
[00:00:10.560 --> 00:00:12.360]  我開了五個多六個小時
[00:00:12.360 --> 00:00:15.920]  但是我覺得非常值得來到大家當中
[00:00:15.920 --> 00:00:19.720]  上一次在大家當中是在舊堂
[00:00:19.720 --> 00:00:21.720]  2017年的時候
[00:00:21.720 --> 00:00:24.560]  轉眼又過了四年多了
[00:00:24.560 --> 00:00:28.720]  這四年多不知道你的生活是怎樣呢?
[00:00:28.720 --> 00:00:31.520]  有沒有變胖了有沒有瘦了呢?
[00:00:31.520 --> 00:00:33.520]  你看我瘦了25磅的
[00:00:33.520 --> 00:00:35.520]  瘦了25磅
[00:00:35.520 --> 00:00:38.520]  可惜這次沒有機會跟大家說
[00:00:38.520 --> 00:00:43.520]  我斷食和轉了一個Diet的經驗
[00:00:43.520 --> 00:00:46.520]  兩個星期之前
[00:00:46.520 --> 00:00:50.520]  我在羅省的Alliance Church
[00:00:50.520 --> 00:00:53.520]  我們下午有兩個講座
[00:00:53.520 --> 00:00:55.520]  一個是財務講座
[00:00:55.520 --> 00:00:57.520]  一個是健康講座
[00:00:57.520 --> 00:01:05.520]  分享我斷食和轉了一個Diet的經驗
[00:01:05.520 --> 00:01:09.520]  似乎大家聽那個更有心機
[00:01:09.520 --> 00:01:12.520]  不過這次就沒有機會了
[00:01:12.520 --> 00:01:15.520]  但是我也簡單提一兩句
[00:01:15.520 --> 00:01:19.520]  大概一年半之前我就正式有糖尿病
[00:01:19.520 --> 00:01:22.520]  我們有多少人是有糖尿病的?
[00:01:22.520 --> 00:01:24.520]  你的ASC超過6.5
[00:01:24.520 --> 00:01:25.520]  有多少人?
[00:01:25.520 --> 00:01:28.520]  很少,你們很健康的
[00:01:28.520 --> 00:01:34.520]  但是大多數人都是糖尿病前期
[00:01:34.520 --> 00:01:38.520]  可以說美國這裡八成的人都是
[00:01:38.520 --> 00:01:41.520]  要麼是糖尿病,要麼是糖尿病前期
[00:01:41.520 --> 00:01:44.520]  那就是你的身體需要做一些事情
[00:01:44.520 --> 00:01:47.520]  糖尿病不會是Overnight的
[00:01:47.520 --> 00:01:49.520]  糖尿病是已經十幾年
[00:01:49.520 --> 00:01:53.520]  一直你的飲食習慣是有錯誤的
[00:01:53.520 --> 00:01:55.520]  慢慢地,一到糖尿病的時候
[00:01:55.520 --> 00:01:58.520]  已經很嚴重了
[00:01:58.520 --> 00:02:00.520]  醫生說你要吃藥了
[00:02:00.520 --> 00:02:02.520]  我問醫生,要吃多久?
[00:02:02.520 --> 00:02:04.520]  終身吃了,沒得談了
[00:02:04.520 --> 00:02:06.520]  糖尿病沒得好
[00:02:06.520 --> 00:02:09.520]  我吃了兩個月的Medformin
[00:02:09.520 --> 00:02:10.520]  你有吃藥嗎?
[00:02:10.520 --> 00:02:12.520]  Medformin,是吧?
[00:02:12.520 --> 00:02:16.520]  我就做了很多研究
[00:02:16.520 --> 00:02:20.520]  我研究出來糖尿病不是終身的
[00:02:20.520 --> 00:02:22.520]  是可以逆轉的
[00:02:22.520 --> 00:02:25.520]  但是你需要改變你的飲食方式
[00:02:25.520 --> 00:02:28.520]  所以我就改變了
[00:02:28.520 --> 00:02:32.520]  一天有16至18個小時是不吃東西的
[00:02:32.520 --> 00:02:36.520]  就是將吃東西的時間壓縮在6至8個小時裡面
[00:02:36.520 --> 00:02:39.520]  沒辦法吃三餐
[00:02:39.520 --> 00:02:41.520]  你不可以一吃完又吃一餐
[00:02:41.520 --> 00:02:44.520]  那就由三餐減成兩餐
[00:02:44.520 --> 00:02:48.520]  我做了三四個月已經糖尿病逆轉了
[00:02:48.520 --> 00:02:50.520]  不用吃藥了
[00:02:50.520 --> 00:02:52.520]  醫生也很驚訝
[00:02:52.520 --> 00:02:55.520]  說你是不是每天都吃我給你的藥
[00:02:55.520 --> 00:02:57.520]  我說我早就沒有吃了
[00:02:57.520 --> 00:02:58.520]  自己就好了
[00:02:58.520 --> 00:03:01.520]  在過程當中減了25磅
[00:03:01.520 --> 00:03:04.520]  身體的脂肪、肚腩減了四五吋
[00:03:04.520 --> 00:03:07.520]  全部的三要丟掉,要換過的
[00:03:07.520 --> 00:03:10.520]  但是你是燒著來換的
[00:03:10.520 --> 00:03:14.520]  你說糖尿病沒事了
[00:03:14.520 --> 00:03:16.520]  但是我還繼續的
[00:03:16.520 --> 00:03:23.520]  因為習慣了吃東西的次數和吃的東西
[00:03:23.520 --> 00:03:25.520]  你是不會想回到以前
[00:03:25.520 --> 00:03:27.520]  吃飯、吃麵包、吃麵條
[00:03:27.520 --> 00:03:28.520]  吃很多東西
[00:03:28.520 --> 00:03:31.520]  一進去就立刻變成糖分
[00:03:31.520 --> 00:03:34.520]  身體的胰島素就出來
[00:03:34.520 --> 00:03:37.520]  胰島素對身體應該是對身體好的
[00:03:37.520 --> 00:03:39.520]  但是如果你整天吃東西
[00:03:39.520 --> 00:03:41.520]  整天觸發肌肉
[00:03:41.520 --> 00:03:44.520]  身體就會對肌肉抗拒
[00:03:44.520 --> 00:03:47.520]  抗拒的時候,你的胰島素就減掉
[00:03:47.520 --> 00:03:50.520]  胰島素本身不可以有太多在血裡
[00:03:50.520 --> 00:03:53.520]  還有就是你的糖分、脂肪減掉
