
[00:00:00.000 --> 00:00:02.000]  各位聽眾平安
[00:00:02.000 --> 00:00:06.960]  今早能夠平安回來教會崇拜的確是恩典
[00:00:06.960 --> 00:00:11.780]  大家回來的時候都會感受到今天的寒風很厲害
[00:00:11.780 --> 00:00:16.720]  我剛才走回來的時候都經過這個近海堤的地方
[00:00:16.720 --> 00:00:21.340]  都覺得好像沒有試過今年這麼冷的一個早上
[00:00:21.340 --> 00:00:27.140]  但是回來的時候我看到師班已經列席在外面
[00:00:27.140 --> 00:00:30.580]  心裏面馬上有一種溫暖的感覺
[00:00:30.580 --> 00:00:32.580]  看到很多頂尖一起齊集
[00:00:32.580 --> 00:00:36.560]  願意扶大家清神道主的面前敬拜
[00:00:36.560 --> 00:00:40.680]  我為大家來感恩 向神獻上感恩
[00:00:40.680 --> 00:00:43.240]  好嗎?你都給個溫暖的笑容
[00:00:43.240 --> 00:00:44.480]  給你旁邊的頂尖們
[00:00:44.480 --> 00:00:47.280]  感謝神 我們一起可以敬拜神
[00:00:47.280 --> 00:00:49.680]  感謝神 我們可以一起敬拜神
[00:00:49.680 --> 00:00:51.600]  我們在一起同心我們祈禱
[00:00:51.600 --> 00:00:53.600]  再將時間交給主
[00:00:53.600 --> 00:00:55.600]  親愛的主 我們感謝祢
[00:00:55.600 --> 00:00:59.600]  我們知道有健康 有氣息
[00:00:59.600 --> 00:01:01.600]  能夠到祢面前敬拜
[00:01:01.600 --> 00:01:03.600]  主啊 不是必然的
[00:01:03.600 --> 00:01:07.600]  是因為祢的恩惠 我們可以到祢跟前
[00:01:07.600 --> 00:01:09.600]  最更加因為祢自己
[00:01:09.600 --> 00:01:12.600]  愛子耶穌基督給我們的拯救
[00:01:12.600 --> 00:01:16.600]  以致我們今天可以坦然到祢的面前
[00:01:16.600 --> 00:01:18.600]  我們稱祢為阿爸父
[00:01:18.600 --> 00:01:20.600]  我們可以敬拜祢
[00:01:20.600 --> 00:01:22.600]  我們感謝祢
[00:01:22.600 --> 00:01:24.600]  我們如今到祢的面前來
[00:01:24.600 --> 00:01:26.600]  我們同心向主仰望
[00:01:26.600 --> 00:01:30.600]  主啊 求祢賜下天上的瑪拿
[00:01:30.600 --> 00:01:34.600]  讓我們生命得著祢自己的飽足
[00:01:34.600 --> 00:01:37.600]  因為我們知道如果不是祢的說話
[00:01:37.600 --> 00:01:39.600]  我們就沒有能力
[00:01:39.600 --> 00:01:41.600]  我們就不可以來跟隨
[00:01:41.600 --> 00:01:44.600]  所以主 今天早上當我們敬拜祢的時候
[00:01:44.600 --> 00:01:46.600]  求祢借著祢寶貴的聖靈
[00:01:46.600 --> 00:01:48.600]  賜下我們天上的寶物
[00:01:48.600 --> 00:01:50.600]  求祢借著祢寶貴的聖靈
[00:01:50.600 --> 00:01:52.600]  賜下祢的恩賢
[00:01:52.600 --> 00:01:55.600]  讓我們生命領受滿足
[00:01:55.600 --> 00:01:57.600]  我們仰望祈禱
[00:01:57.600 --> 00:01:59.600]  奉耶穌基督 聖名求
[00:01:59.600 --> 00:02:01.600]  阿們
[00:02:01.600 --> 00:02:04.600]  我們今天繼續思想聖經約翰一書裡面
[00:02:04.600 --> 00:02:06.600]  第五章的經文
[00:02:06.600 --> 00:02:08.600]  聖經裡面特別提到
[00:02:08.600 --> 00:02:11.600]  「聖歌西街的是誰?」
[00:02:11.600 --> 00:02:13.600]  我記得我在早幾個月
[00:02:13.600 --> 00:02:15.600]  在其他唐崇拜提及一件事情
[00:02:15.600 --> 00:02:18.600]  就是提到關於在1956年
[00:02:18.600 --> 00:02:20.600]  或者一年之前
[00:02:20.600 --> 00:02:24.600]  在一個地方叫厄瓜多爾的地方發生的事情
[00:02:24.600 --> 00:02:26.600]  當時這個地方有一個土族
[00:02:26.600 --> 00:02:28.600]  叫做奧加族
[00:02:28.600 --> 00:02:31.600]  奧加族的意思就是殘酷的意思
[00:02:31.600 --> 00:02:33.600]  兇猛的意思
[00:02:33.600 --> 00:02:37.600]  這個民族他們跟其他的世界地區
[00:02:37.600 --> 00:02:40.600]  相隔了 隔絕了幾百年的時間
[00:02:40.600 --> 00:02:43.600]  因為他們兇狠成性
[00:02:43.600 --> 00:02:45.600]  因此沒有人敢接觸他們
[00:02:45.600 --> 00:02:47.600]  但是1956年的一天
[00:02:47.600 --> 00:02:50.600]  有五個宣教士去到他們中間
[00:02:50.600 --> 00:02:52.600]  但是同一天
[00:02:52.600 --> 00:02:55.600]  他們全都被殺
[00:02:55.600 --> 00:02:58.600]  這件事情轟動了世界
[00:02:58.600 --> 00:03:00.600]  但是我自己一直留意這件事情的時候
[00:03:00.600 --> 00:03:03.600]  其中一個片段很感動我
[00:03:03.600 --> 00:03:05.600]  在十多年之後
[00:03:05.600 --> 00:03:07.600]  1971年
[00:03:07.600 --> 00:03:10.600]  在美國的聖路斯神學院
[00:03:10.600 --> 00:03:12.600]  有一個宣教的聚會
[00:03:12.600 --> 00:03:14.600]  在這個聚會裏面
[00:03:14.600 --> 00:03:17.600]  有一位奧加族的
[00:03:17.600 --> 00:03:20.600]  信徒主的土族的領袖
[00:03:20.600 --> 00:03:23.600]  在台上講見證
[00:03:23.600 --> 00:03:26.600]  在台上講見證
[00:03:26.600 --> 00:03:28.600]  當他上來的時候
[00:03:28.600 --> 00:03:30.600]  用土話跟大家問安
[00:03:30.600 --> 00:03:32.600]  大家不懂得聽
[00:03:32.600 --> 00:03:34.600]  但是在那個時候
[00:03:34.600 --> 00:03:37.600]  有一位傳譯就上來幫他作傳譯
[00:03:37.600 --> 00:03:40.600]  當他傳譯開口的時候
[00:03:40.600 --> 00:03:42.600]  他首先講一句話
[00:03:42.600 --> 00:03:44.600]  他就跟弟兄姊妹說
[00:03:44.600 --> 00:03:46.600]  各位弟兄姊妹
[00:03:46.600 --> 00:03:48.600]  在十多年之前
[00:03:48.600 --> 00:03:51.600]  我的哥哥因為福音的緣故
[00:03:51.600 --> 00:03:56.600]  被我身邊的一位朋友殺死了
[00:03:56.600 --> 00:03:59.600]  大家聽見很驚訝
[00:03:59.600 --> 00:04:02.600]  但是他接著講一句話
[00:04:02.600 --> 00:04:04.600]  他說但是今天坐在
[00:04:04.600 --> 00:04:06.600]  站在我身旁的
[00:04:06.600 --> 00:04:09.600]  是我主內的弟兄
[00:04:09.600 --> 00:04:12.600]  然後接著
[00:04:12.600 --> 00:04:15.600]  他們兩個似乎是認識的
[00:04:15.600 --> 00:04:18.600]  就在台上很合拍的
[00:04:18.600 --> 00:04:21.600]  一齊來傳講見證
[00:04:21.600 --> 00:04:25.600]  這件事情讓很多人很驚訝
[00:04:25.600 --> 00:04:28.600]  因為當時五位宣教士被殺之後
[00:04:28.600 --> 00:04:32.600]  兩年之後有宣教士的遺孀
[00:04:32.600 --> 00:04:35.600]  和他們的一位妹妹
[00:04:35.600 --> 00:04:37.600]  就進入他們中間
[00:04:37.600 --> 00:04:39.600]  來見證
[00:04:39.600 --> 00:04:43.600]  在其中傳達了寬恕的訊息
[00:04:43.600 --> 00:04:45.600]  和好的訊息
[00:04:45.600 --> 00:04:47.600]  今天我家族已經有
[00:04:47.600 --> 00:04:50.600]  幾十萬的人信了耶穌
[00:04:50.600 --> 00:04:53.600]  當我看回這件事情的時候
[00:04:53.600 --> 00:04:56.600]  我就很深切的體會一件事情
[00:04:56.600 --> 00:05:01.600]  就是上帝的大能勝過了這個世界
[00:05:01.600 --> 00:05:04.600]  世界裏面有很多邪惡的事情
[00:05:04.600 --> 00:05:07.600]  很多我們看到、知道、聽到的
[00:05:07.600 --> 00:05:09.600]  很多災禍的事情
[00:05:09.600 --> 00:05:14.600]  但是上帝的大能已經勝過一切
[00:05:14.600 --> 00:05:16.600]  大家都會記得當主耶穌
[00:05:16.600 --> 00:05:19.600]  將要被釘十字架的時候
[00:05:19.600 --> 00:05:21.600]  祂和門徒說了一句話
[00:05:21.600 --> 00:05:23.600]  我們常常都說
[00:05:23.600 --> 00:05:25.600]  主耶穌告訴門徒
[00:05:25.600 --> 00:05:28.600]  在世上你們有苦難
[00:05:28.600 --> 00:05:30.600]  但你們可以放心
[00:05:30.600 --> 00:05:33.600]  因為我已經勝過世界
[00:05:33.600 --> 00:05:35.600]  勝了世界
[00:05:35.600 --> 00:05:37.600]  當主講到世界的時候
[00:05:37.600 --> 00:05:39.600]  不單單講苦難
[00:05:39.600 --> 00:05:43.600]  更講這個世界所代表的各種邪惡
[00:05:43.600 --> 00:05:47.600]  各種災禍、各種苦難
[00:05:47.600 --> 00:05:49.600]  但是在主耶穌基督裏面
