
[00:00:00.000 --> 00:00:02.000]  各位聽眾
[00:00:02.000 --> 00:00:06.960]  最近伊斯蘭國的恐襲
[00:00:06.960 --> 00:00:12.920]  是在世界各地發生
[00:00:12.920 --> 00:00:17.720]  而且往往都是在人多的地方發生
[00:00:17.720 --> 00:00:22.120]  但是有一些
[00:00:22.120 --> 00:00:28.200]  比我自己有很大的警惕提醒
[00:00:28.200 --> 00:00:32.600]  這一切原來神早就預言了
[00:00:32.600 --> 00:00:36.600]  預言大巴比倫的興起
[00:00:36.600 --> 00:00:39.320]  祂要喝醉聖徒的血
[00:00:39.320 --> 00:00:43.880]  另一方面神也呼籲祂的子民
[00:00:43.880 --> 00:00:46.920]  從大巴比倫出來
[00:00:46.920 --> 00:00:49.400]  不要再在這個地方
[00:00:49.400 --> 00:00:51.000]  第三方面
[00:00:51.000 --> 00:00:56.720]  祂也預言未來的狄基督興起的時間
[00:00:56.720 --> 00:01:01.600]  大巴比倫和狄基督之間的關係
[00:01:01.600 --> 00:01:06.800]  是狄基督行透大巴比倫
[00:01:06.800 --> 00:01:09.520]  甚至要用火將祂燒盡
[00:01:09.520 --> 00:01:11.280]  這一切的事情
[00:01:11.280 --> 00:01:16.160]  我們見到未來應該是七年大災難才發生的事情
[00:01:16.160 --> 00:01:18.240]  但是你看到那些前奏
[00:01:18.240 --> 00:01:20.560]  一步一步已經開始出來
[00:01:20.560 --> 00:01:24.240]  我不知道大家對聖經的預言
[00:01:24.240 --> 00:01:26.640]  有沒有一種感覺
[00:01:26.640 --> 00:01:29.920]  就是渴望能夠知道更多
[00:01:29.920 --> 00:01:32.920]  在今天我特別要和大家說的
[00:01:32.920 --> 00:01:34.880]  整個世界發生這一大堆的事情
[00:01:34.880 --> 00:01:37.760]  離不開一個人的後裔
[00:01:37.760 --> 00:01:41.200]  這個人是誰呢? 就是阿伯拉罕
[00:01:41.200 --> 00:01:43.720]  希伯來書十一章的一到二節
[00:01:43.720 --> 00:01:49.120]  他說信就是所望之事的實體
[00:01:49.120 --> 00:01:52.200]  換句話來說 實體就是有根有據
[00:01:52.200 --> 00:01:55.120]  是未見之時的確據
