
[00:00:00.000 --> 00:00:04.000]  靈姐妹早晨
[00:00:04.000 --> 00:00:08.000]  我們很高興一齊去敬拜
[00:00:08.000 --> 00:00:10.000]  一齊去仰望上帝的話語
[00:00:10.000 --> 00:00:12.000]  我們一起有個祈禱
[00:00:12.000 --> 00:00:14.000]  親愛的天父
[00:00:14.000 --> 00:00:16.000]  多謝你
[00:00:16.000 --> 00:00:18.000]  讓你的話語再次激勵我們的生命
[00:00:18.000 --> 00:00:20.000]  很多時候我們的生命
[00:00:20.000 --> 00:00:22.000]  覺得疲憊擔心
[00:00:22.000 --> 00:00:24.000]  我們被罪惡所纏繞
[00:00:24.000 --> 00:00:26.000]  有很多的黑暗佔據
[00:00:26.000 --> 00:00:28.000]  我們的心靈的時候
[00:00:28.000 --> 00:00:30.000]  所以今天的早上
[00:00:30.000 --> 00:00:32.000]  懇求你的話語再次甦醒我們的心靈
[00:00:32.000 --> 00:00:34.000]  讓我們疲憊的心靈
[00:00:34.000 --> 00:00:36.000]  再次得到力量
[00:00:36.000 --> 00:00:38.000]  我們的黑暗能夠驅走
[00:00:38.000 --> 00:00:40.000]  讓你的光再次照耀
[00:00:40.000 --> 00:00:42.000]  讓你的話語一宣講
[00:00:42.000 --> 00:00:44.000]  我們的生命就要發生改變
[00:00:44.000 --> 00:00:46.000]  幫助孩子講解你的話語
[00:00:46.000 --> 00:00:48.000]  清楚明白
[00:00:48.000 --> 00:00:50.000]  我們一同帶著謙卑
[00:00:50.000 --> 00:00:52.000]  受教的心去領受
[00:00:52.000 --> 00:00:54.000]  我們的禱告
[00:00:54.000 --> 00:00:56.000]  是奉耶穌基督命求
[00:00:56.000 --> 00:00:58.000]  阿門
[00:00:58.000 --> 00:01:00.000]  很高興回到領受上帝的話語
[00:01:00.000 --> 00:01:02.000]  今天我希望透過約書亞記
[00:01:02.000 --> 00:01:04.000]  和大家一起去勉勵彼此的支持
[00:01:04.000 --> 00:01:06.000]  往後的日子
[00:01:06.000 --> 00:01:08.000]  既然我都會有時出現在這裡
[00:01:08.000 --> 00:01:10.000]  所以我打算
[00:01:10.000 --> 00:01:12.000]  一出現
[00:01:12.000 --> 00:01:14.000]  你見我都會說約書亞記
[00:01:14.000 --> 00:01:16.000]  所以就一書約書亞記的第一章開始
[00:01:16.000 --> 00:01:18.000]  繼續說下去
[00:01:18.000 --> 00:01:20.000]  約書亞的主題其實就不是很複雜
[00:01:20.000 --> 00:01:22.000]  就是說明了
[00:01:22.000 --> 00:01:24.000]  在約書亞記
[00:01:24.000 --> 00:01:26.000]  的大令下
[00:01:26.000 --> 00:01:28.000]  如何去到剛強壯膽
[00:01:28.000 --> 00:01:30.000]  對應上帝的應許
[00:01:30.000 --> 00:01:32.000]  尤其是在得地為業的應許上
[00:01:32.000 --> 00:01:34.000]  這件事上
[00:01:34.000 --> 00:01:36.000]  應許其實是
[00:01:36.000 --> 00:01:38.000]  神向百姓所許下的諾言
