
[00:00:00.000 --> 00:00:05.000]  各位早安
[00:00:05.000 --> 00:00:10.000]  我和大家思想十誡第三講
[00:00:10.000 --> 00:00:12.000]  就是安息日
[00:00:12.000 --> 00:00:15.000]  安息日大家很熟悉
[00:00:15.000 --> 00:00:18.000]  我們每個主日都來敬拜上帝
[00:00:18.000 --> 00:00:20.000]  但有人問
[00:00:20.000 --> 00:00:24.000]  為何不是在星期六而是星期日呢?
[00:00:24.000 --> 00:00:27.000]  我們知道猶太人是用星期六
[00:00:27.000 --> 00:00:30.000]  第七日作為安息日
[00:00:30.000 --> 00:00:33.000]  但今天我們用主日
[00:00:33.000 --> 00:00:36.000]  就是耶穌復活的一天去敬拜上帝
[00:00:36.000 --> 00:00:39.000]  意義是一致的
[00:00:39.000 --> 00:00:43.000]  所以我們在今天和大家思考
[00:00:43.000 --> 00:00:46.000]  原來安息日的意義
[00:00:46.000 --> 00:00:52.000]  和今天我們守安息日的深層意義是甚麼
[00:00:52.000 --> 00:00:55.000]  剛才姐妹已經讀了
[00:00:55.000 --> 00:00:58.000]  《猶太經》第20章8至11節
[00:00:58.000 --> 00:01:00.000]  我不再重複了
[00:01:00.000 --> 00:01:02.000]  但在這段經文裏
[00:01:02.000 --> 00:01:06.000]  有句說話猶太人很著緊
[00:01:06.000 --> 00:01:10.000]  在這一天裏
[00:01:10.000 --> 00:01:13.000]  無論何功都不可作
[00:01:13.000 --> 00:01:15.000]  第十節
[00:01:15.000 --> 00:01:19.000]  這成為了猶太人很重要的遵守
[00:01:19.000 --> 00:01:21.000]  無論何功都不可作
[00:01:21.000 --> 00:01:26.000]  結果在他們遵守安息時
[00:01:26.000 --> 00:01:30.000]  就要解釋甚麼是工作
[00:01:30.000 --> 00:01:35.000]  去到甚麼程度才不可做
[00:01:35.000 --> 00:01:38.000]  他們整個核心
[00:01:38.000 --> 00:01:42.000]  看的核心就是工作
[00:01:42.000 --> 00:01:45.000]  當我們回看
[00:01:45.000 --> 00:01:51.000]  在西乃山班布的時候
[00:01:51.000 --> 00:01:55.000]  以色列人從埃及出來
[00:01:55.000 --> 00:01:58.000]  安息日對於以色列人來說
[00:01:58.000 --> 00:02:01.000]  重點就是工作
[00:02:01.000 --> 00:02:03.000]  到處勞逸
[00:02:03.000 --> 00:02:05.000]  在埃及是沒有休息的
[00:02:05.000 --> 00:02:07.000]  由早到晚
[00:02:07.000 --> 00:02:09.000]  一年365天
[00:02:09.000 --> 00:02:11.000]  直到死為止
[00:02:12.000 --> 00:02:17.000]  所以工作對於為勞的身份
[00:02:17.000 --> 00:02:19.000]  是一種困所
[00:02:19.000 --> 00:02:21.000]  不是享受
[00:02:21.000 --> 00:02:23.000]  是一種奏助
[00:02:23.000 --> 00:02:27.000]  是一種沒完沒了
[00:02:27.000 --> 00:02:29.000]  是很辛勞
[00:02:29.000 --> 00:02:34.000]  現在竟然當他們出埃及的時候
[00:02:34.000 --> 00:02:36.000]  恢復一個新的身份
[00:02:36.000 --> 00:02:38.000]  就是上帝子民的身份
[00:02:38.000 --> 00:02:41.000]  上帝子民的身份對工作有一個重新的看法
[00:02:41.000 --> 00:02:43.000]  就是工作不是一種勞逸
[00:02:43.000 --> 00:02:46.000]  在工作裏面是可以休息的
[00:02:46.000 --> 00:02:48.000]  是可以有一段時間
[00:02:48.000 --> 00:02:50.000]  讓他們去面對上帝
[00:02:50.000 --> 00:02:52.000]  敬拜神的
[00:02:52.000 --> 00:02:54.000]  所以這個安息日裏
[00:02:54.000 --> 00:02:56.000]  就要讓以色列人看到
[00:02:56.000 --> 00:02:58.000]  一個身份改變
[00:02:58.000 --> 00:03:01.000]  以至在他們生活上一個很大的改變
[00:03:01.000 --> 00:03:04.000]  就是從為勞成為上帝而來
[00:03:04.000 --> 00:03:08.000]  以猶太人可以理解這個
[00:03:08.000 --> 00:03:11.000]  第七日是當守安息日
[00:03:11.000 --> 00:03:14.000]  兒女瀑被生畜成寄居客旅
[00:03:14.000 --> 00:03:16.000]  無論何工何作
[00:03:16.000 --> 00:03:18.000]  就包括人
[00:03:18.000 --> 00:03:19.000]  包括生畜
[00:03:19.000 --> 00:03:21.000]  牛在那天不耕田
[00:03:21.000 --> 00:03:24.000]  那些狗會不會開門口呢?我不知道
[00:03:24.000 --> 00:03:27.000]  總之就是在這天裏面
[00:03:27.000 --> 00:03:30.000]  將這天奉獻出來
[00:03:30.000 --> 00:03:35.000]  但是不工作是否最好去遵守安息日呢?
[00:03:35.000 --> 00:03:39.000]  於是猶太人去解釋工作
[00:03:39.000 --> 00:03:42.000]  就有三百多條的條例去解釋
[00:03:42.000 --> 00:03:44.000]  就是甚麼叫做工作呢?
[00:03:44.000 --> 00:03:45.000]  要做到甚麼呢?
[00:03:45.000 --> 00:03:46.000]  舉個例子
[00:03:46.000 --> 00:03:48.000]  例如在安息日不可以擔
[00:03:48.000 --> 00:03:49.000]  即是不可以擔台
[00:03:49.000 --> 00:03:52.000]  於是說不可以擔台
[00:03:52.000 --> 00:03:55.000]  甚麼是擔台呢?
[00:03:55.000 --> 00:03:56.000]  要解釋了
[00:03:56.000 --> 00:03:58.000]  副廠等等
[00:03:58.000 --> 00:03:59.000]  擔多重呢?
[00:03:59.000 --> 00:04:01.000]  又去研究了
[00:04:01.000 --> 00:04:04.000]  最後在律法上
[00:04:04.000 --> 00:04:06.000]  就是在安息日
[00:04:06.000 --> 00:04:09.000]  你不可以拿或者搬運或擔
[00:04:09.000 --> 00:04:13.000]  多過兩個無花果的重量
