
[00:00:00.000 --> 00:00:04.560]  今日我們繼續按照北宣家的主題
[00:00:04.560 --> 00:00:08.760]  思想聖經裏面的復興個案
[00:00:08.760 --> 00:00:14.520]  今日我們主要的復興人物
[00:00:14.520 --> 00:00:19.480]  就是剛才大家所讀的聖經裏面的約西亞王
[00:00:19.480 --> 00:00:22.800]  我們一起打開剛才所讀的聖經
[00:00:22.800 --> 00:00:24.800]  不過我們想跟大家看多些
[00:00:24.800 --> 00:00:28.160]  因為剛才讀的都是有限的部分
[00:00:28.160 --> 00:00:33.000]  大家可以打開唐用聖經688頁
[00:00:33.000 --> 00:00:38.680]  我們看歷代之下的34章
[00:00:38.680 --> 00:00:43.760]  其實歷代之下的34、35和36
[00:00:43.760 --> 00:00:47.120]  三章都是講到約西亞王
[00:00:47.120 --> 00:00:48.680]  我們先打開聖經
[00:00:48.680 --> 00:00:50.160]  我們一起留意
[00:00:50.160 --> 00:00:55.960]  看看在他身上我們可以有甚麼真理
[00:00:55.960 --> 00:01:03.480]  歷代之下第34章在大家唐用聖經688頁
[00:01:03.480 --> 00:01:06.680]  668頁 對不起 我說錯了
[00:01:06.680 --> 00:01:09.480]  668頁 難怪大家找來找去找不到
[00:01:09.480 --> 00:01:11.480]  是我錯
[00:01:11.480 --> 00:01:16.960]  好 668頁
[00:01:16.960 --> 00:01:19.720]  如果大家還記得
[00:01:19.720 --> 00:01:23.040]  我上一個月跟大家講到另外一個王
[00:01:23.040 --> 00:01:25.040]  那個叫阿薩王
[00:01:25.040 --> 00:01:27.960]  阿薩王和約西亞王是很不同的時期
[00:01:27.960 --> 00:01:33.640]  阿薩王是在猶大國較早的時間
[00:01:33.640 --> 00:01:35.440]  分裂之後
[00:01:35.440 --> 00:01:36.720]  第三個皇帝
[00:01:36.720 --> 00:01:39.880]  今天我們討論的約西亞王
[00:01:39.880 --> 00:01:43.880]  就是猶大國差不多末期的時候的一個皇帝
[00:01:43.880 --> 00:01:45.520]  就是說不同的環境
[00:01:45.520 --> 00:01:46.560]  不同的時代
[00:01:46.560 --> 00:01:47.840]  不同的挑戰
[00:01:47.840 --> 00:01:49.160]  都可以復興的
[00:01:49.160 --> 00:01:50.720]  你不要賴環境
[00:01:50.720 --> 00:01:54.320]  你不要賴得不到的條件
[00:01:54.320 --> 00:01:56.320]  甚麼情況之下都可以復興的
[00:01:56.320 --> 00:01:59.240]  約西亞王和阿薩王的困難
[00:01:59.240 --> 00:02:00.760]  我們今天不再說了
[00:02:00.760 --> 00:02:03.000]  當時他政治上有很多的難處
[00:02:03.000 --> 00:02:05.320]  有北國的以色列控制
[00:02:05.320 --> 00:02:07.320]  和虎視眈眈
[00:02:07.320 --> 00:02:11.880]  下面南面有埃及的帝國要攻打他
[00:02:11.880 --> 00:02:14.320]  這個是阿薩王所面對的挑戰
[00:02:14.320 --> 00:02:16.320]  我們看約西亞王
[00:02:16.320 --> 00:02:18.640]  其實一樣是面對很多的挑戰
[00:02:18.640 --> 00:02:20.880]  不過可能更加困難
[00:02:20.880 --> 00:02:23.640]  因為約西亞王做王的時候
[00:02:23.640 --> 00:02:26.600]  北國的以色列已經滅了
[00:02:26.600 --> 00:02:27.440]  大家知道
[00:02:27.440 --> 00:02:30.360]  北國的以色列已經被亞述國滅了
[00:02:30.360 --> 00:02:33.760]  剩下九川殘存的一個猶大國
[00:02:33.760 --> 00:02:37.480]  所以他面對的壓力其實更大
[00:02:37.480 --> 00:02:38.960]  面對的壓力很大
[00:02:38.960 --> 00:02:41.720]  他不單只有南面的埃及
[00:02:41.720 --> 00:02:45.640]  他還有一個已經滅了他的兄弟的亞述國
[00:02:45.640 --> 00:02:46.840]  一個很大的國
[00:02:46.840 --> 00:02:48.160]  整天虎視眈眈
[00:02:48.160 --> 00:02:50.360]  大家可能還記得叫希西加王
[00:02:50.360 --> 00:02:51.480]  就是他的祖父
[00:02:51.480 --> 00:02:53.040]  曾祖
[00:02:53.040 --> 00:02:56.040]  希西加王的時候被亞述王
[00:02:56.040 --> 00:02:58.320]  西拿基勒欺負得一塌糊塗
[00:02:58.320 --> 00:02:59.800]  就是這個原因
[00:02:59.800 --> 00:03:05.880]  然後亞述國當然也不會放過猶大國
[00:03:05.880 --> 00:03:08.680]  而約西亞王就是在這個時候
[00:03:08.680 --> 00:03:10.600]  做了一個皇帝
[00:03:10.600 --> 00:03:12.760]  而且約西亞王做皇帝的時候
[00:03:12.760 --> 00:03:14.960]  他登基的時候只有八歲
[00:03:14.960 --> 00:03:17.440]  小孩而已
[00:03:17.440 --> 00:03:19.240]  八歲有什麼特別呢
[00:03:19.240 --> 00:03:23.560]  因為其實當約西亞王登基的時候
[00:03:23.560 --> 00:03:27.240]  整個猶大國的信仰
[00:03:27.240 --> 00:03:31.440]  已經淪落到一個不堪目睹的地方
[00:03:31.440 --> 00:03:32.960]  一個情況
[00:03:32.960 --> 00:03:33.800]  為什麼呢
[00:03:33.800 --> 00:03:35.640]  因為他早了兩代
[00:03:35.640 --> 00:03:37.240]  如果你記得這個歷史
[00:03:37.240 --> 00:03:40.000]  你讀過主要學你都記得
[00:03:40.000 --> 00:03:42.200]  希西加王是挺好的
[00:03:42.200 --> 00:03:44.040]  但希西加王之後
[00:03:44.040 --> 00:03:45.080]  他的兒子就死了
[00:03:45.080 --> 00:03:47.240]  叫馬拿西
[00:03:47.240 --> 00:03:50.880]  希西加王後來病了
[00:03:50.880 --> 00:03:52.120]  如果大家還熟悉
[00:03:52.120 --> 00:03:55.120]  他又哭又悲哭
[00:03:55.120 --> 00:03:58.560]  然後說上帝給了他十五年命
[00:03:58.560 --> 00:03:59.920]  給了他十五年命的時候
[00:03:59.920 --> 00:04:00.960]  精力充沛
[00:04:00.960 --> 00:04:03.680]  第三年就生了個兒子
[00:04:03.680 --> 00:04:06.640]  生了個壞小子馬拿西
[00:04:06.640 --> 00:04:10.280]  有時人都不要吐
[00:04:10.280 --> 00:04:11.520]  不是你就不是你
[00:04:11.520 --> 00:04:12.680]  不要吐
[00:04:12.680 --> 00:04:14.480]  吐了十五年有什麼用
[00:04:14.480 --> 00:04:15.720]  你問我呢
[00:04:15.720 --> 00:04:17.160]  生了個壞小子馬拿西
[00:04:17.160 --> 00:04:19.120]  差到不得了
[00:04:19.120 --> 00:04:21.480]  不單引入亞瑟拉
[00:04:21.480 --> 00:04:22.920]  巴力這些假先知
[00:04:22.920 --> 00:04:24.680]  還有一個摩洛
[00:04:24.680 --> 00:04:27.760]  這些全部搞到用人
[00:04:27.760 --> 00:04:30.640]  用嬰兒來祭神
[00:04:30.640 --> 00:04:32.240]  所以很多屍體
[00:04:32.240 --> 00:04:34.680]  後來我們看到約西牛王清理的時候
[00:04:34.680 --> 00:04:37.200]  找到很多屍體很恐怖
[00:04:37.200 --> 00:04:39.280]  還有屍體裡面不單是祭神的屍體
[00:04:39.280 --> 00:04:40.000]  還有什麼呢
[00:04:40.000 --> 00:04:42.520]  是先知的屍體
[00:04:42.520 --> 00:04:44.640]  即是說屬神的人
[00:04:44.640 --> 00:04:47.080]  可以說是焚書坑儒
[00:04:47.080 --> 00:04:48.080]  即是約西牛王
[00:04:48.080 --> 00:04:50.920]  這個馬拿西差到這麼厲害
[00:04:50.920 --> 00:04:52.200]  馬拿西之後
[00:04:52.200 --> 00:04:54.560]  他的兒子又是壞的
[00:04:54.560 --> 00:04:56.680]  叫做阿滿
[00:04:56.680 --> 00:04:59.320]  阿滿這個人
[00:04:59.320 --> 00:05:00.080]  壞得太多
[00:05:00.080 --> 00:05:03.000]  兩年就被人殺了
[00:05:03.000 --> 00:05:04.440]  而阿滿這個名字
[00:05:04.440 --> 00:05:05.160]  你知道
[00:05:05.160 --> 00:05:07.600]  就是埃及那些神的名字
[00:05:07.600 --> 00:05:10.320]  你看馬拿西多壞
[00:05:10.320 --> 00:05:13.160]  自己的兒子安一個義邦的名字
[00:05:13.160 --> 00:05:14.760]  他兒子又不見得好
[00:05:14.760 --> 00:05:17.880]  做王的時候已經被人殺
[00:05:17.880 --> 00:05:18.760]  殺了之後
[00:05:18.760 --> 00:05:21.200]  群眾又殺回那些亂得不堪
[00:05:21.200 --> 00:05:23.640]  殺那些殺阿滿的人
[00:05:23.640 --> 00:05:26.920]  於是最後群眾又將阿滿的兒子
[00:05:26.920 --> 00:05:27.880]  等回王位
[00:05:27.880 --> 00:05:29.600]  這個叫約西亞
[00:05:29.600 --> 00:05:30.920]  你想想如果是你
[00:05:30.920 --> 00:05:33.480]  約西亞做王的時候八歲
[00:05:33.480 --> 00:05:35.000]  被人侮來侮去
[00:05:35.000 --> 00:05:37.000]  整個國家亂得不堪
[00:05:37.000 --> 00:05:39.520]  而且那些宗教的情況
[00:05:39.520 --> 00:05:41.080]  就是一塌糊塗
[00:05:41.080 --> 00:05:42.920]  這個就是約西亞所見
[00:05:42.920 --> 00:05:43.920]  所以你不要賴說
[00:05:43.920 --> 00:05:45.600]  我們教會沒有復興
[00:05:45.600 --> 00:05:47.480]  什麼什麼的
[00:05:47.480 --> 00:05:49.400]  任何最差的情況裡面
[00:05:49.400 --> 00:05:50.920]  神都可以帶來復興
[00:05:50.920 --> 00:05:53.960]  問題是人願不願意走神的路
[00:05:53.960 --> 00:05:54.560]  好了
[00:05:54.560 --> 00:05:58.560]  我們今天看約西亞王的復興
[00:05:58.560 --> 00:06:00.000]  那條路線是怎樣
[00:06:00.000 --> 00:06:01.880]  因為剛才我們所讀的聖經
[00:06:01.880 --> 00:06:04.600]  就是其中一個片段
[00:06:04.600 --> 00:06:08.080]  所以我們要從第34章開始來看
[00:06:08.080 --> 00:06:09.480]  34章開始
[00:06:09.480 --> 00:06:10.800]  約西亞王登基
[00:06:10.800 --> 00:06:11.880]  很簡單來說
[00:06:11.880 --> 00:06:14.840]  約西亞王登基的時候八歲
[00:06:14.840 --> 00:06:17.560]  聖經說他到了十六歲的時候
[00:06:17.560 --> 00:06:20.040]  他就開始尋求神
[00:06:20.040 --> 00:06:24.440]  他的心轉向神
[00:06:24.440 --> 00:06:26.320]  到了二十歲的時候
[00:06:26.320 --> 00:06:27.640]  他就動手了
[00:06:27.640 --> 00:06:30.360]  他就清理猶大國
[00:06:30.360 --> 00:06:33.320]  那些異邦的偶像
[00:06:33.320 --> 00:06:34.680]  那些丘壇
[00:06:34.680 --> 00:06:38.160]  清潔耶路撒冷的信仰
[00:06:38.160 --> 00:06:40.400]  甚至延展到北面
[00:06:40.400 --> 00:06:43.320]  我們說是以法連
[00:06:43.320 --> 00:06:44.280]  馬拿西
[00:06:44.280 --> 00:06:46.840]  這些地方
[00:06:46.840 --> 00:06:48.560]  然後
[00:06:48.560 --> 00:06:51.320]  到了二十六歲
[00:06:51.320 --> 00:06:53.200]  他就收拾聖殿
[00:06:53.200 --> 00:06:56.280]  重新把聖殿整理乾淨
[00:06:56.280 --> 00:06:58.120]  重新去敬拜神
[00:06:58.120 --> 00:07:01.240]  就在他修理聖殿的過程裡面
[00:07:01.240 --> 00:07:04.480]  發現了一本其實很重要
[00:07:04.480 --> 00:07:06.840]  一直散失了的書
[00:07:06.840 --> 00:07:09.680]  就是約書或者叫律法書
[00:07:09.680 --> 00:07:10.880]  今天我們看回頭
[00:07:10.880 --> 00:07:13.320]  應該就是摩西律法裡面
[00:07:13.320 --> 00:07:17.480]  起碼有生命記的部分
[00:07:17.480 --> 00:07:20.480]  原來已經散失了八十年
[00:07:20.480 --> 00:07:22.000]  沒有人看過 沒有人知道
[00:07:22.000 --> 00:07:24.400]  看到的時候聖經說
[00:07:24.400 --> 00:07:27.240]  約西亞王撕裂衣服
[00:07:27.240 --> 00:07:28.920]  大為難過
[00:07:28.920 --> 00:07:31.120]  在神面前哀哭
[00:07:31.120 --> 00:07:33.840]  因為他知道原來神的標準
[00:07:33.840 --> 00:07:35.920]  是這麼厲害
[00:07:35.920 --> 00:07:38.160]  生命記二十八章就說得很清楚
[00:07:38.160 --> 00:07:39.120]  我們經常說的
[00:07:39.120 --> 00:07:40.000]  相信你慢慢看
[00:07:40.000 --> 00:07:41.200]  現在不用看字
[00:07:41.200 --> 00:07:42.120]  生命記二十八章
[00:07:42.120 --> 00:07:43.840]  神就說得很清楚
[00:07:43.840 --> 00:07:45.240]  在你面前有兩條路
[00:07:45.240 --> 00:07:48.160]  當日他透過摩西對以色列說兩條路
[00:07:48.160 --> 00:07:50.200]  一條路就是你聽從我的話
[00:07:50.200 --> 00:07:51.120]  那條路
[00:07:51.120 --> 00:07:52.720]  我是怎樣與你同在
[00:07:52.720 --> 00:07:53.960]  敵人來打你的時候
[00:07:53.960 --> 00:07:57.000]  有我和你一起同行 一起戰爭
[00:07:57.000 --> 00:07:58.000]  有我的祝福
[00:07:58.000 --> 00:08:00.360]  然後這條路如果你不聽從我的話
[00:08:00.360 --> 00:08:01.640]  那你自己選擇
[00:08:01.640 --> 00:08:04.400]  這條路就是你被人趕到飄來飄去
[00:08:04.400 --> 00:08:07.640]  永遠都沒辦法走回我給你的祝福當中
[00:08:07.640 --> 00:08:09.200]  這兩條路很清楚
[00:08:09.200 --> 00:08:10.800]  這兩條路到今天都是這樣
[00:08:10.800 --> 00:08:11.840]  每一個人面前
[00:08:11.840 --> 00:08:13.280]  在以色列人面前都是這樣
[00:08:13.280 --> 00:08:16.400]  我以前都說過生命記二十八章
[00:08:16.400 --> 00:08:19.040]  我相信當日他們找回的就是生命記二十八章
[00:08:19.040 --> 00:08:21.960]  和可能還有其他關於摩西五經裡面
[00:08:21.960 --> 00:08:23.880]  神的祝福和奏助
[00:08:23.880 --> 00:08:26.360]  於是約西亞王就很害怕
[00:08:26.360 --> 00:08:27.120]  很難過
[00:08:27.120 --> 00:08:30.480]  就要求全國在神面前悔改
[00:08:30.480 --> 00:08:32.800]  然後他就將這個消息找到
[00:08:32.800 --> 00:08:36.240]  剛才我所讀的那個女仙芝
[00:08:36.240 --> 00:08:40.320]  叫做勿勒大的女仙芝
[00:08:40.320 --> 00:08:43.920]  女仙芝就告訴他這件事是很嚴重
[00:08:43.920 --> 00:08:47.520]  於是王就自己首先和神重新立約
[00:08:47.520 --> 00:08:50.240]  然後就帶領以色列人全國
[00:08:50.240 --> 00:08:53.600]  即是猶大國全國來和神立約
[00:08:53.600 --> 00:08:56.800]  在這三十五章我們沒有時間再說了
[00:08:56.800 --> 00:09:01.240]  整章講到舉行一個大的盛大的
[00:09:01.240 --> 00:09:06.000]  從來很久都沒有喪失的一個御節
[00:09:06.000 --> 00:09:07.120]  一個獻祭
[00:09:07.120 --> 00:09:11.160]  王自己送上幾萬隻牛和羊來獻祭
[00:09:11.160 --> 00:09:14.840]  接著群眾又自願的送上幾千隻羊
[00:09:14.840 --> 00:09:17.760]  幾百隻這些牛一起來獻祭
[00:09:17.760 --> 00:09:19.760]  全國帶來一個復興
[00:09:19.760 --> 00:09:25.760]  這個就是約西亞復興的路和事件
[00:09:25.760 --> 00:09:28.440]  因為這個王可能大家不太熟悉
[00:09:28.440 --> 00:09:30.600]  所以我就講了這些歷史的背景
[00:09:30.600 --> 00:09:35.040]  現在我們開始看看他整個復興當中
[00:09:35.040 --> 00:09:39.360]  有些什麼很重要的真理
[00:09:39.360 --> 00:09:41.280]  今天我想講兩件事
[00:09:41.280 --> 00:09:46.160]  第一 復興是要付代價的
[00:09:46.160 --> 00:09:47.840]  不是說說的
[00:09:47.840 --> 00:09:51.600]  你想復興 一個教會想復興
[00:09:51.600 --> 00:09:54.000]  一個民族在神面前想信仰復興
[00:09:54.000 --> 00:09:55.520]  是要付代價
[00:09:55.520 --> 00:09:56.760]  這是第一件事
[00:09:56.760 --> 00:09:58.960]  第二件事我想講的
[00:09:58.960 --> 00:10:01.480]  歷史一直由聖經講到現在
[00:10:01.480 --> 00:10:03.200]  我們所見到所有的復興
[00:10:03.200 --> 00:10:08.040]  復興一定是來自深切的悔改
[00:10:08.040 --> 00:10:11.800]  沒有悔改是沒有復興的
[00:10:11.800 --> 00:10:13.360]  復興不是有賺
[00:10:13.360 --> 00:10:17.640]  復興是要在神面前徹底的認錯認罪
[00:10:17.640 --> 00:10:20.040]  然後讓神的愛重新找回你
[00:10:20.040 --> 00:10:21.320]  這個就是復興
[00:10:21.320 --> 00:10:23.040]  復興一定是要悔改
[00:10:23.040 --> 00:10:24.840]  你說這樣我也很想悔改
[00:10:24.840 --> 00:10:27.280]  但為什麼沒有人悔改得這麼厲害
[00:10:27.280 --> 00:10:29.560]  因為聖經一直告訴我們
[00:10:29.560 --> 00:10:34.880]  因為我們並沒有看到神的標準那麼厲害
[00:10:34.880 --> 00:10:37.240]  當我們看到神的標準的時候
[00:10:37.240 --> 00:10:41.000]  我們就自然知道我們需要在神面前怎樣悔改
[00:10:41.000 --> 00:10:42.680]  我怎麼知道神的標準呢
[00:10:42.680 --> 00:10:43.480]  我怎麼看來看去
[00:10:43.480 --> 00:10:45.240]  聖經說神的標準是不行的呢
[00:10:45.240 --> 00:10:47.480]  因為很多時候我們喪失了
[00:10:47.480 --> 00:10:49.880]  我們對神的標準的敏感
[00:10:49.880 --> 00:10:56.440]  這就是約西亞王的復興提醒我們一個很重要的真理
[00:10:56.440 --> 00:10:58.680]  我想和大家繼續講下去
[00:10:58.680 --> 00:10:59.480]  就是這兩點
[00:10:59.480 --> 00:11:01.000]  復興是要代價的
[00:11:01.000 --> 00:11:03.320]  復興是來自悔改
[00:11:03.320 --> 00:11:06.720]  悔改是來自回到神的標準
[00:11:06.720 --> 00:11:09.520]  認認真真地相信神的標準
[00:11:09.520 --> 00:11:11.960]  認認真真地面對神的標準
[00:11:11.960 --> 00:11:13.520]  來衡量自己的時候
[00:11:13.520 --> 00:11:15.600]  你就知道什麼叫做悔改
[00:11:15.600 --> 00:11:17.720]  首先我們說為什麼
[00:11:17.720 --> 00:11:21.240]  什麼意思這件事告訴我們復興需要付代價
[00:11:21.240 --> 00:11:23.240]  我們研究一下約西亞這個人
[00:11:23.240 --> 00:11:26.000]  約西亞這個皇帝真是厲害
[00:11:26.000 --> 00:11:26.520]  為什麼呢
[00:11:26.520 --> 00:11:28.240]  今天我們要讚他
[00:11:28.240 --> 00:11:30.760]  雖然他最後也是死於非命
[00:11:30.760 --> 00:11:32.960]  待會我們再提外話
[00:11:32.960 --> 00:11:33.800]  我們不詳細講
[00:11:33.800 --> 00:11:35.040]  但是我們看約西亞王
[00:11:35.040 --> 00:11:36.880]  為什麼我們說他厲害呢
[00:11:36.880 --> 00:11:39.440]  因為其實剛才我們已經講了背景
[00:11:39.440 --> 00:11:41.040]  當他做皇帝的時候
[00:11:41.040 --> 00:11:42.400]  他八歲
[00:11:42.400 --> 00:11:43.640]  喝人沒來沒去
[00:11:43.640 --> 00:11:44.960]  小孩
[00:11:44.960 --> 00:11:46.520]  國家亂得不堪
[00:11:46.520 --> 00:11:50.960]  剛才講過信仰鬧翻得慘不忍睹
[00:11:50.960 --> 00:11:52.880]  一個皇帝換了是你
[00:11:52.880 --> 00:11:54.200]  你怎麼搞呢
[00:11:54.200 --> 00:11:56.520]  我們又不知道當時八歲的時候
[00:11:56.520 --> 00:11:58.080]  約西亞做皇的時候
[00:11:58.080 --> 00:11:58.960]  他的狀態
[00:11:58.960 --> 00:12:02.000]  他的心理狀態所面對的困難有多少
[00:12:02.000 --> 00:12:03.000]  不過無論如何
[00:12:03.000 --> 00:12:04.440]  我們只知道聖經告訴我們
[00:12:04.440 --> 00:12:05.760]  到他十六歲的時候
[00:12:05.760 --> 00:12:07.000]  他開始想事情
[00:12:07.000 --> 00:12:08.560]  開始懂得想事情的時候
[00:12:08.560 --> 00:12:09.960]  他就定義了一件事
[00:12:09.960 --> 00:12:12.200]  和整個國家的方向不同的
[00:12:12.200 --> 00:12:15.680]  就是他定義尋求野王化身
[00:12:15.680 --> 00:12:17.000]  這個厲害
[00:12:17.000 --> 00:12:20.000]  十幾歲的小孩都是在玩而已
[00:12:20.000 --> 00:12:21.080]  他不是
[00:12:21.080 --> 00:12:23.640]  他真的決定說不行
[00:12:23.640 --> 00:12:25.760]  在我自己的經歷裡面
[00:12:25.760 --> 00:12:27.840]  在我自己的目標裡面
[00:12:27.840 --> 00:12:29.240]  我要尋求野王化
[00:12:29.240 --> 00:12:30.520]  我們接著看見
[00:12:30.520 --> 00:12:32.160]  他不是單純自己尋求
[00:12:32.160 --> 00:12:35.120]  他就想並且決定
[00:12:35.120 --> 00:12:36.760]  當他自己作為一個皇帝
[00:12:36.760 --> 00:12:38.320]  他要尋求神的時候
[00:12:38.320 --> 00:12:41.840]  他終於要令到全國去尋求神
[00:12:41.840 --> 00:12:45.040]  這個就是他的同心大志
[00:12:45.040 --> 00:12:46.160]  同心大志
[00:12:46.160 --> 00:12:48.360]  可能約西亞作為一個皇帝
[00:12:48.360 --> 00:12:50.800]  當時這麼積弱的一個國家裡面
[00:12:50.800 --> 00:12:54.360]  在政治軍事上未必能夠比其他人厲害
[00:12:54.360 --> 00:12:56.560]  但在信仰的歷史裡面
[00:12:56.560 --> 00:12:57.640]  無論如何
[00:12:57.640 --> 00:12:58.560]  就好像
[00:12:58.560 --> 00:13:02.200]  如果你有機會看回相同的記載
[00:13:02.200 --> 00:13:04.040]  就是在獵王記下那段
[00:13:04.040 --> 00:13:07.360]  那裡就說到約西亞被評為
[00:13:07.360 --> 00:13:09.080]  他之前也沒有
[00:13:09.080 --> 00:13:11.280]  他之後也沒有一個這麼好
[00:13:11.280 --> 00:13:12.720]  這麼得神心意的
[00:13:12.720 --> 00:13:14.360]  這個真的不簡單
[00:13:14.360 --> 00:13:15.880]  這個真的好
[00:13:15.880 --> 00:13:17.760]  他的目標由16歲開始
[00:13:17.760 --> 00:13:19.760]  一個年輕青少年
[00:13:19.760 --> 00:13:22.920]  16歲他就決定要尋求野王化
[00:13:22.920 --> 00:13:25.160]  那就立刻尋求野王化就可以了
[00:13:25.160 --> 00:13:26.640]  那為什麼他不會立刻
[00:13:26.640 --> 00:13:28.400]  從16歲開始尋求野王化
[00:13:28.400 --> 00:13:30.800]  他就要清潔耶路撒冷
[00:13:30.800 --> 00:13:32.160]  那些偶像
[00:13:32.160 --> 00:13:33.800]  接著要重建聖殿
[00:13:33.800 --> 00:13:36.640]  為什麼還要等到20歲
[00:13:36.640 --> 00:13:37.880]  因為我很相信
[00:13:37.880 --> 00:13:39.600]  我們也不是亂猜
[00:13:39.600 --> 00:13:42.640]  當時16歲他要尋求野王化的時候
[00:13:42.640 --> 00:13:45.200]  他所面對的阻力很大
[00:13:45.200 --> 00:13:46.720]  因為周圍的神復
[00:13:46.720 --> 00:13:48.360]  全部人都不是這樣的
[00:13:48.360 --> 00:13:50.200]  整個國家都不是這樣的
[00:13:50.200 --> 00:13:53.480]  以16歲一個年輕的青少年的皇帝
[00:13:53.480 --> 00:13:54.640]  就算他想做
[00:13:54.640 --> 00:13:55.360]  他也做不到
[00:13:55.360 --> 00:13:58.120]  所以他是處心積慮
[00:13:58.120 --> 00:13:59.600]  部署了
[00:13:59.600 --> 00:14:01.000]  等了4年
[00:14:01.000 --> 00:14:02.280]  可能他拿到不同的
[00:14:02.280 --> 00:14:03.520]  我們沒有詳細記載
[00:14:03.520 --> 00:14:05.240]  可能他做了很多的功夫
[00:14:05.240 --> 00:14:07.160]  很多的部署的功夫
[00:14:07.160 --> 00:14:08.400]  到他20歲
[00:14:08.400 --> 00:14:09.400]  他動手了
[00:14:09.400 --> 00:14:10.160]  厲害
[00:14:10.160 --> 00:14:11.080]  為什麼20歲動手
[00:14:11.080 --> 00:14:12.800]  因為20歲在猶太人來說
[00:14:12.800 --> 00:14:14.480]  就是真正成人了
[00:14:14.480 --> 00:14:16.200]  真正可以作主了
[00:14:16.200 --> 00:14:18.080]  一到他20歲可以作主
[00:14:18.080 --> 00:14:18.680]  做皇帝
