
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹平安
[00:00:05.000 --> 00:00:11.000]  我相信大家最近在家的時間比以前更多
[00:00:11.000 --> 00:00:15.000]  但每天在家做什麼呢?
[00:00:15.000 --> 00:00:20.000]  我相信你也離不開看新聞
[00:00:20.000 --> 00:00:26.000]  來看看新型肺炎的發展
[00:00:26.000 --> 00:00:31.000]  特別是中國大陸和香港的發展到底是怎樣
[00:00:31.000 --> 00:00:34.000]  看看這張圖表
[00:00:34.000 --> 00:00:40.000]  我相信大家心裏非常清楚
[00:00:40.000 --> 00:00:43.000]  就是每天你留意的是什麼呢?
[00:00:43.000 --> 00:00:48.000]  第一就是武漢的疫情到底發展成怎樣
[00:00:48.000 --> 00:00:53.000]  第二就是整個中國的疫情發展成怎樣
[00:00:53.000 --> 00:00:58.000]  第三就是香港的情形發展成怎樣
[00:00:58.000 --> 00:01:04.000]  這個發展本身包括幾樣東西很重要
[00:01:04.000 --> 00:01:07.000]  就是我們每個人每天留意的
[00:01:07.000 --> 00:01:11.000]  第一是多少新增的個案核實了
[00:01:11.000 --> 00:01:14.000]  第二就是有多少人死亡
[00:01:14.000 --> 00:01:17.000]  第三個數字我們一定會留意的
[00:01:17.000 --> 00:01:20.000]  是有多少人是治好了呢?
[00:01:20.000 --> 00:01:23.000]  這也是令到我們整個世界上的人
[00:01:23.000 --> 00:01:30.000]  每一天都會繼續不斷緊迫追問的
[00:01:30.000 --> 00:01:36.000]  其實早在2019年12月26日
[00:01:36.000 --> 00:01:43.000]  在武漢方面其實都已經開始了新型肺炎
[00:01:43.000 --> 00:01:47.000]  但很可惜的是有關方面掉以輕心
[00:01:47.000 --> 00:01:50.000]  到了12月31日
[00:01:50.000 --> 00:01:55.000]  武漢的疾控中心才向傳媒披露
[00:01:55.000 --> 00:01:59.000]  那個病是核實了
[00:01:59.000 --> 00:02:03.000]  是有這種病毒、有這種疫症產生
[00:02:03.000 --> 00:02:06.000]  而這種疫症是傳染性的
[00:02:06.000 --> 00:02:13.000]  但一直以來他們都是沒有一個作最壞的打算
[00:02:13.000 --> 00:02:15.000]  來做最好的防備
[00:02:15.000 --> 00:02:19.000]  到了2020年1月3日晚上9點
[00:02:19.000 --> 00:02:26.000]  他們才開始說查實了這個病叫做新型冠狀病毒
[00:02:26.000 --> 00:02:33.000]  但是武漢方面遲遲都沒有採取積極果斷的行動
[00:02:33.000 --> 00:02:39.000]  來將有關方面的病人隔離甚至提高警戒
[00:02:39.000 --> 00:02:44.000]  整個中國在當時來說也沒有任何的警覺性
[00:02:44.000 --> 00:02:47.000]  因為這樣的緣故
[00:02:47.000 --> 00:02:50.000]  災難就是這樣發生了
[00:02:50.000 --> 00:02:54.000]  在短短一個月裏
[00:02:54.000 --> 00:03:02.000]  不單止整個中國每一個省無一倖免受到波及
[00:03:02.000 --> 00:03:08.000]  另一方面我們看到死的人是越來越多
[00:03:08.000 --> 00:03:10.000]  令我們最擔心的是什麼呢?
[00:03:10.000 --> 00:03:16.000]  第一就是武漢方面有千多個醫護人員染病
[00:03:16.000 --> 00:03:23.000]  這也是這麼多年來最嚴峻的一次疫症
[00:03:23.000 --> 00:03:28.000]  因為死的人非常多
[00:03:28.000 --> 00:03:35.000]  到現在為止整個中國已經有千五人罹難
[00:03:35.000 --> 00:03:42.000]  然後在武漢死亡人數已經達到1925人
[00:03:42.000 --> 00:03:45.000]  另外整個中國有75000人
[00:03:45.000 --> 00:03:50.000]  我現在說的是2月19日的數字
[00:03:50.000 --> 00:03:53.000]  而這個數字是不斷地在增加
[00:03:53.000 --> 00:03:57.000]  我們更加擔心的是郵輪
[00:03:57.000 --> 00:04:00.000]  我記得在三個星期前我提及過
[00:04:00.000 --> 00:04:05.000]  郵輪是繼武漢之後最高危
[00:04:05.000 --> 00:04:12.000]  甚至比武漢更加嚴峻的一個傳開疫症的中心
[00:04:12.000 --> 00:04:16.000]  原因就是因為郵輪上全部被困住
[00:04:16.000 --> 00:04:21.000]  他們的出、入、食、生活、用的水、用的東西
[00:04:21.000 --> 00:04:24.000]  摸過的地方甚至排出來的東西
[00:04:24.000 --> 00:04:27.000]  全部都困在船上
[00:04:27.000 --> 00:04:32.000]  所以當時我已經呼籲每一個國家應該要考慮
[00:04:32.000 --> 00:04:35.000]  他們自己都有他們的國民在船上
[00:04:35.000 --> 00:04:42.000]  他們應該盡快和船停泊的國家去針對
[00:04:42.000 --> 00:04:47.000]  針對到一個地步讓船上的人病的盡快上岸
[00:04:47.000 --> 00:04:50.000]  在醫院接受診治、接受醫治
[00:04:50.000 --> 00:04:53.000]  另一方面那些還沒有染病的
[00:04:53.000 --> 00:04:55.000]  盡快讓他們回到自己的國家
[00:04:55.000 --> 00:04:58.000]  不要再滯留在船上
[00:04:58.000 --> 00:05:02.000]  很可惜他們錯過了他們的黃金時候
[00:05:02.000 --> 00:05:09.000]  是因為這樣我們看到特別是鑽石公主號上的遊客
[00:05:09.000 --> 00:05:13.000]  每天都數以十計的人染病
[00:05:13.000 --> 00:05:16.000]  到現在為止我相信大家都知道
[00:05:16.000 --> 00:05:24.000]  已經超過四分之一甚至一直緊接三分之一的遊客染病
[00:05:24.000 --> 00:05:29.000]  如果我們現在還不採取行動會更加遲
[00:05:29.000 --> 00:05:32.000]  帶給整個世界的影響會更加大
[00:05:32.000 --> 00:05:37.000]  好了 亭姐妹我們今天就要問大家一個問題
[00:05:37.000 --> 00:05:43.000]  你擔不擔心呢? 懼不懼怕呢?
[00:05:43.000 --> 00:05:47.000]  然後我們問一個問題 為什麼我們懼怕呢?
[00:05:47.000 --> 00:05:51.000]  第三 我們要留意到底在這個時候
[00:05:51.000 --> 00:05:54.000]  我們如何去平靜我們的心境呢?
[00:05:54.000 --> 00:06:03.000]  我希望大家要留意一般社會學家、醫生、心理學家
[00:06:03.000 --> 00:06:07.000]  他們告訴我們一個人為什麼會懼怕呢?
[00:06:07.000 --> 00:06:08.000]  有幾個原因的
[00:06:08.000 --> 00:06:14.000]  第一就是當我們的生命、健康、幸福受到威脅的時候
[00:06:14.000 --> 00:06:16.000]  我們會懼怕
[00:06:16.000 --> 00:06:21.000]  第二 我們所愛的人他們的生命、健康、幸福受到威脅的時候
[00:06:21.000 --> 00:06:23.000]  我們會懼怕 我們會憂慮
[00:06:23.000 --> 00:06:26.000]  第三 前途未卜
