
[00:00:00.000 --> 00:00:02.000]  (念念不忘)
[00:00:03.000 --> 00:00:05.000]  弟兄姊妹平安
[00:00:05.000 --> 00:00:07.000]  很久不見
[00:00:07.000 --> 00:00:12.000]  還是看到二分一、三分一的樣子
[00:00:12.000 --> 00:00:18.000]  感謝主我們仍然健在、健壯
[00:00:18.000 --> 00:00:20.000]  一切都是恩典
[00:00:20.000 --> 00:00:23.000]  每一口氣都是恩典
[00:00:23.000 --> 00:00:26.000]  其實心情真的相當複雜
[00:00:26.000 --> 00:00:33.000]  有正面的,也有灰暗的
[00:00:33.000 --> 00:00:39.000]  但是正如今天的經文給我們開始的時候看到
[00:00:39.000 --> 00:00:41.000]  我們作為主的教會
[00:00:41.000 --> 00:00:49.000]  我們在任何時刻都仍然會看到盼望、看到光芒
[00:00:49.000 --> 00:01:03.000]  我們也很深知道,無論醜陋邪惡的力量有多霸道、有多猖獗
[00:01:03.000 --> 00:01:07.000]  一定不會永遠長存
[00:01:07.000 --> 00:01:12.000]  一定會遭遇到審判
[00:01:12.000 --> 00:01:17.000]  今天的訊息一方面給我們有很大的警覺
[00:01:17.000 --> 00:01:22.000]  但是我更加希望給我們有很大的信心
[00:01:22.000 --> 00:01:26.000]  給我們真的更加挺起胸膛
[00:01:26.000 --> 00:01:31.000]  來靠主每一天來生活
[00:01:31.000 --> 00:01:35.000]  我也相信大家有很多的
[00:01:35.000 --> 00:01:43.000]  希望你有這樣的本錢去重整生活
[00:01:43.000 --> 00:01:48.000]  當一個人想去街又去不到街
[00:01:48.000 --> 00:01:51.000]  什麼都不用做
[00:01:51.000 --> 00:01:53.000]  你想做都不用你做
[00:01:53.000 --> 00:01:55.000]  這樣的情況下
[00:01:55.000 --> 00:01:58.000]  是可以重整自己的次序
[00:01:58.000 --> 00:02:05.000]  反正你都是在自己的空間看直播
[00:02:05.000 --> 00:02:13.000]  我覺得這樣比較靠近平日在禮拜堂的宣講
[00:02:13.000 --> 00:02:15.000]  其實來得更加親切
[00:02:15.000 --> 00:02:19.000]  因為你不知道你的鏡頭能不能放大
[00:02:19.000 --> 00:02:23.000]  有時候你上鏡是很令人害怕的
[00:02:23.000 --> 00:02:28.000]  鏡頭放大了,有多少條頭髮都能數到
[00:02:28.000 --> 00:02:31.000]  都可以親切一點來溝通
[00:02:31.000 --> 00:02:36.000]  都很想鼓勵弟兄姊妹不要忘記
[00:02:36.000 --> 00:02:42.000]  在這些改變了的環境改變了的生活次序裏
[00:02:42.000 --> 00:02:47.000]  其實天父都有恩典要給我們
[00:02:47.000 --> 00:02:50.000]  我覺得有幾樣的恩典
[00:02:50.000 --> 00:02:53.000]  不如我們肯接受恩典才行
[00:02:53.000 --> 00:02:56.000]  有時候人有恩典的時候就放縱
[00:02:56.000 --> 00:02:59.000]  譬如你明明是可以不用上班
[00:02:59.000 --> 00:03:02.000]  其實是可以早睡
[00:03:02.000 --> 00:03:05.000]  不過偏偏有得睡的時候就不睡
[00:03:05.000 --> 00:03:09.000]  上班的時候就踩到直落,呼吸不力
[00:03:09.000 --> 00:03:12.000]  現在又好像不懂得調整
[00:03:12.000 --> 00:03:14.000]  希望這方面我們都調整一下
[00:03:14.000 --> 00:03:19.000]  另外就是平時想見家人都沒什麼可以見
[00:03:19.000 --> 00:03:23.000]  現在被困在家裏就很討厭他
[00:03:23.000 --> 00:03:25.000]  這樣都很麻煩
[00:03:25.000 --> 00:03:28.000]  其實都是學習我們生活的智慧
[00:03:28.000 --> 00:03:30.000]  怎樣面好一點
[00:03:30.000 --> 00:03:32.000]  怎樣不要那麼容易發脾氣
[00:03:32.000 --> 00:03:34.000]  怎樣不要亂說話
[00:03:34.000 --> 00:03:37.000]  怎樣耐性一點聽人說話
[00:03:37.000 --> 00:03:39.000]  怎樣善用這些空間
[00:03:39.000 --> 00:03:43.000]  不過這個都是離不開我這些目者的囉嗦
[00:03:43.000 --> 00:03:46.000]  我今天跟大家說這個大巴比倫的奧秘
[00:03:46.000 --> 00:03:50.000]  其實在啟示錄裏面一直都有巴比倫的影子
[00:03:50.000 --> 00:03:54.000]  十四章的時候已經說有第二位天使接著說
[00:03:54.000 --> 00:03:59.000]  叫萬民學邪淫大怒之酒的巴比倫
[00:03:59.000 --> 00:04:01.000]  傾倒了傾倒了
[00:04:01.000 --> 00:04:03.000]  十四章已經出現了
[00:04:03.000 --> 00:04:07.000]  這個巴比倫一定會遭遇到神的審判
[00:04:07.000 --> 00:04:10.000]  然後十六章十九節就說
[00:04:10.000 --> 00:04:14.000]  神也想起巴比倫大使
[00:04:14.000 --> 00:04:17.000]  聖經有好幾處都是說神想起
[00:04:17.000 --> 00:04:20.000]  當神想起的時候
[00:04:20.000 --> 00:04:24.000]  就是說神一定會有所行動
[00:04:24.000 --> 00:04:27.000]  對於我們信主的人來說
[00:04:27.000 --> 00:04:33.000]  其實真的不用太灰暗太勞氣太失望
[00:04:33.000 --> 00:04:36.000]  神總是在的
[00:04:36.000 --> 00:04:38.000]  他事實上都在的
[00:04:38.000 --> 00:04:42.000]  我最近就在Facebook Live
[00:04:42.000 --> 00:04:47.000]  曾經嘗試十點鐘就唱一首歌
[00:04:47.000 --> 00:04:49.000]  寫詩天賦世界
[00:04:49.000 --> 00:04:51.000]  差不多想唱十四天
[00:04:51.000 --> 00:04:53.000]  不過還是沒有這個耐力
[00:04:53.000 --> 00:04:55.000]  唱了幾天就完了
[00:04:55.000 --> 00:04:58.000]  其中有一節就說這個世界邪惡的勢力
[00:04:58.000 --> 00:05:01.000]  黑暗的勢力雖然猖獗
[00:05:01.000 --> 00:05:04.000]  但這個仍然是我天賦的世界
[00:05:04.000 --> 00:05:08.000]  神知道神想起
[00:05:08.000 --> 00:05:13.000]  我今天集中要說的就是十七十八兩章
[00:05:13.000 --> 00:05:15.000]  其實相當難說的
[00:05:15.000 --> 00:05:17.000]  不過焦點就很清楚
[00:05:17.000 --> 00:05:19.000]  是巴比倫
[00:05:19.000 --> 00:05:21.000]  巴比倫是一個奧秘
[00:05:21.000 --> 00:05:24.000]  不過聖經說的奧秘並不是說迷語
[00:05:24.000 --> 00:05:26.000]  你去找個謎底出來
[00:05:26.000 --> 00:05:28.000]  你去猜這個猜那個
[00:05:28.000 --> 00:05:31.000]  就算是智慧的心思想
[00:05:31.000 --> 00:05:33.000]  也不是叫我們亂想一通
[00:05:33.000 --> 00:05:37.000]  而是這個奧秘是從神啟示出來的真理
[00:05:37.000 --> 00:05:41.000]  我們就要掌握到這個有關乎巴比倫
[00:05:41.000 --> 00:05:44.000]  到底想和我們說些什麼
[00:05:44.000 --> 00:05:46.000]  這樣就夠了
[00:05:46.000 --> 00:05:48.000]  巴比倫大家都知道
[00:05:48.000 --> 00:05:50.000]  主前597年
[00:05:50.000 --> 00:05:55.000]  是將那些剩下的以色列人
[00:05:55.000 --> 00:05:58.000]  全部都擄走了
[00:05:58.000 --> 00:06:06.000]  這個加勒底人的帝國首都巴比倫
[00:06:06.000 --> 00:06:09.000]  在猶太人的心靈裏面
[00:06:09.000 --> 00:06:13.000]  巴比倫永遠都是一個很沉重的包袱
[00:06:13.000 --> 00:06:15.000]  有一首歌
[00:06:15.000 --> 00:06:17.000]  By the rivers of Babylon
[00:06:17.000 --> 00:06:19.000]  他們叫我們唱這個Set on的歌
[00:06:19.000 --> 00:06:21.000]  我們就將這個琴掛在柳樹上
[00:06:21.000 --> 00:06:25.000]  很淒慘的哀哭的想起巴比倫
[00:06:25.000 --> 00:06:30.000]  是他們國家喪權辱國的一個經歷
[00:06:30.000 --> 00:06:34.000]  但同時間巴比倫也有他很迷人的地方
[00:06:34.000 --> 00:06:36.000]  因為一個強盛
[00:06:36.000 --> 00:06:38.000]  一個盛世
[00:06:38.000 --> 00:06:40.000]  是他們的網絡
[00:06:40.000 --> 00:06:42.000]  也是他們的疤痕
[00:06:42.000 --> 00:06:45.000]  而這個約翰社啟示錄的時候
[00:06:45.000 --> 00:06:49.000]  當然是指向羅馬
[00:06:49.000 --> 00:06:51.000]  毫無疑問
[00:06:51.000 --> 00:06:53.000]  羅馬很厲害
[00:06:53.000 --> 00:06:55.000]  羅馬的體制很厲害
[00:06:55.000 --> 00:06:57.000]  羅馬的勢力很強
[00:06:57.000 --> 00:07:01.000]  這麼弱小的基督教會
