
[00:00:00.000 --> 00:00:05.600]  各位親愛的弟兄姊妹平安
[00:00:05.600 --> 00:00:07.800]  在這個疫症期間
[00:00:07.800 --> 00:00:10.600]  是讓我大開眼界
[00:00:10.600 --> 00:00:13.920]  但另一方面也讓我有很多不同的
[00:00:13.920 --> 00:00:16.400]  我們牧羊群裡面的一些反省
[00:00:16.400 --> 00:00:19.920]  另外當我面對家長的時候
[00:00:19.920 --> 00:00:24.600]  又可以和家長反映我最近觀察到的
[00:00:24.600 --> 00:00:28.000]  來告訴他們我一些反省
[00:00:28.000 --> 00:00:31.200]  再加上我面對做生意的人
[00:00:31.200 --> 00:00:36.600]  我同樣可以用疫症影響下的各行各業
[00:00:36.600 --> 00:00:38.800]  來和他們做一些反省
[00:00:38.800 --> 00:00:40.400]  我感恩的是
[00:00:40.400 --> 00:00:42.600]  透過我和他們分享的時候
[00:00:42.600 --> 00:00:47.600]  他們每個人比以前更加留心我所說的話
[00:00:47.600 --> 00:00:49.200]  而因為這樣的緣故
[00:00:49.200 --> 00:00:51.800]  疫症期間過去一年裡面
[00:00:51.800 --> 00:00:57.400]  信主的人比我過去在電話中決志的更多
[00:00:57.400 --> 00:00:58.600]  另一方面
[00:00:58.600 --> 00:01:02.800]  復興的人比我過去所認識的更加多
[00:01:02.800 --> 00:01:04.800]  我為這一切感恩
[00:01:04.800 --> 00:01:07.400]  今天我要和大家分享的
[00:01:07.400 --> 00:01:10.800]  就是健康人生的GPS
[00:01:10.800 --> 00:01:13.200]  到底我們健康的人生
[00:01:13.200 --> 00:01:16.000]  我們應該有的目標是怎樣的呢?
[00:01:16.000 --> 00:01:18.800]  我講一些最近的例子
[00:01:18.800 --> 00:01:21.200]  有家長和我提及
[00:01:21.200 --> 00:01:25.800]  他為了他們的兒子和女兒在外國讀書的時候
[00:01:25.800 --> 00:01:27.800]  非常煩惱
[00:01:27.800 --> 00:01:29.400]  原因是什麼呢?
[00:01:29.400 --> 00:01:32.600]  就是因為他們在疫症期間
[00:01:32.600 --> 00:01:37.600]  沒有辦法在他們住的地方
[00:01:37.600 --> 00:01:40.600]  有人幫他們收拾東西去洗
[00:01:40.600 --> 00:01:45.000]  他們就打電話和媽媽求救
[00:01:45.000 --> 00:01:47.400]  媽媽想的方法是什麼呢?
[00:01:47.400 --> 00:01:53.400]  不是教他們自己在洗碗盆的地方
[00:01:53.400 --> 00:01:56.000]  來洗碗盆的東西然後放進去
[00:01:56.000 --> 00:01:59.000]  而是告訴他們兒子和女兒
[00:01:59.000 --> 00:02:01.000]  我教你都教不成了
[00:02:01.000 --> 00:02:02.400]  你不如這樣吧
[00:02:02.400 --> 00:02:04.000]  你寄回來給我
[00:02:04.000 --> 00:02:05.200]  我幫你洗了
[00:02:05.200 --> 00:02:07.000]  是因為這樣的緣故
[00:02:07.000 --> 00:02:09.800]  他們每個星期就寄
[00:02:09.800 --> 00:02:12.000]  但寄的時候又趕不及寄回去
[00:02:12.000 --> 00:02:16.200]  再加上航空出現的問題
[00:02:16.200 --> 00:02:20.800]  是沒有機會讓飛機來到香港
[00:02:20.800 --> 00:02:23.200]  是因為這樣就慘了
[00:02:23.200 --> 00:02:24.400]  是因為這樣
[00:02:24.400 --> 00:02:26.400]  他們的兒子和女兒
[00:02:26.400 --> 00:02:31.400]  每個星期都出去買一大堆新的東西
[00:02:31.400 --> 00:02:34.600]  然後穿新的東西就扔掉
[00:02:34.600 --> 00:02:36.400]  穿新的又扔掉
[00:02:36.400 --> 00:02:38.400]  用新的就扔掉
[00:02:38.400 --> 00:02:40.000]  他們喊救命
[00:02:40.000 --> 00:02:42.000]  是家長喊救命
[00:02:42.000 --> 00:02:45.400]  我想一想一個已經去到高中的人
[00:02:45.400 --> 00:02:49.000]  為什麼連這些基本的東西他們都不知道呢?
[00:02:49.000 --> 00:02:50.400]  原因就是說
[00:02:50.400 --> 00:02:53.400]  兒女年輕的時候
[00:02:53.400 --> 00:02:56.000]  父母只記得功課
[00:02:56.000 --> 00:02:57.000]  你的功課
[00:02:57.000 --> 00:02:58.200]  你的成績
[00:02:58.200 --> 00:03:02.000]  從來不會教導他們一些基本上
[00:03:02.000 --> 00:03:05.000]  怎樣去生存的一些方法
[00:03:05.000 --> 00:03:07.800]  有人除了煮公仔麵
[00:03:07.800 --> 00:03:09.800]  是什麼都不會煮的
[00:03:09.800 --> 00:03:12.600]  煲飯都不知道怎樣來煲飯
[00:03:12.600 --> 00:03:14.400]  帶來的結果就是外面沒得吃
[00:03:14.400 --> 00:03:16.400]  飯堂沒得開的時候
[00:03:16.400 --> 00:03:19.200]  他們就喊苦連天了
[00:03:19.200 --> 00:03:21.200]  另一方面
[00:03:21.200 --> 00:03:22.800]  我也都看得到
[00:03:22.800 --> 00:03:25.800]  最近是有一些大學
[00:03:25.800 --> 00:03:30.200]  特別是有一些非常高級的醫生
[00:03:30.200 --> 00:03:34.200]  他們的夫婦關係都開始出現這個問題
[00:03:34.200 --> 00:03:35.800]  這個問題在哪裡呢?
[00:03:35.800 --> 00:03:38.000]  就是他們發覺到他們的太太
[00:03:38.000 --> 00:03:40.000]  是竟然有外遇
[00:03:40.000 --> 00:03:42.200]  他們非常生氣
[00:03:42.200 --> 00:03:43.600]  是因為這樣
[00:03:43.600 --> 00:03:45.200]  就透過一些弟兄
[00:03:45.200 --> 00:03:46.400]  透過一些醫生
[00:03:46.400 --> 00:03:48.800]  就是他們的同事的介紹
[00:03:48.800 --> 00:03:50.000]  就來找我
[00:03:50.000 --> 00:03:52.000]  我和他們談的時候
[00:03:52.000 --> 00:03:53.800]  我就和他們說
[00:03:53.800 --> 00:03:56.600]  很難想像
[00:03:56.600 --> 00:04:00.000]  嫁給一個高薪厚職的醫生
[00:04:00.000 --> 00:04:04.000]  太太竟然去找另外一個人
[00:04:04.000 --> 00:04:05.600]  我從你的口中
[00:04:05.600 --> 00:04:07.000]  原來知道這個人
[00:04:07.000 --> 00:04:10.000]  只不過是賣保險
[00:04:10.000 --> 00:04:14.800]  為什麼他會這樣做這個抉擇呢?
[00:04:14.800 --> 00:04:16.200]  我就和他說
[00:04:16.200 --> 00:04:18.600]  當中一定是有些東西
[00:04:18.600 --> 00:04:20.600]  可能你要學習
[00:04:20.600 --> 00:04:24.800]  可能他也都在一個盲點裏面
[00:04:24.800 --> 00:04:27.600]  最後因為這樣的緣故
[00:04:27.600 --> 00:04:29.600]  我就和他說
[00:04:29.600 --> 00:04:31.200]  如果你願意的話
[00:04:31.200 --> 00:04:34.200]  你可以叫你太太打電話給我
[00:04:34.200 --> 00:04:36.200]  我和她談一談
[00:04:36.200 --> 00:04:39.000]  最後他的丈夫
[00:04:39.000 --> 00:04:42.200]  是用一種不同的方法下
[00:04:42.200 --> 00:04:44.200]  就影響到他的太太
[00:04:44.200 --> 00:04:45.800]  都給我一個電話
[00:04:45.800 --> 00:04:48.200]  然後說出他自己的決定
[00:04:48.200 --> 00:04:50.200]  我在了解他裏面
[00:04:50.200 --> 00:04:51.600]  然後才發覺到
[00:04:51.600 --> 00:04:53.200]  原來這個做丈夫的
[00:04:53.200 --> 00:04:55.800]  是一直以來除了他的工作
[00:04:55.800 --> 00:04:57.400]  除了他的事業
[00:04:57.400 --> 00:05:01.000]  他從來不懂得和太太溝通
[00:05:01.000 --> 00:05:03.000]  不了解太太的需要
[00:05:03.000 --> 00:05:05.000]  不了解太太的感受
[00:05:05.000 --> 00:05:07.600]  不了解太太在家裏面照顧孩子
[00:05:07.600 --> 00:05:09.200]  各種不同的困難
[00:05:09.200 --> 00:05:10.800]  是因為這樣的緣故
[00:05:10.800 --> 00:05:12.600]  他的太太和我說
[00:05:12.600 --> 00:05:15.000]  他好像嫁給了一塊木頭
[00:05:15.000 --> 00:05:16.800]  是完全沒有反應
[00:05:16.800 --> 00:05:18.400]  他覺得很孤單
[00:05:18.400 --> 00:05:21.200]  而反而就是因為買保險的緣故
[00:05:21.200 --> 00:05:23.200]  就認識了這個人
[00:05:23.200 --> 00:05:27.200]  他覺得這個人非常了解他
[00:05:27.200 --> 00:05:29.600]  認識他 體貼他
[00:05:29.600 --> 00:05:33.600]  他感覺到這個才是人際關係
[00:05:33.600 --> 00:05:35.000]  是因為這樣
[00:05:35.000 --> 00:05:37.200]  他說他已經決定了
[00:05:37.200 --> 00:05:39.400]  我為了我一生的幸福著想
[00:05:39.400 --> 00:05:41.400]  我不可以繼續
[00:05:41.400 --> 00:05:43.000]  我最後就約了
[00:05:43.000 --> 00:05:44.800]  後來約了他的丈夫
[00:05:44.800 --> 00:05:46.400]  再次和他們談
[00:05:46.400 --> 00:05:49.600]  這個丈夫不介意他的太太
[00:05:49.600 --> 00:05:51.200]  我會改善
[00:05:51.200 --> 00:05:54.600]  我會學習怎樣做一個丈夫等等
[00:05:54.600 --> 00:05:57.600]  把太太置而決
[00:05:57.600 --> 00:05:59.600]  我的心裏非常難受
[00:05:59.600 --> 00:06:01.800]  如果他們兩個都是基督徒
[00:06:01.800 --> 00:06:03.800]  我就覺得很容易
[00:06:03.800 --> 00:06:06.200]  就介紹他們去恩愛夫妻營
[00:06:06.200 --> 00:06:08.000]  然後就在這個夫妻營裏面
[00:06:08.000 --> 00:06:11.000]  我見到很多神蹟奇事是發生過
[00:06:11.000 --> 00:06:13.000]  但他們兩個都未信
[00:06:13.000 --> 00:06:14.200]  所以我就說
[00:06:14.200 --> 00:06:16.200]  我希望你們都可以去教會
[00:06:16.200 --> 00:06:18.200]  去聽一聽這個福音
[00:06:18.200 --> 00:06:20.200]  我也勸他的太太
[00:06:20.200 --> 00:06:22.200]  你要考慮一下你的子女
[00:06:22.200 --> 00:06:23.200]  勸這個丈夫
[00:06:23.200 --> 00:06:25.200]  你要考慮一下人生
[00:06:25.200 --> 00:06:28.000]  是不是只是為了事業呢?
[00:06:28.000 --> 00:06:30.000]  我們還有沒有其他的東西呢?
[00:06:30.000 --> 00:06:31.600]  感謝神
[00:06:31.600 --> 00:06:34.200]  經過一段時間
[00:06:34.200 --> 00:06:35.800]  這個太太的本身
[00:06:35.800 --> 00:06:39.600]  他說他都有他太太聽一聽
[00:06:39.600 --> 00:06:42.200]  所以暫時他們還是一個
[00:06:42.200 --> 00:06:46.600]  繼續拖著拖著
[00:06:46.600 --> 00:06:48.200]  未做一個決定
[00:06:48.200 --> 00:06:50.200]  就說要分開
[00:06:50.200 --> 00:06:51.600]  我希望大家
[00:06:51.600 --> 00:06:54.600]  你都為這對夫婦來禱告
[00:06:54.600 --> 00:06:57.000]  現在我就很想和大家說
[00:06:57.000 --> 00:07:00.600]  健康人生的GPS的抉擇
[00:07:00.600 --> 00:07:03.800]  其實就是我們選擇喜樂
[00:07:03.800 --> 00:07:07.000]  選擇平安是分不開的
[00:07:07.000 --> 00:07:09.000]  我今天就很想
[00:07:09.000 --> 00:07:12.400]  用保羅他自己的生平
[00:07:12.400 --> 00:07:15.200]  和大家來介紹這個主題
[00:07:15.200 --> 00:07:17.000]  經文就記載在
[00:07:17.000 --> 00:07:19.600]  在菲律賓書的三章4到17節
[00:07:19.600 --> 00:07:21.600]  我們看回首先
[00:07:21.600 --> 00:07:24.000]  就是一般的人
[00:07:24.000 --> 00:07:27.000]  我們看的記載就像保羅一樣
[00:07:27.000 --> 00:07:30.400]  是以世界人生的GPS
[00:07:30.400 --> 00:07:34.000]  去成為他們自己人生的GPS
[00:07:34.000 --> 00:07:37.600]  到底世界人生的GPS
[00:07:37.600 --> 00:07:40.400]  是一個怎樣的GPS呢
[00:07:40.400 --> 00:07:43.400]  到底他們追求的是一些什麼呢
[00:07:43.400 --> 00:07:45.800]  我們首先看一看
[00:07:45.800 --> 00:07:49.000]  整個疫症的發展
[00:07:49.000 --> 00:07:51.400]  我們看到這個發展本身
[00:07:51.400 --> 00:07:53.200]  現在這個數字
[00:07:53.200 --> 00:07:56.000]  仍然有些地方是完全一樣的
[00:07:56.000 --> 00:08:00.200]  就是全球確診染上這個疫症的人
[00:08:00.200 --> 00:08:02.000]  美國是優先的
[00:08:02.000 --> 00:08:03.800]  是最多最多
[00:08:03.800 --> 00:08:07.000]  第二已經是印度追上去
[00:08:07.000 --> 00:08:09.400]  第三才是巴西
[00:08:09.400 --> 00:08:11.000]  可以和大家說
[00:08:11.000 --> 00:08:15.200]  從染上確診疫症的國家
[00:08:15.200 --> 00:08:16.600]  來看的時間
[00:08:16.600 --> 00:08:18.400]  我發覺有一樣東西
[00:08:18.400 --> 00:08:20.400]  是非常重要的
[00:08:20.400 --> 00:08:23.000]  就是任何一個國家的元首
[00:08:23.000 --> 00:08:27.800]  政府是認定經濟的起步
[00:08:27.800 --> 00:08:30.200]  經濟的恢復
[00:08:30.200 --> 00:08:33.200]  經濟的發展是優先的時候
[00:08:33.200 --> 00:08:35.000]  這些國家
[00:08:35.000 --> 00:08:38.200]  他們那些患疫症的確診數字
[00:08:38.200 --> 00:08:41.800]  是繼續不斷直線上升
