
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 平安
[00:00:05.000 --> 00:00:09.160]  我們來到從創造到新創造的第39講
[00:00:09.160 --> 00:00:12.800]  題目是彼得轉化的關鍵因素
[00:00:12.800 --> 00:00:14.320]  如果想起彼得
[00:00:14.320 --> 00:00:20.400]  相信你必定記得曾經有一個很重大的轉化經歷
[00:00:20.400 --> 00:00:26.400]  就是耶穌曾經預言他會失去信心
[00:00:26.400 --> 00:00:27.600]  所以耶穌說
[00:00:27.600 --> 00:00:31.400]  我已經為你祈求不至於失去信心
[00:00:31.400 --> 00:00:32.400]  但彼得說
[00:00:32.400 --> 00:00:34.080]  就算我和你一起坐牢
[00:00:34.080 --> 00:00:36.120]  為你死 我都可以
[00:00:36.120 --> 00:00:38.160]  然後耶穌預言說
[00:00:38.160 --> 00:00:40.400]  你會三次不認我
[00:00:40.400 --> 00:00:45.200]  結果當然我們知道彼得真的三次不認耶穌
[00:00:45.200 --> 00:00:47.600]  但耶穌早就給了他一個很大的安慰
[00:00:47.600 --> 00:00:50.000]  就是當你回頭的時候
[00:00:50.000 --> 00:00:52.600]  你要兼顧你的弟兄
[00:00:52.600 --> 00:00:53.400]  很感恩
[00:00:53.400 --> 00:00:57.000]  他的確有一個很大的轉化經歷
[00:00:57.000 --> 00:01:01.400]  然後他真的做了很多很重要的工作
[00:01:01.400 --> 00:01:03.200]  我們看看他做過些甚麼
[00:01:03.200 --> 00:01:06.000]  在《士堂傳》第九章
[00:01:06.000 --> 00:01:09.600]  說到以尼瓦德依治
[00:01:09.600 --> 00:01:12.800]  原來這個人已經得了癱瘓
[00:01:12.800 --> 00:01:16.200]  在玉子上已經睡了八年這麼久
[00:01:16.200 --> 00:01:18.400]  但是彼得治好了他
[00:01:18.400 --> 00:01:25.000]  然後說到彼得令一個多加的復活
[00:01:25.000 --> 00:01:29.000]  原名叫做大彼大
[00:01:29.000 --> 00:01:31.400]  翻出來的意思就是多加
[00:01:31.400 --> 00:01:33.800]  原來在聖經裏面我們知道
[00:01:33.800 --> 00:01:36.000]  他本來已經患病死了
[00:01:36.000 --> 00:01:38.200]  已經有人幫他清洗了
[00:01:38.200 --> 00:01:40.200]  但是當彼得去到的時候
[00:01:40.200 --> 00:01:44.200]  嘩!可以令到一個死人復活
[00:01:44.200 --> 00:01:48.400]  所以聖經說這件事傳遍了整個約柏
[00:01:48.400 --> 00:01:51.600]  也有很多人因為這樣而信了耶穌
[00:01:51.600 --> 00:01:54.600]  《約翰福音》十四章十二節
[00:01:54.600 --> 00:01:56.000]  一早已經說過
[00:01:56.000 --> 00:01:58.800]  耶穌說:我實實在在的告訴你們
[00:01:58.800 --> 00:02:00.800]  我所做的工作
[00:02:00.800 --> 00:02:03.000]  信我的人也要做
[00:02:03.000 --> 00:02:06.200]  並且要做得比這些更大
[00:02:06.200 --> 00:02:08.800]  因為我都負那裡去
[00:02:08.800 --> 00:02:10.600]  耶穌一早就說了
[00:02:10.600 --> 00:02:13.800]  當他升天之後會猜顯聖靈降臨
[00:02:13.800 --> 00:02:17.800]  也預言了他的門徒所做的事比他更大
[00:02:17.800 --> 00:02:19.600]  的確我們剛剛看完
[00:02:19.600 --> 00:02:22.000]  彼得可以去醫病
[00:02:22.000 --> 00:02:23.400]  行了一個神蹟
[00:02:23.400 --> 00:02:25.600]  也可以令死人復活
[00:02:25.600 --> 00:02:30.600]  這些耶穌之前也有做到的
[00:02:30.600 --> 00:02:33.600]  我們今天來看彼得經歷人生
[00:02:33.600 --> 00:02:38.200]  另一次很重大的轉化
[00:02:38.200 --> 00:02:40.600]  在《士堂傳》十章一節說
