
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹平安
[00:00:02.000 --> 00:00:06.000]  我們很感恩有機會可以在神的家當中一起聚集
[00:00:06.000 --> 00:00:08.000]  我們一起來敬拜祂
[00:00:08.000 --> 00:00:10.000]  每一次都是恩典
[00:00:10.000 --> 00:00:13.000]  今天同時是父親節
[00:00:13.000 --> 00:00:17.000]  我也在這裡很願意向各位父親致敬
[00:00:17.000 --> 00:00:19.000]  上帝透過你們的生命
[00:00:19.000 --> 00:00:21.000]  祝福了很多不同的人
[00:00:21.000 --> 00:00:23.000]  求神讓你們在將來
[00:00:23.000 --> 00:00:26.000]  可以繼續成為神賜福的管道
[00:00:26.000 --> 00:00:30.000]  恩待很多在你身邊的人
[00:00:30.000 --> 00:00:34.000]  我們今天會繼續思想傳道士的訊息
[00:00:34.000 --> 00:00:36.000]  我們一起再祈禱
[00:00:36.000 --> 00:00:38.000]  我們主我們的神
[00:00:38.000 --> 00:00:40.000]  我們天上的父親
[00:00:40.000 --> 00:00:42.000]  我們感謝你
[00:00:42.000 --> 00:00:46.000]  因為你是那位向人施恩的上帝
[00:00:46.000 --> 00:00:48.000]  是我們不配得
[00:00:48.000 --> 00:00:54.000]  但你樂意將天上地下一切屬靈的福氣賜給我們
[00:00:54.000 --> 00:00:58.000]  我們在生活當中有時會遇到艱難
[00:00:58.000 --> 00:01:00.000]  但主我們知道
[00:01:00.000 --> 00:01:02.000]  在你裏面只有祝福
[00:01:02.000 --> 00:01:04.000]  沒有奏助
[00:01:04.000 --> 00:01:06.000]  主有幫助我們
[00:01:06.000 --> 00:01:08.000]  在人生的路上無論如何
[00:01:08.000 --> 00:01:11.000]  主我們都知道去敬畏你
[00:01:11.000 --> 00:01:13.000]  都仍然信靠你的應許
[00:01:13.000 --> 00:01:15.000]  知道你所承諾的
[00:01:15.000 --> 00:01:17.000]  你必定會成全
[00:01:17.000 --> 00:01:20.000]  主我們知道在人生的路上
[00:01:20.000 --> 00:01:22.000]  很需要你的話
[00:01:22.000 --> 00:01:24.000]  每一天每一天
[00:01:24.000 --> 00:01:26.000]  是光照我們的心靈
[00:01:26.000 --> 00:01:28.000]  所以主今天我們眾人
[00:01:28.000 --> 00:01:30.000]  同心再向主禱告
[00:01:30.000 --> 00:01:34.000]  求主賜下你自己的恩賢
[00:01:34.000 --> 00:01:36.000]  求你賜下你的聖靈
[00:01:36.000 --> 00:01:39.000]  讓我們在你的說話當中見到你
[00:01:39.000 --> 00:01:42.000]  能夠領受你給我們生命之道
[00:01:42.000 --> 00:01:46.000]  也都知道敬畏跟隨你
[00:01:46.000 --> 00:01:49.000]  求你施恩帶領我們下帝的時間
[00:01:49.000 --> 00:01:52.000]  仰望祈禱奉主耶穌明智祈求
[00:01:52.000 --> 00:01:54.000]  阿們
[00:01:54.000 --> 00:01:57.000]  今天特別和大家思想的就是
[00:01:57.000 --> 00:01:59.000]  智慧的人生
[00:01:59.000 --> 00:02:01.000]  我們如何能夠在
[00:02:01.000 --> 00:02:04.000]  這個我們所說的虛空的時代
[00:02:04.000 --> 00:02:07.000]  世代來活出智慧的人生
[00:02:07.000 --> 00:02:10.000]  在我們過去讀傳道書的時候
[00:02:10.000 --> 00:02:12.000]  有很多地方提及到智慧
[00:02:12.000 --> 00:02:15.000]  同樣在聖經裏面的
[00:02:15.000 --> 00:02:17.000]  《詩歌智慧書》的其中一本
[00:02:17.000 --> 00:02:19.000]  《針研書》
[00:02:19.000 --> 00:02:22.000]  也都有很多關於智慧的教導
[00:02:22.000 --> 00:02:24.000]  今天想開始的時候
[00:02:24.000 --> 00:02:26.000]  會先和大家讀幾節
[00:02:26.000 --> 00:02:30.000]  是針研的關於智慧的經文
[00:02:30.000 --> 00:02:33.000]  第一節就是在第二章第一段
[00:02:33.000 --> 00:02:36.000]  第二章裏面所提及的幾方面
[00:02:36.000 --> 00:02:39.000]  大家可以看到
[00:02:39.000 --> 00:02:42.000]  《詩經》說:我而你若領受我的言語
[00:02:42.000 --> 00:02:44.000]  傳記我的命令
[00:02:44.000 --> 00:02:47.000]  則以聽智慧專心求終明
[00:02:47.000 --> 00:02:50.000]  尋找他如尋找銀紙
[00:02:50.000 --> 00:02:54.000]  搜求他如搜尋隱藏的珍寶
[00:02:54.000 --> 00:02:58.000]  你就明白敬畏也或說得以認識神
[00:02:58.000 --> 00:03:01.000]  當針研說到智慧的時候
[00:03:01.000 --> 00:03:06.000]  很清楚說到智慧是來自神的說話
[00:03:06.000 --> 00:03:10.000]  因此它提醒我們要去領受
[00:03:10.000 --> 00:03:13.000]  要去傳記神的說話
[00:03:13.000 --> 00:03:15.000]  不單止領受
[00:03:15.000 --> 00:03:17.000]  還要很專心
[00:03:17.000 --> 00:03:21.000]  付代價地去聽、去尋求
[00:03:21.000 --> 00:03:23.000]  針研的一句說話說
[00:03:23.000 --> 00:03:26.000]  尋找他如尋找銀紙
[00:03:26.000 --> 00:03:31.000]  搜求他如搜尋隱藏的珍寶
[00:03:31.000 --> 00:03:36.000]  如果弟兄姊妹你有機會去過長洲建築神學院
[00:03:36.000 --> 00:03:40.000]  你會留意到在圖書館的門口
[00:03:40.000 --> 00:03:43.000]  有一個牌匾寫了四個字
[00:03:43.000 --> 00:03:45.000]  這四個字是我們所敬愛的
[00:03:45.000 --> 00:03:47.000]  藤劍輝牧師以前所寫的
[00:03:47.000 --> 00:03:52.000]  就是如搜隱真
[00:03:52.000 --> 00:03:56.000]  好像搜尋一些隱藏了的珍寶
[00:03:56.000 --> 00:03:58.000]  針研講述到神的說話
[00:03:58.000 --> 00:04:02.000]  講述到這種智慧是一種珍寶
[00:04:02.000 --> 00:04:04.000]  珍寶
[00:04:04.000 --> 00:04:06.000]  剛剛前兩天
[00:04:06.000 --> 00:04:08.000]  我們聽到新聞說
[00:04:08.000 --> 00:04:10.000]  非洲南部的國家
[00:04:10.000 --> 00:04:12.000]  Oceania
[00:04:12.000 --> 00:04:18.000]  他們發掘到全世界第三最大的珍珠
[00:04:18.000 --> 00:04:20.000]  舉國很高興
[00:04:20.000 --> 00:04:22.000]  你會發覺英國國家裏面
[00:04:22.000 --> 00:04:24.000]  有很多地方是藏了珍珠
[00:04:24.000 --> 00:04:26.000]  很多人用很大的代價
[00:04:26.000 --> 00:04:28.000]  很多的努力
[00:04:28.000 --> 00:04:32.000]  去尋得這些珍珠
[00:04:32.000 --> 00:04:38.000]  講到智慧比一切的珍珠更加好
[00:04:38.000 --> 00:04:40.000]  比你心中所喜愛的
[00:04:40.000 --> 00:04:44.000]  更值得你去追尋
[00:04:44.000 --> 00:04:46.000]  因為聖經裏面一直強調
[00:04:46.000 --> 00:04:48.000]  智慧是來自神的
[00:04:48.000 --> 00:04:51.000]  特別是神自己的說話
[00:04:51.000 --> 00:04:55.000]  而你知道有這樣的寶貴的東西
[00:04:55.000 --> 00:04:57.000]  你就付一切代價
[00:04:57.000 --> 00:04:59.000]  去不斷去搜尋
[00:04:59.000 --> 00:05:02.000]  也意味著未必即時會明白
[00:05:02.000 --> 00:05:04.000]  即時得到
[00:05:04.000 --> 00:05:06.000]  但你去尋找它
[00:05:06.000 --> 00:05:10.000]  去搜求隱藏的珍寶
