
[00:00:00.000 --> 00:00:04.280]  各位聽眾早安
[00:00:04.280 --> 00:00:07.040]  我是不是去年來過的
[00:00:07.040 --> 00:00:09.680]  一年沒見了
[00:00:09.680 --> 00:00:12.800]  可能有些人不知道
[00:00:12.800 --> 00:00:14.880]  但我就簡單分享一點
[00:00:14.880 --> 00:00:17.760]  我去年10月14日
[00:00:17.760 --> 00:00:21.560]  在一個講座講完之前半個小時
[00:00:21.560 --> 00:00:23.360]  發現我的腰很痛
[00:00:23.360 --> 00:00:26.840]  11月1日就要回中國
[00:00:26.840 --> 00:00:30.480]  去做培訓
[00:00:30.480 --> 00:00:34.400]  同工叫我去驗身
[00:00:34.400 --> 00:00:35.400]  我就不肯去
[00:00:35.400 --> 00:00:37.800]  因為驗到有事就回不了中國
[00:00:37.800 --> 00:00:39.280]  等了三年多
[00:00:39.280 --> 00:00:41.760]  難得可以回去重開
[00:00:41.760 --> 00:00:44.840]  但他說如果這次回去有事
[00:00:44.840 --> 00:00:46.800]  我們很難承擔
[00:00:46.800 --> 00:00:48.480]  你去見家庭醫生吧
[00:00:48.480 --> 00:00:50.720]  終於我拖到10月31日
[00:00:50.720 --> 00:00:53.920]  下午去見家庭醫生
[00:00:53.920 --> 00:00:58.360]  2時去見他 3時就去急症室
[00:00:58.360 --> 00:01:02.200]  照CT scan發現腰部有一個腫瘤
[00:01:02.200 --> 00:01:04.800]  10X6X6公分
[00:01:04.800 --> 00:01:08.120]  不是毫米 是毫米
[00:01:08.120 --> 00:01:10.680]  所以10毫米都很大
[00:01:10.680 --> 00:01:12.920]  應該是壓著我的神經線
[00:01:12.920 --> 00:01:15.080]  所以我痛
[00:01:15.080 --> 00:01:19.360]  當時醫生問我還要回中國
[00:01:19.360 --> 00:01:20.920]  我說是 我想回
[00:01:20.920 --> 00:01:22.000]  回不回可以
[00:01:22.000 --> 00:01:23.560]  他說可以 但你要小心
[00:01:23.560 --> 00:01:26.120]  如果發燒或劇痛就要入醫院
[00:01:26.120 --> 00:01:28.040]  我說可以
[00:01:28.040 --> 00:01:30.360]  最主要不是醫生讓不讓我回
[00:01:30.360 --> 00:01:32.520]  最主要是我家人是否放心我回
[00:01:32.520 --> 00:01:33.880]  很感恩
[00:01:33.880 --> 00:01:35.320]  3時入急症室
[00:01:35.320 --> 00:01:37.320]  12時半凌晨回家
[00:01:37.320 --> 00:01:39.960]  一直跟太太有聯絡
[00:01:39.960 --> 00:01:40.960]  情況如何
[00:01:40.960 --> 00:01:44.640]  太太叫我聽完之後
[00:01:44.640 --> 00:01:46.960]  我兒子現在用Google很厲害
[00:01:46.960 --> 00:01:49.800]  上網查到一個字叫Sarcoma
[00:01:49.800 --> 00:01:51.200]  就是腫瘤
